248124  , -79089.2    , array([ 0.653157   ,  1.66132    ,  6.02133e-16,  1.7831     ,  1.38593e-07])
248125  , -79089.2    , array([ 0.65381    ,  1.66132    ,  6.02133e-16,  1.7831     ,  1.38593e-07])
248126  , -79089.2    , array([ 0.653157   ,  1.66299    ,  6.02133e-16,  1.7831     ,  1.38593e-07])
248127  , -79089.2    , array([ 0.653157   ,  1.66132    ,  6.02736e-16,  1.7831     ,  1.38593e-07])
248128  , -79089.2    , array([ 0.653157   ,  1.66132    ,  6.02133e-16,  1.78488    ,  1.38593e-07])
248129  , -79089.2    , array([ 0.653157   ,  1.66132    ,  6.02133e-16,  1.7831     ,  1.38732e-07])
248130  , -79089.2    , array([ 0.653157   ,  1.66132    ,  6.02133e-16,  1.7831     ,  1.38593e-07])
248131  , -79089      , array([ 0.551391   ,  1.50628    ,  6.02133e-16,  1.78239    ,  1.81464e-07])
248132  , -79089      , array([ 0.551391   ,  1.50628    ,  6.02133e-16,  1.78239    ,  1.81464e-07])
248133  , -79089      , array([ 0.551942   ,  1.50628    ,  6.02133e-16,  1.78239    ,  1.81464e-07])
248134  , -79089      , array([ 0.551391   ,  1.50779    ,  6.02133e-16,  1.78239    ,  1.81464e-07])
248135  , -79089      , array([ 0.551391   ,  1.50628    ,  6.02736e-16,  1.78239    ,  1.81464e-07])
248136  , -79089      , array([ 0.551391   ,  1.50628    ,  6.02133e-16,  1.78417    ,  1.81464e-07])
248137  , -79089      , array([ 0.551391   ,  1.50628    ,  6.02133e-16,  1.78239    ,  1.81646e-07])
248138  , -79087.3    , array([ 0.280045   ,  1.01792    ,  6.02133e-16,  1.77956    ,  5.33318e-07])
248139  , -79087.3    , array([ 0.280045   ,  1.01792    ,  6.02133e-16,  1.77956    ,  5.33318e-07])
248140  , -79087.3    , array([ 0.280325   ,  1.01792    ,  6.02133e-16,  1.77956    ,  5.33318e-07])
248141  , -79087.3    , array([ 0.280045   ,  1.01894    ,  6.02133e-16,  1.77956    ,  5.33318e-07])
248142  , -79087.3    , array([ 0.280045   ,  1.01792    ,  6.02736e-16,  1.77956    ,  5.33318e-07])
248143  , -79087.3    , array([ 0.280045   ,  1.01792    ,  6.02133e-16,  1.78134    ,  5.33318e-07])
248144  , -79087.3    , array([ 0.280045   ,  1.01792    ,  6.02133e-16,  1.77956    ,  5.33852e-07])
248145  , -77224.1    , array([ 0.0186338  ,  0.212299   ,  6.02133e-16,  1.76829    ,  3.97895e-05])
248146  , -77224.1    , array([ 0.0186338  ,  0.212299   ,  6.02133e-16,  1.76829    ,  3.97895e-05])
248147  , -77225.7    , array([ 0.0186524  ,  0.212299   ,  6.02133e-16,  1.76829    ,  3.97895e-05])
248148  , -77224.3    , array([ 0.0186338  ,  0.212511   ,  6.02133e-16,  1.76829    ,  3.97895e-05])
248149  , -77224.1    , array([ 0.0186338  ,  0.212299   ,  6.02736e-16,  1.76829    ,  3.97895e-05])
248150  , -77224.1    , array([ 0.0186338  ,  0.212299   ,  6.02133e-16,  1.77006    ,  3.97895e-05])
