26115   , -22214.2    , array([ 9.94297    ,  1.27432    ,  1.03344e-18,  1.02945e-26,  0.203055   ])
26116   , -22217.8    , array([ 9.95292    ,  1.27432    ,  1.03344e-18,  1.02945e-26,  0.203055   ])
26117   , -22234.4    , array([ 9.94297    ,  1.2756     ,  1.03344e-18,  1.02945e-26,  0.203055   ])
26118   , -22214.2    , array([ 9.94297    ,  1.27432    ,  1.03447e-18,  1.02945e-26,  0.203055   ])
26119   , -22214.2    , array([ 9.94297    ,  1.27432    ,  1.03344e-18,  1.03048e-26,  0.203055   ])
26120   , -22206.2    , array([ 9.94297    ,  1.27432    ,  1.03344e-18,  1.02945e-26,  0.203258   ])
26121   , -22214.2    , array([ 9.94297    ,  1.27432    ,  1.03344e-18,  1.02945e-26,  0.203055   ])
26122   , -18654.9    , array([ 8.44682    ,  0.505055   ,  1.03344e-18,  1.02945e-26,  0.293992   ])
26123   , -18654.9    , array([ 8.44682    ,  0.505055   ,  1.03344e-18,  1.02945e-26,  0.293992   ])
26124   , -18657.6    , array([ 8.45528    ,  0.505055   ,  1.03344e-18,  1.02945e-26,  0.293992   ])
26125   , -18643.1    , array([ 8.44682    ,  0.505561   ,  1.03344e-18,  1.02945e-26,  0.293992   ])
26126   , -18654.9    , array([ 8.44682    ,  0.505055   ,  1.03447e-18,  1.02945e-26,  0.293992   ])
26127   , -18654.9    , array([ 8.44682    ,  0.505055   ,  1.03344e-18,  1.03048e-26,  0.293992   ])
26128   , -18681.2    , array([ 8.44682    ,  0.505055   ,  1.03344e-18,  1.02945e-26,  0.294286   ])
26129   , -14955.7    , array([ 9.12771    ,  0.784183   ,  1.03344e-18,  1.02945e-26,  0.246564   ])
26130   , -14955.7    , array([ 9.12771    ,  0.784183   ,  1.03344e-18,  1.02945e-26,  0.246564   ])
26131   , -14958.5    , array([ 9.13684    ,  0.784183   ,  1.03344e-18,  1.02945e-26,  0.246564   ])
26132   , -14962.2    , array([ 9.12771    ,  0.784967   ,  1.03344e-18,  1.02945e-26,  0.246564   ])
26133   , -14955.7    , array([ 9.12771    ,  0.784183   ,  1.03447e-18,  1.02945e-26,  0.246564   ])
26134   , -14955.7    , array([ 9.12771    ,  0.784183   ,  1.03344e-18,  1.03048e-26,  0.246564   ])
26135   , -14963.1    , array([ 9.12771    ,  0.784183   ,  1.03344e-18,  1.02945e-26,  0.246811   ])
26136   , -4934.06    , array([ 6.11169    ,  0.280229   ,  1.03344e-18,  1.02945e-26,  0.0970246  ])
26137   , -4934.06    , array([ 6.11169    ,  0.280229   ,  1.03344e-18,  1.02945e-26,  0.0970246  ])
26138   , -4935.01    , array([ 6.11781    ,  0.280229   ,  1.03344e-18,  1.02945e-26,  0.0970246  ])
26139   , -4936.87    , array([ 6.11169    ,  0.280509   ,  1.03344e-18,  1.02945e-26,  0.0970246  ])
26140   , -4934.06    , array([ 6.11169    ,  0.280229   ,  1.03447e-18,  1.02945e-26,  0.0970246  ])
26141   , -4934.06    , array([ 6.11169    ,  0.280229   ,  1.03344e-18,  1.03048e-26,  0.0970246  ])
26142   , -4936.83    , array([ 6.11169    ,  0.280229   ,  1.03344e-18,  1.02945e-26,  0.0971216  ])
26150   , -4933.39    , array([ 6.12472    ,  0.280069   ,  1.03344e-18,  1.02945e-26,  0.096986   ])
26151   , -4933.39    , array([ 6.12472    ,  0.280069   ,  1.03344e-18,  1.02945e-26,  0.096986   ])
26152   , -4934.34    , array([ 6.13085    ,  0.280069   ,  1.03344e-18,  1.02945e-26,  0.096986   ])
26153   , -4936.2     , array([ 6.12472    ,  0.280349   ,  1.03344e-18,  1.02945e-26,  0.096986   ])
26154   , -4933.39    , array([ 6.12472    ,  0.280069   ,  1.03447e-18,  1.02945e-26,  0.096986   ])
26155   , -4933.39    , array([ 6.12472    ,  0.280069   ,  1.03344e-18,  1.03048e-26,  0.096986   ])
26156   , -4936.17    , array([ 6.12472    ,  0.280069   ,  1.03344e-18,  1.02945e-26,  0.097083   ])
26157   , -4932.72    , array([ 6.1378     ,  0.279909   ,  1.03344e-18,  1.02945e-26,  0.0969474  ])
26158   , -4932.72    , array([ 6.1378     ,  0.279909   ,  1.03344e-18,  1.02945e-26,  0.0969474  ])
26159   , -4933.67    , array([ 6.14394    ,  0.279909   ,  1.03344e-18,  1.02945e-26,  0.0969474  ])
26160   , -4935.52    , array([ 6.1378     ,  0.280189   ,  1.03344e-18,  1.02945e-26,  0.0969474  ])
26161   , -4932.72    , array([ 6.1378     ,  0.279909   ,  1.03447e-18,  1.02945e-26,  0.0969474  ])
26162   , -4932.72    , array([ 6.1378     ,  0.279909   ,  1.03344e-18,  1.03048e-26,  0.0969474  ])
26163   , -4935.5     , array([ 6.1378     ,  0.279909   ,  1.03344e-18,  1.02945e-26,  0.0970444  ])
26171   , -4932.55    , array([ 6.14108    ,  0.279869   ,  1.03344e-18,  1.02945e-26,  0.0969377  ])
26172   , -4932.55    , array([ 6.14108    ,  0.279869   ,  1.03344e-18,  1.02945e-26,  0.0969377  ])
26173   , -4933.5     , array([ 6.14723    ,  0.279869   ,  1.03344e-18,  1.02945e-26,  0.0969377  ])
26174   , -4935.35    , array([ 6.14108    ,  0.280149   ,  1.03344e-18,  1.02945e-26,  0.0969377  ])
