1       , -1986.04    , array([ 0.0168414  ,  0.225859   ,  0.0124059  ,  0.0131611  ])
2       , -1985.85    , array([ 0.0168582  ,  0.225859   ,  0.0124059  ,  0.0131611  ])
3       , -1985.25    , array([ 0.0168414  ,  0.226085   ,  0.0124059  ,  0.0131611  ])
4       , -1986.03    , array([ 0.0168414  ,  0.225859   ,  0.0124183  ,  0.0131611  ])
5       , -1984.76    , array([ 0.0168414  ,  0.225859   ,  0.0124059  ,  0.0131743  ])
6       , -1986.04    , array([ 0.0168414  ,  0.225859   ,  0.0124059  ,  0.0131611  ])
7       , -615.272    , array([ 0.0192045  ,  0.383226   ,  0.0125261  ,  0.0308056  ])
8       , -615.272    , array([ 0.0192045  ,  0.383226   ,  0.0125261  ,  0.0308056  ])
9       , -615.444    , array([ 0.0192237  ,  0.383226   ,  0.0125261  ,  0.0308056  ])
10      , -614.601    , array([ 0.0192045  ,  0.383609   ,  0.0125261  ,  0.0308056  ])
11      , -615.036    , array([ 0.0192045  ,  0.383226   ,  0.0125386  ,  0.0308056  ])
12      , -614.404    , array([ 0.0192045  ,  0.383226   ,  0.0125261  ,  0.0308364  ])
13      , -81408.9    , array([ 0.00489888 ,  1.80466    ,  0.0411003  ,  0.12477    ])
14      , -81408.9    , array([ 0.00489888 ,  1.80466    ,  0.0411003  ,  0.12477    ])
15      , -81381      , array([ 0.00490379 ,  1.80466    ,  0.0411003  ,  0.12477    ])
16      , -81429.3    , array([ 0.00489888 ,  1.80647    ,  0.0411003  ,  0.12477    ])
17      , -81419.5    , array([ 0.00489888 ,  1.80466    ,  0.0411414  ,  0.12477    ])
18      , -81407.1    , array([ 0.00489888 ,  1.80466    ,  0.0411003  ,  0.124894   ])
19      , -592.383    , array([ 0.0189883  ,  0.388178   ,  0.01265    ,  0.0311648  ])
20      , -592.383    , array([ 0.0189883  ,  0.388178   ,  0.01265    ,  0.0311648  ])
21      , -592.562    , array([ 0.0190073  ,  0.388178   ,  0.01265    ,  0.0311648  ])
22      , -591.729    , array([ 0.0189883  ,  0.388567   ,  0.01265    ,  0.0311648  ])
23      , -592.139    , array([ 0.0189883  ,  0.388178   ,  0.0126627  ,  0.0311648  ])
24      , -591.521    , array([ 0.0189883  ,  0.388178   ,  0.01265    ,  0.0311959  ])
25      , -332.208    , array([ 0.0161579  ,  0.466169   ,  0.0145567  ,  0.0367656  ])
26      , -332.208    , array([ 0.0161579  ,  0.466169   ,  0.0145567  ,  0.0367656  ])
27      , -332.195    , array([ 0.016174   ,  0.466169   ,  0.0145567  ,  0.0367656  ])
28      , -331.972    , array([ 0.0161579  ,  0.466636   ,  0.0145567  ,  0.0367656  ])
29      , -332.17     , array([ 0.0161579  ,  0.466169   ,  0.0145713  ,  0.0367656  ])
30      , -331.697    , array([ 0.0161579  ,  0.466169   ,  0.0145567  ,  0.0368024  ])
31      , -2336.81    , array([ 0.00404027 ,  0.027796   ,  0.0255751  ,  0.411568   ])
32      , -2336.81    , array([ 0.00404027 ,  0.027796   ,  0.0255751  ,  0.411568   ])
33      , -2336.81    , array([ 0.00404431 ,  0.027796   ,  0.0255751  ,  0.411568   ])
34      , -2336.81    , array([ 0.00404027 ,  0.0278238  ,  0.0255751  ,  0.411568   ])
35      , -2336.81    , array([ 0.00404027 ,  0.027796   ,  0.0256007  ,  0.411568   ])
36      , -2336.81    , array([ 0.00404027 ,  0.027796   ,  0.0255751  ,  0.41198    ])
37      , -315.75     , array([ 0.0152524  ,  0.414568   ,  0.0149021  ,  0.0406523  ])
38      , -315.75     , array([ 0.0152524  ,  0.414568   ,  0.0149021  ,  0.0406523  ])
39      , -315.674    , array([ 0.0152677  ,  0.414568   ,  0.0149021  ,  0.0406523  ])
40      , -315.583    , array([ 0.0152524  ,  0.414983   ,  0.0149021  ,  0.0406523  ])
41      , -315.785    , array([ 0.0152524  ,  0.414568   ,  0.014917   ,  0.0406523  ])
42      , -315.415    , array([ 0.0152524  ,  0.414568   ,  0.0149021  ,  0.0406929  ])
43      , -274.088    , array([ 0.00710045 ,  0.426885   ,  0.00530538 ,  0.0471781  ])
44      , -274.088    , array([ 0.00710045 ,  0.426885   ,  0.00530538 ,  0.0471781  ])
45      , -274.14     , array([ 0.00710755 ,  0.426885   ,  0.00530538 ,  0.0471781  ])
46      , -273.701    , array([ 0.00710045 ,  0.427312   ,  0.00530538 ,  0.0471781  ])
47      , -274.026    , array([ 0.00710045 ,  0.426885   ,  0.00531068 ,  0.0471781  ])
48      , -273.689    , array([ 0.00710045 ,  0.426885   ,  0.00530538 ,  0.0472253  ])
55      , -274.088    , array([ 0.00710044 ,  0.426885   ,  0.00530537 ,  0.0471781  ])
56      , -274.088    , array([ 0.00710044 ,  0.426885   ,  0.00530537 ,  0.0471781  ])
57      , -274.14     , array([ 0.00710755 ,  0.426885   ,  0.00530537 ,  0.0471781  ])
58      , -273.701    , array([ 0.00710044 ,  0.427312   ,  0.00530537 ,  0.0471781  ])
59      , -274.026    , array([ 0.00710044 ,  0.426885   ,  0.00531068 ,  0.0471781  ])
60      , -273.689    , array([ 0.00710044 ,  0.426885   ,  0.00530537 ,  0.0472253  ])
67      , -274.088    , array([ 0.00710044 ,  0.426885   ,  0.00530537 ,  0.0471781  ])
68      , -274.088    , array([ 0.00710044 ,  0.426885   ,  0.00530537 ,  0.0471781  ])
69      , -274.14     , array([ 0.00710754 ,  0.426885   ,  0.00530537 ,  0.0471781  ])
70      , -273.701    , array([ 0.00710044 ,  0.427312   ,  0.00530537 ,  0.0471781  ])
71      , -274.026    , array([ 0.00710044 ,  0.426885   ,  0.00531067 ,  0.0471781  ])
72      , -273.689    , array([ 0.00710044 ,  0.426885   ,  0.00530537 ,  0.0472253  ])
73      , -238.794    , array([ 0.00187377 ,  0.449226   ,  0.000877396,  0.0611501  ])
74      , -238.794    , array([ 0.00187377 ,  0.449226   ,  0.000877396,  0.0611501  ])
75      , -239.036    , array([ 0.00187564 ,  0.449226   ,  0.000877396,  0.0611501  ])
76      , -238.32     , array([ 0.00187377 ,  0.449675   ,  0.000877396,  0.0611501  ])
77      , -238.553    , array([ 0.00187377 ,  0.449226   ,  0.000878274,  0.0611501  ])
78      , -238.584    , array([ 0.00187377 ,  0.449226   ,  0.000877396,  0.0612112  ])
85      , -238.794    , array([ 0.00187377 ,  0.449226   ,  0.000877395,  0.0611501  ])
86      , -238.794    , array([ 0.00187377 ,  0.449226   ,  0.000877395,  0.0611501  ])
87      , -239.036    , array([ 0.00187564 ,  0.449226   ,  0.000877395,  0.0611501  ])
88      , -238.32     , array([ 0.00187377 ,  0.449675   ,  0.000877395,  0.0611501  ])
89      , -238.553    , array([ 0.00187377 ,  0.449226   ,  0.000878273,  0.0611501  ])
90      , -238.584    , array([ 0.00187377 ,  0.449226   ,  0.000877395,  0.0612113  ])
91      , -222.614    , array([ 0.00121032 ,  0.52744    ,  0.000469477,  0.0634528  ])
92      , -222.614    , array([ 0.00121032 ,  0.52744    ,  0.000469477,  0.0634528  ])
93      , -222.961    , array([ 0.00121153 ,  0.52744    ,  0.000469477,  0.0634528  ])
94      , -222.29     , array([ 0.00121032 ,  0.527968   ,  0.000469477,  0.0634528  ])
95      , -222.268    , array([ 0.00121032 ,  0.52744    ,  0.000469946,  0.0634528  ])
96      , -222.499    , array([ 0.00121032 ,  0.52744    ,  0.000469477,  0.0635163  ])
97      , -191.541    , array([ 0.00157976 ,  0.56088    ,  0.000647027,  0.0603632  ])
98      , -191.541    , array([ 0.00157976 ,  0.56088    ,  0.000647027,  0.0603632  ])
99      , -191.857    , array([ 0.00158134 ,  0.56088    ,  0.000647027,  0.0603632  ])
100     , -191.24     , array([ 0.00157976 ,  0.561441   ,  0.000647027,  0.0603632  ])
101     , -191.228    , array([ 0.00157976 ,  0.56088    ,  0.000647675,  0.0603632  ])
102     , -191.414    , array([ 0.00157976 ,  0.56088    ,  0.000647027,  0.0604235  ])
103     , -137.738    , array([ 0.00226811 ,  0.636278   ,  0.00103337 ,  0.056612   ])
104     , -137.738    , array([ 0.00226811 ,  0.636278   ,  0.00103337 ,  0.056612   ])
105     , -137.952    , array([ 0.00227038 ,  0.636278   ,  0.00103337 ,  0.056612   ])
106     , -137.511    , array([ 0.00226811 ,  0.636915   ,  0.00103337 ,  0.056612   ])
107     , -137.527    , array([ 0.00226811 ,  0.636278   ,  0.0010344  ,  0.056612   ])
108     , -137.618    , array([ 0.00226811 ,  0.636278   ,  0.00103337 ,  0.0566686  ])
109     , -97.7939    , array([ 0.00348777 ,  0.874865   ,  0.00193351 ,  0.052352   ])
110     , -97.7939    , array([ 0.00348777 ,  0.874865   ,  0.00193351 ,  0.052352   ])
111     , -97.6339    , array([ 0.00349126 ,  0.874865   ,  0.00193351 ,  0.052352   ])
112     , -97.8019    , array([ 0.00348777 ,  0.875741   ,  0.00193351 ,  0.052352   ])
113     , -97.9547    , array([ 0.00348777 ,  0.874865   ,  0.00193545 ,  0.052352   ])
114     , -97.8191    , array([ 0.00348777 ,  0.874865   ,  0.00193351 ,  0.0524044  ])
115     , -89.4629    , array([ 0.00296828 ,  0.911426   ,  0.0014689  ,  0.0523757  ])
116     , -89.4629    , array([ 0.00296828 ,  0.911426   ,  0.0014689  ,  0.0523757  ])
117     , -89.4806    , array([ 0.00297125 ,  0.911426   ,  0.0014689  ,  0.0523757  ])
118     , -89.4401    , array([ 0.00296828 ,  0.912338   ,  0.0014689  ,  0.0523757  ])
119     , -89.447     , array([ 0.00296828 ,  0.911426   ,  0.00147037 ,  0.0523757  ])
120     , -89.4618    , array([ 0.00296828 ,  0.911426   ,  0.0014689  ,  0.0524281  ])
121     , -88.795     , array([ 0.00297018 ,  0.95139    ,  0.00146613 ,  0.0518107  ])
122     , -88.795     , array([ 0.00297018 ,  0.95139    ,  0.00146613 ,  0.0518107  ])
123     , -88.8047    , array([ 0.00297315 ,  0.95139    ,  0.00146613 ,  0.0518107  ])
124     , -88.7862    , array([ 0.00297018 ,  0.952341   ,  0.00146613 ,  0.0518107  ])
