40106   , -23254.3    , array([ 7.89862    ,  0.00446687 ,  7.95075e-06,  1.35033e-78,  0.000425706])
40107   , -23254.3    , array([ 7.90653    ,  0.00446687 ,  7.95075e-06,  1.35033e-78,  0.000425706])
40108   , -23280.4    , array([ 7.89862    ,  0.00447134 ,  7.95075e-06,  1.35033e-78,  0.000425706])
40109   , -23254.3    , array([ 7.89862    ,  0.00446687 ,  7.9587e-06 ,  1.35033e-78,  0.000425706])
40110   , -23254.3    , array([ 7.89862    ,  0.00446687 ,  7.95075e-06,  1.35168e-78,  0.000425706])
40111   , -23228.1    , array([ 7.89862    ,  0.00446687 ,  7.95075e-06,  1.35033e-78,  0.000426132])
40112   , -23254.3    , array([ 7.89862    ,  0.00446687 ,  7.95075e-06,  1.35033e-78,  0.000425706])
40113   , -2973.73    , array([ 7.8967     ,  0.00218723 ,  7.95075e-06,  1.35033e-78,  0.000869618])
40114   , -2973.73    , array([ 7.8967     ,  0.00218723 ,  7.95075e-06,  1.35033e-78,  0.000869618])
40115   , -2973.74    , array([ 7.9046     ,  0.00218723 ,  7.95075e-06,  1.35033e-78,  0.000869618])
40116   , -2968.97    , array([ 7.8967     ,  0.00218942 ,  7.95075e-06,  1.35033e-78,  0.000869618])
40117   , -2973.73    , array([ 7.8967     ,  0.00218723 ,  7.9587e-06 ,  1.35033e-78,  0.000869618])
40118   , -2973.73    , array([ 7.8967     ,  0.00218723 ,  7.95075e-06,  1.35168e-78,  0.000869618])
40119   , -2978.43    , array([ 7.8967     ,  0.00218723 ,  7.95075e-06,  1.35033e-78,  0.000870488])
40127   , -2973.72    , array([ 7.89657    ,  0.00218752 ,  7.95075e-06,  1.35033e-78,  0.000869734])
40128   , -2973.72    , array([ 7.89657    ,  0.00218752 ,  7.95075e-06,  1.35033e-78,  0.000869734])
40129   , -2973.72    , array([ 7.90447    ,  0.00218752 ,  7.95075e-06,  1.35033e-78,  0.000869734])
40130   , -2968.95    , array([ 7.89657    ,  0.00218971 ,  7.95075e-06,  1.35033e-78,  0.000869734])
40131   , -2973.72    , array([ 7.89657    ,  0.00218752 ,  7.9587e-06 ,  1.35033e-78,  0.000869734])
40132   , -2973.72    , array([ 7.89657    ,  0.00218752 ,  7.95075e-06,  1.35168e-78,  0.000869734])
40133   , -2978.41    , array([ 7.89657    ,  0.00218752 ,  7.95075e-06,  1.35033e-78,  0.000870604])
40134   , -2973.7     , array([ 7.89645    ,  0.00218782 ,  7.95075e-06,  1.35033e-78,  0.00086985 ])
