258180  , -79087      , array([ 0.510844   ,  2.13978    ,  8.20821e-28,  1.5656e-59 ,  1.12997e-06])
258181  , -79087      , array([ 0.511355   ,  2.13978    ,  8.20821e-28,  1.5656e-59 ,  1.12997e-06])
258182  , -79087      , array([ 0.510844   ,  2.14193    ,  8.20821e-28,  1.5656e-59 ,  1.12997e-06])
258183  , -79087      , array([ 0.510844   ,  2.13978    ,  8.21642e-28,  1.5656e-59 ,  1.12997e-06])
258184  , -79087      , array([ 0.510844   ,  2.13978    ,  8.20821e-28,  1.56717e-59,  1.12997e-06])
258185  , -79087      , array([ 0.510844   ,  2.13978    ,  8.20821e-28,  1.5656e-59 ,  1.13111e-06])
258186  , -79087      , array([ 0.510844   ,  2.13978    ,  8.20821e-28,  1.5656e-59 ,  1.12997e-06])
258187  , -79080.7    , array([ 0.284622   ,  1.74239    ,  8.20821e-28,  1.5656e-59 ,  2.50817e-06])
258188  , -79080.7    , array([ 0.284622   ,  1.74239    ,  8.20821e-28,  1.5656e-59 ,  2.50817e-06])
258189  , -79080.7    , array([ 0.284906   ,  1.74239    ,  8.20821e-28,  1.5656e-59 ,  2.50817e-06])
258190  , -79080.7    , array([ 0.284622   ,  1.74413    ,  8.20821e-28,  1.5656e-59 ,  2.50817e-06])
258191  , -79080.7    , array([ 0.284622   ,  1.74239    ,  8.21642e-28,  1.5656e-59 ,  2.50817e-06])
258192  , -79080.7    , array([ 0.284622   ,  1.74239    ,  8.20821e-28,  1.56717e-59,  2.50817e-06])
258193  , -79080.7    , array([ 0.284622   ,  1.74239    ,  8.20821e-28,  1.5656e-59 ,  2.51068e-06])
258194  , -77282.8    , array([ 0.0274275  ,  0.766033   ,  8.20821e-28,  1.5656e-59 ,  6.08848e-05])
258195  , -77282.8    , array([ 0.0274275  ,  0.766033   ,  8.20821e-28,  1.5656e-59 ,  6.08848e-05])
258196  , -77284.4    , array([ 0.0274549  ,  0.766033   ,  8.20821e-28,  1.5656e-59 ,  6.08848e-05])
258197  , -77282.9    , array([ 0.0274275  ,  0.7668     ,  8.20821e-28,  1.5656e-59 ,  6.08848e-05])
258198  , -77282.8    , array([ 0.0274275  ,  0.766033   ,  8.21642e-28,  1.5656e-59 ,  6.08848e-05])
258199  , -77282.8    , array([ 0.0274275  ,  0.766033   ,  8.20821e-28,  1.56717e-59,  6.08848e-05])
258200  , -77281      , array([ 0.0274275  ,  0.766033   ,  8.20821e-28,  1.5656e-59 ,  6.09457e-05])
258208  , -77280.3    , array([ 0.0274112  ,  0.765873   ,  8.20821e-28,  1.5656e-59 ,  6.09342e-05])
258209  , -77280.3    , array([ 0.0274112  ,  0.765873   ,  8.20821e-28,  1.5656e-59 ,  6.09342e-05])
258210  , -77282      , array([ 0.0274386  ,  0.765873   ,  8.20821e-28,  1.5656e-59 ,  6.09342e-05])
258211  , -77280.4    , array([ 0.0274112  ,  0.766639   ,  8.20821e-28,  1.5656e-59 ,  6.09342e-05])
258212  , -77280.3    , array([ 0.0274112  ,  0.765873   ,  8.21642e-28,  1.5656e-59 ,  6.09342e-05])
258213  , -77280.3    , array([ 0.0274112  ,  0.765873   ,  8.20821e-28,  1.56717e-59,  6.09342e-05])
258214  , -77278.6    , array([ 0.0274112  ,  0.765873   ,  8.20821e-28,  1.5656e-59 ,  6.09951e-05])
258215  , -77277.9    , array([ 0.0273949  ,  0.765713   ,  8.20821e-28,  1.5656e-59 ,  6.09836e-05])
258216  , -77277.9    , array([ 0.0273949  ,  0.765713   ,  8.20821e-28,  1.5656e-59 ,  6.09836e-05])
258217  , -77279.6    , array([ 0.0274223  ,  0.765713   ,  8.20821e-28,  1.5656e-59 ,  6.09836e-05])
258218  , -77278      , array([ 0.0273949  ,  0.766479   ,  8.20821e-28,  1.5656e-59 ,  6.09836e-05])
