198765  , -79076      , array([ 1.40941    ,  0.00509354 ,  5.88362e-29,  1.75396e-14,  5.82747e-08])
198766  , -79076      , array([ 1.41082    ,  0.00509354 ,  5.88362e-29,  1.75396e-14,  5.82747e-08])
198767  , -79076      , array([ 1.40941    ,  0.00509863 ,  5.88362e-29,  1.75396e-14,  5.82747e-08])
198768  , -79076      , array([ 1.40941    ,  0.00509354 ,  5.88951e-29,  1.75396e-14,  5.82747e-08])
198769  , -79076      , array([ 1.40941    ,  0.00509354 ,  5.88362e-29,  1.75571e-14,  5.82747e-08])
198770  , -79076      , array([ 1.40941    ,  0.00509354 ,  5.88362e-29,  1.75396e-14,  5.8333e-08 ])
198771  , -79076      , array([ 1.40941    ,  0.00509354 ,  5.88362e-29,  1.75396e-14,  5.82747e-08])
198772  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19176e-07])
198773  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19176e-07])
198774  , -79033.3    , array([ 1.40835    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19176e-07])
198775  , -79033.4    , array([ 1.40694    ,  0.00249941 ,  5.88362e-29,  1.75396e-14,  1.19176e-07])
198776  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88951e-29,  1.75396e-14,  1.19176e-07])
198777  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75571e-14,  1.19176e-07])
198778  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19295e-07])
198786  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19176e-07])
198787  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19176e-07])
198788  , -79033.3    , array([ 1.40835    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19176e-07])
198789  , -79033.4    , array([ 1.40694    ,  0.00249941 ,  5.88362e-29,  1.75396e-14,  1.19176e-07])
198790  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88951e-29,  1.75396e-14,  1.19176e-07])
198791  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75571e-14,  1.19176e-07])
198792  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19296e-07])
198793  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19177e-07])
198794  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19177e-07])
198795  , -79033.3    , array([ 1.40835    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19177e-07])
198796  , -79033.4    , array([ 1.40694    ,  0.0024994  ,  5.88362e-29,  1.75396e-14,  1.19177e-07])
198797  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88951e-29,  1.75396e-14,  1.19177e-07])
198798  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75571e-14,  1.19177e-07])
198799  , -79033.3    , array([ 1.40694    ,  0.00249691 ,  5.88362e-29,  1.75396e-14,  1.19296e-07])
