204685  , -71132.1    , array([ 0.0594397  ,  1.10941    ,  1.7921e-36 ,  4.09888e-11,  0.000638217])
204686  , -71138.3    , array([ 0.0594992  ,  1.10941    ,  1.7921e-36 ,  4.09888e-11,  0.000638217])
204687  , -71132.6    , array([ 0.0594397  ,  1.11052    ,  1.7921e-36 ,  4.09888e-11,  0.000638217])
204688  , -71132.1    , array([ 0.0594397  ,  1.10941    ,  1.79389e-36,  4.09888e-11,  0.000638217])
204689  , -71132.1    , array([ 0.0594397  ,  1.10941    ,  1.7921e-36 ,  4.10298e-11,  0.000638217])
204690  , -71125.3    , array([ 0.0594397  ,  1.10941    ,  1.7921e-36 ,  4.09888e-11,  0.000638855])
204691  , -71132.1    , array([ 0.0594397  ,  1.10941    ,  1.7921e-36 ,  4.09888e-11,  0.000638217])
204692  , -58117.3    , array([ 0.0301692  ,  1.04147    ,  1.7921e-36 ,  4.09888e-11,  0.00134546 ])
204693  , -58117.3    , array([ 0.0301692  ,  1.04147    ,  1.7921e-36 ,  4.09888e-11,  0.00134546 ])
204694  , -58126.6    , array([ 0.0301994  ,  1.04147    ,  1.7921e-36 ,  4.09888e-11,  0.00134546 ])
204695  , -58118.3    , array([ 0.0301692  ,  1.04251    ,  1.7921e-36 ,  4.09888e-11,  0.00134546 ])
204696  , -58117.3    , array([ 0.0301692  ,  1.04147    ,  1.79389e-36,  4.09888e-11,  0.00134546 ])
204697  , -58117.3    , array([ 0.0301692  ,  1.04147    ,  1.7921e-36 ,  4.10298e-11,  0.00134546 ])
204698  , -58107      , array([ 0.0301692  ,  1.04147    ,  1.7921e-36 ,  4.09888e-11,  0.0013468  ])
204699  , -689374     , array([ 0.00200223 ,  0.808855   ,  1.7921e-36 ,  4.09888e-11,  0.0265751  ])
204700  , -689374     , array([ 0.00200223 ,  0.808855   ,  1.7921e-36 ,  4.09888e-11,  0.0265751  ])
204701  , -688834     , array([ 0.00200424 ,  0.808855   ,  1.7921e-36 ,  4.09888e-11,  0.0265751  ])
204702  , -689380     , array([ 0.00200223 ,  0.809665   ,  1.7921e-36 ,  4.09888e-11,  0.0265751  ])
204703  , -689374     , array([ 0.00200223 ,  0.808855   ,  1.79389e-36,  4.09888e-11,  0.0265751  ])
204704  , -689374     , array([ 0.00200223 ,  0.808855   ,  1.7921e-36 ,  4.10298e-11,  0.0265751  ])
204705  , -689880     , array([ 0.00200223 ,  0.808855   ,  1.7921e-36 ,  4.09888e-11,  0.0266017  ])
204706  , -56710.1    , array([ 0.0162196  ,  0.98295    ,  1.7921e-36 ,  4.09888e-11,  0.00266249 ])
204707  , -56710.1    , array([ 0.0162196  ,  0.98295    ,  1.7921e-36 ,  4.09888e-11,  0.00266249 ])
204708  , -56694.4    , array([ 0.0162359  ,  0.98295    ,  1.7921e-36 ,  4.09888e-11,  0.00266249 ])
204709  , -56711.4    , array([ 0.0162196  ,  0.983933   ,  1.7921e-36 ,  4.09888e-11,  0.00266249 ])
204710  , -56710.1    , array([ 0.0162196  ,  0.98295    ,  1.79389e-36,  4.09888e-11,  0.00266249 ])
204711  , -56710.1    , array([ 0.0162196  ,  0.98295    ,  1.7921e-36 ,  4.10298e-11,  0.00266249 ])
204712  , -56723.3    , array([ 0.0162196  ,  0.98295    ,  1.7921e-36 ,  4.09888e-11,  0.00266516 ])
204713  , -53939.5    , array([ 0.0234184  ,  1.01717    ,  1.7921e-36 ,  4.09888e-11,  0.00177768 ])
204714  , -53939.5    , array([ 0.0234184  ,  1.01717    ,  1.7921e-36 ,  4.09888e-11,  0.00177768 ])
204715  , -53943.5    , array([ 0.0234418  ,  1.01717    ,  1.7921e-36 ,  4.09888e-11,  0.00177768 ])
204716  , -53940.5    , array([ 0.0234184  ,  1.01819    ,  1.7921e-36 ,  4.09888e-11,  0.00177768 ])
204717  , -53939.5    , array([ 0.0234184  ,  1.01717    ,  1.79389e-36,  4.09888e-11,  0.00177768 ])
204718  , -53939.5    , array([ 0.0234184  ,  1.01717    ,  1.7921e-36 ,  4.10298e-11,  0.00177768 ])
204719  , -53934      , array([ 0.0234184  ,  1.01717    ,  1.7921e-36 ,  4.09888e-11,  0.00177946 ])
204720  , -1.11052e+06, array([ 0.492834   ,  0.00155454 ,  1.7921e-36 ,  4.09888e-11,  2.70166    ])
204721  , -1.11052e+06, array([ 0.492834   ,  0.00155454 ,  1.7921e-36 ,  4.09888e-11,  2.70166    ])
204722  , -1.11045e+06, array([ 0.493327   ,  0.00155454 ,  1.7921e-36 ,  4.09888e-11,  2.70166    ])
204723  , -1.11048e+06, array([ 0.492834   ,  0.0015561  ,  1.7921e-36 ,  4.09888e-11,  2.70166    ])
204724  , -1.11052e+06, array([ 0.492834   ,  0.00155454 ,  1.79389e-36,  4.09888e-11,  2.70166    ])
204725  , -1.11049e+06, array([ 0.492834   ,  0.00155454 ,  1.7921e-36 ,  4.10298e-11,  2.70166    ])
204726  , -1.11059e+06, array([ 0.492834   ,  0.00155454 ,  1.7921e-36 ,  4.09888e-11,  2.70436    ])
204727  , -53717.2    , array([ 0.0238825  ,  0.975574   ,  1.7921e-36 ,  4.09888e-11,  0.00186358 ])
204728  , -53717.2    , array([ 0.0238825  ,  0.975574   ,  1.7921e-36 ,  4.09888e-11,  0.00186358 ])
204729  , -53720.8    , array([ 0.0239063  ,  0.975574   ,  1.7921e-36 ,  4.09888e-11,  0.00186358 ])
204730  , -53718.3    , array([ 0.0238825  ,  0.97655    ,  1.7921e-36 ,  4.09888e-11,  0.00186358 ])
204731  , -53717.2    , array([ 0.0238825  ,  0.975574   ,  1.79389e-36,  4.09888e-11,  0.00186358 ])
204732  , -53717.2    , array([ 0.0238825  ,  0.975574   ,  1.7921e-36 ,  4.10298e-11,  0.00186358 ])
204733  , -53712.1    , array([ 0.0238825  ,  0.975574   ,  1.7921e-36 ,  4.09888e-11,  0.00186544 ])
204734  , -52192.4    , array([ 0.0275741  ,  0.718488   ,  1.7921e-36 ,  4.09888e-11,  0.00263302 ])
204735  , -52192.4    , array([ 0.0275741  ,  0.718488   ,  1.7921e-36 ,  4.09888e-11,  0.00263302 ])
204736  , -52192      , array([ 0.0276017  ,  0.718488   ,  1.7921e-36 ,  4.09888e-11,  0.00263302 ])
204737  , -52194.4    , array([ 0.0275741  ,  0.719207   ,  1.7921e-36 ,  4.09888e-11,  0.00263302 ])
204738  , -52192.4    , array([ 0.0275741  ,  0.718488   ,  1.79389e-36,  4.09888e-11,  0.00263302 ])
204739  , -52192.4    , array([ 0.0275741  ,  0.718488   ,  1.7921e-36 ,  4.10298e-11,  0.00263302 ])
204740  , -52190.2    , array([ 0.0275741  ,  0.718488   ,  1.7921e-36 ,  4.09888e-11,  0.00263565 ])
204741  , -45796.8    , array([ 0.0196307  ,  0.119617   ,  1.7921e-36 ,  4.09888e-11,  0.00277321 ])
204742  , -45796.8    , array([ 0.0196307  ,  0.119617   ,  1.7921e-36 ,  4.09888e-11,  0.00277321 ])
204743  , -45784.3    , array([ 0.0196503  ,  0.119617   ,  1.7921e-36 ,  4.09888e-11,  0.00277321 ])
204744  , -45805.7    , array([ 0.0196307  ,  0.119737   ,  1.7921e-36 ,  4.09888e-11,  0.00277321 ])
204745  , -45796.8    , array([ 0.0196307  ,  0.119617   ,  1.79389e-36,  4.09888e-11,  0.00277321 ])
204746  , -45796.8    , array([ 0.0196307  ,  0.119617   ,  1.7921e-36 ,  4.10298e-11,  0.00277321 ])
204747  , -45799.7    , array([ 0.0196307  ,  0.119617   ,  1.7921e-36 ,  4.09888e-11,  0.00277599 ])
204755  , -45793.4    , array([ 0.0196286  ,  0.119552   ,  1.7921e-36 ,  4.09888e-11,  0.00277326 ])
204756  , -45793.4    , array([ 0.0196286  ,  0.119552   ,  1.7921e-36 ,  4.09888e-11,  0.00277326 ])
204757  , -45780.8    , array([ 0.0196483  ,  0.119552   ,  1.7921e-36 ,  4.09888e-11,  0.00277326 ])
204758  , -45802.2    , array([ 0.0196286  ,  0.119672   ,  1.7921e-36 ,  4.09888e-11,  0.00277326 ])
204759  , -45793.4    , array([ 0.0196286  ,  0.119552   ,  1.79389e-36,  4.09888e-11,  0.00277326 ])
204760  , -45793.4    , array([ 0.0196286  ,  0.119552   ,  1.7921e-36 ,  4.10298e-11,  0.00277326 ])
204761  , -45796.2    , array([ 0.0196286  ,  0.119552   ,  1.7921e-36 ,  4.09888e-11,  0.00277603 ])
204762  , -45789.9    , array([ 0.0196266  ,  0.119487   ,  1.7921e-36 ,  4.09888e-11,  0.0027733  ])
204763  , -45789.9    , array([ 0.0196266  ,  0.119487   ,  1.7921e-36 ,  4.09888e-11,  0.0027733  ])
204764  , -45777.3    , array([ 0.0196462  ,  0.119487   ,  1.7921e-36 ,  4.09888e-11,  0.0027733  ])
204765  , -45798.7    , array([ 0.0196266  ,  0.119606   ,  1.7921e-36 ,  4.09888e-11,  0.0027733  ])
204766  , -45789.9    , array([ 0.0196266  ,  0.119487   ,  1.79389e-36,  4.09888e-11,  0.0027733  ])
204767  , -45789.9    , array([ 0.0196266  ,  0.119487   ,  1.7921e-36 ,  4.10298e-11,  0.0027733  ])
204768  , -45792.7    , array([ 0.0196266  ,  0.119487   ,  1.7921e-36 ,  4.09888e-11,  0.00277607 ])
204769  , -37211.4    , array([ 0.00994851 ,  0.00331366 ,  1.7921e-36 ,  4.09888e-11,  0.00307644 ])
204770  , -37211.4    , array([ 0.00994851 ,  0.00331366 ,  1.7921e-36 ,  4.09888e-11,  0.00307644 ])
204771  , -37187.4    , array([ 0.00995847 ,  0.00331366 ,  1.7921e-36 ,  4.09888e-11,  0.00307644 ])
204772  , -37185.3    , array([ 0.00994851 ,  0.00331697 ,  1.7921e-36 ,  4.09888e-11,  0.00307644 ])
204773  , -37211.4    , array([ 0.00994851 ,  0.00331366 ,  1.79389e-36,  4.09888e-11,  0.00307644 ])
204774  , -37211.4    , array([ 0.00994851 ,  0.00331366 ,  1.7921e-36 ,  4.10298e-11,  0.00307644 ])
204775  , -37260.7    , array([ 0.00994851 ,  0.00331366 ,  1.7921e-36 ,  4.09888e-11,  0.00307952 ])
204776  , -41125.2    , array([ 0.0175304  ,  0.0658411  ,  1.7921e-36 ,  4.09888e-11,  0.00282154 ])
204777  , -41125.2    , array([ 0.0175304  ,  0.0658411  ,  1.7921e-36 ,  4.09888e-11,  0.00282154 ])
204778  , -41107.7    , array([ 0.017548   ,  0.0658411  ,  1.7921e-36 ,  4.09888e-11,  0.00282154 ])
204779  , -41137.9    , array([ 0.0175304  ,  0.065907   ,  1.7921e-36 ,  4.09888e-11,  0.00282154 ])
204780  , -41125.2    , array([ 0.0175304  ,  0.0658411  ,  1.79389e-36,  4.09888e-11,  0.00282154 ])
204781  , -41125.2    , array([ 0.0175304  ,  0.0658411  ,  1.7921e-36 ,  4.10298e-11,  0.00282154 ])
204782  , -41129.1    , array([ 0.0175304  ,  0.0658411  ,  1.7921e-36 ,  4.09888e-11,  0.00282436 ])
204783  , -23002.2    , array([ 0.0121591  ,  0.0095526  ,  1.7921e-36 ,  4.09888e-11,  0.00298362 ])
204784  , -23002.2    , array([ 0.0121591  ,  0.0095526  ,  1.7921e-36 ,  4.09888e-11,  0.00298362 ])
204785  , -22974.8    , array([ 0.0121713  ,  0.0095526  ,  1.7921e-36 ,  4.09888e-11,  0.00298362 ])
204786  , -23009.1    , array([ 0.0121591  ,  0.00956216 ,  1.7921e-36 ,  4.09888e-11,  0.00298362 ])
204787  , -23002.2    , array([ 0.0121591  ,  0.0095526  ,  1.79389e-36,  4.09888e-11,  0.00298362 ])
204788  , -23002.2    , array([ 0.0121591  ,  0.0095526  ,  1.7921e-36 ,  4.10298e-11,  0.00298362 ])
204789  , -23022.1    , array([ 0.0121591  ,  0.0095526  ,  1.7921e-36 ,  4.09888e-11,  0.00298661 ])
204797  , -22996.6    , array([ 0.0121352  ,  0.00950619 ,  1.7921e-36 ,  4.09888e-11,  0.00297969 ])
204798  , -22996.6    , array([ 0.0121352  ,  0.00950619 ,  1.7921e-36 ,  4.09888e-11,  0.00297969 ])
