Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2033.37	4076.74	1389.1	8296.89	2.3332,0.2219,1.2462,3.7885,30.0
our_model	Round_1_Replicate_2	-1469.45	2948.9	310.94	19709.88	0.9609,0.1534,5.4441,0.9058,0.0736
our_model	Round_1_Replicate_3	-1349.85	2709.7	76.78	20120.61	0.8905,0.121,5.4804,2.0405,0.0637
our_model	Round_1_Replicate_4	-1390.3	2790.6	157.45	19562.35	1.4124,0.0829,3.6779,4.0008,0.042
our_model	Round_1_Replicate_5	-2419.64	4849.28	2122.3	2275.23	8.0926,1.2164,0.3321,0.6607,30.0
our_model	Round_1_Replicate_6	-1997.84	4005.68	1315.71	7465.01	2.6375,0.219,1.1354,3.8839,30.0
our_model	Round_1_Replicate_7	-2247.08	4504.16	1795.26	4128.37	4.4618,0.6045,0.6112,1.343,30.0
our_model	Round_1_Replicate_8	-1366.04	2742.08	107.49	20063.17	1.0166,0.0826,4.8139,5.1159,0.0463
our_model	Round_1_Replicate_9	-2020.43	4050.86	1362.91	6939.66	2.8042,0.256,1.0459,3.2956,30.0
our_model	Round_1_Replicate_10	-2546.09	5102.18	2331.27	4146.0	4.2524,0.7479,0.6189,1.0518,30.0
our_model	Round_2_Replicate_1	-1317.97	2645.94	14.24	19949.78	1.0189,0.1078,5.2978,2.2289,0.0547
our_model	Round_2_Replicate_2	-2466.32	4942.64	2231.38	44776.98	0.3745,0.065,7.6461,10.9907,0.8944
our_model	Round_2_Replicate_3	-1319.04	2648.08	16.27	20140.59	0.9208,0.0988,5.0881,2.5552,0.0488
our_model	Round_2_Replicate_4	-1752.55	3515.1	970.57	20335.11	1.0679,0.0286,0.01,8.2623,0.0119
our_model	Round_2_Replicate_5	-1469.81	2949.62	326.67	20221.24	1.0436,0.0536,3.8065,7.0536,0.0272
our_model	Round_2_Replicate_6	-1312.43	2634.86	3.01	20029.17	1.0015,0.0951,4.9413,2.7242,0.0474
our_model	Round_2_Replicate_7	-1311.92	2633.84	1.97	20052.07	0.9777,0.0979,5.0266,2.5132,0.0484
our_model	Round_2_Replicate_8	-1313.72	2637.44	5.55	19990.4	0.9805,0.1046,5.0214,2.3969,0.0521
our_model	Round_2_Replicate_9	-1388.63	2787.26	155.02	19698.92	1.3423,0.0766,3.7236,4.4667,0.0391
our_model	Round_2_Replicate_10	-1597.9	3205.8	616.38	20297.24	1.0423,0.0408,2.6771,6.2662,0.0175
our_model	Round_3_Replicate_1	-1457.32	2924.64	310.87	20317.43	0.9811,0.0565,4.5563,4.3986,0.0256
our_model	Round_3_Replicate_2	-1314.34	2638.68	6.85	20020.87	1.0101,0.0937,4.8781,2.557,0.0456
our_model	Round_3_Replicate_3	-1399.01	2808.02	182.73	20060.4	1.1261,0.0657,3.9723,3.9991,0.0308
our_model	Round_3_Replicate_4	-1699.68	3409.36	847.35	20374.47	0.9845,0.0321,1.2353,7.8272,0.0137
our_model	Round_3_Replicate_5	-1396.42	2802.84	176.79	20234.23	0.8843,0.1227,6.4973,0.9517,0.0574
our_model	Round_3_Replicate_6	-1332.09	2674.18	42.09	19697.52	1.1741,0.1009,4.5872,2.8123,0.0516
our_model	Round_3_Replicate_7	-1508.22	3026.44	387.9	19207.57	2.0346,0.0845,2.949,3.0266,0.0392
our_model	Round_3_Replicate_8	-1484.35	2978.7	357.3	20410.69	0.8807,0.0529,4.046,6.1893,0.0251
our_model	Round_3_Replicate_9	-1341.14	2692.28	61.54	20174.06	0.9852,0.0786,4.8875,3.6991,0.0392
our_model	Round_3_Replicate_10	-1449.41	2908.82	268.15	19404.05	1.0877,0.1501,4.8608,1.4347,0.0774
our_model	Round_4_Replicate_1	-1311.02	2632.04	0.18	20003.84	1.0001,0.0992,4.9905,2.5808,0.0497
our_model	Round_4_Replicate_2	-1318.88	2647.76	16.02	20076.91	0.9969,0.0888,4.8664,2.9854,0.044
our_model	Round_4_Replicate_3	-1311.84	2633.68	1.82	20022.43	1.0005,0.0968,4.985,2.5177,0.0477
our_model	Round_4_Replicate_4	-1358.9	2727.8	96.31	19921.41	0.9664,0.1271,5.5203,1.2994,0.0617
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1332.79	2675.58	43.4	19673.23	1.1916,0.1021,4.5266,2.3488,0.0501
our_model	Round_1_Replicate_2	-2021.14	4052.28	1337.66	19679.2	0.8206,0.2112,5.0862,0.4664,0.1199
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1999.17	4008.34	1318.57	12093.85	1.6266,0.136,1.8379,6.2496,30.0
our_model	Round_1_Replicate_2	-1319.98	2649.96	18.26	20063.56	0.9707,0.1031,5.3079,1.7398,0.0489
our_model	Round_1_Replicate_3	-1354.45	2718.9	88.17	19896.79	0.9876,0.1219,5.3583,1.0874,0.0564
our_model	Round_1_Replicate_4	-2469.48	4948.96	2195.55	5148.15	3.4544,0.5752,0.7657,1.3774,30.0
our_model	Round_1_Replicate_5	-2471.24	4952.48	2198.54	6288.97	2.8269,0.4715,0.9359,1.6801,30.0
our_model	Round_1_Replicate_6	-1979.89	3969.78	1272.66	7602.01	2.6463,0.1821,1.1843,4.7413,30.0
our_model	Round_1_Replicate_7	-2399.5	4809.0	2071.89	3604.12	4.9983,0.7827,0.5349,1.0203,30.0
our_model	Round_1_Replicate_8	-1332.39	2674.78	43.59	19883.08	1.0281,0.1117,5.1116,1.3651,0.0517
our_model	Round_1_Replicate_9	-1385.69	2781.38	146.59	19639.08	1.0363,0.1339,4.9272,1.412,0.0639
our_model	Round_1_Replicate_10	-1316.44	2642.88	11.11	19963.66	1.0193,0.1033,5.1064,1.8947,0.0495
our_model	Round_2_Replicate_1	-1762.01	3534.02	995.03	20352.13	1.0385,0.0287,0.01,7.4225,0.0117
our_model	Round_2_Replicate_2	-1399.54	2809.08	176.34	19351.49	1.243,0.1288,4.4615,1.3278,0.061
our_model	Round_2_Replicate_3	-1528.98	3067.96	460.56	19957.22	1.467,0.0502,2.7101,5.3262,0.0221
our_model	Round_2_Replicate_4	-1316.42	2642.84	11.06	20062.52	0.9944,0.0915,4.9027,2.675,0.0445
our_model	Round_2_Replicate_5	-1431.42	2872.84	234.45	20041.0	0.8634,0.1427,5.5641,1.2407,0.0723
our_model	Round_2_Replicate_6	-1311.13	2632.26	0.39	20017.14	0.9969,0.0983,4.994,2.558,0.049
our_model	Round_2_Replicate_7	-1317.28	2644.56	12.61	19972.37	0.9783,0.1026,4.6729,2.6182,0.0522
our_model	Round_2_Replicate_8	-1359.66	2729.32	96.64	19692.87	1.1648,0.096,4.4313,4.0894,0.0529
our_model	Round_2_Replicate_9	-1408.92	2827.84	204.16	20231.37	0.8939,0.1232,6.638,0.8451,0.0572
our_model	Round_2_Replicate_10	-1492.22	2994.44	356.57	19231.1	1.9471,0.0849,2.988,3.1044,0.0396
our_model	Round_3_Replicate_1	-1417.66	2845.32	217.75	20187.47	1.032,0.0615,4.148,5.8429,0.0314
our_model	Round_3_Replicate_2	-1325.57	2661.14	29.64	20162.95	0.9608,0.0861,5.0016,2.8821,0.0418
our_model	Round_3_Replicate_3	-1469.73	2949.46	330.73	20147.33	1.1293,0.0534,3.7236,6.5751,0.0263
