49979   , -2336.8     , array([ 0.00968552 ,  0.0975096  ,  1.21647e-65,  3.0406e-08 ])
49980   , -2336.8     , array([ 0.00969521 ,  0.0975096  ,  1.21647e-65,  3.0406e-08 ])
49981   , -2336.8     , array([ 0.00968552 ,  0.0976071  ,  1.21647e-65,  3.0406e-08 ])
49982   , -2336.8     , array([ 0.00968552 ,  0.0975096  ,  1.21769e-65,  3.0406e-08 ])
49983   , -2336.8     , array([ 0.00968552 ,  0.0975096  ,  1.21647e-65,  3.04364e-08])
49984   , -2336.8     , array([ 0.00968552 ,  0.0975096  ,  1.21647e-65,  3.0406e-08 ])
49985   , -2336.8     , array([ 0.00968552 ,  0.0969274  ,  1.21647e-65,  3.05709e-08])
49986   , -2336.8     , array([ 0.00968552 ,  0.0969274  ,  1.21647e-65,  3.05709e-08])
49987   , -2336.8     , array([ 0.00969521 ,  0.0969274  ,  1.21647e-65,  3.05709e-08])
49988   , -2336.8     , array([ 0.00968552 ,  0.0970244  ,  1.21647e-65,  3.05709e-08])
49989   , -2336.8     , array([ 0.00968552 ,  0.0969274  ,  1.21769e-65,  3.05709e-08])
49990   , -2336.8     , array([ 0.00968552 ,  0.0969274  ,  1.21647e-65,  3.06015e-08])
49991   , -2336.8     , array([ 0.00968552 ,  0.0946334  ,  1.21647e-65,  3.12397e-08])
49992   , -2336.8     , array([ 0.00968552 ,  0.0946334  ,  1.21647e-65,  3.12397e-08])
49993   , -2336.8     , array([ 0.00969521 ,  0.0946334  ,  1.21647e-65,  3.12397e-08])
49994   , -2336.8     , array([ 0.00968552 ,  0.094728   ,  1.21647e-65,  3.12397e-08])
49995   , -2336.8     , array([ 0.00968552 ,  0.0946334  ,  1.21769e-65,  3.12397e-08])
49996   , -2336.8     , array([ 0.00968552 ,  0.0946334  ,  1.21647e-65,  3.12709e-08])
49997   , -2336.8     , array([ 0.00968552 ,  0.0859874  ,  1.21647e-65,  3.40641e-08])
49998   , -2336.8     , array([ 0.00968552 ,  0.0859874  ,  1.21647e-65,  3.40641e-08])
49999   , -2336.8     , array([ 0.00969521 ,  0.0859874  ,  1.21647e-65,  3.40641e-08])
50000   , -2336.8     , array([ 0.00968552 ,  0.0860734  ,  1.21647e-65,  3.40641e-08])
50001   , -2336.8     , array([ 0.00968552 ,  0.0859874  ,  1.21769e-65,  3.40641e-08])
