5410    , -1720.64    , array([ 1.45286    ,  0.0747616  ,  9.60787e-62,  0.00685133 ])
5411    , -1720.64    , array([ 1.45431    ,  0.0747616  ,  9.60787e-62,  0.00685133 ])
5412    , -1720.69    , array([ 1.45286    ,  0.0748364  ,  9.60787e-62,  0.00685133 ])
5413    , -1720.64    , array([ 1.45286    ,  0.0747616  ,  9.61748e-62,  0.00685133 ])
5414    , -1720.52    , array([ 1.45286    ,  0.0747616  ,  9.60787e-62,  0.00685819 ])
5415    , -1720.64    , array([ 1.45286    ,  0.0747616  ,  9.60787e-62,  0.00685133 ])
5416    , -2429.08    , array([ 1.45286    ,  0.0507296  ,  9.60787e-62,  0.0174097  ])
5417    , -2429.08    , array([ 1.45286    ,  0.0507296  ,  9.60787e-62,  0.0174097  ])
5418    , -2429.08    , array([ 1.45431    ,  0.0507296  ,  9.60787e-62,  0.0174097  ])
5419    , -2427.14    , array([ 1.45286    ,  0.0507804  ,  9.60787e-62,  0.0174097  ])
5420    , -2429.08    , array([ 1.45286    ,  0.0507296  ,  9.61748e-62,  0.0174097  ])
5421    , -2430.36    , array([ 1.45286    ,  0.0507296  ,  9.60787e-62,  0.0174271  ])
5422    , -1712.48    , array([ 1.45286    ,  0.0719085  ,  9.60787e-62,  0.00752337 ])
5423    , -1712.48    , array([ 1.45286    ,  0.0719085  ,  9.60787e-62,  0.00752337 ])
5424    , -1712.48    , array([ 1.45431    ,  0.0719085  ,  9.60787e-62,  0.00752337 ])
5425    , -1712.44    , array([ 1.45286    ,  0.0719805  ,  9.60787e-62,  0.00752337 ])
5426    , -1712.48    , array([ 1.45286    ,  0.0719085  ,  9.61748e-62,  0.00752337 ])
5427    , -1712.43    , array([ 1.45286    ,  0.0719085  ,  9.60787e-62,  0.0075309  ])
5428    , -1694.06    , array([ 1.45286    ,  0.0830538  ,  9.60787e-62,  0.00919713 ])
5429    , -1694.06    , array([ 1.45286    ,  0.0830538  ,  9.60787e-62,  0.00919713 ])
5430    , -1694.06    , array([ 1.45431    ,  0.0830538  ,  9.60787e-62,  0.00919713 ])
5431    , -1694.01    , array([ 1.45286    ,  0.0831369  ,  9.60787e-62,  0.00919713 ])
5432    , -1694.06    , array([ 1.45286    ,  0.0830538  ,  9.61748e-62,  0.00919713 ])
5433    , -1694       , array([ 1.45286    ,  0.0830538  ,  9.60787e-62,  0.00920633 ])
5434    , -1568.06    , array([ 1.45286    ,  0.147801   ,  9.60787e-62,  0.0205405  ])
5435    , -1568.06    , array([ 1.45286    ,  0.147801   ,  9.60787e-62,  0.0205405  ])
5436    , -1568.06    , array([ 1.45431    ,  0.147801   ,  9.60787e-62,  0.0205405  ])
5437    , -1568.03    , array([ 1.45286    ,  0.147949   ,  9.60787e-62,  0.0205405  ])
5438    , -1568.06    , array([ 1.45286    ,  0.147801   ,  9.61748e-62,  0.0205405  ])
5439    , -1567.86    , array([ 1.45286    ,  0.147801   ,  9.60787e-62,  0.0205611  ])
5440    , -4066.96    , array([ 1.45286    ,  1.48234    ,  9.60787e-62,  0.511031   ])
