22943   , -2336.81    , array([ 1.51186    ,  0.00149833 ,  1.03614e-07,  8.3987e-49 ])
22944   , -2336.81    , array([ 1.51337    ,  0.00149833 ,  1.03614e-07,  8.3987e-49 ])
22945   , -2336.81    , array([ 1.51186    ,  0.00149983 ,  1.03614e-07,  8.3987e-49 ])
22946   , -2336.81    , array([ 1.51186    ,  0.00149833 ,  1.03718e-07,  8.3987e-49 ])
22947   , -2336.81    , array([ 1.51186    ,  0.00149833 ,  1.03614e-07,  8.4071e-49 ])
22948   , -2336.81    , array([ 1.51186    ,  0.00149833 ,  1.03614e-07,  8.3987e-49 ])
22949   , -2336.81    , array([ 1.50987    ,  0.00149833 ,  1.03544e-07,  8.3987e-49 ])
22950   , -2336.81    , array([ 1.50987    ,  0.00149833 ,  1.03544e-07,  8.3987e-49 ])
22951   , -2336.81    , array([ 1.51138    ,  0.00149833 ,  1.03544e-07,  8.3987e-49 ])
22952   , -2336.81    , array([ 1.50987    ,  0.00149983 ,  1.03544e-07,  8.3987e-49 ])
22953   , -2336.81    , array([ 1.50987    ,  0.00149833 ,  1.03648e-07,  8.3987e-49 ])
22954   , -2336.81    , array([ 1.50987    ,  0.00149833 ,  1.03544e-07,  8.4071e-49 ])
22955   , -2336.81    , array([ 1.50194    ,  0.00149833 ,  1.03265e-07,  8.3987e-49 ])
22956   , -2336.81    , array([ 1.50194    ,  0.00149833 ,  1.03265e-07,  8.3987e-49 ])
22957   , -2336.81    , array([ 1.50344    ,  0.00149833 ,  1.03265e-07,  8.3987e-49 ])
22958   , -2336.81    , array([ 1.50194    ,  0.00149983 ,  1.03265e-07,  8.3987e-49 ])
22959   , -2336.81    , array([ 1.50194    ,  0.00149833 ,  1.03369e-07,  8.3987e-49 ])
22960   , -2336.81    , array([ 1.50194    ,  0.00149833 ,  1.03265e-07,  8.4071e-49 ])
22961   , -2336.81    , array([ 1.47064    ,  0.00149833 ,  1.02157e-07,  8.3987e-49 ])
22962   , -2336.81    , array([ 1.47064    ,  0.00149833 ,  1.02157e-07,  8.3987e-49 ])
22963   , -2336.81    , array([ 1.47212    ,  0.00149833 ,  1.02157e-07,  8.3987e-49 ])
22964   , -2336.81    , array([ 1.47064    ,  0.00149983 ,  1.02157e-07,  8.3987e-49 ])
22965   , -2336.81    , array([ 1.47064    ,  0.00149833 ,  1.02259e-07,  8.3987e-49 ])
22966   , -2336.81    , array([ 1.47064    ,  0.00149833 ,  1.02157e-07,  8.4071e-49 ])
22967   , -2336.8     , array([ 1.35185    ,  0.00149833 ,  9.78419e-08,  8.3987e-49 ])
22968   , -2336.8     , array([ 1.35185    ,  0.00149833 ,  9.78419e-08,  8.3987e-49 ])
22969   , -2336.8     , array([ 1.3532     ,  0.00149833 ,  9.78419e-08,  8.3987e-49 ])
22970   , -2336.8     , array([ 1.35185    ,  0.00149983 ,  9.78419e-08,  8.3987e-49 ])
22971   , -2336.8     , array([ 1.35185    ,  0.00149833 ,  9.79398e-08,  8.3987e-49 ])
22972   , -2336.8     , array([ 1.35185    ,  0.00149833 ,  9.78419e-08,  8.4071e-49 ])
22973   , -2336.8     , array([ 0.96517    ,  0.00149833 ,  8.23285e-08,  8.3987e-49 ])
22974   , -2336.8     , array([ 0.96517    ,  0.00149833 ,  8.23285e-08,  8.3987e-49 ])
22975   , -2336.8     , array([ 0.966136   ,  0.00149833 ,  8.23285e-08,  8.3987e-49 ])
