8946    , -2304.11    , array([ 0.288472   ,  0.088107   ,  6.12568e-42,  0.000168826])
8947    , -2304.11    , array([ 0.288761   ,  0.088107   ,  6.12568e-42,  0.000168826])
8948    , -2304.15    , array([ 0.288472   ,  0.0881952  ,  6.12568e-42,  0.000168826])
8949    , -2304.11    , array([ 0.288472   ,  0.088107   ,  6.1318e-42 ,  0.000168826])
8950    , -2304.08    , array([ 0.288472   ,  0.088107   ,  6.12568e-42,  0.000168995])
8951    , -2304.11    , array([ 0.288472   ,  0.088107   ,  6.12568e-42,  0.000168826])
8952    , -2205.61    , array([ 0.288472   ,  0.0417897  ,  6.12568e-42,  0.000333568])
8953    , -2205.61    , array([ 0.288472   ,  0.0417897  ,  6.12568e-42,  0.000333568])
8954    , -2205.61    , array([ 0.288761   ,  0.0417897  ,  6.12568e-42,  0.000333568])
8955    , -2205.73    , array([ 0.288472   ,  0.0418315  ,  6.12568e-42,  0.000333568])
8956    , -2205.61    , array([ 0.288472   ,  0.0417897  ,  6.1318e-42 ,  0.000333568])
8957    , -2205.5     , array([ 0.288472   ,  0.0417897  ,  6.12568e-42,  0.000333902])
8958    , -8171.6     , array([ 0.288472   ,  0.00211496 ,  6.12568e-42,  0.00508348 ])
8959    , -8171.6     , array([ 0.288472   ,  0.00211496 ,  6.12568e-42,  0.00508348 ])
8960    , -8171.6     , array([ 0.288761   ,  0.00211496 ,  6.12568e-42,  0.00508348 ])
8961    , -8172.38    , array([ 0.288472   ,  0.00211708 ,  6.12568e-42,  0.00508348 ])
8962    , -8171.6     , array([ 0.288472   ,  0.00211496 ,  6.1318e-42 ,  0.00508348 ])
8963    , -8169.82    , array([ 0.288472   ,  0.00211496 ,  6.12568e-42,  0.00508857 ])
8964    , -2196.43    , array([ 0.288472   ,  0.0401898  ,  6.12568e-42,  0.00034567 ])
8965    , -2196.43    , array([ 0.288472   ,  0.0401898  ,  6.12568e-42,  0.00034567 ])
8966    , -2196.43    , array([ 0.288761   ,  0.0401898  ,  6.12568e-42,  0.00034567 ])
8967    , -2196.56    , array([ 0.288472   ,  0.04023    ,  6.12568e-42,  0.00034567 ])
8968    , -2196.43    , array([ 0.288472   ,  0.0401898  ,  6.1318e-42 ,  0.00034567 ])
8969    , -2196.31    , array([ 0.288472   ,  0.0401898  ,  6.12568e-42,  0.000346016])
8970    , -2186.39    , array([ 0.288472   ,  0.038602   ,  6.12568e-42,  0.000358628])
8971    , -2186.39    , array([ 0.288472   ,  0.038602   ,  6.12568e-42,  0.000358628])
8972    , -2186.39    , array([ 0.288761   ,  0.038602   ,  6.12568e-42,  0.000358628])
8973    , -2186.52    , array([ 0.288472   ,  0.0386407  ,  6.12568e-42,  0.000358628])
8974    , -2186.39    , array([ 0.288472   ,  0.038602   ,  6.1318e-42 ,  0.000358628])
8975    , -2186.25    , array([ 0.288472   ,  0.038602   ,  6.12568e-42,  0.000358986])
8976    , -1944.49    , array([ 0.288472   ,  0.00903559 ,  6.12568e-42,  0.00135021 ])
8977    , -1944.49    , array([ 0.288472   ,  0.00903559 ,  6.12568e-42,  0.00135021 ])
8978    , -1944.49    , array([ 0.288761   ,  0.00903559 ,  6.12568e-42,  0.00135021 ])
8979    , -1943.86    , array([ 0.288472   ,  0.00904463 ,  6.12568e-42,  0.00135021 ])
8980    , -1944.49    , array([ 0.288472   ,  0.00903559 ,  6.1318e-42 ,  0.00135021 ])
8981    , -1945.08    , array([ 0.288472   ,  0.00903559 ,  6.12568e-42,  0.00135156 ])
8982    , -2106.42    , array([ 0.288472   ,  0.0297273  ,  6.12568e-42,  0.000455222])
8983    , -2106.42    , array([ 0.288472   ,  0.0297273  ,  6.12568e-42,  0.000455222])
8984    , -2106.42    , array([ 0.288761   ,  0.0297273  ,  6.12568e-42,  0.000455222])
8985    , -2106.61    , array([ 0.288472   ,  0.029757   ,  6.12568e-42,  0.000455222])
8986    , -2106.42    , array([ 0.288472   ,  0.0297273  ,  6.1318e-42 ,  0.000455222])
8987    , -2106.24    , array([ 0.288472   ,  0.0297273  ,  6.12568e-42,  0.000455677])
8988    , -1790.33    , array([ 0.288472   ,  0.013072   ,  6.12568e-42,  0.00096378 ])
8989    , -1790.33    , array([ 0.288472   ,  0.013072   ,  6.12568e-42,  0.00096378 ])
8990    , -1790.33    , array([ 0.288761   ,  0.013072   ,  6.12568e-42,  0.00096378 ])
8991    , -1790.39    , array([ 0.288472   ,  0.0130851  ,  6.12568e-42,  0.00096378 ])
8992    , -1790.33    , array([ 0.288472   ,  0.013072   ,  6.1318e-42 ,  0.00096378 ])
8993    , -1790.26    , array([ 0.288472   ,  0.013072   ,  6.12568e-42,  0.000964744])
8994    , -1786.84    , array([ 0.288472   ,  0.0123233  ,  6.12568e-42,  0.0010171  ])
8995    , -1786.84    , array([ 0.288472   ,  0.0123233  ,  6.12568e-42,  0.0010171  ])
8996    , -1786.84    , array([ 0.288761   ,  0.0123233  ,  6.12568e-42,  0.0010171  ])
8997    , -1786.84    , array([ 0.288472   ,  0.0123356  ,  6.12568e-42,  0.0010171  ])
8998    , -1786.84    , array([ 0.288472   ,  0.0123233  ,  6.1318e-42 ,  0.0010171  ])
8999    , -1786.84    , array([ 0.288472   ,  0.0123233  ,  6.12568e-42,  0.00101812 ])
9000    , -1984.33    , array([ 0.288472   ,  0.903598   ,  6.12568e-42,  0.47765    ])
9001    , -1984.33    , array([ 0.288472   ,  0.903598   ,  6.12568e-42,  0.47765    ])
9002    , -1984.33    , array([ 0.288761   ,  0.903598   ,  6.12568e-42,  0.47765    ])
9003    , -1987.61    , array([ 0.288472   ,  0.904502   ,  6.12568e-42,  0.47765    ])
9004    , -1984.33    , array([ 0.288472   ,  0.903598   ,  6.1318e-42 ,  0.47765    ])
9005    , -1984.33    , array([ 0.288472   ,  0.903598   ,  6.12568e-42,  0.478127   ])
9006    , -1784.8     , array([ 0.288472   ,  0.0639656  ,  6.12568e-42,  0.0107605  ])
9007    , -1784.8     , array([ 0.288472   ,  0.0639656  ,  6.12568e-42,  0.0107605  ])
9008    , -1784.8     , array([ 0.288761   ,  0.0639656  ,  6.12568e-42,  0.0107605  ])
9009    , -1784.24    , array([ 0.288472   ,  0.0640296  ,  6.12568e-42,  0.0107605  ])
9010    , -1784.8     , array([ 0.288472   ,  0.0639656  ,  6.1318e-42 ,  0.0107605  ])
9011    , -1785.11    , array([ 0.288472   ,  0.0639656  ,  6.12568e-42,  0.0107713  ])
9012    , -861.703    , array([ 0.288472   ,  0.352797   ,  6.12568e-42,  0.124181   ])
9013    , -861.703    , array([ 0.288472   ,  0.352797   ,  6.12568e-42,  0.124181   ])
9014    , -861.703    , array([ 0.288761   ,  0.352797   ,  6.12568e-42,  0.124181   ])
9015    , -862.142    , array([ 0.288472   ,  0.35315    ,  6.12568e-42,  0.124181   ])
9016    , -861.703    , array([ 0.288472   ,  0.352797   ,  6.1318e-42 ,  0.124181   ])
9017    , -861.087    , array([ 0.288472   ,  0.352797   ,  6.12568e-42,  0.124305   ])
9018    , -819.439    , array([ 0.288472   ,  0.413609   ,  6.12568e-42,  0.155949   ])
9019    , -819.439    , array([ 0.288472   ,  0.413609   ,  6.12568e-42,  0.155949   ])
9020    , -819.439    , array([ 0.288761   ,  0.413609   ,  6.12568e-42,  0.155949   ])
