163675  , -79088.4    , array([ 0.438885   ,  1.46185    ,  1.34229e-14,  7.04273    ,  3.79134e-07])
163676  , -79088.4    , array([ 0.439324   ,  1.46185    ,  1.34229e-14,  7.04273    ,  3.79134e-07])
163677  , -79088.4    , array([ 0.438885   ,  1.46331    ,  1.34229e-14,  7.04273    ,  3.79134e-07])
163678  , -79088.4    , array([ 0.438885   ,  1.46185    ,  1.34363e-14,  7.04273    ,  3.79134e-07])
163679  , -79088.4    , array([ 0.438885   ,  1.46185    ,  1.34229e-14,  7.04978    ,  3.79134e-07])
163680  , -79088.4    , array([ 0.438885   ,  1.46185    ,  1.34229e-14,  7.04273    ,  3.79513e-07])
163681  , -79088.4    , array([ 0.438885   ,  1.46185    ,  1.34229e-14,  7.04273    ,  3.79134e-07])
163682  , -79085.9    , array([ 0.251411   ,  1.14294    ,  1.34229e-14,  7.01835    ,  8.48578e-07])
163683  , -79085.9    , array([ 0.251411   ,  1.14294    ,  1.34229e-14,  7.01835    ,  8.48578e-07])
163684  , -79085.9    , array([ 0.251662   ,  1.14294    ,  1.34229e-14,  7.01835    ,  8.48578e-07])
163685  , -79085.9    , array([ 0.251411   ,  1.14408    ,  1.34229e-14,  7.01835    ,  8.48578e-07])
163686  , -79085.9    , array([ 0.251411   ,  1.14294    ,  1.34363e-14,  7.01835    ,  8.48578e-07])
163687  , -79085.9    , array([ 0.251411   ,  1.14294    ,  1.34229e-14,  7.02537    ,  8.48578e-07])
163688  , -79085.9    , array([ 0.251411   ,  1.14294    ,  1.34229e-14,  7.01835    ,  8.49427e-07])
163689  , -78410.7    , array([ 0.0270717  ,  0.427074   ,  1.34229e-14,  6.92167    ,  2.12955e-05])
163690  , -78410.7    , array([ 0.0270717  ,  0.427074   ,  1.34229e-14,  6.92167    ,  2.12955e-05])
163691  , -78411.3    , array([ 0.0270988  ,  0.427074   ,  1.34229e-14,  6.92167    ,  2.12955e-05])
163692  , -78410.7    , array([ 0.0270717  ,  0.427501   ,  1.34229e-14,  6.92167    ,  2.12955e-05])
163693  , -78410.7    , array([ 0.0270717  ,  0.427074   ,  1.34363e-14,  6.92167    ,  2.12955e-05])
163694  , -78410.7    , array([ 0.0270717  ,  0.427074   ,  1.34229e-14,  6.9286     ,  2.12955e-05])
163695  , -78410      , array([ 0.0270717  ,  0.427074   ,  1.34229e-14,  6.92167    ,  2.13168e-05])
163703  , -78410.3    , array([ 0.0270659  ,  0.427033   ,  1.34229e-14,  6.92166    ,  2.1302e-05 ])
163704  , -78410.3    , array([ 0.0270659  ,  0.427033   ,  1.34229e-14,  6.92166    ,  2.1302e-05 ])
163705  , -78411      , array([ 0.027093   ,  0.427033   ,  1.34229e-14,  6.92166    ,  2.1302e-05 ])
163706  , -78410.4    , array([ 0.0270659  ,  0.427461   ,  1.34229e-14,  6.92166    ,  2.1302e-05 ])
163707  , -78410.3    , array([ 0.0270659  ,  0.427033   ,  1.34363e-14,  6.92166    ,  2.1302e-05 ])
163708  , -78410.3    , array([ 0.0270659  ,  0.427033   ,  1.34229e-14,  6.92859    ,  2.1302e-05 ])
163709  , -78409.7    , array([ 0.0270659  ,  0.427033   ,  1.34229e-14,  6.92166    ,  2.13233e-05])
163710  , -78410      , array([ 0.0270602  ,  0.426993   ,  1.34229e-14,  6.92165    ,  2.13086e-05])
163711  , -78410      , array([ 0.0270602  ,  0.426993   ,  1.34229e-14,  6.92165    ,  2.13086e-05])
163712  , -78410.6    , array([ 0.0270872  ,  0.426993   ,  1.34229e-14,  6.92165    ,  2.13086e-05])
163713  , -78410.1    , array([ 0.0270602  ,  0.42742    ,  1.34229e-14,  6.92165    ,  2.13086e-05])
163714  , -78410      , array([ 0.0270602  ,  0.426993   ,  1.34363e-14,  6.92165    ,  2.13086e-05])
163715  , -78410      , array([ 0.0270602  ,  0.426993   ,  1.34229e-14,  6.92858    ,  2.13086e-05])
163716  , -78409.3    , array([ 0.0270602  ,  0.426993   ,  1.34229e-14,  6.92165    ,  2.13299e-05])
163724  , -78409.9    , array([ 0.0270587  ,  0.426983   ,  1.34229e-14,  6.92165    ,  2.13102e-05])
163725  , -78409.9    , array([ 0.0270587  ,  0.426983   ,  1.34229e-14,  6.92165    ,  2.13102e-05])
163726  , -78410.5    , array([ 0.0270858  ,  0.426983   ,  1.34229e-14,  6.92165    ,  2.13102e-05])
163727  , -78410      , array([ 0.0270587  ,  0.42741    ,  1.34229e-14,  6.92165    ,  2.13102e-05])
