Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-393.9	795.8	598.65	5629.58	29.9059,1.32,23.5291,3.7335
our_model	Round_1_Replicate_2	-394.01	796.02	598.86	32111.82	29.9999,0.2314,2.4226,0.6797
our_model	Round_1_Replicate_3	-396.82	801.64	602.85	51868.46	0.3612,0.1435,0.2668,0.2394
our_model	Round_1_Replicate_4	-396.83	801.66	604.14	17439.94	2.4595,0.4243,30.0,0.8175
our_model	Round_1_Replicate_5	-394.44	796.88	598.83	50793.22	2.4212,0.1467,0.9178,0.3758
our_model	Round_1_Replicate_6	-394.36	796.72	598.68	31962.63	2.6466,0.2332,3.5097,0.5867
our_model	Round_1_Replicate_7	-396.8	801.6	604.06	15825.24	2.72,0.4677,30.0,0.903
our_model	Round_1_Replicate_8	-395.23	798.46	600.12	29823.33	5.4739,0.2498,1.8854,0.6206
our_model	Round_1_Replicate_9	-395.76	799.52	601.47	28880.36	1.7009,0.2573,7.4126,0.5376
our_model	Round_1_Replicate_10	-394.26	796.52	598.94	66919.09	0.7117,0.1112,0.1885,0.2639
our_model	Round_2_Replicate_1	-395.05	798.1	599.91	14283.13	3.8594,0.5214,30.0,1.1643
our_model	Round_2_Replicate_2	-397.39	802.78	605.15	2545.89	30.0,2.905,30.0,6.0691
our_model	Round_2_Replicate_3	-397.82	803.64	605.95	3358.05	30.0,2.2013,20.1785,4.6912
our_model	Round_2_Replicate_4	-396.57	801.14	603.64	2813.26	26.9786,2.6314,30.0,5.6631
our_model	Round_2_Replicate_5	-398.95	805.9	608.02	2298.0	30.0,3.2132,30.0,6.3138
our_model	Round_2_Replicate_6	-394.08	796.16	598.27	8942.01	12.4023,0.8334,15.4639,2.2301
our_model	Round_2_Replicate_7	-399.66	807.32	609.3	2217.0	30.0,3.3285,30.0,6.3932
our_model	Round_2_Replicate_8	-394.35	796.7	598.77	10870.14	28.2733,0.6853,9.0762,1.9255
our_model	Round_2_Replicate_9	-396.14	800.28	602.85	6327.63	7.4463,1.1706,30.0,2.3667
our_model	Round_2_Replicate_10	-395.57	799.14	601.78	8983.76	30.0,0.8251,8.1896,2.0757
our_model	Round_3_Replicate_1	-393.61	795.22	598.1	9237.65	10.1468,0.8048,30.0,2.2301
our_model	Round_3_Replicate_2	-399.13	806.26	608.33	2276.86	30.0,3.2425,30.0,6.3346
our_model	Round_3_Replicate_3	-393.71	795.42	598.29	5175.22	29.2618,1.4364,29.9094,4.1366
our_model	Round_3_Replicate_4	-396.08	800.16	602.73	5543.3	8.74,1.3363,30.0,2.7248
our_model	Round_3_Replicate_5	-394.28	796.56	599.38	4040.57	29.9996,1.838,30.0,4.8183
our_model	Round_3_Replicate_6	-393.8	795.6	598.47	6746.03	29.948,1.1017,19.9213,3.2059
our_model	Round_3_Replicate_7	-396.61	801.22	603.72	6158.77	7.2621,1.202,30.0,2.3564
our_model	Round_3_Replicate_8	-397.79	803.58	605.89	3066.59	30.0,2.4107,22.6544,5.091
our_model	Round_3_Replicate_9	-396.88	801.76	604.21	2658.1	30.0,2.784,30.0,5.9598
our_model	Round_3_Replicate_10	-394.1	796.2	599.03	6177.0	30.0,1.2026,18.9801,3.3426
our_model	Round_3_Replicate_11	-393.48	794.96	597.87	5992.56	29.9036,1.2409,29.9305,3.7831
our_model	Round_3_Replicate_12	-393.43	794.86	597.77	8550.81	29.9686,0.8698,20.1897,2.7605
our_model	Round_3_Replicate_13	-399.17	806.34	608.41	2271.87	30.0,3.2496,30.0,6.3395
our_model	Round_3_Replicate_14	-394.81	797.62	600.36	4063.14	19.3992,1.8263,30.0,4.3428
our_model	Round_3_Replicate_15	-393.81	795.62	598.48	9162.22	23.6716,0.8112,14.1687,2.3698
our_model	Round_3_Replicate_16	-395.99	799.98	602.57	5595.57	8.7503,1.324,30.0,2.7163
our_model	Round_3_Replicate_17	-393.55	795.1	597.98	9198.38	10.8125,0.8084,29.9999,2.2831
our_model	Round_3_Replicate_18	-396.69	801.38	603.87	5211.49	8.7031,1.4203,30.0,2.7832
our_model	Round_3_Replicate_19	-398.88	805.76	607.89	2307.01	30.0,3.2009,30.0,6.3049
our_model	Round_3_Replicate_20	-398.47	804.94	607.14	2362.79	30.0,3.1266,30.0,6.2498
