7596    , -1819.92    , array([ 1.58231    ,  0.0213912  ,  2.1513e-38 ,  0.00121415 ])
7597    , -1819.92    , array([ 1.58389    ,  0.0213912  ,  2.1513e-38 ,  0.00121415 ])
7598    , -1820.09    , array([ 1.58231    ,  0.0214126  ,  2.1513e-38 ,  0.00121415 ])
7599    , -1819.92    , array([ 1.58231    ,  0.0213912  ,  2.15345e-38,  0.00121415 ])
7600    , -1819.74    , array([ 1.58231    ,  0.0213912  ,  2.1513e-38 ,  0.00121536 ])
7601    , -1819.92    , array([ 1.58231    ,  0.0213912  ,  2.1513e-38 ,  0.00121415 ])
7602    , -2376.58    , array([ 1.58231    ,  0.0105819  ,  2.1513e-38 ,  0.00250532 ])
7603    , -2376.58    , array([ 1.58231    ,  0.0105819  ,  2.1513e-38 ,  0.00250532 ])
7604    , -2376.58    , array([ 1.58389    ,  0.0105819  ,  2.1513e-38 ,  0.00250532 ])
7605    , -2375.11    , array([ 1.58231    ,  0.0105925  ,  2.1513e-38 ,  0.00250532 ])
7606    , -2376.58    , array([ 1.58231    ,  0.0105819  ,  2.15345e-38,  0.00250532 ])
7607    , -2377.96    , array([ 1.58231    ,  0.0105819  ,  2.1513e-38 ,  0.00250783 ])
7608    , -1783       , array([ 1.58231    ,  0.0182826  ,  2.1513e-38 ,  0.00142712 ])
7609    , -1783       , array([ 1.58231    ,  0.0182826  ,  2.1513e-38 ,  0.00142712 ])
7610    , -1783       , array([ 1.58389    ,  0.0182826  ,  2.1513e-38 ,  0.00142712 ])
7611    , -1783.04    , array([ 1.58231    ,  0.0183008  ,  2.1513e-38 ,  0.00142712 ])
7612    , -1783       , array([ 1.58231    ,  0.0182826  ,  2.15345e-38,  0.00142712 ])
7613    , -1782.95    , array([ 1.58231    ,  0.0182826  ,  2.1513e-38 ,  0.00142855 ])
7614    , -2284.75    , array([ 1.58231    ,  0.971315   ,  2.1513e-38 ,  0.107249   ])
7615    , -2284.75    , array([ 1.58231    ,  0.971315   ,  2.1513e-38 ,  0.107249   ])
7616    , -2284.75    , array([ 1.58389    ,  0.971315   ,  2.1513e-38 ,  0.107249   ])
7617    , -2286.54    , array([ 1.58231    ,  0.972287   ,  2.1513e-38 ,  0.107249   ])
7618    , -2284.75    , array([ 1.58231    ,  0.971315   ,  2.15345e-38,  0.107249   ])
7619    , -2284.71    , array([ 1.58231    ,  0.971315   ,  2.1513e-38 ,  0.107356   ])
7620    , -1730.45    , array([ 1.58231    ,  0.0695406  ,  2.1513e-38 ,  0.00609971 ])
7621    , -1730.45    , array([ 1.58231    ,  0.0695406  ,  2.1513e-38 ,  0.00609971 ])
7622    , -1730.45    , array([ 1.58389    ,  0.0695406  ,  2.1513e-38 ,  0.00609971 ])
