293842  , -62442.2    , array([ 0.222915   ,  0.185889   ,  1.0928e-40 ,  1.55782e-50,  0.00202188 ])
293843  , -62446.7    , array([ 0.223138   ,  0.185889   ,  1.0928e-40 ,  1.55782e-50,  0.00202188 ])
293844  , -62451.5    , array([ 0.222915   ,  0.186075   ,  1.0928e-40 ,  1.55782e-50,  0.00202188 ])
293845  , -62442.2    , array([ 0.222915   ,  0.185889   ,  1.09389e-40,  1.55782e-50,  0.00202188 ])
293846  , -62442.2    , array([ 0.222915   ,  0.185889   ,  1.0928e-40 ,  1.55938e-50,  0.00202188 ])
293847  , -62428.4    , array([ 0.222915   ,  0.185889   ,  1.0928e-40 ,  1.55782e-50,  0.00202391 ])
293848  , -62442.2    , array([ 0.222915   ,  0.185889   ,  1.0928e-40 ,  1.55782e-50,  0.00202188 ])
293849  , -37770.7    , array([ 0.171428   ,  0.108018   ,  1.0928e-40 ,  1.55782e-50,  0.00454596 ])
293850  , -37770.7    , array([ 0.171428   ,  0.108018   ,  1.0928e-40 ,  1.55782e-50,  0.00454596 ])
293851  , -37775      , array([ 0.171599   ,  0.108018   ,  1.0928e-40 ,  1.55782e-50,  0.00454596 ])
293852  , -37789.7    , array([ 0.171428   ,  0.108126   ,  1.0928e-40 ,  1.55782e-50,  0.00454596 ])
293853  , -37770.7    , array([ 0.171428   ,  0.108018   ,  1.09389e-40,  1.55782e-50,  0.00454596 ])
293854  , -37770.7    , array([ 0.171428   ,  0.108018   ,  1.0928e-40 ,  1.55938e-50,  0.00454596 ])
293855  , -37747.2    , array([ 0.171428   ,  0.108018   ,  1.0928e-40 ,  1.55782e-50,  0.00455051 ])
293856  , -398557     , array([ 0.0599583  ,  0.012316   ,  1.0928e-40 ,  1.55782e-50,  0.116173   ])
293857  , -398557     , array([ 0.0599583  ,  0.012316   ,  1.0928e-40 ,  1.55782e-50,  0.116173   ])
293858  , -398465     , array([ 0.0600183  ,  0.012316   ,  1.0928e-40 ,  1.55782e-50,  0.116173   ])
293859  , -398223     , array([ 0.0599583  ,  0.0123283  ,  1.0928e-40 ,  1.55782e-50,  0.116173   ])
293860  , -398557     , array([ 0.0599583  ,  0.012316   ,  1.09389e-40,  1.55782e-50,  0.116173   ])
293861  , -398557     , array([ 0.0599583  ,  0.012316   ,  1.0928e-40 ,  1.55938e-50,  0.116173   ])
293862  , -398968     , array([ 0.0599583  ,  0.012316   ,  1.0928e-40 ,  1.55782e-50,  0.116289   ])
293863  , -9055.51    , array([ 0.124354   ,  0.0556303  ,  1.0928e-40 ,  1.55782e-50,  0.012239   ])
293864  , -9055.51    , array([ 0.124354   ,  0.0556303  ,  1.0928e-40 ,  1.55782e-50,  0.012239   ])
293865  , -9047.01    , array([ 0.124478   ,  0.0556303  ,  1.0928e-40 ,  1.55782e-50,  0.012239   ])
293866  , -9065.99    , array([ 0.124354   ,  0.0556859  ,  1.0928e-40 ,  1.55782e-50,  0.012239   ])
293867  , -9055.51    , array([ 0.124354   ,  0.0556303  ,  1.09389e-40,  1.55782e-50,  0.012239   ])
293868  , -9055.51    , array([ 0.124354   ,  0.0556303  ,  1.0928e-40 ,  1.55938e-50,  0.012239   ])
293869  , -9052.52    , array([ 0.124354   ,  0.0556303  ,  1.0928e-40 ,  1.55782e-50,  0.0122512  ])
293877  , -9036.17    , array([ 0.124419   ,  0.0555633  ,  1.0928e-40 ,  1.55782e-50,  0.0122484  ])
293878  , -9036.17    , array([ 0.124419   ,  0.0555633  ,  1.0928e-40 ,  1.55782e-50,  0.0122484  ])
293879  , -9027.66    , array([ 0.124543   ,  0.0555633  ,  1.0928e-40 ,  1.55782e-50,  0.0122484  ])
293880  , -9046.61    , array([ 0.124419   ,  0.0556189  ,  1.0928e-40 ,  1.55782e-50,  0.0122484  ])
293881  , -9036.17    , array([ 0.124419   ,  0.0555633  ,  1.09389e-40,  1.55782e-50,  0.0122484  ])
293882  , -9036.17    , array([ 0.124419   ,  0.0555633  ,  1.0928e-40 ,  1.55938e-50,  0.0122484  ])
293883  , -9033.21    , array([ 0.124419   ,  0.0555633  ,  1.0928e-40 ,  1.55782e-50,  0.0122606  ])
293884  , -8567.01    , array([ 0.126087   ,  0.0538886  ,  1.0928e-40 ,  1.55782e-50,  0.0124892  ])
293885  , -8567.01    , array([ 0.126087   ,  0.0538886  ,  1.0928e-40 ,  1.55782e-50,  0.0124892  ])
293886  , -8558.44    , array([ 0.126213   ,  0.0538886  ,  1.0928e-40 ,  1.55782e-50,  0.0124892  ])
293887  , -8576.59    , array([ 0.126087   ,  0.0539425  ,  1.0928e-40 ,  1.55782e-50,  0.0124892  ])
293888  , -8567.01    , array([ 0.126087   ,  0.0538886  ,  1.09389e-40,  1.55782e-50,  0.0124892  ])
293889  , -8567.01    , array([ 0.126087   ,  0.0538886  ,  1.0928e-40 ,  1.55938e-50,  0.0124892  ])
293890  , -8564.97    , array([ 0.126087   ,  0.0538886  ,  1.0928e-40 ,  1.55782e-50,  0.0125017  ])
293891  , -1.3996e+06 , array([ 0.538575   ,  0.00191522 ,  1.0928e-40 ,  1.55782e-50,  0.104419   ])
