Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-394.47	796.94	599.74	8688.14	29.9998,0.8545,11.0291,2.3322
our_model	Round_1_Replicate_2	-394.25	796.5	599.31	7715.26	29.943,0.9626,13.7232,2.671
our_model	Round_1_Replicate_3	-393.78	795.56	598.42	4975.4	29.4697,1.4939,29.8992,4.2429
our_model	Round_1_Replicate_4	-393.19	794.38	597.31	8592.55	29.9005,0.8659,29.7117,2.9664
our_model	Round_1_Replicate_5	-394.79	797.58	599.53	16972.97	6.9344,0.4387,5.2982,1.1043
our_model	Round_1_Replicate_6	-394.47	796.94	599.28	63226.17	0.6746,0.1177,0.1917,0.2697
our_model	Round_1_Replicate_7	-394.77	797.54	600.78	58282.78	0.8496,0.1271,0.2964,0.2841
our_model	Round_1_Replicate_8	-394.53	797.06	599.83	8296.41	30.0,0.8948,11.4635,2.4249
our_model	Round_1_Replicate_9	-395.53	799.06	600.69	33502.96	1.5206,0.2223,29.9979,0.476
our_model	Round_1_Replicate_10	-396.29	800.58	603.12	4088.86	30.0,1.8111,18.7278,4.1737
our_model	Round_2_Replicate_1	-395.65	799.3	601.93	7845.15	6.3179,0.9447,30.0,1.9769
our_model	Round_2_Replicate_2	-393.82	795.64	598.5	14629.52	5.4421,0.508,20.8879,1.3333
our_model	Round_2_Replicate_3	-393.64	795.28	598.17	5348.43	29.9501,1.39,29.8903,4.0672
our_model	Round_2_Replicate_4	-393.01	794.02	596.96	15885.39	29.9826,0.4685,29.7056,1.9034
our_model	Round_2_Replicate_5	-393.88	795.76	598.61	4903.62	25.7202,1.5155,29.9905,4.1796
our_model	Round_2_Replicate_6	-393.18	794.36	597.29	19388.9	7.3134,0.3837,30.0,1.2478
our_model	Round_2_Replicate_7	-393.61	795.22	598.1	15277.65	11.3,0.4866,9.8004,1.4411
our_model	Round_2_Replicate_8	-397.62	803.24	605.57	2886.39	30.0,2.5616,24.8485,5.4001
our_model	Round_2_Replicate_9	-394.07	796.14	598.85	11645.29	6.0426,0.6383,29.9981,1.5961
our_model	Round_2_Replicate_10	-394.21	796.42	599.24	15678.69	4.2285,0.4737,30.0,1.1551
our_model	Round_3_Replicate_1	-397.71	803.42	605.75	2517.0	30.0,2.9373,29.4767,6.0616
our_model	Round_3_Replicate_2	-392.98	793.96	596.9	20831.19	29.8752,0.3573,29.8298,1.5507
our_model	Round_3_Replicate_3	-394.09	796.18	599.01	16056.34	4.3122,0.4627,30.0,1.1508
our_model	Round_3_Replicate_4	-394.39	796.78	599.57	17496.93	3.5913,0.4244,30.0,1.0091
our_model	Round_3_Replicate_5	-393.07	794.14	597.07	21073.66	9.3915,0.3531,29.8501,1.263
our_model	Round_3_Replicate_6	-393.63	795.26	598.14	13565.42	6.428,0.5481,30.0,1.4993
our_model	Round_3_Replicate_7	-395.33	798.66	601.34	5055.1	30.0,1.4668,16.9393,3.6223
our_model	Round_3_Replicate_8	-394.18	796.36	599.19	10209.85	6.6437,0.7275,30.0,1.7855
our_model	Round_3_Replicate_9	-393.31	794.62	597.54	7145.09	30.0,1.0411,29.7143,3.3659
our_model	Round_3_Replicate_10	-392.99	793.98	596.93	25369.16	13.4185,0.2934,29.7285,1.1926
our_model	Round_3_Replicate_11	-392.99	793.98	596.93	17843.93	30.0,0.4171,29.7569,1.7447
our_model	Round_3_Replicate_12	-393.15	794.3	597.23	14860.76	30.0,0.5007,16.7094,1.8129
our_model	Round_3_Replicate_13	-395.38	798.76	601.44	11079.19	4.6087,0.6692,30.0,1.4289
our_model	Round_3_Replicate_14	-394.54	797.08	599.86	12338.57	4.8953,0.6016,29.9999,1.4022
our_model	Round_3_Replicate_15	-393.0	794.0	596.95	17993.06	22.3485,0.4137,29.7183,1.6737
our_model	Round_3_Replicate_16	-398.69	805.38	607.54	4247.31	30.0,1.7389,14.2244,3.6918
our_model	Round_3_Replicate_17	-394.11	796.22	599.05	7010.27	30.0,1.0597,16.242,2.9685
our_model	Round_3_Replicate_18	-393.02	794.04	596.98	17454.24	18.2504,0.4264,29.7288,1.6612
our_model	Round_3_Replicate_19	-394.45	796.9	599.69	5247.66	30.0,1.4148,20.2414,3.7442
our_model	Round_3_Replicate_20	-393.02	794.04	596.98	22625.33	19.5196,0.3289,19.6548,1.3173
