228416  , -33935.5    , array([ 1.26232    ,  0.149342   ,  1.78684e-62,  3.38268e-22,  0.191879   ])
228417  , -33931.3    , array([ 1.26359    ,  0.149342   ,  1.78684e-62,  3.38268e-22,  0.191879   ])
228418  , -33893.9    , array([ 1.26232    ,  0.149491   ,  1.78684e-62,  3.38268e-22,  0.191879   ])
228419  , -33935.5    , array([ 1.26232    ,  0.149342   ,  1.78863e-62,  3.38268e-22,  0.191879   ])
228420  , -33935.5    , array([ 1.26232    ,  0.149342   ,  1.78684e-62,  3.38607e-22,  0.191879   ])
228421  , -33987.5    , array([ 1.26232    ,  0.149342   ,  1.78684e-62,  3.38268e-22,  0.192071   ])
228422  , -33935.5    , array([ 1.26232    ,  0.149342   ,  1.78684e-62,  3.38268e-22,  0.191879   ])
228423  , -4372.12    , array([ 1.34545    ,  0.2807     ,  1.78684e-62,  3.38268e-22,  0.0874314  ])
228424  , -4372.12    , array([ 1.34545    ,  0.2807     ,  1.78684e-62,  3.38268e-22,  0.0874314  ])
228425  , -4370.4     , array([ 1.34679    ,  0.2807     ,  1.78684e-62,  3.38268e-22,  0.0874314  ])
228426  , -4376.34    , array([ 1.34545    ,  0.280981   ,  1.78684e-62,  3.38268e-22,  0.0874314  ])
228427  , -4372.12    , array([ 1.34545    ,  0.2807     ,  1.78863e-62,  3.38268e-22,  0.0874314  ])
228428  , -4372.12    , array([ 1.34545    ,  0.2807     ,  1.78684e-62,  3.38607e-22,  0.0874314  ])
228429  , -4373.13    , array([ 1.34545    ,  0.2807     ,  1.78684e-62,  3.38268e-22,  0.0875188  ])
228437  , -4366.21    , array([ 1.34626    ,  0.28043    ,  1.78684e-62,  3.38268e-22,  0.0873581  ])
228438  , -4366.21    , array([ 1.34626    ,  0.28043    ,  1.78684e-62,  3.38268e-22,  0.0873581  ])
228439  , -4364.49    , array([ 1.34761    ,  0.28043    ,  1.78684e-62,  3.38268e-22,  0.0873581  ])
228440  , -4370.42    , array([ 1.34626    ,  0.28071    ,  1.78684e-62,  3.38268e-22,  0.0873581  ])
228441  , -4366.21    , array([ 1.34626    ,  0.28043    ,  1.78863e-62,  3.38268e-22,  0.0873581  ])
228442  , -4366.21    , array([ 1.34626    ,  0.28043    ,  1.78684e-62,  3.38607e-22,  0.0873581  ])
228443  , -4367.21    , array([ 1.34626    ,  0.28043    ,  1.78684e-62,  3.38268e-22,  0.0874455  ])
228444  , -2453.53    , array([ 1.83724    ,  0.17077    ,  1.78684e-62,  3.38268e-22,  0.0567165  ])
228445  , -2453.53    , array([ 1.83724    ,  0.17077    ,  1.78684e-62,  3.38268e-22,  0.0567165  ])
228446  , -2453.53    , array([ 1.83908    ,  0.17077    ,  1.78684e-62,  3.38268e-22,  0.0567165  ])
228447  , -2456.29    , array([ 1.83724    ,  0.170941   ,  1.78684e-62,  3.38268e-22,  0.0567165  ])
228448  , -2453.53    , array([ 1.83724    ,  0.17077    ,  1.78863e-62,  3.38268e-22,  0.0567165  ])
228449  , -2453.53    , array([ 1.83724    ,  0.17077    ,  1.78684e-62,  3.38607e-22,  0.0567165  ])
228450  , -2452.93    , array([ 1.83724    ,  0.17077    ,  1.78684e-62,  3.38268e-22,  0.0567732  ])
228451  , -9095.23    , array([ 0.0757908  ,  0.0281986  ,  1.78684e-62,  3.38268e-22,  0.00957276 ])
228452  , -9095.23    , array([ 0.0757908  ,  0.0281986  ,  1.78684e-62,  3.38268e-22,  0.00957276 ])
228453  , -9083.44    , array([ 0.0758666  ,  0.0281986  ,  1.78684e-62,  3.38268e-22,  0.00957276 ])
228454  , -9097.08    , array([ 0.0757908  ,  0.0282268  ,  1.78684e-62,  3.38268e-22,  0.00957276 ])
228455  , -9095.23    , array([ 0.0757908  ,  0.0281986  ,  1.78863e-62,  3.38268e-22,  0.00957276 ])
228456  , -9095.23    , array([ 0.0757908  ,  0.0281986  ,  1.78684e-62,  3.38607e-22,  0.00957276 ])
228457  , -9104.14    , array([ 0.0757908  ,  0.0281986  ,  1.78684e-62,  3.38268e-22,  0.00958234 ])
228458  , -2140.17    , array([ 0.994076   ,  0.120703   ,  1.78684e-62,  3.38268e-22,  0.0402575  ])
228459  , -2140.17    , array([ 0.994076   ,  0.120703   ,  1.78684e-62,  3.38268e-22,  0.0402575  ])
228460  , -2139.17    , array([ 0.995071   ,  0.120703   ,  1.78684e-62,  3.38268e-22,  0.0402575  ])
228461  , -2142.29    , array([ 0.994076   ,  0.120824   ,  1.78684e-62,  3.38268e-22,  0.0402575  ])
228462  , -2140.17    , array([ 0.994076   ,  0.120703   ,  1.78863e-62,  3.38268e-22,  0.0402575  ])
228463  , -2140.17    , array([ 0.994076   ,  0.120703   ,  1.78684e-62,  3.38607e-22,  0.0402575  ])
228464  , -2139.62    , array([ 0.994076   ,  0.120703   ,  1.78684e-62,  3.38268e-22,  0.0402978  ])
228465  , -1744.05    , array([ 1.23019    ,  0.0945138  ,  1.78684e-62,  3.38268e-22,  0.0338117  ])
228466  , -1744.05    , array([ 1.23019    ,  0.0945138  ,  1.78684e-62,  3.38268e-22,  0.0338117  ])
228467  , -1743.73    , array([ 1.23142    ,  0.0945138  ,  1.78684e-62,  3.38268e-22,  0.0338117  ])
228468  , -1744.22    , array([ 1.23019    ,  0.0946084  ,  1.78684e-62,  3.38268e-22,  0.0338117  ])
228469  , -1744.05    , array([ 1.23019    ,  0.0945138  ,  1.78863e-62,  3.38268e-22,  0.0338117  ])
228470  , -1744.05    , array([ 1.23019    ,  0.0945138  ,  1.78684e-62,  3.38607e-22,  0.0338117  ])
228471  , -1744.56    , array([ 1.23019    ,  0.0945138  ,  1.78684e-62,  3.38268e-22,  0.0338455  ])
228472  , -1659.66    , array([ 1.28842    ,  0.0790531  ,  1.78684e-62,  3.38268e-22,  0.028654   ])
228473  , -1659.66    , array([ 1.28842    ,  0.0790531  ,  1.78684e-62,  3.38268e-22,  0.028654   ])
228474  , -1659.51    , array([ 1.28971    ,  0.0790531  ,  1.78684e-62,  3.38268e-22,  0.028654   ])
228475  , -1659.36    , array([ 1.28842    ,  0.0791322  ,  1.78684e-62,  3.38268e-22,  0.028654   ])
228476  , -1659.66    , array([ 1.28842    ,  0.0790531  ,  1.78863e-62,  3.38268e-22,  0.028654   ])
228477  , -1659.66    , array([ 1.28842    ,  0.0790531  ,  1.78684e-62,  3.38607e-22,  0.028654   ])
228478  , -1660.25    , array([ 1.28842    ,  0.0790531  ,  1.78684e-62,  3.38268e-22,  0.0286827  ])
228479  , -1635.12    , array([ 1.34573    ,  0.0705722  ,  1.78684e-62,  3.38268e-22,  0.0253894  ])
228480  , -1635.12    , array([ 1.34573    ,  0.0705722  ,  1.78684e-62,  3.38268e-22,  0.0253894  ])
228481  , -1635.07    , array([ 1.34708    ,  0.0705722  ,  1.78684e-62,  3.38268e-22,  0.0253894  ])
228482  , -1634.99    , array([ 1.34573    ,  0.0706428  ,  1.78684e-62,  3.38268e-22,  0.0253894  ])
228483  , -1635.12    , array([ 1.34573    ,  0.0705722  ,  1.78863e-62,  3.38268e-22,  0.0253894  ])
228484  , -1635.12    , array([ 1.34573    ,  0.0705722  ,  1.78684e-62,  3.38607e-22,  0.0253894  ])
228485  , -1635.33    , array([ 1.34573    ,  0.0705722  ,  1.78684e-62,  3.38268e-22,  0.0254148  ])
228486  , -1632.92    , array([ 1.38449    ,  0.0677407  ,  1.78684e-62,  3.38268e-22,  0.0242548  ])
228487  , -1632.92    , array([ 1.38449    ,  0.0677407  ,  1.78684e-62,  3.38268e-22,  0.0242548  ])
228488  , -1632.89    , array([ 1.38588    ,  0.0677407  ,  1.78684e-62,  3.38268e-22,  0.0242548  ])
228489  , -1632.91    , array([ 1.38449    ,  0.0678084  ,  1.78684e-62,  3.38268e-22,  0.0242548  ])
228490  , -1632.92    , array([ 1.38449    ,  0.0677407  ,  1.78863e-62,  3.38268e-22,  0.0242548  ])
228491  , -1632.92    , array([ 1.38449    ,  0.0677407  ,  1.78684e-62,  3.38607e-22,  0.0242548  ])
228492  , -1632.93    , array([ 1.38449    ,  0.0677407  ,  1.78684e-62,  3.38268e-22,  0.0242791  ])
228493  , -1632.87    , array([ 1.40586    ,  0.0672246  ,  1.78684e-62,  3.38268e-22,  0.0240573  ])
228494  , -1632.87    , array([ 1.40586    ,  0.0672246  ,  1.78684e-62,  3.38268e-22,  0.0240573  ])
228495  , -1632.86    , array([ 1.40726    ,  0.0672246  ,  1.78684e-62,  3.38268e-22,  0.0240573  ])
228496  , -1632.88    , array([ 1.40586    ,  0.0672919  ,  1.78684e-62,  3.38268e-22,  0.0240573  ])
228497  , -1632.87    , array([ 1.40586    ,  0.0672246  ,  1.78863e-62,  3.38268e-22,  0.0240573  ])
228498  , -1632.87    , array([ 1.40586    ,  0.0672246  ,  1.78684e-62,  3.38607e-22,  0.0240573  ])
228499  , -1632.86    , array([ 1.40586    ,  0.0672246  ,  1.78684e-62,  3.38268e-22,  0.0240814  ])
228500  , -1632.78    , array([ 1.41816    ,  0.0672444  ,  1.78684e-62,  3.38268e-22,  0.0240681  ])
228501  , -1632.78    , array([ 1.41816    ,  0.0672444  ,  1.78684e-62,  3.38268e-22,  0.0240681  ])
228502  , -1632.78    , array([ 1.41958    ,  0.0672444  ,  1.78684e-62,  3.38268e-22,  0.0240681  ])
228503  , -1632.79    , array([ 1.41816    ,  0.0673117  ,  1.78684e-62,  3.38268e-22,  0.0240681  ])
228504  , -1632.78    , array([ 1.41816    ,  0.0672444  ,  1.78863e-62,  3.38268e-22,  0.0240681  ])
228505  , -1632.78    , array([ 1.41816    ,  0.0672444  ,  1.78684e-62,  3.38607e-22,  0.0240681  ])
228506  , -1632.77    , array([ 1.41816    ,  0.0672444  ,  1.78684e-62,  3.38268e-22,  0.0240922  ])
228507  , -1632.61    , array([ 1.43519    ,  0.0674989  ,  1.78684e-62,  3.38268e-22,  0.0241693  ])
228508  , -1632.61    , array([ 1.43519    ,  0.0674989  ,  1.78684e-62,  3.38268e-22,  0.0241693  ])
228509  , -1632.61    , array([ 1.43662    ,  0.0674989  ,  1.78684e-62,  3.38268e-22,  0.0241693  ])
228510  , -1632.61    , array([ 1.43519    ,  0.0675665  ,  1.78684e-62,  3.38268e-22,  0.0241693  ])
228511  , -1632.61    , array([ 1.43519    ,  0.0674989  ,  1.78863e-62,  3.38268e-22,  0.0241693  ])
228512  , -1632.61    , array([ 1.43519    ,  0.0674989  ,  1.78684e-62,  3.38607e-22,  0.0241693  ])
228513  , -1632.6     , array([ 1.43519    ,  0.0674989  ,  1.78684e-62,  3.38268e-22,  0.0241935  ])
