56403   , -67930.8    , array([ 0.186821   ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56404   , -67930.8    , array([ 0.186821   ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56405   , -68331.3    , array([ 1.18682    ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56407   , -67930.8    , array([ 0.186821   ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56409   , -68249.4    , array([ 0.568787   ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56410   , -68170.2    , array([ 0.377801   ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56412   , -67496      , array([ 0.0966507  ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56413   , -66316      , array([ 0.0409226  ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56415   , -67008      , array([ 0.0622089  ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56416   , -65396.1    , array([ 0.027767   ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56417   , -64273.2    , array([ 0.0196364  ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56418   , -63038.3    , array([ 0.0146114  ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56419   , -61827.3    , array([ 0.0115058  ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56421   , -61827.3    , array([ 0.0115058  ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56422   , -70830.3    , array([ 0.0115058  ,  1.0139     ,  1.34157e-35,  4.06165e-33,  0.000139157])
56424   , -61827.3    , array([ 0.0115058  ,  0.0139015  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56426   , -70617.5    , array([ 0.0115058  ,  0.395868   ,  1.34157e-35,  4.06165e-33,  0.000139157])
56427   , -70293.5    , array([ 0.0115058  ,  0.204813   ,  1.34157e-35,  4.06165e-33,  0.000139157])
56430   , -69391.4    , array([ 0.0115058  ,  0.0868234  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56432   , -67741.6    , array([ 0.0115058  ,  0.0417552  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56434   , -65591.8    , array([ 0.0115058  ,  0.0245407  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56436   , -63756.1    , array([ 0.0115058  ,  0.0179653  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56437   , -60505.9    , array([ 0.0115058  ,  0.0119821  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56438   , -59479.7    , array([ 0.0115058  ,  0.0107959  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56439   , -58738.3    , array([ 0.0115058  ,  0.0100628  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56441   , -59032.5    , array([ 0.0115058  ,  0.0103428  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56443   , -58852.4    , array([ 0.0115058  ,  0.0101697  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56445   , -58782.1    , array([ 0.0115058  ,  0.0101036  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56446   , -58738.3    , array([ 0.0115058  ,  0.0100628  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56447   , -58740.1    , array([ 0.0115058  ,  0.0100628  ,  1          ,  4.06165e-33,  0.000139157])
56449   , -58738.3    , array([ 0.0115058  ,  0.0100628  ,  1.34157e-35,  4.06165e-33,  0.000139157])
56451   , -58739      , array([ 0.0115058  ,  0.0100628  ,  0.381966   ,  4.06165e-33,  0.000139157])
56452   , -58738.7    , array([ 0.0115058  ,  0.0100628  ,  0.190983   ,  4.06165e-33,  0.000139157])
