[000:51:27]	72883.1623081	[     0.394,     10.411,     12.235,      1.118,      2.351,      0.849,      3.868,      3.529]	rm
[000:51:35]	70276.5504242	[     0.618,     13.366,     12.235,      1.118,      2.351,      0.849,      3.868,      3.529]	rm
[000:51:40]	687319.358646	[    12.205,      0.113,      0.290,  1.009e-05,  3.070e-14,      1.471,      2.898,      0.633]	rm
[000:51:45]	661563.728797	[     8.753,      0.113,      0.290,  1.009e-05,  3.070e-14,      1.471,      2.898,      1.237]	rm
[000:51:55]	167521.733881	[     2.378,      9.276,      2.844,      0.013,  3.560e-08,      2.548,      4.129,      4.535]	rm
[000:52:04]	140217.923599	[     2.378,      9.276,      2.844,      0.024,  3.560e-08,      2.548,      4.129,      4.535]	rm
[000:52:09]	183550.230766	[     5.322,      0.615,      1.887,      0.016,      0.051,      0.109,      3.540,      2.523]	c
[000:52:13]	583495.632515	[     0.104,      0.163,      3.391,  4.880e-04,      0.208,  2.361e-04,      3.986,      0.993]	c
[000:53:59]	648295.606078	[     2.366,      0.348,      0.016,  4.555e-04,      1.268,  2.629e-05,      0.882,      3.782]	c
[000:54:04]	160493.349381	[     1.887,      8.121,     60.116,      0.001,  4.422e-05,      0.008,      0.364,      1.589]	r
[000:55:35]	1264136.91684	[     0.008,      0.197,      0.040,  2.559e-06,  1.512e-08,      0.213,      3.066,      1.874]	r
[000:55:41]	649690.604284	[     8.753,      0.113,      0.290,  1.316e-05,  3.070e-14,      1.471,      2.898,      1.237]	rmm
[000:55:46]	674988.902705	[     8.753,      0.113,      0.290,  7.470e-06,  3.070e-14,      1.471,      2.898,      1.237]	rmm
[000:55:51]	662416.762544	[     8.753,      0.113,      0.290,  1.009e-05,  3.070e-14,      1.471,      3.246,      1.237]	rmm
[000:55:56]	657781.504816	[     8.753,      0.113,      0.290,  1.009e-05,  3.070e-14,      1.471,      1.788,      1.237]	rmm
[000:56:01]	578572.703211	[     0.104,      0.163,      3.210,      0.001,      0.208,  2.361e-04,      3.986,      0.993]	cm
[000:56:06]	589074.24382	[     0.104,      0.163,      3.546,  3.902e-04,      0.208,  2.361e-04,      3.986,      0.993]	cm
[000:56:12]	238389.96364	[     2.366,      8.121,     60.116,      0.001,  4.422e-05,      0.008,      0.364,      3.782]	c
[000:56:17]	280199.053893	[     0.104,      0.163,      1.075,      0.445,      0.208,  2.573e-06,      3.986,      0.993]	c
[000:56:22]	1329381.57788	[     8.753,      0.113,      0.290,  1.009e-05,  3.070e-14,  2.573e-06,      2.898,      1.237]	c
[000:56:27]	263789.279975	[    20.962,      0.373,      1.601,  9.143e-08,  7.131e-08,      0.091,      1.499,      0.076]	r
[000:56:43]	113593.635363	[     1.074,      4.945,      4.614,      0.117,      0.013,      6.195,      4.344,      2.999]	r
[000:56:48]	577975.661573	[     0.104,      0.163,      3.210,      0.001,      0.211,  2.361e-04,      3.986,      0.993]	cmm
[000:56:52]	596400.818997	[     0.104,      0.163,      3.210,      0.001,      0.152,  2.361e-04,      3.986,      0.993]	cmm
[000:56:57]	268281.498982	[    20.962,      0.373,      1.601,  9.143e-08,  7.131e-08,      0.091,      1.499,      0.104]	rm
[000:57:01]	261439.964217	[    20.962,      0.373,      1.601,  9.143e-08,  7.131e-08,      0.091,      1.499,      0.052]	rm
[000:57:06]	280199.227328	[     0.104,      0.163,      1.075,      0.445,      0.208,  2.231e-06,      3.986,      0.993]	cm
[000:57:11]	280198.835953	[     0.104,      0.163,      1.075,      0.445,      0.208,  3.002e-06,      3.986,      0.993]	cm
[000:57:27]	163692.429265	[     0.460,      3.443,      0.262,      0.117,  9.202e-08,      6.195,      2.897,      2.999]	c
[000:57:32]	677399.348563	[     8.753,      0.113,      1.075,  1.316e-05,      0.208,  2.573e-06,      2.898,      1.237]	c
[000:57:37]	236372.683148	[    82.064,      0.373,      1.075,  9.143e-08,  7.131e-08,      0.091,      1.214,      0.076]	c
[000:57:48]	567322.03213	[     0.073,      2.648,      1.810,  4.920e-12,  3.596e-04,      0.951,      4.939,      1.699]	r
[000:57:56]	73121.182128	[     0.264,      0.296,      0.354,      7.106,      2.856,      0.170,      4.936,      1.118]	r
[000:58:02]	77927.5536898	[     0.255,      0.296,      0.354,      7.106,      2.856,      0.170,      4.936,      0.756]	rm
[000:58:12]	70336.4449158	[     0.278,      0.296,      0.354,      7.106,      2.856,      0.170,      4.936,      1.375]	rm
[000:58:30]	162869.35598	[     0.460,      3.443,      0.262,      0.117,  9.202e-08,      6.195,      2.897,      2.739]	cm
[000:58:52]	164656.512447	[     0.460,      3.443,      0.262,      0.117,  9.202e-08,      6.195,      2.897,      3.341]	cm
[000:59:24]	61156.7774987	[     0.460,      3.443,      0.192,      1.341,  9.202e-08,      7.581,      2.454,      4.220]	rm
[001:00:03]	57314.4740222	[     0.460,      3.443,      0.384,      1.341,  9.202e-08,      7.581,      4.302,      5.388]	rm
[001:00:35]	809473.253965	[     0.460,      0.373,      1.075,  9.143e-08,  7.131e-08,      7.581,      2.897,      4.601]	c
[001:00:43]	251589.137281	[    82.064,      0.373,      1.075,  9.143e-08,  7.131e-08,      0.091,      1.214,      0.149]	c
[001:00:48]	118922.967812	[     0.264,      0.296,      1.075,      0.445,      2.856,      0.170,      4.936,      0.993]	c
[001:01:12]	168988.297526	[     1.996,      0.081,      1.984,  1.003e-04,      1.099,      0.394,      3.729,      4.239]	r
[001:01:34]	530341.358348	[     0.666,      0.128,      0.105,      0.100,  1.030e-04,      0.029,      2.975,      4.934]	r
[001:01:59]	147958.871865	[     1.996,      0.085,      1.984,  1.368e-04,      1.099,      0.574,      3.729,      4.239]	rm
[001:02:32]	198347.747174	[     1.996,      0.064,      1.984,  7.023e-05,      1.099,      0.286,      3.729,      4.239]	rm
[001:02:45]	71921.0310963	[     0.278,      0.296,      0.354,      8.850,      2.856,      0.170,      4.936,      1.375]	rmm
[001:02:56]	70203.0200501	[     0.278,      0.296,      0.354,      6.911,      2.856,      0.170,      4.936,      1.375]	rmm
[001:03:38]	57813.1393864	[     0.460,      3.760,      0.384,      1.341,  9.202e-08,      7.581,      4.302,      5.388]	rmm
[001:04:22]	56688.8143712	[     0.460,      3.102,      0.384,      1.341,  9.202e-08,      7.581,      4.302,      5.388]	rmm
[001:04:58]	57021.8246333	[     0.460,      3.443,      0.384,      1.341,  9.202e-08,      7.581,      2.897,      4.601]	c
[001:05:09]	136271.526965	[     0.278,      3.055,      0.354,      7.106,      0.610,  2.573e-06,      4.936,      1.375]	c
[001:05:20]	39380.626165	[     0.278,      0.296,      0.262,      7.106,      2.856,      6.195,      2.897,      1.375]	c
[001:05:38]	320915.197772	[     0.260,      0.099,      0.890,      0.056,      4.337,      0.004,      3.273,      3.673]	r
[001:06:16]	89776.6946864	[     0.098,     14.746,      1.177,      2.534,      7.940,      1.864,      2.549,      4.775]	r
[001:06:40]	65831.2056972	[     0.460,      3.443,      0.384,      1.249,  9.202e-08,      4.427,      2.897,      4.601]	cm
[001:07:19]	51394.9734403	[     0.460,      3.443,      0.384,      1.937,  9.202e-08,      8.226,      2.897,      4.601]	cm
[001:07:52]	51139.818658	[     0.578,      3.443,      0.262,      1.341,  9.202e-08,      7.581,      2.897,      4.601]	rm
[001:08:22]	67780.9755711	[     0.350,      3.443,      0.262,      1.341,  9.202e-08,      7.581,      2.897,      4.601]	rm
[001:09:04]	56657.590563	[     0.460,      3.443,      0.384,      1.341,  9.202e-08,      7.581,      2.150,      5.388]	rmm
[001:09:41]	57482.4286583	[     0.460,      3.443,      0.384,      1.341,  9.202e-08,      7.581,      4.842,      5.388]	rmm
[001:10:14]	471193.211287	[     0.460,      3.443,      1.984,  1.368e-04,  9.202e-08,      7.581,      2.897,      4.239]	c
[001:10:23]	59328.6728912	[     0.278,      3.443,      0.262,      1.341,      2.856,      6.195,      2.897,      1.375]	c
[001:11:02]	56265.8128555	[     0.460,      3.102,      0.384,      1.341,  9.202e-08,      7.581,      2.897,      5.388]	c
[001:11:16]	327729.676099	[     0.056,      0.868,      6.286,  2.342e-08,      1.848,  4.669e-04,      2.480,      1.195]	r
[001:11:35]	267606.516462	[    24.555,      6.204,      0.086,  3.697e-05,      3.386,      0.044,      3.328,      3.577]	r
[001:11:55]	267582.392328	[    24.555,      6.204,      0.086,  6.052e-05,      3.386,      0.044,      3.328,      3.577]	rm
[001:12:15]	267609.555188	[    24.555,      6.204,      0.086,  3.400e-05,      3.386,      0.044,      3.328,      3.577]	rm
[001:13:03]	46729.4466548	[     0.607,      3.443,      0.384,      1.496,  9.202e-08,      7.581,      2.150,      5.388]	rmmm
[001:13:50]	80688.6928384	[     0.324,      3.443,      0.384,      0.908,  9.202e-08,      7.581,      2.150,      5.388]	rmmm
[001:14:31]	52472.8172319	[     0.526,      3.102,      0.384,      1.341,  7.201e-08,      7.449,      4.302,      5.388]	rmmm
[001:15:15]	66963.0008605	[     0.346,      3.102,      0.384,      1.341,  1.127e-07,      8.071,      4.302,      5.388]	rmmm
[001:15:50]	57894.7667535	[     0.460,      3.443,      0.262,      1.341,  9.202e-08,      7.581,      2.897,      4.601]	c
[001:16:05]	150262.913074	[     0.056,      0.868,      0.384,  2.342e-08,      1.848,      8.226,      2.897,      1.195]	c
[001:16:13]	280559.482586	[     0.460,      3.102,      0.384,      1.341,  9.202e-08,      0.044,      4.302,      5.388]	c
[001:16:21]	414917.734	[     0.764,      0.267,      3.169,      0.001,      1.841,  1.799e-05,      3.826,      1.662]	r
[001:16:55]	103475.13365	[     0.868,      0.047,      0.125,      4.542,  3.783e-04,      2.387,      4.064,      2.805]	r
[001:17:57]	130440.506801	[     1.261,      0.034,      0.091,      4.542,  3.783e-04,      2.387,      2.683,      4.031]	rm
[001:18:14]	92857.2979766	[     0.749,      0.067,      0.127,      4.542,  3.783e-04,      2.387,      4.326,      1.950]	rm
[001:18:58]	53318.6091598	[     0.460,      2.950,      0.262,      1.341,  7.221e-08,      9.963,      2.897,      4.601]	cm
[001:19:27]	66982.5825397	[     0.460,      5.808,      0.262,      1.341,  1.142e-07,      5.466,      2.897,      4.601]	cm
