26452   , -79089.4    , array([ 0.0282571  ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26453   , -79089.4    , array([ 0.0282571  ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26454   , -79089.4    , array([ 1.02826    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26455   , -79089.4    , array([ 2.64629    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26456   , -79089.4    , array([ 1.02826    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26457   , -79089.4    , array([ 1.64629    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26458   , -79089.4    , array([ 2.02826    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26459   , -79089.4    , array([ 2.26433    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26460   , -79089.4    , array([ 2.41022    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26461   , -79089.4    , array([ 2.50039    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26462   , -79089.4    , array([ 2.55612    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26463   , -79089.4    , array([ 2.59056    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26464   , -79089.4    , array([ 2.61619    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26465   , -79089.4    , array([ 2.61619    ,  0.388797   ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26466   , -79089.4    , array([ 2.61619    ,  1.3888     ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26467   , -79089.4    , array([ 2.61619    ,  3.00683    ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26468   , -79089.4    , array([ 2.61619    ,  1.3888     ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26469   , -79089.4    , array([ 2.61619    ,  2.00683    ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26470   , -79089.4    , array([ 2.61619    ,  2.3888     ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26471   , -79089.4    , array([ 2.61619    ,  2.62486    ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26472   , -79089.4    , array([ 2.61619    ,  2.77076    ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26473   , -79089.4    , array([ 2.61619    ,  2.86093    ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26474   , -79089.4    , array([ 2.61619    ,  2.91666    ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26475   , -79089.4    , array([ 2.61619    ,  2.9511     ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26476   , -79089.4    , array([ 2.61619    ,  2.97673    ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26477   , -79089.4    , array([ 2.61619    ,  2.97673    ,  4.52129e-13,  6.1505e-51 ,  4.0181e-23 ])
26478   , -79089.4    , array([ 2.61619    ,  2.97673    ,  1          ,  6.1505e-51 ,  4.0181e-23 ])
26479   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.61803    ,  6.1505e-51 ,  4.0181e-23 ])
26480   , -79089.4    , array([ 2.61619    ,  2.97673    ,  1          ,  6.1505e-51 ,  4.0181e-23 ])
26481   , -79089.4    , array([ 2.61619    ,  2.97673    ,  1.61803    ,  6.1505e-51 ,  4.0181e-23 ])
26482   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2          ,  6.1505e-51 ,  4.0181e-23 ])
26483   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.23607    ,  6.1505e-51 ,  4.0181e-23 ])
26484   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.38197    ,  6.1505e-51 ,  4.0181e-23 ])
26485   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.47214    ,  6.1505e-51 ,  4.0181e-23 ])
26486   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.52786    ,  6.1505e-51 ,  4.0181e-23 ])
26487   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.56231    ,  6.1505e-51 ,  4.0181e-23 ])
26488   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  6.1505e-51 ,  4.0181e-23 ])
26489   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  6.1505e-51 ,  4.0181e-23 ])
26490   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  1          ,  4.0181e-23 ])
26491   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.61803    ,  4.0181e-23 ])
26492   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  1          ,  4.0181e-23 ])
26493   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  1.61803    ,  4.0181e-23 ])
26494   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2          ,  4.0181e-23 ])
26495   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.23607    ,  4.0181e-23 ])
26496   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.38197    ,  4.0181e-23 ])
26497   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.47214    ,  4.0181e-23 ])
26498   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.52786    ,  4.0181e-23 ])
26499   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.56231    ,  4.0181e-23 ])
26500   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.0181e-23 ])
26501   , -79089.4    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.0181e-23 ])
26502   , -54493.8    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  1          ])
26503   , -52313.8    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  2.61803    ])
26504   , -53872.8    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  1.88488    ])
26506   , -52313.8    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  2.61803    ])
26507   , -49922.2    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  3.61803    ])
26508   , -48517.8    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.23607    ])
26509   , -47722.7    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.61803    ])
26510   , -47265.1    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.8541     ])
26512   , -47436.7    , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.76393    ])
26513   , -47161      , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26515   , -47161      , array([ 2.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26516   , -50019.9    , array([ 3.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26517   , -44501.2    , array([ 0.998152   ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26518   , -165780     , array([ 0.0361652  ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26519   , -44501.2    , array([ 0.998152   ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26520   , -44405.3    , array([ 1.61619    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26521   , -45335.6    , array([ 1.99815    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26522   , -44041.3    , array([ 1.33711    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26523   , -44035.9    , array([ 1.32432    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26524   , -44029.1    , array([ 1.26067    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26525   , -44098.8    , array([ 1.1604     ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26526   , -44027.4    , array([ 1.27949    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26527   , -44028.2    , array([ 1.29285    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
26528   , -44027.4    , array([ 1.27949    ,  2.97673    ,  2.58793    ,  2.58793    ,  4.90983    ])
