Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1322.18	2654.36	22.39	19909.97	0.9975,0.1133,5.0812,1.8394,0.0556
our_model	Round_1_Replicate_2	-2745.67	5501.34	2678.55	6864.93	2.5045,0.5009,1.0342,1.5427,30.0
our_model	Round_1_Replicate_3	-1314.47	2638.94	7.11	19918.53	1.0354,0.1037,4.98,2.0614,0.0504
our_model	Round_1_Replicate_4	-2384.02	4778.04	2043.1	5350.42	3.365,0.5227,0.7945,1.5291,30.0
our_model	Round_1_Replicate_5	-2140.49	4290.98	1596.67	4910.1	3.8272,0.4523,0.7285,1.8209,30.0
our_model	Round_1_Replicate_6	-1986.48	3982.96	1290.39	7254.73	2.7388,0.2105,1.1133,4.0671,30.0
our_model	Round_1_Replicate_7	-1397.72	2805.44	174.5	19812.4	0.9815,0.1339,5.3963,0.8596,0.0611
our_model	Round_1_Replicate_8	-1667.51	3345.02	716.81	19292.5	3.9092,0.0605,1.1039,3.5799,0.0254
our_model	Round_1_Replicate_9	-2009.92	4029.84	1341.27	8346.63	2.3429,0.2057,1.2624,4.1148,30.0
our_model	Round_1_Replicate_10	-2168.13	4346.26	1649.72	3448.03	5.4372,0.6632,0.5101,1.2382,30.0
our_model	Round_2_Replicate_1	-1376.93	2763.86	135.39	19877.75	1.2532,0.0758,4.3388,3.1661,0.0352
our_model	Round_2_Replicate_2	-1320.32	2650.64	18.63	19962.46	0.9805,0.1124,5.2005,2.1272,0.0572
our_model	Round_2_Replicate_3	-1340.07	2690.14	57.47	19646.65	1.0824,0.1137,4.2985,2.4548,0.0569
our_model	Round_2_Replicate_4	-1332.53	2675.06	43.95	20053.52	1.0548,0.0846,5.102,3.1898,0.0414
our_model	Round_2_Replicate_5	-1312.03	2634.06	2.19	19943.3	1.0282,0.0985,4.7842,2.4856,0.0485
our_model	Round_2_Replicate_6	-1311.48	2632.96	1.1	20001.02	0.9917,0.1028,5.0775,2.3576,0.0514
our_model	Round_2_Replicate_7	-1312.44	2634.88	3.0	19992.23	0.9914,0.102,4.948,2.629,0.0523
our_model	Round_2_Replicate_8	-1312.24	2634.48	2.63	20031.34	0.9997,0.0955,4.9622,2.6471,0.0474
our_model	Round_2_Replicate_9	-1310.99	2631.98	0.12	19992.96	1.0009,0.1006,4.9927,2.4383,0.0501
our_model	Round_2_Replicate_10	-1310.94	2631.88	0.02	20003.96	0.9993,0.0996,4.9962,2.5183,0.0498
our_model	Round_2_Replicate_11	-1312.38	2634.76	2.91	19968.98	1.0017,0.1039,5.0318,2.2274,0.0512
our_model	Round_2_Replicate_12	-1335.31	2680.62	49.57	20183.72	0.9262,0.1076,5.9496,1.5971,0.0515
our_model	Round_2_Replicate_13	-1353.52	2717.04	84.17	20073.66	0.9215,0.1192,5.3483,2.3419,0.0668
our_model	Round_2_Replicate_14	-1340.5	2691.0	60.09	20036.78	1.0383,0.088,4.8454,1.8341,0.0395
our_model	Round_2_Replicate_15	-1313.18	2636.36	4.49	19936.15	1.0176,0.1045,5.0335,2.4438,0.0526
our_model	Round_2_Replicate_16	-1332.55	2675.1	42.66	19760.93	1.0458,0.1186,4.903,1.9215,0.0595
our_model	Round_2_Replicate_17	-1357.95	2725.9	92.52	20053.84	0.9173,0.1226,5.3538,2.2209,0.068
our_model	Round_2_Replicate_18	-1335.99	2681.98	50.88	19924.58	1.1297,0.0845,4.6065,2.9256,0.0404
our_model	Round_2_Replicate_19	-1342.71	2695.42	64.43	20095.97	1.0217,0.0781,4.5453,3.674,0.0384
our_model	Round_2_Replicate_20	-1317.4	2644.8	13.0	19938.72	1.0705,0.0935,4.8794,2.701,0.0459
