7992    , -2340.44    , array([ 0.363611   ,  7.28534    ,  7.71925e-21,  0.000218461])
7993    , -2340.44    , array([ 0.363975   ,  7.28534    ,  7.71925e-21,  0.000218461])
7994    , -2340.44    , array([ 0.363611   ,  7.29262    ,  7.71925e-21,  0.000218461])
7995    , -2340.44    , array([ 0.363611   ,  7.28534    ,  7.72697e-21,  0.000218461])
7996    , -2340.44    , array([ 0.363611   ,  7.28534    ,  7.71925e-21,  0.000218679])
7997    , -2340.44    , array([ 0.363611   ,  7.28534    ,  7.71925e-21,  0.000218461])
7998    , -2338.1     , array([ 0.363611   ,  6.21736    ,  7.71925e-21,  8.05697e-05])
7999    , -2338.1     , array([ 0.363611   ,  6.21736    ,  7.71925e-21,  8.05697e-05])
8000    , -2338.1     , array([ 0.363975   ,  6.21736    ,  7.71925e-21,  8.05697e-05])
8001    , -2338.11    , array([ 0.363611   ,  6.22358    ,  7.71925e-21,  8.05697e-05])
8002    , -2338.1     , array([ 0.363611   ,  6.21736    ,  7.72697e-21,  8.05697e-05])
8003    , -2338.11    , array([ 0.363611   ,  6.21736    ,  7.71925e-21,  8.06503e-05])
8004    , -2337.53    , array([ 0.363611   ,  5.33246    ,  7.71925e-21,  4.64914e-05])
8005    , -2337.53    , array([ 0.363611   ,  5.33246    ,  7.71925e-21,  4.64914e-05])
8006    , -2337.53    , array([ 0.363975   ,  5.33246    ,  7.71925e-21,  4.64914e-05])
8007    , -2337.53    , array([ 0.363611   ,  5.3378     ,  7.71925e-21,  4.64914e-05])
8008    , -2337.53    , array([ 0.363611   ,  5.33246    ,  7.72697e-21,  4.64914e-05])
8009    , -2337.53    , array([ 0.363611   ,  5.33246    ,  7.71925e-21,  4.65379e-05])
8010    , -2337.14    , array([ 0.363611   ,  4.10347    ,  7.71925e-21,  2.30397e-05])
8011    , -2337.14    , array([ 0.363611   ,  4.10347    ,  7.71925e-21,  2.30397e-05])
8012    , -2337.14    , array([ 0.363975   ,  4.10347    ,  7.71925e-21,  2.30397e-05])
8013    , -2337.14    , array([ 0.363611   ,  4.10757    ,  7.71925e-21,  2.30397e-05])
8014    , -2337.14    , array([ 0.363611   ,  4.10347    ,  7.72697e-21,  2.30397e-05])
8015    , -2337.14    , array([ 0.363611   ,  4.10347    ,  7.71925e-21,  2.30628e-05])
8016    , -2336.96    , array([ 0.363611   ,  3.05989    ,  7.71925e-21,  1.22972e-05])
8017    , -2336.96    , array([ 0.363611   ,  3.05989    ,  7.71925e-21,  1.22972e-05])
8018    , -2336.96    , array([ 0.363975   ,  3.05989    ,  7.71925e-21,  1.22972e-05])
8019    , -2336.96    , array([ 0.363611   ,  3.06295    ,  7.71925e-21,  1.22972e-05])
8020    , -2336.96    , array([ 0.363611   ,  3.05989    ,  7.72697e-21,  1.22972e-05])
8021    , -2336.96    , array([ 0.363611   ,  3.05989    ,  7.71925e-21,  1.23095e-05])
8022    , -2336.87    , array([ 0.363611   ,  2.15728    ,  7.71925e-21,  6.51213e-06])
8023    , -2336.87    , array([ 0.363611   ,  2.15728    ,  7.71925e-21,  6.51213e-06])
8024    , -2336.87    , array([ 0.363975   ,  2.15728    ,  7.71925e-21,  6.51213e-06])
8025    , -2336.87    , array([ 0.363611   ,  2.15944    ,  7.71925e-21,  6.51213e-06])
8026    , -2336.87    , array([ 0.363611   ,  2.15728    ,  7.72697e-21,  6.51213e-06])
8027    , -2336.87    , array([ 0.363611   ,  2.15728    ,  7.71925e-21,  6.51864e-06])
8028    , -2336.83    , array([ 0.363611   ,  1.47548    ,  7.71925e-21,  3.55652e-06])
8029    , -2336.83    , array([ 0.363611   ,  1.47548    ,  7.71925e-21,  3.55652e-06])
8030    , -2336.83    , array([ 0.363975   ,  1.47548    ,  7.71925e-21,  3.55652e-06])
8031    , -2336.83    , array([ 0.363611   ,  1.47696    ,  7.71925e-21,  3.55652e-06])
8032    , -2336.83    , array([ 0.363611   ,  1.47548    ,  7.72697e-21,  3.55652e-06])
8033    , -2336.83    , array([ 0.363611   ,  1.47548    ,  7.71925e-21,  3.56008e-06])
8034    , -2336.8     , array([ 0.363611   ,  0.980974   ,  7.71925e-21,  1.9928e-06 ])
8035    , -2336.8     , array([ 0.363611   ,  0.980974   ,  7.71925e-21,  1.9928e-06 ])
8036    , -2336.8     , array([ 0.363975   ,  0.980974   ,  7.71925e-21,  1.9928e-06 ])
8037    , -2336.8     , array([ 0.363611   ,  0.981956   ,  7.71925e-21,  1.9928e-06 ])
8038    , -2336.8     , array([ 0.363611   ,  0.980974   ,  7.72697e-21,  1.9928e-06 ])
8039    , -2336.8     , array([ 0.363611   ,  0.980974   ,  7.71925e-21,  1.99479e-06])
8040    , -2336.79    , array([ 0.363611   ,  0.639751   ,  7.71925e-21,  1.15705e-06])
8041    , -2336.79    , array([ 0.363611   ,  0.639751   ,  7.71925e-21,  1.15705e-06])
8042    , -2336.79    , array([ 0.363975   ,  0.639751   ,  7.71925e-21,  1.15705e-06])
8043    , -2336.79    , array([ 0.363611   ,  0.640391   ,  7.71925e-21,  1.15705e-06])
8044    , -2336.79    , array([ 0.363611   ,  0.639751   ,  7.72697e-21,  1.15705e-06])
8045    , -2336.79    , array([ 0.363611   ,  0.639751   ,  7.71925e-21,  1.15821e-06])
8046    , -2336.79    , array([ 0.363611   ,  0.405963   ,  7.71925e-21,  6.89979e-07])
8047    , -2336.79    , array([ 0.363611   ,  0.405963   ,  7.71925e-21,  6.89979e-07])
8048    , -2336.79    , array([ 0.363975   ,  0.405963   ,  7.71925e-21,  6.89979e-07])
8049    , -2336.79    , array([ 0.363611   ,  0.406369   ,  7.71925e-21,  6.89979e-07])
