Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-394.33	796.66	598.67	38671.22	3.2347,0.1927,1.9414,0.5051
our_model	Round_1_Replicate_2	-393.68	795.36	597.86	99061.85	0.5465,0.0752,0.433,0.1934
our_model	Round_1_Replicate_3	-393.85	795.7	598.12	48554.98	3.4261,0.1533,1.6397,0.4326
our_model	Round_1_Replicate_4	-394.2	796.4	598.84	68304.23	0.688,0.1089,0.1884,0.2601
our_model	Round_1_Replicate_5	-394.74	797.48	599.45	29533.14	4.1427,0.2521,2.4674,0.6362
our_model	Round_1_Replicate_6	-394.44	796.88	599.66	6488.11	10.2905,1.1444,29.9959,2.7347
our_model	Round_1_Replicate_7	-393.87	795.74	598.11	25622.96	3.0606,0.2906,11.9563,0.7602
our_model	Round_1_Replicate_8	-394.45	796.9	599.68	9220.08	29.9537,0.8053,10.3776,2.2099
our_model	Round_1_Replicate_9	-395.09	798.18	600.89	6985.35	7.9035,1.0619,30.0,2.3416
our_model	Round_1_Replicate_10	-399.08	806.16	608.25	18144.31	30.0,0.4069,2.0248,0.8795
our_model	Round_2_Replicate_1	-393.9	795.8	598.65	206233.43	0.1172,0.036,0.2277,0.0765
our_model	Round_2_Replicate_2	-393.7	795.4	598.94	341380.88	0.1655,0.0217,0.4615,0.0556
our_model	Round_2_Replicate_3	-397.23	802.46	604.86	28852.91	30.0,0.2564,0.9975,0.5754
our_model	Round_2_Replicate_4	-393.29	794.58	597.49	181749.03	0.2039,0.0409,0.2391,0.1095
our_model	Round_2_Replicate_5	-393.96	795.92	598.23	80222.74	0.1565,0.0928,0.1034,0.1912
our_model	Round_2_Replicate_6	-393.11	794.22	597.15	153628.21	29.9998,0.0484,0.2871,0.1747
our_model	Round_2_Replicate_7	-397.53	803.06	605.42	35838.82	30.0,0.2063,0.4038,0.4336
our_model	Round_2_Replicate_8	-255.51	519.02	326.56	36653.95	0.0708,0.3202,0.087,0.0345
our_model	Round_2_Replicate_9	-393.0	794.0	596.96	292993.46	0.8158,0.0254,1.0051,0.0985
our_model	Round_2_Replicate_10	-266.98	541.96	351.63	42852.19	0.0614,0.3007,0.0878,0.0309
our_model	Round_3_Replicate_1	-90.88	189.76	4.62	20362.56	0.065,0.9628,0.0361,0.0438
our_model	Round_3_Replicate_2	-89.17	186.34	1.21	20329.39	0.0631,1.0889,0.0351,0.0424
our_model	Round_3_Replicate_3	-88.89	185.78	0.65	20278.29	0.0385,1.0139,0.0205,0.0458
our_model	Round_3_Replicate_4	-296.41	600.82	409.42	154517.5	0.0229,0.0704,0.0647,0.01
our_model	Round_3_Replicate_5	-89.97	187.94	2.81	20417.51	0.0832,1.1902,0.0483,0.0389
our_model	Round_3_Replicate_6	-94.18	196.36	11.19	21015.8	0.1314,1.5425,0.0868,0.0294
our_model	Round_3_Replicate_7	-95.9	199.8	14.62	20985.3	0.0951,0.8891,0.0587,0.0415
our_model	Round_3_Replicate_8	-93.63	195.26	10.1	21009.07	0.1071,1.0151,0.0673,0.0364
our_model	Round_3_Replicate_9	-93.52	195.04	9.92	20645.74	0.0567,0.8751,0.0317,0.0451
our_model	Round_3_Replicate_10	-92.9	193.8	8.66	20946.76	0.1035,1.0231,0.0644,0.037
our_model	Round_3_Replicate_11	-91.58	191.16	6.03	20745.84	0.1111,1.2336,0.0694,0.0347
our_model	Round_3_Replicate_12	-90.42	188.84	3.71	20645.15	0.0919,1.1237,0.055,0.038
our_model	Round_3_Replicate_13	-94.49	196.98	11.8	21202.3	0.1344,1.2839,0.0907,0.0304
our_model	Round_3_Replicate_14	-89.31	186.62	1.5	20216.95	0.034,0.9629,0.0178,0.0473
our_model	Round_3_Replicate_15	-95.15	198.3	13.1	21172.09	0.1392,1.4407,0.0944,0.0287
our_model	Round_3_Replicate_16	-93.94	195.88	10.73	21148.53	0.1314,1.2579,0.0879,0.0314
our_model	Round_3_Replicate_17	-100.3	208.6	23.31	21619.77	0.1649,2.6061,0.1222,0.0224
our_model	Round_3_Replicate_18	-89.07	186.14	1.02	20315.24	0.0559,1.0471,0.0307,0.0436
our_model	Round_3_Replicate_19	-111.19	230.38	44.73	21354.68	0.1047,0.7306,0.0671,0.0447
our_model	Round_3_Replicate_20	-100.79	209.58	24.39	22142.6	0.1578,1.2465,0.1206,0.0268
