92119   , -79089.4    , array([ 0.0427006  ,  1.5705     ,  0.000375642,  0.735534   ,  9.28521e-12])
92187   , -79089.4    , array([ 0.01657    ,  1.51244    ,  0.000375642,  0.736329   ,  2.49612e-11])
92188   , -79089.4    , array([ 0.01657    ,  1.51244    ,  0.000375642,  0.735593   ,  2.49862e-11])
92189   , -79089.4    , array([ 0.01657    ,  1.51244    ,  0.000375642,  0.735593   ,  2.49612e-11])
92190   , -79089.4    , array([ 0.01657    ,  1.51244    ,  0.000375642,  0.735593   ,  2.49612e-11])
92191   , -79089.4    , array([ 0.0165865  ,  1.51244    ,  0.000375642,  0.735593   ,  2.49612e-11])
92192   , -79089.4    , array([ 0.01657    ,  1.51395    ,  0.000375642,  0.735593   ,  2.49612e-11])
92193   , -79089.4    , array([ 0.01657    ,  1.51244    ,  0.000376018,  0.735593   ,  2.49612e-11])
92194   , -79089.4    , array([ 0.01657    ,  1.51244    ,  0.000375642,  0.736329   ,  2.49612e-11])
92195   , -79089.4    , array([ 0.01657    ,  1.51244    ,  0.000375642,  0.735593   ,  2.49862e-11])
92196   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10031e-10])
92197   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10031e-10])
92198   , -79089.4    , array([ 0.00400911 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10031e-10])
92199   , -79089.4    , array([ 0.00400511 ,  1.43078    ,  0.000375642,  0.735681   ,  1.10031e-10])
92200   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000376018,  0.735681   ,  1.10031e-10])
92201   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.736417   ,  1.10031e-10])
92202   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10141e-10])
92203   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10031e-10])
92204   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10031e-10])
92205   , -79089.4    , array([ 0.00400911 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10031e-10])
92206   , -79089.4    , array([ 0.00400511 ,  1.43078    ,  0.000375642,  0.735681   ,  1.10031e-10])
92207   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000376018,  0.735681   ,  1.10031e-10])
92208   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.736417   ,  1.10031e-10])
92209   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10141e-10])
92210   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10031e-10])
92211   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10031e-10])
92212   , -79089.4    , array([ 0.00400911 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10031e-10])
92213   , -79089.4    , array([ 0.00400511 ,  1.43078    ,  0.000375642,  0.735681   ,  1.10031e-10])
92214   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000376018,  0.735681   ,  1.10031e-10])
92215   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.736417   ,  1.10031e-10])
92216   , -79089.4    , array([ 0.00400511 ,  1.42935    ,  0.000375642,  0.735681   ,  1.10141e-10])
92217   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92218   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92219   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92220   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92221   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92222   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92223   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92224   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92225   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92226   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92227   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92228   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92229   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92230   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92231   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92232   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92233   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92234   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92235   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92236   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92237   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92238   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92239   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92240   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92241   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92242   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92243   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92244   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92245   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92246   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92247   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92248   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92249   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92250   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92251   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92252   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92253   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92254   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92255   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92256   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92257   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92258   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92259   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92260   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92261   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92262   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92263   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92264   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92265   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92266   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92267   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92268   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92269   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92270   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92271   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92272   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92273   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92274   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92275   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92276   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92277   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92278   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92279   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92280   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92281   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92282   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92283   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92284   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92285   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92286   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92287   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92288   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92289   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92290   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92291   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92292   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92293   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92294   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92295   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92296   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92297   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92298   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92299   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92300   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92301   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92302   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92303   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92304   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92305   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92306   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92307   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92308   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92309   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92310   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92311   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92312   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92313   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92314   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92315   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92316   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92317   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92318   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92319   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92320   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92321   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92322   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92323   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92324   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92325   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92326   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92327   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92328   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92329   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92330   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92331   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92332   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92333   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92334   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92335   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92336   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92337   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92338   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92339   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92340   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92341   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92342   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92343   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92344   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92345   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92346   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92347   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92348   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92349   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92350   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92351   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92352   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92353   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92354   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92355   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92356   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92357   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92358   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92359   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92360   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92361   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92362   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92363   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92364   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92365   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92366   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92367   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
92368   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000376018,  0.735724   ,  2.31015e-10])
92369   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.736461   ,  2.31015e-10])
92370   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31246e-10])
92371   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92372   , -79089.4    , array([ 0.00196907 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92373   , -79089.4    , array([ 0.00197104 ,  1.38953    ,  0.000375642,  0.735724   ,  2.31015e-10])
92374   , -79089.4    , array([ 0.00196907 ,  1.39092    ,  0.000375642,  0.735724   ,  2.31015e-10])
