17246   , -2289.4     , array([ 0.0229645  ,  0.868073   ,  1.77109e-25,  0.0166815  ])
17247   , -2289.4     , array([ 0.0229875  ,  0.868073   ,  1.77109e-25,  0.0166815  ])
17248   , -2289.75    , array([ 0.0229645  ,  0.868941   ,  1.77109e-25,  0.0166815  ])
17249   , -2289.4     , array([ 0.0229645  ,  0.868073   ,  1.77286e-25,  0.0166815  ])
17250   , -2289.36    , array([ 0.0229645  ,  0.868073   ,  1.77109e-25,  0.0166982  ])
17251   , -2289.4     , array([ 0.0229645  ,  0.868073   ,  1.77109e-25,  0.0166815  ])
17252   , -1818.87    , array([ 0.0229645  ,  0.318929   ,  1.77109e-25,  0.01904    ])
17253   , -1818.87    , array([ 0.0229645  ,  0.318929   ,  1.77109e-25,  0.01904    ])
17254   , -1818.87    , array([ 0.0229875  ,  0.318929   ,  1.77109e-25,  0.01904    ])
17255   , -1819.34    , array([ 0.0229645  ,  0.319249   ,  1.77109e-25,  0.01904    ])
17256   , -1818.87    , array([ 0.0229645  ,  0.318929   ,  1.77286e-25,  0.01904    ])
17257   , -1818.5     , array([ 0.0229645  ,  0.318929   ,  1.77109e-25,  0.019059   ])
17258   , -394.753    , array([ 0.0229645  ,  0.00581097 ,  1.77109e-25,  0.032314   ])
17259   , -394.753    , array([ 0.0229645  ,  0.00581097 ,  1.77109e-25,  0.032314   ])
17260   , -394.753    , array([ 0.0229875  ,  0.00581097 ,  1.77109e-25,  0.032314   ])
17261   , -394.432    , array([ 0.0229645  ,  0.00581679 ,  1.77109e-25,  0.032314   ])
17262   , -394.753    , array([ 0.0229645  ,  0.00581097 ,  1.77286e-25,  0.032314   ])
17263   , -395.187    , array([ 0.0229645  ,  0.00581097 ,  1.77109e-25,  0.0323463  ])
17264   , -4456.46    , array([ 0.0229645  ,  0.031429   ,  1.77109e-25,  0.0258568  ])
17265   , -4456.46    , array([ 0.0229645  ,  0.031429   ,  1.77109e-25,  0.0258568  ])
17266   , -4456.46    , array([ 0.0229875  ,  0.031429   ,  1.77109e-25,  0.0258568  ])
17267   , -4453.34    , array([ 0.0229645  ,  0.0314605  ,  1.77109e-25,  0.0258568  ])
17268   , -4456.46    , array([ 0.0229645  ,  0.031429   ,  1.77286e-25,  0.0258568  ])
17269   , -4458.04    , array([ 0.0229645  ,  0.031429   ,  1.77109e-25,  0.0258826  ])
17270   , -401.11     , array([ 0.0229645  ,  0.00598084 ,  1.77109e-25,  0.0321912  ])
17271   , -401.11     , array([ 0.0229645  ,  0.00598084 ,  1.77109e-25,  0.0321912  ])
17272   , -401.11     , array([ 0.0229875  ,  0.00598084 ,  1.77109e-25,  0.0321912  ])
17273   , -401.844    , array([ 0.0229645  ,  0.00598682 ,  1.77109e-25,  0.0321912  ])
17274   , -401.11     , array([ 0.0229645  ,  0.00598084 ,  1.77286e-25,  0.0321912  ])
17275   , -400.251    , array([ 0.0229645  ,  0.00598084 ,  1.77109e-25,  0.0322235  ])
17276   , -392.944    , array([ 0.0229645  ,  0.00586476 ,  1.77109e-25,  0.0322747  ])
17277   , -392.944    , array([ 0.0229645  ,  0.00586476 ,  1.77109e-25,  0.0322747  ])
17278   , -392.944    , array([ 0.0229875  ,  0.00586476 ,  1.77109e-25,  0.0322747  ])
17279   , -392.958    , array([ 0.0229645  ,  0.00587063 ,  1.77109e-25,  0.0322747  ])
17280   , -392.944    , array([ 0.0229645  ,  0.00586476 ,  1.77286e-25,  0.0322747  ])
17281   , -392.969    , array([ 0.0229645  ,  0.00586476 ,  1.77109e-25,  0.032307   ])
17288   , -392.944    , array([ 0.0229645  ,  0.00586472 ,  1.77109e-25,  0.0322736  ])
17289   , -392.944    , array([ 0.0229645  ,  0.00586472 ,  1.77109e-25,  0.0322736  ])
17290   , -392.944    , array([ 0.0229875  ,  0.00586472 ,  1.77109e-25,  0.0322736  ])
17291   , -392.96     , array([ 0.0229645  ,  0.00587059 ,  1.77109e-25,  0.0322736  ])
17292   , -392.944    , array([ 0.0229645  ,  0.00586472 ,  1.77286e-25,  0.0322736  ])
17293   , -392.967    , array([ 0.0229645  ,  0.00586472 ,  1.77109e-25,  0.0323059  ])
17294   , -392.955    , array([ 0.0229645  ,  0.00586363 ,  1.77109e-25,  0.0322462  ])
17295   , -392.955    , array([ 0.0229645  ,  0.00586363 ,  1.77109e-25,  0.0322462  ])
17296   , -392.955    , array([ 0.0229875  ,  0.00586363 ,  1.77109e-25,  0.0322462  ])
