50463   , -78271.7    , array([ 1.04316    ,  5.07156    ,  1.21752e-05,  4.8693e-75 ,  0.000815443])
50464   , -78272.3    , array([ 1.0442     ,  5.07156    ,  1.21752e-05,  4.8693e-75 ,  0.000815443])
50465   , -78271.9    , array([ 1.04316    ,  5.07663    ,  1.21752e-05,  4.8693e-75 ,  0.000815443])
50466   , -78271.7    , array([ 1.04316    ,  5.07156    ,  1.21874e-05,  4.8693e-75 ,  0.000815443])
50467   , -78271.7    , array([ 1.04316    ,  5.07156    ,  1.21752e-05,  4.87417e-75,  0.000815443])
50468   , -78270.9    , array([ 1.04316    ,  5.07156    ,  1.21752e-05,  4.8693e-75 ,  0.000816259])
50469   , -78271.7    , array([ 1.04316    ,  5.07156    ,  1.21752e-05,  4.8693e-75 ,  0.000815443])
50470   , -76173.5    , array([ 0.573638   ,  4.22647    ,  1.21752e-05,  4.8693e-75 ,  0.00180261 ])
50471   , -76173.5    , array([ 0.573638   ,  4.22647    ,  1.21752e-05,  4.8693e-75 ,  0.00180261 ])
50472   , -76175.8    , array([ 0.574212   ,  4.22647    ,  1.21752e-05,  4.8693e-75 ,  0.00180261 ])
50473   , -76174      , array([ 0.573638   ,  4.23069    ,  1.21752e-05,  4.8693e-75 ,  0.00180261 ])
50474   , -76173.5    , array([ 0.573638   ,  4.22647    ,  1.21874e-05,  4.8693e-75 ,  0.00180261 ])
50475   , -76173.5    , array([ 0.573638   ,  4.22647    ,  1.21752e-05,  4.87417e-75,  0.00180261 ])
50476   , -76170.7    , array([ 0.573638   ,  4.22647    ,  1.21752e-05,  4.8693e-75 ,  0.00180441 ])
50477   , -100993     , array([ 0.0524553  ,  2.03855    ,  1.21752e-05,  4.8693e-75 ,  0.0430459  ])
50478   , -100993     , array([ 0.0524553  ,  2.03855    ,  1.21752e-05,  4.8693e-75 ,  0.0430459  ])
50479   , -100926     , array([ 0.0525078  ,  2.03855    ,  1.21752e-05,  4.8693e-75 ,  0.0430459  ])
50480   , -100999     , array([ 0.0524553  ,  2.04059    ,  1.21752e-05,  4.8693e-75 ,  0.0430459  ])
50481   , -100993     , array([ 0.0524553  ,  2.03855    ,  1.21874e-05,  4.8693e-75 ,  0.0430459  ])
50482   , -100993     , array([ 0.0524553  ,  2.03855    ,  1.21752e-05,  4.87417e-75,  0.0430459  ])
50483   , -101042     , array([ 0.0524553  ,  2.03855    ,  1.21752e-05,  4.8693e-75 ,  0.0430889  ])
50484   , -61827.1    , array([ 0.225909   ,  3.18139    ,  1.21752e-05,  4.8693e-75 ,  0.00620499 ])
50485   , -61827.1    , array([ 0.225909   ,  3.18139    ,  1.21752e-05,  4.8693e-75 ,  0.00620499 ])
50486   , -61837      , array([ 0.226135   ,  3.18139    ,  1.21752e-05,  4.8693e-75 ,  0.00620499 ])
50487   , -61828.7    , array([ 0.225909   ,  3.18458    ,  1.21752e-05,  4.8693e-75 ,  0.00620499 ])
50488   , -61827.1    , array([ 0.225909   ,  3.18139    ,  1.21874e-05,  4.8693e-75 ,  0.00620499 ])
50489   , -61827.1    , array([ 0.225909   ,  3.18139    ,  1.21752e-05,  4.87417e-75,  0.00620499 ])
50490   , -61815.1    , array([ 0.225909   ,  3.18139    ,  1.21752e-05,  4.8693e-75 ,  0.00621119 ])
50491   , -49076      , array([ 0.126284   ,  2.66456    ,  1.21752e-05,  4.8693e-75 ,  0.0134213  ])
50492   , -49076      , array([ 0.126284   ,  2.66456    ,  1.21752e-05,  4.8693e-75 ,  0.0134213  ])
50493   , -49075.2    , array([ 0.126411   ,  2.66456    ,  1.21752e-05,  4.8693e-75 ,  0.0134213  ])
50494   , -49078.5    , array([ 0.126284   ,  2.66723    ,  1.21752e-05,  4.8693e-75 ,  0.0134213  ])
50495   , -49076      , array([ 0.126284   ,  2.66456    ,  1.21874e-05,  4.8693e-75 ,  0.0134213  ])
