46279   , -79089      , array([ 39.429     ,  0.0139163  ,  2.31667e-43,  7.28456e-25,  5.66678e-09])
46280   , -79089      , array([ 39.4685    ,  0.0139163  ,  2.31667e-43,  7.28456e-25,  5.66678e-09])
46281   , -79089      , array([ 39.429     ,  0.0139302  ,  2.31667e-43,  7.28456e-25,  5.66678e-09])
46282   , -79089      , array([ 39.429     ,  0.0139163  ,  2.31899e-43,  7.28456e-25,  5.66678e-09])
46283   , -79089      , array([ 39.429     ,  0.0139163  ,  2.31667e-43,  7.29184e-25,  5.66678e-09])
46284   , -79089      , array([ 39.429     ,  0.0139163  ,  2.31667e-43,  7.28456e-25,  5.67245e-09])
46285   , -79089      , array([ 39.429     ,  0.0139163  ,  2.31667e-43,  7.28456e-25,  5.66678e-09])
46286   , -79088.2    , array([ 39.4245    ,  0.00862663 ,  2.31667e-43,  7.28456e-25,  9.14782e-09])
46287   , -79088.2    , array([ 39.4245    ,  0.00862663 ,  2.31667e-43,  7.28456e-25,  9.14782e-09])
46288   , -79088.2    , array([ 39.464     ,  0.00862663 ,  2.31667e-43,  7.28456e-25,  9.14782e-09])
46289   , -79088.2    , array([ 39.4245    ,  0.00863526 ,  2.31667e-43,  7.28456e-25,  9.14782e-09])
46290   , -79088.2    , array([ 39.4245    ,  0.00862663 ,  2.31899e-43,  7.28456e-25,  9.14782e-09])
46291   , -79088.2    , array([ 39.4245    ,  0.00862663 ,  2.31667e-43,  7.29184e-25,  9.14782e-09])
46292   , -79088.2    , array([ 39.4245    ,  0.00862663 ,  2.31667e-43,  7.28456e-25,  9.15697e-09])
46293   , -79032.2    , array([ 39.4065    ,  0.00127382 ,  2.31667e-43,  7.28456e-25,  6.21217e-08])
46294   , -79032.2    , array([ 39.4065    ,  0.00127382 ,  2.31667e-43,  7.28456e-25,  6.21217e-08])
46295   , -79032.2    , array([ 39.4459    ,  0.00127382 ,  2.31667e-43,  7.28456e-25,  6.21217e-08])
46296   , -79032.2    , array([ 39.4065    ,  0.0012751  ,  2.31667e-43,  7.28456e-25,  6.21217e-08])
46297   , -79032.2    , array([ 39.4065    ,  0.00127382 ,  2.31899e-43,  7.28456e-25,  6.21217e-08])
46298   , -79032.2    , array([ 39.4065    ,  0.00127382 ,  2.31667e-43,  7.29184e-25,  6.21217e-08])
46299   , -79032.1    , array([ 39.4065    ,  0.00127382 ,  2.31667e-43,  7.28456e-25,  6.21839e-08])
46307   , -79032.2    , array([ 39.4065    ,  0.00127381 ,  2.31667e-43,  7.28456e-25,  6.21224e-08])
46308   , -79032.2    , array([ 39.4065    ,  0.00127381 ,  2.31667e-43,  7.28456e-25,  6.21224e-08])
46309   , -79032.2    , array([ 39.4459    ,  0.00127381 ,  2.31667e-43,  7.28456e-25,  6.21224e-08])
46310   , -79032.2    , array([ 39.4065    ,  0.00127508 ,  2.31667e-43,  7.28456e-25,  6.21224e-08])
46311   , -79032.2    , array([ 39.4065    ,  0.00127381 ,  2.31899e-43,  7.28456e-25,  6.21224e-08])
46312   , -79032.2    , array([ 39.4065    ,  0.00127381 ,  2.31667e-43,  7.29184e-25,  6.21224e-08])
46313   , -79032.1    , array([ 39.4065    ,  0.00127381 ,  2.31667e-43,  7.28456e-25,  6.21846e-08])
46314   , -79032.2    , array([ 39.4065    ,  0.0012738  ,  2.31667e-43,  7.28456e-25,  6.21231e-08])
46315   , -79032.2    , array([ 39.4065    ,  0.0012738  ,  2.31667e-43,  7.28456e-25,  6.21231e-08])
46316   , -79032.2    , array([ 39.4459    ,  0.0012738  ,  2.31667e-43,  7.28456e-25,  6.21231e-08])
46317   , -79032.2    , array([ 39.4065    ,  0.00127507 ,  2.31667e-43,  7.28456e-25,  6.21231e-08])
46318   , -79032.2    , array([ 39.4065    ,  0.0012738  ,  2.31899e-43,  7.28456e-25,  6.21231e-08])
46319   , -79032.2    , array([ 39.4065    ,  0.0012738  ,  2.31667e-43,  7.29184e-25,  6.21231e-08])
46320   , -79032.1    , array([ 39.4065    ,  0.0012738  ,  2.31667e-43,  7.28456e-25,  6.21853e-08])
46328   , -79032.2    , array([ 39.4065    ,  0.00127379 ,  2.31667e-43,  7.28456e-25,  6.21233e-08])
46329   , -79032.2    , array([ 39.4065    ,  0.00127379 ,  2.31667e-43,  7.28456e-25,  6.21233e-08])
