15409   , -3157.13    , array([ 1.624      ,  1.81689    ,  2.84734e-07,  0.0813015  ])
15410   , -3157.13    , array([ 1.62563    ,  1.81689    ,  2.84734e-07,  0.0813015  ])
15411   , -3158.4     , array([ 1.624      ,  1.81871    ,  2.84734e-07,  0.0813015  ])
15412   , -3157.13    , array([ 1.624      ,  1.81689    ,  2.85019e-07,  0.0813015  ])
15413   , -3157.92    , array([ 1.624      ,  1.81689    ,  2.84734e-07,  0.0813829  ])
15414   , -3157.13    , array([ 1.624      ,  1.81689    ,  2.84734e-07,  0.0813015  ])
15415   , -2098.99    , array([ 1.624      ,  0.770175   ,  2.84733e-07,  0.0477383  ])
15416   , -2098.99    , array([ 1.624      ,  0.770175   ,  2.84733e-07,  0.0477383  ])
15417   , -2098.99    , array([ 1.62562    ,  0.770175   ,  2.84733e-07,  0.0477383  ])
15418   , -2099.91    , array([ 1.624      ,  0.770946   ,  2.84733e-07,  0.0477383  ])
15419   , -2098.99    , array([ 1.624      ,  0.770175   ,  2.85018e-07,  0.0477383  ])
15420   , -2098.78    , array([ 1.624      ,  0.770175   ,  2.84733e-07,  0.0477861  ])
15421   , -2163.1     , array([ 1.62399    ,  0.0899726  ,  2.84732e-07,  0.100816   ])
15422   , -2163.1     , array([ 1.62399    ,  0.0899726  ,  2.84732e-07,  0.100816   ])
15423   , -2163.1     , array([ 1.62561    ,  0.0899726  ,  2.84732e-07,  0.100816   ])
15424   , -2162.16    , array([ 1.62399    ,  0.0900626  ,  2.84732e-07,  0.100816   ])
15425   , -2163.1     , array([ 1.62399    ,  0.0899726  ,  2.85017e-07,  0.100816   ])
15426   , -2161.61    , array([ 1.62399    ,  0.0899726  ,  2.84732e-07,  0.100917   ])
15427   , -1256.85    , array([ 1.62399    ,  0.336471   ,  2.84733e-07,  0.0636918  ])
15428   , -1256.85    , array([ 1.62399    ,  0.336471   ,  2.84733e-07,  0.0636918  ])
15429   , -1256.85    , array([ 1.62562    ,  0.336471   ,  2.84733e-07,  0.0636918  ])
15430   , -1257.37    , array([ 1.62399    ,  0.336808   ,  2.84733e-07,  0.0636918  ])
15431   , -1256.85    , array([ 1.62399    ,  0.336471   ,  2.85018e-07,  0.0636918  ])
15432   , -1256.24    , array([ 1.62399    ,  0.336471   ,  2.84733e-07,  0.0637555  ])
15433   , -759.24     , array([ 1.62521    ,  0.0535872  ,  2.84866e-07,  0.217023   ])
15434   , -759.24     , array([ 1.62521    ,  0.0535872  ,  2.84866e-07,  0.217023   ])
15435   , -759.24     , array([ 1.62684    ,  0.0535872  ,  2.84866e-07,  0.217023   ])
15436   , -757.019    , array([ 1.62521    ,  0.0536408  ,  2.84866e-07,  0.217023   ])
15437   , -759.24     , array([ 1.62521    ,  0.0535872  ,  2.85151e-07,  0.217023   ])
15438   , -762.252    , array([ 1.62521    ,  0.0535872  ,  2.84866e-07,  0.21724    ])
15439   , -1080.34    , array([ 1.62421    ,  0.241931   ,  2.84757e-07,  0.0793738  ])
15440   , -1080.34    , array([ 1.62421    ,  0.241931   ,  2.84757e-07,  0.0793738  ])
15441   , -1080.34    , array([ 1.62584    ,  0.241931   ,  2.84757e-07,  0.0793738  ])
15442   , -1080.09    , array([ 1.62421    ,  0.242173   ,  2.84757e-07,  0.0793738  ])
15443   , -1080.34    , array([ 1.62421    ,  0.241931   ,  2.85042e-07,  0.0793738  ])
15444   , -1079.89    , array([ 1.62421    ,  0.241931   ,  2.84757e-07,  0.0794532  ])
15445   , -972.461    , array([ 1.6219     ,  0.248395   ,  2.84504e-07,  0.0990233  ])
15446   , -972.461    , array([ 1.6219     ,  0.248395   ,  2.84504e-07,  0.0990233  ])
15447   , -972.461    , array([ 1.62353    ,  0.248395   ,  2.84504e-07,  0.0990233  ])
15448   , -972.111    , array([ 1.6219     ,  0.248643   ,  2.84504e-07,  0.0990233  ])
