250772  , -48493.6    , array([ 45.5215    ,  1.28084    ,  1.6012e-10 ,  2.53396e-71,  0.829827   ])
250773  , -48498.4    , array([ 45.567     ,  1.28084    ,  1.6012e-10 ,  2.53396e-71,  0.829827   ])
250774  , -48479.9    , array([ 45.5215    ,  1.28212    ,  1.6012e-10 ,  2.53396e-71,  0.829827   ])
250775  , -48493.6    , array([ 45.5215    ,  1.28084    ,  1.6028e-10 ,  2.53396e-71,  0.829827   ])
250776  , -48493.6    , array([ 45.5215    ,  1.28084    ,  1.6012e-10 ,  2.5365e-71 ,  0.829827   ])
250777  , -48534.6    , array([ 45.5215    ,  1.28084    ,  1.6012e-10 ,  2.53396e-71,  0.830657   ])
250778  , -48493.6    , array([ 45.5215    ,  1.28084    ,  1.6012e-10 ,  2.53396e-71,  0.829827   ])
250779  , -31344.6    , array([ 40.6504    ,  1.75902    ,  1.6012e-10 ,  2.53396e-71,  0.320229   ])
250780  , -31344.6    , array([ 40.6504    ,  1.75902    ,  1.6012e-10 ,  2.53396e-71,  0.320229   ])
250781  , -31347.2    , array([ 40.6911    ,  1.75902    ,  1.6012e-10 ,  2.53396e-71,  0.320229   ])
250782  , -31365.3    , array([ 40.6504    ,  1.76078    ,  1.6012e-10 ,  2.53396e-71,  0.320229   ])
250783  , -31344.6    , array([ 40.6504    ,  1.75902    ,  1.6028e-10 ,  2.53396e-71,  0.320229   ])
250784  , -31344.6    , array([ 40.6504    ,  1.75902    ,  1.6012e-10 ,  2.5365e-71 ,  0.320229   ])
250785  , -31344.9    , array([ 40.6504    ,  1.75902    ,  1.6012e-10 ,  2.53396e-71,  0.32055    ])
250786  , -8196.38    , array([ 27.1001    ,  0.354271   ,  1.6012e-10 ,  2.53396e-71,  0.0847031  ])
250787  , -8196.38    , array([ 27.1001    ,  0.354271   ,  1.6012e-10 ,  2.53396e-71,  0.0847031  ])
250788  , -8196.79    , array([ 27.1272    ,  0.354271   ,  1.6012e-10 ,  2.53396e-71,  0.0847031  ])
250789  , -8209.78    , array([ 27.1001    ,  0.354626   ,  1.6012e-10 ,  2.53396e-71,  0.0847031  ])
250790  , -8196.38    , array([ 27.1001    ,  0.354271   ,  1.6028e-10 ,  2.53396e-71,  0.0847031  ])
250791  , -8196.38    , array([ 27.1001    ,  0.354271   ,  1.6012e-10 ,  2.5365e-71 ,  0.0847031  ])
250792  , -8189.5     , array([ 27.1001    ,  0.354271   ,  1.6012e-10 ,  2.53396e-71,  0.0847878  ])
250800  , -8193.06    , array([ 27.4687    ,  0.35362    ,  1.6012e-10 ,  2.53396e-71,  0.0845086  ])
250801  , -8193.06    , array([ 27.4687    ,  0.35362    ,  1.6012e-10 ,  2.53396e-71,  0.0845086  ])
250802  , -8193.46    , array([ 27.4962    ,  0.35362    ,  1.6012e-10 ,  2.53396e-71,  0.0845086  ])
250803  , -8206.47    , array([ 27.4687    ,  0.353974   ,  1.6012e-10 ,  2.53396e-71,  0.0845086  ])
250804  , -8193.06    , array([ 27.4687    ,  0.35362    ,  1.6028e-10 ,  2.53396e-71,  0.0845086  ])
250805  , -8193.06    , array([ 27.4687    ,  0.35362    ,  1.6012e-10 ,  2.5365e-71 ,  0.0845086  ])
250806  , -8186.16    , array([ 27.4687    ,  0.35362    ,  1.6012e-10 ,  2.53396e-71,  0.0845932  ])
250807  , -8189.63    , array([ 27.8484    ,  0.35296    ,  1.6012e-10 ,  2.53396e-71,  0.0843115  ])
250808  , -8189.63    , array([ 27.8484    ,  0.35296    ,  1.6012e-10 ,  2.53396e-71,  0.0843115  ])
250809  , -8190.02    , array([ 27.8762    ,  0.35296    ,  1.6012e-10 ,  2.53396e-71,  0.0843115  ])
250810  , -8203.06    , array([ 27.8484    ,  0.353314   ,  1.6012e-10 ,  2.53396e-71,  0.0843115  ])
