16783   , -3238.26    , array([ 6.32476    ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16784   , -3238.26    , array([ 6.32476    ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16785   , -3248.52    , array([ 7.32476    ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16786   , -3213.43    , array([ 4.70673    ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16787   , -3111.82    , array([ 2.08869    ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16789   , -3111.82    , array([ 2.08869    ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16790   , -3073.8     , array([ 0.470659   ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16792   , -3033.62    , array([ 1.27968    ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16793   , -3017.7     , array([ 1.14977    ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16794   , -2996.52    , array([ 0.973114   ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16795   , -2981.03    , array([ 0.781193   ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16796   , -2985.26    , array([ 0.66258    ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16797   , -2983.8     , array([ 0.836629   ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16798   , -2980.78    , array([ 0.725757   ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16799   , -2980.78    , array([ 0.725757   ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16800   , -58121.1    , array([ 0.725757   ,  1.04578    ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16802   , -2980.78    , array([ 0.725757   ,  0.045782   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16804   , -46816      , array([ 0.725757   ,  0.427748   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16805   , -35264.1    , array([ 0.725757   ,  0.236411   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16808   , -19309.8    , array([ 0.725757   ,  0.118596   ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16809   , -23167.5    , array([ 0.725757   ,  0.0113402  ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16810   , -7783.05    , array([ 0.725757   ,  0.0673481  ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16811   , -1902.26    , array([ 0.725757   ,  0.0326264  ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16812   , -2318.03    , array([ 0.725757   ,  0.0290881  ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
16813   , -1865.17    , array([ 0.725757   ,  0.0357739  ,  7.07446e-09,  9.23704e-07,  0.0121571  ])
