53034   , -79087.4    , array([ 0.201545   ,  0.0235894  ,  4.37972e-58,  5.85551e-44,  3.80468e-08])
53035   , -79087.4    , array([ 0.201746   ,  0.0235894  ,  4.37972e-58,  5.85551e-44,  3.80468e-08])
53036   , -79087.4    , array([ 0.201545   ,  0.023613   ,  4.37972e-58,  5.85551e-44,  3.80468e-08])
53037   , -79087.4    , array([ 0.201545   ,  0.0235894  ,  4.3841e-58 ,  5.85551e-44,  3.80468e-08])
53038   , -79087.4    , array([ 0.201545   ,  0.0235894  ,  4.37972e-58,  5.86137e-44,  3.80468e-08])
53039   , -79087.4    , array([ 0.201545   ,  0.0235894  ,  4.37972e-58,  5.85551e-44,  3.80848e-08])
53040   , -79087.4    , array([ 0.201545   ,  0.0235894  ,  4.37972e-58,  5.85551e-44,  3.80468e-08])
53041   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53042   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53043   , -79081.2    , array([ 0.191049   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53044   , -79081.2    , array([ 0.190858   ,  0.0119046  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53045   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.3841e-58 ,  5.85551e-44,  7.97695e-08])
53046   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.86137e-44,  7.97695e-08])
53047   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.98493e-08])
53055   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53056   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53057   , -79081.2    , array([ 0.191049   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53058   , -79081.2    , array([ 0.190858   ,  0.0119046  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53059   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.3841e-58 ,  5.85551e-44,  7.97695e-08])
53060   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.86137e-44,  7.97695e-08])
53061   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.98493e-08])
53062   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53063   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53064   , -79081.2    , array([ 0.191049   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53065   , -79081.2    , array([ 0.190858   ,  0.0119046  ,  4.37972e-58,  5.85551e-44,  7.97695e-08])
53066   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.3841e-58 ,  5.85551e-44,  7.97695e-08])
53067   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.86137e-44,  7.97695e-08])
53068   , -79081.2    , array([ 0.190858   ,  0.0118927  ,  4.37972e-58,  5.85551e-44,  7.98493e-08])
53069   , -78951.7    , array([ 0.171153   ,  0.00302278 ,  4.37972e-58,  5.85551e-44,  3.50651e-07])
53070   , -78951.7    , array([ 0.171153   ,  0.00302278 ,  4.37972e-58,  5.85551e-44,  3.50651e-07])
53071   , -78951.7    , array([ 0.171325   ,  0.00302278 ,  4.37972e-58,  5.85551e-44,  3.50651e-07])
53072   , -78951.8    , array([ 0.171153   ,  0.00302581 ,  4.37972e-58,  5.85551e-44,  3.50651e-07])
53073   , -78951.7    , array([ 0.171153   ,  0.00302278 ,  4.3841e-58 ,  5.85551e-44,  3.50651e-07])
53074   , -78951.7    , array([ 0.171153   ,  0.00302278 ,  4.37972e-58,  5.86137e-44,  3.50651e-07])
53075   , -78951.5    , array([ 0.171153   ,  0.00302278 ,  4.37972e-58,  5.85551e-44,  3.51002e-07])
