26500   , -1722.94    , array([ 1.72274    ,  0.00675385 ,  5.53685e-44,  0.0508755  ])
26501   , -1722.94    , array([ 1.72446    ,  0.00675385 ,  5.53685e-44,  0.0508755  ])
26502   , -1719.55    , array([ 1.72274    ,  0.00676061 ,  5.53685e-44,  0.0508755  ])
26503   , -1722.94    , array([ 1.72274    ,  0.00675385 ,  5.54239e-44,  0.0508755  ])
26504   , -1726.83    , array([ 1.72274    ,  0.00675385 ,  5.53685e-44,  0.0509264  ])
26505   , -1722.94    , array([ 1.72274    ,  0.00675385 ,  5.53685e-44,  0.0508755  ])
26506   , -5960.47    , array([ 1.72274    ,  0.0131069  ,  5.53685e-44,  0.0237476  ])
26507   , -5960.47    , array([ 1.72274    ,  0.0131069  ,  5.53685e-44,  0.0237476  ])
26508   , -5960.47    , array([ 1.72446    ,  0.0131069  ,  5.53685e-44,  0.0237476  ])
26509   , -5961.12    , array([ 1.72274    ,  0.01312    ,  5.53685e-44,  0.0237476  ])
26510   , -5960.47    , array([ 1.72274    ,  0.0131069  ,  5.54239e-44,  0.0237476  ])
26511   , -5957.58    , array([ 1.72274    ,  0.0131069  ,  5.53685e-44,  0.0237713  ])
26512   , -810.946    , array([ 1.72274    ,  0.00742964 ,  5.53685e-44,  0.045595   ])
26513   , -810.946    , array([ 1.72274    ,  0.00742964 ,  5.53685e-44,  0.045595   ])
26514   , -810.946    , array([ 1.72446    ,  0.00742964 ,  5.53685e-44,  0.045595   ])
26515   , -807.028    , array([ 1.72274    ,  0.00743707 ,  5.53685e-44,  0.045595   ])
26516   , -810.946    , array([ 1.72274    ,  0.00742964 ,  5.54239e-44,  0.045595   ])
26517   , -815.644    , array([ 1.72274    ,  0.00742964 ,  5.53685e-44,  0.0456406  ])
26518   , -397.707    , array([ 1.72274    ,  0.00797239 ,  5.53685e-44,  0.0420465  ])
26519   , -397.707    , array([ 1.72274    ,  0.00797239 ,  5.53685e-44,  0.0420465  ])
26520   , -397.707    , array([ 1.72446    ,  0.00797239 ,  5.53685e-44,  0.0420465  ])
26521   , -397.215    , array([ 1.72274    ,  0.00798037 ,  5.53685e-44,  0.0420465  ])
26522   , -397.707    , array([ 1.72274    ,  0.00797239 ,  5.54239e-44,  0.0420465  ])
26523   , -398.353    , array([ 1.72274    ,  0.00797239 ,  5.53685e-44,  0.0420885  ])
26530   , -397.7      , array([ 1.72274    ,  0.00797125 ,  5.53685e-44,  0.0420411  ])
26531   , -397.7      , array([ 1.72274    ,  0.00797125 ,  5.53685e-44,  0.0420411  ])
26532   , -397.7      , array([ 1.72446    ,  0.00797125 ,  5.53685e-44,  0.0420411  ])
26533   , -397.208    , array([ 1.72274    ,  0.00797923 ,  5.53685e-44,  0.0420411  ])
26534   , -397.7      , array([ 1.72274    ,  0.00797125 ,  5.54239e-44,  0.0420411  ])
