Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-396.72	801.44	603.92	13908.17	3.1177,0.5322,30.0,1.0323
our_model	Round_1_Replicate_2	-394.75	797.5	600.26	6219.01	30.0,1.1933,15.091,3.1166
our_model	Round_1_Replicate_3	-397.32	802.64	605.58	18957.45	29.9999,0.3893,2.2921,0.8965
our_model	Round_1_Replicate_4	-396.76	801.52	604.0	7094.4	30.0,1.0432,9.1736,2.4454
our_model	Round_1_Replicate_5	-396.61	801.22	603.73	6238.62	30.0,1.1865,10.876,2.7808
our_model	Round_1_Replicate_6	-395.58	799.16	601.01	29330.85	23.4672,0.2536,1.5105,0.6363
our_model	Round_1_Replicate_7	-394.22	796.44	598.57	57506.29	1.1724,0.1295,14.2268,0.3191
our_model	Round_1_Replicate_8	-396.39	800.78	603.32	19417.22	30.0,0.3813,2.5351,0.9198
our_model	Round_1_Replicate_9	-395.37	798.74	600.64	23924.15	2.5033,0.311,4.6503,0.6884
our_model	Round_1_Replicate_10	-393.22	794.44	597.36	8185.97	29.9528,0.9089,29.5362,3.0649
our_model	Round_2_Replicate_1	-397.39	802.78	605.15	3178.13	30.0,2.3271,22.491,5.0009
our_model	Round_2_Replicate_2	-396.55	801.1	603.6	2743.99	30.0,2.6979,30.0,5.8773
our_model	Round_2_Replicate_3	-396.83	801.66	604.12	3720.91	30.0,1.9889,19.6421,4.4382
our_model	Round_2_Replicate_4	-396.31	800.62	603.16	9032.3	5.02,0.8199,30.0,1.633
our_model	Round_2_Replicate_5	-395.49	798.98	601.63	5332.3	10.0942,1.3903,30.0,2.9791
our_model	Round_2_Replicate_6	-393.65	795.3	598.18	6819.68	15.4391,1.0901,30.0,3.0447
our_model	Round_2_Replicate_7	-395.52	799.04	601.69	5030.43	10.8282,1.4736,30.0,3.1587
our_model	Round_2_Replicate_8	-394.34	796.68	599.62	4625.22	20.3184,1.6046,28.397,4.0572
our_model	Round_2_Replicate_9	-394.5	797.0	599.78	8068.7	7.7573,0.9201,30.0,2.1644
our_model	Round_2_Replicate_10	-394.0	796.0	598.84	10584.62	6.8646,0.702,30.0,1.776
our_model	Round_2_Replicate_11	-395.14	798.28	600.98	7661.74	7.0617,0.968,30.0,2.1204
our_model	Round_2_Replicate_12	-394.53	797.06	599.84	6439.77	10.0537,1.1528,29.9998,2.719
our_model	Round_2_Replicate_13	-396.26	800.52	603.08	8222.94	5.5526,0.9006,30.0,1.7996
our_model	Round_2_Replicate_14	-396.5	801.0	603.52	2756.46	30.0,2.6858,30.0,5.8654
our_model	Round_2_Replicate_15	-398.35	804.7	606.92	3238.0	30.0,2.2817,20.2131,4.7661
our_model	Round_2_Replicate_16	-397.67	803.34	605.67	2492.12	30.0,2.9667,29.9992,6.122
our_model	Round_2_Replicate_17	-396.96	801.92	604.38	2637.42	30.0,2.8055,30.0,5.9798
our_model	Round_2_Replicate_18	-396.54	801.08	603.59	9276.18	4.7671,0.7981,30.0,1.5658
our_model	Round_2_Replicate_19	-395.12	798.24	600.94	4488.11	30.0,1.6526,20.4386,4.0952
our_model	Round_2_Replicate_20	-393.33	794.66	597.57	9058.78	30.0,0.8211,21.4933,2.692
