Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1365.64	2741.28	109.77	19736.19	1.0549,0.1112,4.2118,1.1176,0.0479
our_model	Round_1_Replicate_2	-2574.28	5158.56	2380.3	5592.84	3.1367,0.5634,0.8354,1.3923,30.0
our_model	Round_1_Replicate_3	-1311.78	2633.56	1.69	19946.37	1.0164,0.1023,4.9343,2.3473,0.0505
our_model	Round_1_Replicate_4	-1378.03	2766.06	135.01	19916.89	0.9551,0.1288,5.5342,1.0493,0.0598
our_model	Round_1_Replicate_5	-2009.28	4028.56	1339.93	8349.02	2.343,0.2052,1.263,4.1263,30.0
our_model	Round_1_Replicate_6	-1335.1	2680.2	49.12	20183.36	0.9406,0.1051,5.97,1.5582,0.0502
our_model	Round_1_Replicate_7	-2693.51	5397.02	2588.57	4481.61	3.8627,0.7484,0.6736,1.0371,30.0
our_model	Round_1_Replicate_8	-1999.42	4008.84	1319.12	7271.0	2.7052,0.2265,1.1049,3.7527,30.0
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1330.53	2671.06	39.35	19906.9	0.9953,0.1158,5.1785,1.5371,0.0553
our_model	Round_1_Replicate_2	-1375.2	2760.4	128.3	19907.05	0.9529,0.1304,5.4994,1.2032,0.062
our_model	Round_1_Replicate_3	-2312.76	4635.52	1914.61	6024.9	3.0202,0.4394,0.8929,1.8329,30.0
our_model	Round_1_Replicate_4	-2393.19	4796.38	2062.77	3042.05	5.9514,0.9184,0.4498,0.8712,30.0
our_model	Round_1_Replicate_5	-2011.7	4033.4	1344.95	7973.24	2.4504,0.2167,1.2051,3.9041,30.0
our_model	Round_1_Replicate_6	-2159.22	4328.44	1631.89	5528.19	3.3849,0.4115,0.8198,1.9957,30.0
our_model	Round_1_Replicate_7	-2139.3	4288.6	1594.4	5211.97	3.6061,0.4255,0.7735,1.9357,30.0
our_model	Round_1_Replicate_8	-2145.84	4301.68	1606.77	4931.7	3.8059,0.4535,0.7316,1.8147,30.0
our_model	Round_1_Replicate_9	-2219.24	4448.48	1743.8	4486.25	4.1239,0.5416,0.6642,1.504,30.0
our_model	Round_1_Replicate_10	-2006.71	4023.42	1334.56	8131.82	2.4088,0.2087,1.2315,4.061,30.0
our_model	Round_2_Replicate_1	-1311.0	2632.0	0.14	19996.76	1.0015,0.1007,5.0281,2.4755,0.0505
our_model	Round_2_Replicate_2	-1365.58	2741.16	112.1	19928.73	1.1917,0.0759,4.417,3.428,0.0358
our_model	Round_2_Replicate_3	-1315.94	2641.88	10.09	20034.58	1.0108,0.0918,4.8843,2.659,0.0447
our_model	Round_2_Replicate_4	-1312.5	2635.0	3.15	19971.99	1.0077,0.1021,5.0039,2.1913,0.0497
our_model	Round_2_Replicate_5	-1331.56	2673.12	41.0	20049.92	0.951,0.1099,5.1823,2.6298,0.0604
our_model	Round_2_Replicate_6	-1311.05	2632.1	0.24	19985.84	1.0095,0.0996,4.9802,2.5605,0.05
our_model	Round_2_Replicate_7	-1310.94	2631.88	0.02	20000.25	0.9992,0.1002,5.0069,2.4789,0.05
our_model	Round_2_Replicate_8	-1317.76	2645.52	13.5	19880.81	1.0172,0.1098,4.9331,2.3519,0.0559
our_model	Round_2_Replicate_9	-1328.89	2667.78	35.85	19989.66	1.0424,0.085,4.3803,3.2047,0.0411
our_model	Round_2_Replicate_10	-1320.1	2650.2	18.37	20073.06	0.9428,0.1079,5.3485,1.9744,0.0526
our_model	Round_2_Replicate_11	-1355.77	2721.54	90.3	19893.87	0.9828,0.1256,5.4628,1.27,0.0604
our_model	Round_2_Replicate_12	-1319.87	2649.74	17.76	20050.81	0.9841,0.0908,4.6967,3.1423,0.0451
our_model	Round_2_Replicate_13	-1322.25	2654.5	22.79	20000.89	1.018,0.0961,4.9392,1.8978,0.0445
our_model	Round_2_Replicate_14	-1359.14	2728.28	98.96	19972.02	1.1378,0.0785,4.4963,2.6995,0.0357
our_model	Round_2_Replicate_15	-1320.48	2650.96	19.27	20068.15	1.0023,0.0882,4.8309,2.8952,0.0429
our_model	Round_2_Replicate_16	-1313.89	2637.78	5.94	20031.96	0.9849,0.1021,5.2032,2.0961,0.0495
our_model	Round_2_Replicate_17	-1339.42	2688.84	56.37	20050.51	0.9261,0.1199,5.4414,1.9926,0.0627
our_model	Round_2_Replicate_18	-1410.55	2831.1	195.8	19398.19	1.1462,0.139,4.6896,1.3518,0.0681
our_model	Round_2_Replicate_19	-1313.61	2637.22	5.35	20034.16	0.9919,0.0944,4.8337,2.7271,0.0466
our_model	Round_2_Replicate_20	-1344.67	2699.34	68.76	19935.6	1.1404,0.0809,4.4867,3.1144,0.0385
