159428  , -52656.1    , array([ 0.544253   ,  0.156331   ,  3.75297e-89,  0.946817   ,  0.0038827  ])
159484  , -1899.74    , array([ 0.996047   ,  0.0302702  ,  3.75297e-89,  0.894182   ,  0.011567   ])
159485  , -1899.74    , array([ 0.996047   ,  0.0302702  ,  3.75297e-89,  0.894182   ,  0.011567   ])
159486  , -1899.74    , array([ 0.997044   ,  0.0302702  ,  3.75297e-89,  0.894182   ,  0.011567   ])
159487  , -1897.73    , array([ 0.996047   ,  0.0303005  ,  3.75297e-89,  0.894182   ,  0.011567   ])
159488  , -1899.74    , array([ 0.996047   ,  0.0302702  ,  3.75673e-89,  0.894182   ,  0.011567   ])
159489  , -1899.69    , array([ 0.996047   ,  0.0302702  ,  3.75297e-89,  0.895076   ,  0.011567   ])
159490  , -1901.28    , array([ 0.996047   ,  0.0302702  ,  3.75297e-89,  0.894182   ,  0.0115786  ])
159491  , -1899.69    , array([ 0.996166   ,  0.0302737  ,  3.75297e-89,  0.894191   ,  0.0115684  ])
159492  , -1899.69    , array([ 0.996166   ,  0.0302737  ,  3.75297e-89,  0.894191   ,  0.0115684  ])
159493  , -1899.69    , array([ 0.997162   ,  0.0302737  ,  3.75297e-89,  0.894191   ,  0.0115684  ])
159494  , -1897.67    , array([ 0.996166   ,  0.030304   ,  3.75297e-89,  0.894191   ,  0.0115684  ])
159495  , -1899.69    , array([ 0.996166   ,  0.0302737  ,  3.75673e-89,  0.894191   ,  0.0115684  ])
159496  , -1899.64    , array([ 0.996166   ,  0.0302737  ,  3.75297e-89,  0.895085   ,  0.0115684  ])
159497  , -1901.22    , array([ 0.996166   ,  0.0302737  ,  3.75297e-89,  0.894191   ,  0.01158    ])
159505  , -1899.68    , array([ 0.996192   ,  0.0302744  ,  3.75297e-89,  0.894193   ,  0.0115687  ])
159506  , -1899.68    , array([ 0.996192   ,  0.0302744  ,  3.75297e-89,  0.894193   ,  0.0115687  ])
159507  , -1899.68    , array([ 0.997188   ,  0.0302744  ,  3.75297e-89,  0.894193   ,  0.0115687  ])
159508  , -1897.66    , array([ 0.996192   ,  0.0303047  ,  3.75297e-89,  0.894193   ,  0.0115687  ])
159509  , -1899.68    , array([ 0.996192   ,  0.0302744  ,  3.75673e-89,  0.894193   ,  0.0115687  ])
159510  , -1899.63    , array([ 0.996192   ,  0.0302744  ,  3.75297e-89,  0.895087   ,  0.0115687  ])
159511  , -1901.21    , array([ 0.996192   ,  0.0302744  ,  3.75297e-89,  0.894193   ,  0.0115803  ])
159512  , -1899.66    , array([ 0.996221   ,  0.0302753  ,  3.75297e-89,  0.894195   ,  0.011569   ])
159513  , -1899.66    , array([ 0.996221   ,  0.0302753  ,  3.75297e-89,  0.894195   ,  0.011569   ])
159514  , -1899.66    , array([ 0.997218   ,  0.0302753  ,  3.75297e-89,  0.894195   ,  0.011569   ])
159515  , -1897.65    , array([ 0.996221   ,  0.0303056  ,  3.75297e-89,  0.894195   ,  0.011569   ])
159516  , -1899.66    , array([ 0.996221   ,  0.0302753  ,  3.75673e-89,  0.894195   ,  0.011569   ])
159517  , -1899.61    , array([ 0.996221   ,  0.0302753  ,  3.75297e-89,  0.895089   ,  0.011569   ])
159518  , -1901.2     , array([ 0.996221   ,  0.0302753  ,  3.75297e-89,  0.894195   ,  0.0115806  ])
159519  , -15597.9    , array([ 20.1982    ,  0.555722   ,  3.75297e-89,  1.1497     ,  0.230623   ])
159520  , -15597.9    , array([ 20.1982    ,  0.555722   ,  3.75297e-89,  1.1497     ,  0.230623   ])
159521  , -15600.1    , array([ 20.2184    ,  0.555722   ,  3.75297e-89,  1.1497     ,  0.230623   ])
159522  , -15606.5    , array([ 20.1982    ,  0.556278   ,  3.75297e-89,  1.1497     ,  0.230623   ])
159523  , -15597.9    , array([ 20.1982    ,  0.555722   ,  3.75673e-89,  1.1497     ,  0.230623   ])
159524  , -15600.1    , array([ 20.1982    ,  0.555722   ,  3.75297e-89,  1.15085    ,  0.230623   ])
159525  , -15606      , array([ 20.1982    ,  0.555722   ,  3.75297e-89,  1.1497     ,  0.230853   ])
159526  , -1677.06    , array([ 1.80574    ,  0.0538086  ,  3.75297e-89,  0.939732   ,  0.0208998  ])
159527  , -1677.06    , array([ 1.80574    ,  0.0538086  ,  3.75297e-89,  0.939732   ,  0.0208998  ])
159528  , -1677.15    , array([ 1.80754    ,  0.0538086  ,  3.75297e-89,  0.939732   ,  0.0208998  ])
159529  , -1675.51    , array([ 1.80574    ,  0.0538625  ,  3.75297e-89,  0.939732   ,  0.0208998  ])
159530  , -1677.06    , array([ 1.80574    ,  0.0538086  ,  3.75673e-89,  0.939732   ,  0.0208998  ])
159531  , -1676.99    , array([ 1.80574    ,  0.0538086  ,  3.75297e-89,  0.940672   ,  0.0208998  ])
159532  , -1678.33    , array([ 1.80574    ,  0.0538086  ,  3.75297e-89,  0.939732   ,  0.0209207  ])
159540  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939737   ,  0.0208998  ])
159541  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939737   ,  0.0208998  ])
159542  , -1677.15    , array([ 1.80755    ,  0.0538087  ,  3.75297e-89,  0.939737   ,  0.0208998  ])
159543  , -1675.51    , array([ 1.80574    ,  0.0538625  ,  3.75297e-89,  0.939737   ,  0.0208998  ])
159544  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75673e-89,  0.939737   ,  0.0208998  ])
159545  , -1676.99    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.940677   ,  0.0208998  ])
159546  , -1678.33    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939737   ,  0.0209207  ])
159547  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939742   ,  0.0208998  ])
159548  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939742   ,  0.0208998  ])
159549  , -1677.15    , array([ 1.80755    ,  0.0538087  ,  3.75297e-89,  0.939742   ,  0.0208998  ])
159550  , -1675.51    , array([ 1.80574    ,  0.0538625  ,  3.75297e-89,  0.939742   ,  0.0208998  ])
159551  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75673e-89,  0.939742   ,  0.0208998  ])
159552  , -1676.99    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.940683   ,  0.0208998  ])
159553  , -1678.32    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939742   ,  0.0209208  ])
159561  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939744   ,  0.0208999  ])
159562  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939744   ,  0.0208999  ])
159563  , -1677.15    , array([ 1.80755    ,  0.0538087  ,  3.75297e-89,  0.939744   ,  0.0208999  ])
159564  , -1675.51    , array([ 1.80574    ,  0.0538625  ,  3.75297e-89,  0.939744   ,  0.0208999  ])
159565  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75673e-89,  0.939744   ,  0.0208999  ])
159566  , -1676.99    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.940684   ,  0.0208999  ])
159567  , -1678.32    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939744   ,  0.0209208  ])
159568  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939745   ,  0.0208999  ])
159569  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939745   ,  0.0208999  ])
159570  , -1677.15    , array([ 1.80755    ,  0.0538087  ,  3.75297e-89,  0.939745   ,  0.0208999  ])
159571  , -1675.51    , array([ 1.80574    ,  0.0538625  ,  3.75297e-89,  0.939745   ,  0.0208999  ])
159572  , -1677.06    , array([ 1.80574    ,  0.0538087  ,  3.75673e-89,  0.939745   ,  0.0208999  ])
159573  , -1676.99    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.940685   ,  0.0208999  ])
159574  , -1678.32    , array([ 1.80574    ,  0.0538087  ,  3.75297e-89,  0.939745   ,  0.0209208  ])
159575  , -1767.73    , array([ 2.39096    ,  0.0623445  ,  3.75297e-89,  5.92648    ,  0.0250094  ])
159576  , -1767.73    , array([ 2.39096    ,  0.0623445  ,  3.75297e-89,  5.92648    ,  0.0250094  ])
159577  , -1767.89    , array([ 2.39335    ,  0.0623445  ,  3.75297e-89,  5.92648    ,  0.0250094  ])
159578  , -1770.67    , array([ 2.39096    ,  0.0624068  ,  3.75297e-89,  5.92648    ,  0.0250094  ])
159579  , -1767.73    , array([ 2.39096    ,  0.0623445  ,  3.75673e-89,  5.92648    ,  0.0250094  ])
159580  , -1768.35    , array([ 2.39096    ,  0.0623445  ,  3.75297e-89,  5.93241    ,  0.0250094  ])
159581  , -1765.5     , array([ 2.39096    ,  0.0623445  ,  3.75297e-89,  5.92648    ,  0.0250344  ])
159582  , -1615.64    , array([ 2.03924    ,  0.0573525  ,  3.75297e-89,  2.08673    ,  0.0225899  ])
159583  , -1615.64    , array([ 2.03924    ,  0.0573525  ,  3.75297e-89,  2.08673    ,  0.0225899  ])
159584  , -1615.76    , array([ 2.04128    ,  0.0573525  ,  3.75297e-89,  2.08673    ,  0.0225899  ])
159585  , -1615.04    , array([ 2.03924    ,  0.0574099  ,  3.75297e-89,  2.08673    ,  0.0225899  ])
159586  , -1615.64    , array([ 2.03924    ,  0.0573525  ,  3.75673e-89,  2.08673    ,  0.0225899  ])
159587  , -1615.56    , array([ 2.03924    ,  0.0573525  ,  3.75297e-89,  2.08882    ,  0.0225899  ])
159588  , -1616.04    , array([ 2.03924    ,  0.0573525  ,  3.75297e-89,  2.08673    ,  0.0226125  ])
159589  , -1599.98    , array([ 2.1698     ,  0.0592501  ,  3.75297e-89,  3.1353     ,  0.0235044  ])
159590  , -1599.98    , array([ 2.1698     ,  0.0592501  ,  3.75297e-89,  3.1353     ,  0.0235044  ])
159591  , -1600.12    , array([ 2.17197    ,  0.0592501  ,  3.75297e-89,  3.1353     ,  0.0235044  ])
159592  , -1600.36    , array([ 2.1698     ,  0.0593094  ,  3.75297e-89,  3.1353     ,  0.0235044  ])
159593  , -1599.98    , array([ 2.1698     ,  0.0592501  ,  3.75673e-89,  3.1353     ,  0.0235044  ])
159594  , -1599.99    , array([ 2.1698     ,  0.0592501  ,  3.75297e-89,  3.13844    ,  0.0235044  ])
159595  , -1599.56    , array([ 2.1698     ,  0.0592501  ,  3.75297e-89,  3.1353     ,  0.0235279  ])
159596  , -1592.59    , array([ 1.72206    ,  0.0579546  ,  3.75297e-89,  2.15072    ,  0.0226751  ])
159597  , -1592.59    , array([ 1.72206    ,  0.0579546  ,  3.75297e-89,  2.15072    ,  0.0226751  ])
159598  , -1592.67    , array([ 1.72378    ,  0.0579546  ,  3.75297e-89,  2.15072    ,  0.0226751  ])
159599  , -1592.22    , array([ 1.72206    ,  0.0580126  ,  3.75297e-89,  2.15072    ,  0.0226751  ])
159600  , -1592.59    , array([ 1.72206    ,  0.0579546  ,  3.75673e-89,  2.15072    ,  0.0226751  ])
159601  , -1592.53    , array([ 1.72206    ,  0.0579546  ,  3.75297e-89,  2.15287    ,  0.0226751  ])
159602  , -1592.77    , array([ 1.72206    ,  0.0579546  ,  3.75297e-89,  2.15072    ,  0.0226977  ])
159603  , -1579.94    , array([ 1.54844    ,  0.0574529  ,  3.75297e-89,  2.46516    ,  0.0225575  ])
159604  , -1579.94    , array([ 1.54844    ,  0.0574529  ,  3.75297e-89,  2.46516    ,  0.0225575  ])
159605  , -1579.98    , array([ 1.54999    ,  0.0574529  ,  3.75297e-89,  2.46516    ,  0.0225575  ])
159606  , -1579.74    , array([ 1.54844    ,  0.0575103  ,  3.75297e-89,  2.46516    ,  0.0225575  ])
159607  , -1579.94    , array([ 1.54844    ,  0.0574529  ,  3.75673e-89,  2.46516    ,  0.0225575  ])
159608  , -1579.89    , array([ 1.54844    ,  0.0574529  ,  3.75297e-89,  2.46763    ,  0.0225575  ])
159609  , -1579.97    , array([ 1.54844    ,  0.0574529  ,  3.75297e-89,  2.46516    ,  0.02258    ])
159610  , -1561       , array([ 1.42293    ,  0.0604974  ,  3.75297e-89,  3.22828    ,  0.0242115  ])
159611  , -1561       , array([ 1.42293    ,  0.0604974  ,  3.75297e-89,  3.22828    ,  0.0242115  ])
159612  , -1561       , array([ 1.42435    ,  0.0604974  ,  3.75297e-89,  3.22828    ,  0.0242115  ])
159613  , -1561.23    , array([ 1.42293    ,  0.0605579  ,  3.75297e-89,  3.22828    ,  0.0242115  ])
159614  , -1561       , array([ 1.42293    ,  0.0604974  ,  3.75673e-89,  3.22828    ,  0.0242115  ])
159615  , -1561       , array([ 1.42293    ,  0.0604974  ,  3.75297e-89,  3.23151    ,  0.0242115  ])
159616  , -1560.74    , array([ 1.42293    ,  0.0604974  ,  3.75297e-89,  3.22828    ,  0.0242357  ])
159617  , -1557.88    , array([ 1.41777    ,  0.0633474  ,  3.75297e-89,  3.41708    ,  0.0256925  ])
159618  , -1557.88    , array([ 1.41777    ,  0.0633474  ,  3.75297e-89,  3.41708    ,  0.0256925  ])
159619  , -1557.87    , array([ 1.41919    ,  0.0633474  ,  3.75297e-89,  3.41708    ,  0.0256925  ])
159620  , -1558.17    , array([ 1.41777    ,  0.0634108  ,  3.75297e-89,  3.41708    ,  0.0256925  ])
159621  , -1557.88    , array([ 1.41777    ,  0.0633474  ,  3.75673e-89,  3.41708    ,  0.0256925  ])
159622  , -1557.9     , array([ 1.41777    ,  0.0633474  ,  3.75297e-89,  3.42049    ,  0.0256925  ])
159623  , -1557.66    , array([ 1.41777    ,  0.0633474  ,  3.75297e-89,  3.41708    ,  0.0257183  ])
159624  , -1557.11    , array([ 1.43318    ,  0.0624835  ,  3.75297e-89,  3.49416    ,  0.0254176  ])
159625  , -1557.11    , array([ 1.43318    ,  0.0624835  ,  3.75297e-89,  3.49416    ,  0.0254176  ])
159626  , -1557.1     , array([ 1.43462    ,  0.0624835  ,  3.75297e-89,  3.49416    ,  0.0254176  ])
159627  , -1557.35    , array([ 1.43318    ,  0.062546   ,  3.75297e-89,  3.49416    ,  0.0254176  ])
159628  , -1557.11    , array([ 1.43318    ,  0.0624835  ,  3.75673e-89,  3.49416    ,  0.0254176  ])
159629  , -1557.12    , array([ 1.43318    ,  0.0624835  ,  3.75297e-89,  3.49765    ,  0.0254176  ])
159630  , -1556.91    , array([ 1.43318    ,  0.0624835  ,  3.75297e-89,  3.49416    ,  0.0254431  ])
159631  , -1556.07    , array([ 1.43643    ,  0.0615043  ,  3.75297e-89,  3.65643    ,  0.0252067  ])
159632  , -1556.07    , array([ 1.43643    ,  0.0615043  ,  3.75297e-89,  3.65643    ,  0.0252067  ])
159633  , -1556.07    , array([ 1.43787    ,  0.0615043  ,  3.75297e-89,  3.65643    ,  0.0252067  ])
159634  , -1556.23    , array([ 1.43643    ,  0.0615659  ,  3.75297e-89,  3.65643    ,  0.0252067  ])
159635  , -1556.07    , array([ 1.43643    ,  0.0615043  ,  3.75673e-89,  3.65643    ,  0.0252067  ])
159636  , -1556.08    , array([ 1.43643    ,  0.0615043  ,  3.75297e-89,  3.66009    ,  0.0252067  ])
159637  , -1555.93    , array([ 1.43643    ,  0.0615043  ,  3.75297e-89,  3.65643    ,  0.0252319  ])
159638  , -1555.28    , array([ 1.44347    ,  0.0598239  ,  3.75297e-89,  4.13976    ,  0.0249199  ])
159639  , -1555.28    , array([ 1.44347    ,  0.0598239  ,  3.75297e-89,  4.13976    ,  0.0249199  ])
159640  , -1555.28    , array([ 1.44491    ,  0.0598239  ,  3.75297e-89,  4.13976    ,  0.0249199  ])
159641  , -1555.42    , array([ 1.44347    ,  0.0598838  ,  3.75297e-89,  4.13976    ,  0.0249199  ])
159642  , -1555.28    , array([ 1.44347    ,  0.0598239  ,  3.75673e-89,  4.13976    ,  0.0249199  ])
159643  , -1555.3     , array([ 1.44347    ,  0.0598239  ,  3.75297e-89,  4.14391    ,  0.0249199  ])
159644  , -1555.16    , array([ 1.44347    ,  0.0598239  ,  3.75297e-89,  4.13976    ,  0.0249449  ])
159645  , -1555.44    , array([ 1.43754    ,  0.0594856  ,  3.75297e-89,  4.1569     ,  0.0250999  ])
159646  , -1555.44    , array([ 1.43754    ,  0.0594856  ,  3.75297e-89,  4.1569     ,  0.0250999  ])
159647  , -1555.44    , array([ 1.43898    ,  0.0594856  ,  3.75297e-89,  4.1569     ,  0.0250999  ])
159648  , -1555.27    , array([ 1.43754    ,  0.0595451  ,  3.75297e-89,  4.1569     ,  0.0250999  ])
159649  , -1555.44    , array([ 1.43754    ,  0.0594856  ,  3.75673e-89,  4.1569     ,  0.0250999  ])
159650  , -1555.41    , array([ 1.43754    ,  0.0594856  ,  3.75297e-89,  4.16106    ,  0.0250999  ])
159651  , -1555.58    , array([ 1.43754    ,  0.0594856  ,  3.75297e-89,  4.1569     ,  0.025125   ])
159652  , -1554.92    , array([ 1.44078    ,  0.0596704  ,  3.75297e-89,  4.14752    ,  0.0250013  ])
159653  , -1554.92    , array([ 1.44078    ,  0.0596704  ,  3.75297e-89,  4.14752    ,  0.0250013  ])
159654  , -1554.92    , array([ 1.44222    ,  0.0596704  ,  3.75297e-89,  4.14752    ,  0.0250013  ])
159655  , -1554.91    , array([ 1.44078    ,  0.0597301  ,  3.75297e-89,  4.14752    ,  0.0250013  ])
159656  , -1554.92    , array([ 1.44078    ,  0.0596704  ,  3.75673e-89,  4.14752    ,  0.0250013  ])
159657  , -1554.91    , array([ 1.44078    ,  0.0596704  ,  3.75297e-89,  4.15167    ,  0.0250013  ])
159658  , -1554.92    , array([ 1.44078    ,  0.0596704  ,  3.75297e-89,  4.14752    ,  0.0250263  ])
159659  , -1554.91    , array([ 1.43801    ,  0.0594165  ,  3.75297e-89,  4.27517    ,  0.0250026  ])
159660  , -1554.91    , array([ 1.43801    ,  0.0594165  ,  3.75297e-89,  4.27517    ,  0.0250026  ])
159661  , -1554.91    , array([ 1.43945    ,  0.0594165  ,  3.75297e-89,  4.27517    ,  0.0250026  ])
159662  , -1554.91    , array([ 1.43801    ,  0.059476   ,  3.75297e-89,  4.27517    ,  0.0250026  ])
159663  , -1554.91    , array([ 1.43801    ,  0.0594165  ,  3.75673e-89,  4.27517    ,  0.0250026  ])
159664  , -1554.91    , array([ 1.43801    ,  0.0594165  ,  3.75297e-89,  4.27945    ,  0.0250026  ])
159665  , -1554.91    , array([ 1.43801    ,  0.0594165  ,  3.75297e-89,  4.27517    ,  0.0250276  ])
159666  , -1554.89    , array([ 1.43726    ,  0.0594604  ,  3.75297e-89,  4.27291    ,  0.0250239  ])
159667  , -1554.89    , array([ 1.43726    ,  0.0594604  ,  3.75297e-89,  4.27291    ,  0.0250239  ])
159668  , -1554.89    , array([ 1.43869    ,  0.0594604  ,  3.75297e-89,  4.27291    ,  0.0250239  ])
159669  , -1554.89    , array([ 1.43726    ,  0.0595199  ,  3.75297e-89,  4.27291    ,  0.0250239  ])
159670  , -1554.89    , array([ 1.43726    ,  0.0594604  ,  3.75673e-89,  4.27291    ,  0.0250239  ])
159671  , -1554.89    , array([ 1.43726    ,  0.0594604  ,  3.75297e-89,  4.27718    ,  0.0250239  ])
159672  , -1554.89    , array([ 1.43726    ,  0.0594604  ,  3.75297e-89,  4.27291    ,  0.0250489  ])
159673  , -1554.89    , array([ 1.43694    ,  0.0594764  ,  3.75297e-89,  4.2715     ,  0.0250303  ])
159674  , -1554.89    , array([ 1.43694    ,  0.0594764  ,  3.75297e-89,  4.2715     ,  0.0250303  ])
159675  , -1554.89    , array([ 1.43837    ,  0.0594764  ,  3.75297e-89,  4.2715     ,  0.0250303  ])
159676  , -1554.89    , array([ 1.43694    ,  0.0595359  ,  3.75297e-89,  4.2715     ,  0.0250303  ])
159677  , -1554.89    , array([ 1.43694    ,  0.0594764  ,  3.75673e-89,  4.2715     ,  0.0250303  ])
159678  , -1554.89    , array([ 1.43694    ,  0.0594764  ,  3.75297e-89,  4.27577    ,  0.0250303  ])
159679  , -1554.89    , array([ 1.43694    ,  0.0594764  ,  3.75297e-89,  4.2715     ,  0.0250553  ])
159680  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159681  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159682  , -1554.89    , array([ 1.43839    ,  0.0594769  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159683  , -1554.89    , array([ 1.43695    ,  0.0595364  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159684  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75673e-89,  4.27144    ,  0.0250304  ])
159685  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75297e-89,  4.27572    ,  0.0250304  ])
159686  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75297e-89,  4.27144    ,  0.0250555  ])
159687  , -1554.89    , array([ 1.43695    ,  0.0594768  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159688  , -1554.89    , array([ 1.43695    ,  0.0594768  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159689  , -1554.89    , array([ 1.43838    ,  0.0594768  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159690  , -1554.89    , array([ 1.43695    ,  0.0595363  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159691  , -1554.89    , array([ 1.43695    ,  0.0594768  ,  3.75673e-89,  4.27144    ,  0.0250304  ])
159692  , -1554.89    , array([ 1.43695    ,  0.0594768  ,  3.75297e-89,  4.27571    ,  0.0250304  ])
159693  , -1554.89    , array([ 1.43695    ,  0.0594768  ,  3.75297e-89,  4.27144    ,  0.0250554  ])
159694  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159695  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159696  , -1554.89    , array([ 1.43839    ,  0.0594769  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159697  , -1554.89    , array([ 1.43695    ,  0.0595364  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159698  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75673e-89,  4.27144    ,  0.0250304  ])
159699  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75297e-89,  4.27572    ,  0.0250304  ])
159700  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75297e-89,  4.27144    ,  0.0250555  ])
159701  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159702  , -1554.89    , array([ 1.43695    ,  0.0594769  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
159703  , -1554.89    , array([ 1.43839    ,  0.0594769  ,  3.75297e-89,  4.27144    ,  0.0250304  ])
