Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-393.21	794.42	597.34	8366.46	29.8428,0.8893,29.5892,3.0187
our_model	Round_1_Replicate_2	-394.06	796.12	599.01	69876.59	0.6061,0.1063,0.01,0.2648
our_model	Round_1_Replicate_3	-393.25	794.5	597.42	7795.56	29.9999,0.9543,29.7448,3.1738
our_model	Round_1_Replicate_4	-394.48	796.96	599.75	10494.38	30.0,0.7074,8.8008,1.9456
our_model	Round_1_Replicate_5	-396.85	801.7	603.28	43330.71	0.9459,0.1715,0.01,0.3334
our_model	Round_1_Replicate_6	-395.45	798.9	600.73	44176.58	1.1596,0.1684,29.2195,0.3615
our_model	Round_1_Replicate_7	-393.19	794.38	597.31	8484.85	29.8148,0.8769,29.9829,2.996
our_model	Round_1_Replicate_8	-394.2	796.4	598.45	45517.63	2.3096,0.1637,1.732,0.4276
our_model	Round_1_Replicate_9	-393.41	794.82	597.73	6388.96	29.9995,1.1641,29.9018,3.6296
our_model	Round_1_Replicate_10	-393.2	794.4	597.32	8439.49	29.6359,0.8816,29.8296,3.0021
our_model	Round_2_Replicate_1	-393.08	794.16	597.1	24914.47	16.6541,0.2987,12.1108,1.1216
our_model	Round_2_Replicate_2	-397.65	803.3	605.64	2934.35	30.0,2.5197,24.2504,5.3163
our_model	Round_2_Replicate_3	-396.13	800.26	602.83	8265.34	5.6093,0.8961,30.0,1.807
our_model	Round_2_Replicate_4	-396.58	801.16	603.67	7153.89	30.0,1.0348,9.274,2.4455
our_model	Round_2_Replicate_5	-399.49	806.98	609.0	2234.65	30.0,3.3027,30.0,6.376
our_model	Round_2_Replicate_6	-396.73	801.46	603.93	13941.1	3.1078,0.5309,30.0,1.0293
our_model	Round_2_Replicate_7	-394.44	796.88	599.68	3859.26	29.9728,1.9238,29.9999,4.944
our_model	Round_2_Replicate_8	-399.27	806.54	608.6	2259.38	30.0,3.2672,30.0,6.3518
our_model	Round_2_Replicate_9	-394.55	797.1	599.88	3751.77	29.9999,1.9786,29.982,5.0222
our_model	Round_2_Replicate_10	-393.18	794.36	597.29	29762.04	4.8354,0.25,16.3331,0.8134
our_model	Round_3_Replicate_1	-393.6	795.2	598.08	28845.46	3.5916,0.2577,6.9038,0.7245
our_model	Round_3_Replicate_2	-393.89	795.78	598.64	15247.64	5.1133,0.4874,17.5142,1.2629
our_model	Round_3_Replicate_3	-394.51	797.02	599.06	31346.56	1.9764,0.2376,29.9999,0.5625
our_model	Round_3_Replicate_4	-393.22	794.44	597.36	21105.1	30.0,0.3525,9.4325,1.2522
our_model	Round_3_Replicate_5	-393.07	794.14	597.07	23919.98	29.8404,0.3111,12.71,1.2165
our_model	Round_3_Replicate_6	-394.84	797.68	600.41	19169.59	2.9369,0.3871,30.0,0.8714
our_model	Round_3_Replicate_7	-394.34	796.68	598.8	17951.18	3.6104,0.4149,30.0,1.0033
our_model	Round_3_Replicate_8	-393.28	794.56	597.48	23254.94	5.1423,0.3199,22.4027,0.9836
our_model	Round_3_Replicate_9	-395.19	798.38	600.14	30259.4	1.7757,0.2461,30.0,0.5424
our_model	Round_3_Replicate_10	-396.17	800.34	602.88	24736.16	1.8554,0.2995,30.0,0.6017
our_model	Round_3_Replicate_11	-395.23	798.46	600.2	24786.68	2.1544,0.3004,30.0,0.6599
our_model	Round_3_Replicate_12	-392.99	793.98	596.93	30096.25	29.8722,0.2473,15.8122,1.0647
our_model	Round_3_Replicate_13	-393.4	794.8	597.71	21829.6	7.2388,0.3407,8.7944,1.0452
our_model	Round_3_Replicate_14	-393.0	794.0	596.95	25009.08	29.9998,0.2976,17.6914,1.2489
our_model	Round_3_Replicate_15	-393.72	795.44	597.75	19851.31	4.7514,0.3754,11.0016,1.0306
our_model	Round_3_Replicate_16	-393.86	795.72	598.58	13229.28	29.9997,0.5618,8.6676,1.6796
our_model	Round_3_Replicate_17	-394.3	796.6	598.72	33328.93	1.9725,0.2235,30.0,0.544
our_model	Round_3_Replicate_18	-393.98	795.96	598.8	28172.18	2.6159,0.2637,9.8332,0.6704
our_model	Round_3_Replicate_19	-398.19	804.38	606.62	3302.73	30.0,2.2374,19.9784,4.7059
our_model	Round_3_Replicate_20	-393.16	794.32	597.25	34598.72	5.8037,0.2151,8.1893,0.7302
