47530   , -1328.44    , array([ 0.00599258 ,  0.463101   ,  3.13617e-25,  0.0832916  ])
47531   , -1328.44    , array([ 0.00599858 ,  0.463101   ,  3.13617e-25,  0.0832916  ])
47532   , -1329.43    , array([ 0.00599258 ,  0.463564   ,  3.13617e-25,  0.0832916  ])
47533   , -1328.44    , array([ 0.00599258 ,  0.463101   ,  3.13931e-25,  0.0832916  ])
47534   , -1327.81    , array([ 0.00599258 ,  0.463101   ,  3.13617e-25,  0.0833749  ])
47535   , -1328.44    , array([ 0.00599258 ,  0.463101   ,  3.13617e-25,  0.0832916  ])
47536   , -973.049    , array([ 0.00599258 ,  0.197488   ,  3.13617e-25,  0.143212   ])
47537   , -973.049    , array([ 0.00599258 ,  0.197488   ,  3.13617e-25,  0.143212   ])
47538   , -973.049    , array([ 0.00599858 ,  0.197488   ,  3.13617e-25,  0.143212   ])
47539   , -972.133    , array([ 0.00599258 ,  0.197685   ,  3.13617e-25,  0.143212   ])
47540   , -973.049    , array([ 0.00599258 ,  0.197488   ,  3.13931e-25,  0.143212   ])
47541   , -972.523    , array([ 0.00599258 ,  0.197488   ,  3.13617e-25,  0.143355   ])
47542   , -664.593    , array([ 0.00599258 ,  0.21143    ,  3.13617e-25,  0.497777   ])
47543   , -664.593    , array([ 0.00599258 ,  0.21143    ,  3.13617e-25,  0.497777   ])
47544   , -664.593    , array([ 0.00599858 ,  0.21143    ,  3.13617e-25,  0.497777   ])
47545   , -663.884    , array([ 0.00599258 ,  0.211641   ,  3.13617e-25,  0.497777   ])
47546   , -664.593    , array([ 0.00599258 ,  0.21143    ,  3.13931e-25,  0.497777   ])
47547   , -666.176    , array([ 0.00599258 ,  0.21143    ,  3.13617e-25,  0.498275   ])
47548   , -735.085    , array([ 0.00599258 ,  0.201184   ,  3.13617e-25,  0.200934   ])
47549   , -735.085    , array([ 0.00599258 ,  0.201184   ,  3.13617e-25,  0.200934   ])
47550   , -735.085    , array([ 0.00599858 ,  0.201184   ,  3.13617e-25,  0.200934   ])
47551   , -734.611    , array([ 0.00599258 ,  0.201385   ,  3.13617e-25,  0.200934   ])
47552   , -735.085    , array([ 0.00599258 ,  0.201184   ,  3.13931e-25,  0.200934   ])
47553   , -734.303    , array([ 0.00599258 ,  0.201184   ,  3.13617e-25,  0.201135   ])
47554   , -399.743    , array([ 0.00599258 ,  0.207407   ,  3.13617e-25,  0.35048    ])
47555   , -399.743    , array([ 0.00599258 ,  0.207407   ,  3.13617e-25,  0.35048    ])
47556   , -399.743    , array([ 0.00599858 ,  0.207407   ,  3.13617e-25,  0.35048    ])
47557   , -399.766    , array([ 0.00599258 ,  0.207614   ,  3.13617e-25,  0.35048    ])
47558   , -399.743    , array([ 0.00599258 ,  0.207407   ,  3.13931e-25,  0.35048    ])
47559   , -399.742    , array([ 0.00599258 ,  0.207407   ,  3.13617e-25,  0.350831   ])
47560   , -400.198    , array([ 0.00599258 ,  0.205433   ,  3.13617e-25,  0.356465   ])
47561   , -400.198    , array([ 0.00599258 ,  0.205433   ,  3.13617e-25,  0.356465   ])
47562   , -400.198    , array([ 0.00599858 ,  0.205433   ,  3.13617e-25,  0.356465   ])
47563   , -400.201    , array([ 0.00599258 ,  0.205639   ,  3.13617e-25,  0.356465   ])
47564   , -400.198    , array([ 0.00599258 ,  0.205433   ,  3.13931e-25,  0.356465   ])
47565   , -400.273    , array([ 0.00599258 ,  0.205433   ,  3.13617e-25,  0.356821   ])
47566   , -399.718    , array([ 0.00599258 ,  0.207049   ,  3.13617e-25,  0.351552   ])
47567   , -399.718    , array([ 0.00599258 ,  0.207049   ,  3.13617e-25,  0.351552   ])
47568   , -399.718    , array([ 0.00599858 ,  0.207049   ,  3.13617e-25,  0.351552   ])
47569   , -399.737    , array([ 0.00599258 ,  0.207256   ,  3.13617e-25,  0.351552   ])
47570   , -399.718    , array([ 0.00599258 ,  0.207049   ,  3.13931e-25,  0.351552   ])
47571   , -399.73     , array([ 0.00599258 ,  0.207049   ,  3.13617e-25,  0.351904   ])
47572   , -399.667    , array([ 0.00599258 ,  0.20658    ,  3.13617e-25,  0.351346   ])
47573   , -399.667    , array([ 0.00599258 ,  0.20658    ,  3.13617e-25,  0.351346   ])
47574   , -399.667    , array([ 0.00599858 ,  0.20658    ,  3.13617e-25,  0.351346   ])
47575   , -399.687    , array([ 0.00599258 ,  0.206787   ,  3.13617e-25,  0.351346   ])
47576   , -399.667    , array([ 0.00599258 ,  0.20658    ,  3.13931e-25,  0.351346   ])
47577   , -399.679    , array([ 0.00599258 ,  0.20658    ,  3.13617e-25,  0.351698   ])
47578   , -399.472    , array([ 0.00599258 ,  0.204714   ,  3.13617e-25,  0.350522   ])
47579   , -399.472    , array([ 0.00599258 ,  0.204714   ,  3.13617e-25,  0.350522   ])
47580   , -399.472    , array([ 0.00599858 ,  0.204714   ,  3.13617e-25,  0.350522   ])
47581   , -399.491    , array([ 0.00599258 ,  0.204918   ,  3.13617e-25,  0.350522   ])
47582   , -399.472    , array([ 0.00599258 ,  0.204714   ,  3.13931e-25,  0.350522   ])
47583   , -399.483    , array([ 0.00599258 ,  0.204714   ,  3.13617e-25,  0.350873   ])
47584   , -398.764    , array([ 0.00599258 ,  0.197415   ,  3.13617e-25,  0.347246   ])
47585   , -398.764    , array([ 0.00599258 ,  0.197415   ,  3.13617e-25,  0.347246   ])
47586   , -398.764    , array([ 0.00599858 ,  0.197415   ,  3.13617e-25,  0.347246   ])
47587   , -398.78     , array([ 0.00599258 ,  0.197612   ,  3.13617e-25,  0.347246   ])
47588   , -398.764    , array([ 0.00599258 ,  0.197415   ,  3.13931e-25,  0.347246   ])
47589   , -398.774    , array([ 0.00599258 ,  0.197415   ,  3.13617e-25,  0.347593   ])
47590   , -397.301    , array([ 0.00599258 ,  0.178201   ,  3.13617e-25,  0.338084   ])
47591   , -397.301    , array([ 0.00599258 ,  0.178201   ,  3.13617e-25,  0.338084   ])
47592   , -397.301    , array([ 0.00599858 ,  0.178201   ,  3.13617e-25,  0.338084   ])
47593   , -397.304    , array([ 0.00599258 ,  0.178379   ,  3.13617e-25,  0.338084   ])
47594   , -397.301    , array([ 0.00599258 ,  0.178201   ,  3.13931e-25,  0.338084   ])
47595   , -397.333    , array([ 0.00599258 ,  0.178201   ,  3.13617e-25,  0.338422   ])
47596   , -396.066    , array([ 0.00599258 ,  0.146443   ,  3.13617e-25,  0.315777   ])
47597   , -396.066    , array([ 0.00599258 ,  0.146443   ,  3.13617e-25,  0.315777   ])
47598   , -396.066    , array([ 0.00599858 ,  0.146443   ,  3.13617e-25,  0.315777   ])
47599   , -396.032    , array([ 0.00599258 ,  0.14659    ,  3.13617e-25,  0.315777   ])
47600   , -396.066    , array([ 0.00599258 ,  0.146443   ,  3.13931e-25,  0.315777   ])
47601   , -396.161    , array([ 0.00599258 ,  0.146443   ,  3.13617e-25,  0.316093   ])
47602   , -394.89     , array([ 0.00599258 ,  0.133243   ,  3.13617e-25,  0.29848    ])
47603   , -394.89     , array([ 0.00599258 ,  0.133243   ,  3.13617e-25,  0.29848    ])
47604   , -394.89     , array([ 0.00599858 ,  0.133243   ,  3.13617e-25,  0.29848    ])
47605   , -394.893    , array([ 0.00599258 ,  0.133376   ,  3.13617e-25,  0.29848    ])
47606   , -394.89     , array([ 0.00599258 ,  0.133243   ,  3.13931e-25,  0.29848    ])
47607   , -394.899    , array([ 0.00599258 ,  0.133243   ,  3.13617e-25,  0.298779   ])
47608   , -395.162    , array([ 0.00599258 ,  0.101915   ,  3.13617e-25,  0.26359    ])
47609   , -395.162    , array([ 0.00599258 ,  0.101915   ,  3.13617e-25,  0.26359    ])
47610   , -395.162    , array([ 0.00599858 ,  0.101915   ,  3.13617e-25,  0.26359    ])
47611   , -395.078    , array([ 0.00599258 ,  0.102017   ,  3.13617e-25,  0.26359    ])
47612   , -395.162    , array([ 0.00599258 ,  0.101915   ,  3.13931e-25,  0.26359    ])
47613   , -395.321    , array([ 0.00599258 ,  0.101915   ,  3.13617e-25,  0.263854   ])
47614   , -394.48     , array([ 0.00599258 ,  0.118442   ,  3.13617e-25,  0.282618   ])
47615   , -394.48     , array([ 0.00599258 ,  0.118442   ,  3.13617e-25,  0.282618   ])
47616   , -394.48     , array([ 0.00599858 ,  0.118442   ,  3.13617e-25,  0.282618   ])
47617   , -394.465    , array([ 0.00599258 ,  0.118561   ,  3.13617e-25,  0.282618   ])
47618   , -394.48     , array([ 0.00599258 ,  0.118442   ,  3.13931e-25,  0.282618   ])
47619   , -394.523    , array([ 0.00599258 ,  0.118442   ,  3.13617e-25,  0.2829     ])
47620   , -394.358    , array([ 0.00599258 ,  0.10385    ,  3.13617e-25,  0.264487   ])
47621   , -394.358    , array([ 0.00599258 ,  0.10385    ,  3.13617e-25,  0.264487   ])
47622   , -394.358    , array([ 0.00599858 ,  0.10385    ,  3.13617e-25,  0.264487   ])
47623   , -394.315    , array([ 0.00599258 ,  0.103954   ,  3.13617e-25,  0.264487   ])
47624   , -394.358    , array([ 0.00599258 ,  0.10385    ,  3.13931e-25,  0.264487   ])
47625   , -394.446    , array([ 0.00599258 ,  0.10385    ,  3.13617e-25,  0.264752   ])
47626   , -394.265    , array([ 0.00599258 ,  0.100511   ,  3.13617e-25,  0.25963    ])
47627   , -394.265    , array([ 0.00599258 ,  0.100511   ,  3.13617e-25,  0.25963    ])
47628   , -394.265    , array([ 0.00599858 ,  0.100511   ,  3.13617e-25,  0.25963    ])
47629   , -394.222    , array([ 0.00599258 ,  0.100612   ,  3.13617e-25,  0.25963    ])
47630   , -394.265    , array([ 0.00599258 ,  0.100511   ,  3.13931e-25,  0.25963    ])
47631   , -394.352    , array([ 0.00599258 ,  0.100511   ,  3.13617e-25,  0.259889   ])
47632   , -394.186    , array([ 0.00599258 ,  0.0881938  ,  3.13617e-25,  0.241075   ])
47633   , -394.186    , array([ 0.00599258 ,  0.0881938  ,  3.13617e-25,  0.241075   ])
47634   , -394.186    , array([ 0.00599858 ,  0.0881938  ,  3.13617e-25,  0.241075   ])
47635   , -394.125    , array([ 0.00599258 ,  0.0882821  ,  3.13617e-25,  0.241075   ])
47636   , -394.186    , array([ 0.00599258 ,  0.0881938  ,  3.13931e-25,  0.241075   ])
47637   , -394.299    , array([ 0.00599258 ,  0.0881938  ,  3.13617e-25,  0.241316   ])
47638   , -394.029    , array([ 0.00599258 ,  0.0855013  ,  3.13617e-25,  0.236389   ])
47639   , -394.029    , array([ 0.00599258 ,  0.0855013  ,  3.13617e-25,  0.236389   ])
47640   , -394.029    , array([ 0.00599858 ,  0.0855013  ,  3.13617e-25,  0.236389   ])
47641   , -393.974    , array([ 0.00599258 ,  0.0855868  ,  3.13617e-25,  0.236389   ])
47642   , -394.029    , array([ 0.00599258 ,  0.0855013  ,  3.13931e-25,  0.236389   ])
47643   , -394.132    , array([ 0.00599258 ,  0.0855013  ,  3.13617e-25,  0.236625   ])
47644   , -393.658    , array([ 0.00599258 ,  0.0755284  ,  3.13617e-25,  0.218538   ])
47645   , -393.658    , array([ 0.00599258 ,  0.0755284  ,  3.13617e-25,  0.218538   ])
47646   , -393.658    , array([ 0.00599858 ,  0.0755284  ,  3.13617e-25,  0.218538   ])
