4081    , -2167.15    , array([ 0.00647311 ,  0.304632   ,  6.69764e-05,  8.3054e-27 ])
4082    , -2167.3     , array([ 0.00647959 ,  0.304632   ,  6.69764e-05,  8.3054e-27 ])
4083    , -2167.15    , array([ 0.00647311 ,  0.304937   ,  6.69764e-05,  8.3054e-27 ])
4084    , -2167       , array([ 0.00647311 ,  0.304632   ,  6.70434e-05,  8.3054e-27 ])
4085    , -2167.15    , array([ 0.00647311 ,  0.304632   ,  6.69764e-05,  8.31371e-27])
4086    , -2167.15    , array([ 0.00647311 ,  0.304632   ,  6.69764e-05,  8.3054e-27 ])
4087    , -1875.91    , array([ 0.00316297 ,  0.304632   ,  0.00013653 ,  8.3054e-27 ])
4088    , -1875.91    , array([ 0.00316297 ,  0.304632   ,  0.00013653 ,  8.3054e-27 ])
4089    , -1876.13    , array([ 0.00316614 ,  0.304632   ,  0.00013653 ,  8.3054e-27 ])
4090    , -1875.91    , array([ 0.00316297 ,  0.304937   ,  0.00013653 ,  8.3054e-27 ])
4091    , -1875.7     , array([ 0.00316297 ,  0.304632   ,  0.000136667,  8.3054e-27 ])
4092    , -1875.91    , array([ 0.00316297 ,  0.304632   ,  0.00013653 ,  8.31371e-27])
4099    , -1875.91    , array([ 0.00316296 ,  0.304632   ,  0.000136531,  8.3054e-27 ])
4100    , -1875.91    , array([ 0.00316296 ,  0.304632   ,  0.000136531,  8.3054e-27 ])
4101    , -1876.12    , array([ 0.00316612 ,  0.304632   ,  0.000136531,  8.3054e-27 ])
4102    , -1875.91    , array([ 0.00316296 ,  0.304937   ,  0.000136531,  8.3054e-27 ])
4103    , -1875.7     , array([ 0.00316296 ,  0.304632   ,  0.000136668,  8.3054e-27 ])
4104    , -1875.91    , array([ 0.00316296 ,  0.304632   ,  0.000136531,  8.31371e-27])
4105    , -2276.31    , array([ 0.00144255 ,  0.304632   ,  0.000298071,  8.3054e-27 ])
4106    , -2276.31    , array([ 0.00144255 ,  0.304632   ,  0.000298071,  8.3054e-27 ])
4107    , -2275.06    , array([ 0.00144399 ,  0.304632   ,  0.000298071,  8.3054e-27 ])
4108    , -2276.31    , array([ 0.00144255 ,  0.304937   ,  0.000298071,  8.3054e-27 ])
4109    , -2277.54    , array([ 0.00144255 ,  0.304632   ,  0.000298369,  8.3054e-27 ])
4110    , -2276.31    , array([ 0.00144255 ,  0.304632   ,  0.000298071,  8.31371e-27])
4111    , -1800.42    , array([ 0.00247058 ,  0.304632   ,  0.000174556,  8.3054e-27 ])
4112    , -1800.42    , array([ 0.00247058 ,  0.304632   ,  0.000174556,  8.3054e-27 ])
4113    , -1800.48    , array([ 0.00247306 ,  0.304632   ,  0.000174556,  8.3054e-27 ])
4114    , -1800.42    , array([ 0.00247058 ,  0.304937   ,  0.000174556,  8.3054e-27 ])
4115    , -1800.35    , array([ 0.00247058 ,  0.304632   ,  0.000174731,  8.3054e-27 ])
4116    , -1800.42    , array([ 0.00247058 ,  0.304632   ,  0.000174556,  8.31371e-27])
4117    , -3119.61    , array([ 0.00430102 ,  0.304632   ,  0.00145583 ,  8.3054e-27 ])
