276253  , -13084.9    , array([ 0.545      ,  0.0830821  ,  1.48747e-33,  8.83844e-88,  0.0112113  ])
276254  , -13085.7    , array([ 0.545546   ,  0.0830821  ,  1.48747e-33,  8.83844e-88,  0.0112113  ])
276255  , -13105.2    , array([ 0.545      ,  0.0831652  ,  1.48747e-33,  8.83844e-88,  0.0112113  ])
276256  , -13084.9    , array([ 0.545      ,  0.0830821  ,  1.48896e-33,  8.83844e-88,  0.0112113  ])
276257  , -13084.9    , array([ 0.545      ,  0.0830821  ,  1.48747e-33,  8.84729e-88,  0.0112113  ])
276258  , -13063.6    , array([ 0.545      ,  0.0830821  ,  1.48747e-33,  8.83844e-88,  0.0112226  ])
276259  , -13084.9    , array([ 0.545      ,  0.0830821  ,  1.48747e-33,  8.83844e-88,  0.0112113  ])
276260  , -5480.1     , array([ 0.530153   ,  0.0413514  ,  1.48747e-33,  8.83844e-88,  0.0232584  ])
276261  , -5480.1     , array([ 0.530153   ,  0.0413514  ,  1.48747e-33,  8.83844e-88,  0.0232584  ])
276262  , -5478.52    , array([ 0.530684   ,  0.0413514  ,  1.48747e-33,  8.83844e-88,  0.0232584  ])
276263  , -5465.66    , array([ 0.530153   ,  0.0413928  ,  1.48747e-33,  8.83844e-88,  0.0232584  ])
276264  , -5480.1     , array([ 0.530153   ,  0.0413514  ,  1.48896e-33,  8.83844e-88,  0.0232584  ])
276265  , -5480.1     , array([ 0.530153   ,  0.0413514  ,  1.48747e-33,  8.84729e-88,  0.0232584  ])
276266  , -5495.23    , array([ 0.530153   ,  0.0413514  ,  1.48747e-33,  8.83844e-88,  0.0232817  ])
276274  , -5479.71    , array([ 0.530497   ,  0.0413501  ,  1.48747e-33,  8.83844e-88,  0.0232587  ])
276275  , -5479.71    , array([ 0.530497   ,  0.0413501  ,  1.48747e-33,  8.83844e-88,  0.0232587  ])
276276  , -5478.13    , array([ 0.531028   ,  0.0413501  ,  1.48747e-33,  8.83844e-88,  0.0232587  ])
276277  , -5465.27    , array([ 0.530497   ,  0.0413915  ,  1.48747e-33,  8.83844e-88,  0.0232587  ])
276278  , -5479.71    , array([ 0.530497   ,  0.0413501  ,  1.48896e-33,  8.83844e-88,  0.0232587  ])
276279  , -5479.71    , array([ 0.530497   ,  0.0413501  ,  1.48747e-33,  8.84729e-88,  0.0232587  ])
276280  , -5494.84    , array([ 0.530497   ,  0.0413501  ,  1.48747e-33,  8.83844e-88,  0.023282   ])
276281  , -5476.31    , array([ 0.53353    ,  0.0413387  ,  1.48747e-33,  8.83844e-88,  0.0232611  ])
276282  , -5476.31    , array([ 0.53353    ,  0.0413387  ,  1.48747e-33,  8.83844e-88,  0.0232611  ])
276283  , -5474.75    , array([ 0.534064   ,  0.0413387  ,  1.48747e-33,  8.83844e-88,  0.0232611  ])
276284  , -5461.86    , array([ 0.53353    ,  0.0413801  ,  1.48747e-33,  8.83844e-88,  0.0232611  ])
276285  , -5476.31    , array([ 0.53353    ,  0.0413387  ,  1.48896e-33,  8.83844e-88,  0.0232611  ])
276286  , -5476.31    , array([ 0.53353    ,  0.0413387  ,  1.48747e-33,  8.84729e-88,  0.0232611  ])
276287  , -5491.45    , array([ 0.53353    ,  0.0413387  ,  1.48747e-33,  8.83844e-88,  0.0232844  ])
276295  , -5476.22    , array([ 0.533613   ,  0.0413384  ,  1.48747e-33,  8.83844e-88,  0.0232612  ])
276296  , -5476.22    , array([ 0.533613   ,  0.0413384  ,  1.48747e-33,  8.83844e-88,  0.0232612  ])
276297  , -5474.66    , array([ 0.534147   ,  0.0413384  ,  1.48747e-33,  8.83844e-88,  0.0232612  ])
276298  , -5461.76    , array([ 0.533613   ,  0.0413798  ,  1.48747e-33,  8.83844e-88,  0.0232612  ])
276299  , -5476.22    , array([ 0.533613   ,  0.0413384  ,  1.48896e-33,  8.83844e-88,  0.0232612  ])
276300  , -5476.22    , array([ 0.533613   ,  0.0413384  ,  1.48747e-33,  8.84729e-88,  0.0232612  ])
276301  , -5491.36    , array([ 0.533613   ,  0.0413384  ,  1.48747e-33,  8.83844e-88,  0.0232844  ])
276302  , -5475.42    , array([ 0.534349   ,  0.0413356  ,  1.48747e-33,  8.83844e-88,  0.0232618  ])
276303  , -5475.42    , array([ 0.534349   ,  0.0413356  ,  1.48747e-33,  8.83844e-88,  0.0232618  ])
276304  , -5473.86    , array([ 0.534883   ,  0.0413356  ,  1.48747e-33,  8.83844e-88,  0.0232618  ])
276305  , -5460.96    , array([ 0.534349   ,  0.041377   ,  1.48747e-33,  8.83844e-88,  0.0232618  ])
276306  , -5475.42    , array([ 0.534349   ,  0.0413356  ,  1.48896e-33,  8.83844e-88,  0.0232618  ])
276307  , -5475.42    , array([ 0.534349   ,  0.0413356  ,  1.48747e-33,  8.84729e-88,  0.0232618  ])
276308  , -5490.55    , array([ 0.534349   ,  0.0413356  ,  1.48747e-33,  8.83844e-88,  0.023285   ])
276316  , -5475.4     , array([ 0.534369   ,  0.0413356  ,  1.48747e-33,  8.83844e-88,  0.0232618  ])
276317  , -5475.4     , array([ 0.534369   ,  0.0413356  ,  1.48747e-33,  8.83844e-88,  0.0232618  ])
276318  , -5473.84    , array([ 0.534904   ,  0.0413356  ,  1.48747e-33,  8.83844e-88,  0.0232618  ])
276319  , -5460.93    , array([ 0.534369   ,  0.0413769  ,  1.48747e-33,  8.83844e-88,  0.0232618  ])
276320  , -5475.4     , array([ 0.534369   ,  0.0413356  ,  1.48896e-33,  8.83844e-88,  0.0232618  ])
276321  , -5475.4     , array([ 0.534369   ,  0.0413356  ,  1.48747e-33,  8.84729e-88,  0.0232618  ])
276322  , -5490.53    , array([ 0.534369   ,  0.0413356  ,  1.48747e-33,  8.83844e-88,  0.0232851  ])
276323  , -5475.2     , array([ 0.534552   ,  0.0413349  ,  1.48747e-33,  8.83844e-88,  0.0232619  ])
276324  , -5475.2     , array([ 0.534552   ,  0.0413349  ,  1.48747e-33,  8.83844e-88,  0.0232619  ])
276325  , -5473.64    , array([ 0.535087   ,  0.0413349  ,  1.48747e-33,  8.83844e-88,  0.0232619  ])
276326  , -5460.74    , array([ 0.534552   ,  0.0413762  ,  1.48747e-33,  8.83844e-88,  0.0232619  ])
276327  , -5475.2     , array([ 0.534552   ,  0.0413349  ,  1.48896e-33,  8.83844e-88,  0.0232619  ])
276328  , -5475.2     , array([ 0.534552   ,  0.0413349  ,  1.48747e-33,  8.84729e-88,  0.0232619  ])
276329  , -5490.33    , array([ 0.534552   ,  0.0413349  ,  1.48747e-33,  8.83844e-88,  0.0232852  ])
276330  , -8995.27    , array([ 12.675     ,  0.035451   ,  1.48747e-33,  8.83844e-88,  0.0246489  ])
276331  , -8995.27    , array([ 12.675     ,  0.035451   ,  1.48747e-33,  8.83844e-88,  0.0246489  ])
276332  , -8995.32    , array([ 12.6877    ,  0.035451   ,  1.48747e-33,  8.83844e-88,  0.0246489  ])
276333  , -8972.86    , array([ 12.675     ,  0.0354864  ,  1.48747e-33,  8.83844e-88,  0.0246489  ])
276334  , -8995.27    , array([ 12.675     ,  0.035451   ,  1.48896e-33,  8.83844e-88,  0.0246489  ])
276335  , -8995.27    , array([ 12.675     ,  0.035451   ,  1.48747e-33,  8.84729e-88,  0.0246489  ])
276336  , -9017.11    , array([ 12.675     ,  0.035451   ,  1.48747e-33,  8.83844e-88,  0.0246736  ])
276337  , -5442.76    , array([ 0.745699   ,  0.0406728  ,  1.48747e-33,  8.83844e-88,  0.023404   ])
276338  , -5442.76    , array([ 0.745699   ,  0.0406728  ,  1.48747e-33,  8.83844e-88,  0.023404   ])
276339  , -5442.04    , array([ 0.746446   ,  0.0406728  ,  1.48747e-33,  8.83844e-88,  0.023404   ])
276340  , -5427.36    , array([ 0.745699   ,  0.0407135  ,  1.48747e-33,  8.83844e-88,  0.023404   ])
276341  , -5442.76    , array([ 0.745699   ,  0.0406728  ,  1.48896e-33,  8.83844e-88,  0.023404   ])
276342  , -5442.76    , array([ 0.745699   ,  0.0406728  ,  1.48747e-33,  8.84729e-88,  0.023404   ])
276343  , -5458.12    , array([ 0.745699   ,  0.0406728  ,  1.48747e-33,  8.83844e-88,  0.0234274  ])
276344  , -5371.1     , array([ 0.840684   ,  0.0468156  ,  1.48747e-33,  8.83844e-88,  0.0269684  ])
276345  , -5371.1     , array([ 0.840684   ,  0.0468156  ,  1.48747e-33,  8.83844e-88,  0.0269684  ])
276346  , -5370.4     , array([ 0.841525   ,  0.0468156  ,  1.48747e-33,  8.83844e-88,  0.0269684  ])
276347  , -5355.84    , array([ 0.840684   ,  0.0468625  ,  1.48747e-33,  8.83844e-88,  0.0269684  ])
276348  , -5371.1     , array([ 0.840684   ,  0.0468156  ,  1.48896e-33,  8.83844e-88,  0.0269684  ])
276349  , -5371.1     , array([ 0.840684   ,  0.0468156  ,  1.48747e-33,  8.84729e-88,  0.0269684  ])
276350  , -5386.44    , array([ 0.840684   ,  0.0468156  ,  1.48747e-33,  8.83844e-88,  0.0269954  ])
276351  , -5227.8     , array([ 0.844205   ,  0.0470331  ,  1.48747e-33,  8.83844e-88,  0.0268437  ])
276352  , -5227.8     , array([ 0.844205   ,  0.0470331  ,  1.48747e-33,  8.83844e-88,  0.0268437  ])
276353  , -5227.11    , array([ 0.84505    ,  0.0470331  ,  1.48747e-33,  8.83844e-88,  0.0268437  ])
276354  , -5212.85    , array([ 0.844205   ,  0.0470802  ,  1.48747e-33,  8.83844e-88,  0.0268437  ])
276355  , -5227.8     , array([ 0.844205   ,  0.0470331  ,  1.48896e-33,  8.83844e-88,  0.0268437  ])
276356  , -5227.8     , array([ 0.844205   ,  0.0470331  ,  1.48747e-33,  8.84729e-88,  0.0268437  ])
276357  , -5242.83    , array([ 0.844205   ,  0.0470331  ,  1.48747e-33,  8.83844e-88,  0.0268706  ])
276358  , -4683.76    , array([ 0.858441   ,  0.0479133  ,  1.48747e-33,  8.83844e-88,  0.0263507  ])
276359  , -4683.76    , array([ 0.858441   ,  0.0479133  ,  1.48747e-33,  8.83844e-88,  0.0263507  ])
276360  , -4683.12    , array([ 0.8593     ,  0.0479133  ,  1.48747e-33,  8.83844e-88,  0.0263507  ])
276361  , -4670.04    , array([ 0.858441   ,  0.0479612  ,  1.48747e-33,  8.83844e-88,  0.0263507  ])
276362  , -4683.76    , array([ 0.858441   ,  0.0479133  ,  1.48896e-33,  8.83844e-88,  0.0263507  ])
276363  , -4683.76    , array([ 0.858441   ,  0.0479133  ,  1.48747e-33,  8.84729e-88,  0.0263507  ])
276364  , -4697.55    , array([ 0.858441   ,  0.0479133  ,  1.48747e-33,  8.83844e-88,  0.026377   ])
276365  , -3456.89    , array([ 0.937134   ,  0.0520459  ,  1.48747e-33,  8.83844e-88,  0.0259776  ])
276366  , -3456.89    , array([ 0.937134   ,  0.0520459  ,  1.48747e-33,  8.83844e-88,  0.0259776  ])
276367  , -3456.38    , array([ 0.938072   ,  0.0520459  ,  1.48747e-33,  8.83844e-88,  0.0259776  ])
276368  , -3446.39    , array([ 0.937134   ,  0.052098   ,  1.48747e-33,  8.83844e-88,  0.0259776  ])
276369  , -3456.89    , array([ 0.937134   ,  0.0520459  ,  1.48896e-33,  8.83844e-88,  0.0259776  ])
276370  , -3456.89    , array([ 0.937134   ,  0.0520459  ,  1.48747e-33,  8.84729e-88,  0.0259776  ])
276371  , -3467.46    , array([ 0.937134   ,  0.0520459  ,  1.48747e-33,  8.83844e-88,  0.0260036  ])
276372  , -1829.64    , array([ 1.152      ,  0.062091   ,  1.48747e-33,  8.83844e-88,  0.02473    ])
276373  , -1829.64    , array([ 1.152      ,  0.062091   ,  1.48747e-33,  8.83844e-88,  0.02473    ])
276374  , -1829.43    , array([ 1.15315    ,  0.062091   ,  1.48747e-33,  8.83844e-88,  0.02473    ])
276375  , -1826.34    , array([ 1.152      ,  0.0621531  ,  1.48747e-33,  8.83844e-88,  0.02473    ])
276376  , -1829.64    , array([ 1.152      ,  0.062091   ,  1.48896e-33,  8.83844e-88,  0.02473    ])
276377  , -1829.64    , array([ 1.152      ,  0.062091   ,  1.48747e-33,  8.84729e-88,  0.02473    ])
276378  , -1832.98    , array([ 1.152      ,  0.062091   ,  1.48747e-33,  8.83844e-88,  0.0247547  ])
276379  , -1634.91    , array([ 1.32418    ,  0.0688438  ,  1.48747e-33,  8.83844e-88,  0.0247228  ])
276380  , -1634.91    , array([ 1.32418    ,  0.0688438  ,  1.48747e-33,  8.83844e-88,  0.0247228  ])
276381  , -1634.85    , array([ 1.3255     ,  0.0688438  ,  1.48747e-33,  8.83844e-88,  0.0247228  ])
276382  , -1634.81    , array([ 1.32418    ,  0.0689126  ,  1.48747e-33,  8.83844e-88,  0.0247228  ])
276383  , -1634.91    , array([ 1.32418    ,  0.0688438  ,  1.48896e-33,  8.83844e-88,  0.0247228  ])
276384  , -1634.91    , array([ 1.32418    ,  0.0688438  ,  1.48747e-33,  8.84729e-88,  0.0247228  ])
276385  , -1635.06    , array([ 1.32418    ,  0.0688438  ,  1.48747e-33,  8.83844e-88,  0.0247475  ])
276386  , -1633.55    , array([ 1.35303    ,  0.0686214  ,  1.48747e-33,  8.83844e-88,  0.0245245  ])
276387  , -1633.55    , array([ 1.35303    ,  0.0686214  ,  1.48747e-33,  8.83844e-88,  0.0245245  ])
276388  , -1633.52    , array([ 1.35438    ,  0.0686214  ,  1.48747e-33,  8.83844e-88,  0.0245245  ])
276389  , -1633.6     , array([ 1.35303    ,  0.06869    ,  1.48747e-33,  8.83844e-88,  0.0245245  ])
276390  , -1633.55    , array([ 1.35303    ,  0.0686214  ,  1.48896e-33,  8.83844e-88,  0.0245245  ])
276391  , -1633.55    , array([ 1.35303    ,  0.0686214  ,  1.48747e-33,  8.84729e-88,  0.0245245  ])
276392  , -1633.54    , array([ 1.35303    ,  0.0686214  ,  1.48747e-33,  8.83844e-88,  0.0245491  ])
276393  , -1632.69    , array([ 1.39984    ,  0.0683107  ,  1.48747e-33,  8.83844e-88,  0.024388   ])
276394  , -1632.69    , array([ 1.39984    ,  0.0683107  ,  1.48747e-33,  8.83844e-88,  0.024388   ])
276395  , -1632.67    , array([ 1.40124    ,  0.0683107  ,  1.48747e-33,  8.83844e-88,  0.024388   ])
276396  , -1632.78    , array([ 1.39984    ,  0.0683791  ,  1.48747e-33,  8.83844e-88,  0.024388   ])
276397  , -1632.69    , array([ 1.39984    ,  0.0683107  ,  1.48896e-33,  8.83844e-88,  0.024388   ])
276398  , -1632.69    , array([ 1.39984    ,  0.0683107  ,  1.48747e-33,  8.84729e-88,  0.024388   ])
276399  , -1632.62    , array([ 1.39984    ,  0.0683107  ,  1.48747e-33,  8.83844e-88,  0.0244124  ])
276400  , -1632.55    , array([ 1.42932    ,  0.0677403  ,  1.48747e-33,  8.83844e-88,  0.0242249  ])
276401  , -1632.55    , array([ 1.42932    ,  0.0677403  ,  1.48747e-33,  8.83844e-88,  0.0242249  ])
276402  , -1632.55    , array([ 1.43075    ,  0.0677403  ,  1.48747e-33,  8.83844e-88,  0.0242249  ])
276403  , -1632.59    , array([ 1.42932    ,  0.0678081  ,  1.48747e-33,  8.83844e-88,  0.0242249  ])
276404  , -1632.55    , array([ 1.42932    ,  0.0677403  ,  1.48896e-33,  8.83844e-88,  0.0242249  ])
