Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1547.31	3104.62	466.2	19188.02	2.296,0.08,2.1353,2.6408,0.0345
our_model	Round_1_Replicate_2	-1363.36	2736.72	106.01	19926.75	0.9658,0.1242,5.4586,1.0368,0.0573
our_model	Round_1_Replicate_3	-2316.97	4643.94	1923.65	3500.0	5.2145,0.7565,0.5182,1.0649,30.0
our_model	Round_1_Replicate_4	-1343.32	2696.64	63.28	19861.14	0.9825,0.12,5.0596,2.3413,0.0624
our_model	Round_1_Replicate_5	-2167.58	4345.16	1647.81	4278.8	4.3689,0.5363,0.6339,1.5297,30.0
our_model	Round_1_Replicate_6	-1352.4	2714.8	81.78	20069.48	0.898,0.123,5.4315,1.6875,0.0616
our_model	Round_1_Replicate_7	-1486.06	2982.12	335.42	19395.36	1.05,0.1549,4.7691,1.3542,0.0759
our_model	Round_1_Replicate_8	-2904.9	5819.8	2952.4	6031.38	2.8025,0.6112,0.9164,1.2474,30.0
our_model	Round_1_Replicate_9	-1340.8	2691.6	60.29	20086.61	0.9237,0.1133,5.5117,1.3201,0.0527
our_model	Round_1_Replicate_10	-2053.22	4116.44	1428.9	4080.51	4.7191,0.471,0.6104,1.7773,30.0
our_model	Round_2_Replicate_1	-1329.67	2669.34	37.05	19998.97	0.9561,0.1134,5.1427,2.4595,0.0611
our_model	Round_2_Replicate_2	-1360.63	2731.26	101.57	19927.9	1.1782,0.0772,4.4863,3.513,0.0367
our_model	Round_2_Replicate_3	-1383.7	2777.4	149.68	19905.67	1.2389,0.0723,4.125,3.4909,0.0336
our_model	Round_2_Replicate_4	-1336.2	2682.4	50.88	20160.19	0.972,0.082,4.9554,3.5925,0.0404
our_model	Round_2_Replicate_5	-1320.84	2651.68	19.79	19901.57	1.0192,0.1078,4.8651,2.3047,0.0558
our_model	Round_2_Replicate_6	-1346.06	2702.12	68.76	19721.68	1.0309,0.1242,4.7969,1.6979,0.0612
our_model	Round_2_Replicate_7	-1334.78	2679.56	48.55	19968.8	1.0981,0.0842,4.6538,2.7986,0.0398
our_model	Round_2_Replicate_8	-1317.04	2644.08	12.14	19975.15	0.9866,0.1076,5.0772,2.5122,0.0563
our_model	Round_2_Replicate_9	-1311.34	2632.68	0.83	20007.6	0.9905,0.1022,5.0801,2.3719,0.051
our_model	Round_2_Replicate_10	-1317.1	2644.2	12.32	19838.64	1.0666,0.1057,4.9047,2.435,0.0535
our_model	Round_2_Replicate_11	-1324.36	2658.72	27.16	19950.43	1.0878,0.0884,4.7631,2.8516,0.043
our_model	Round_2_Replicate_12	-1326.71	2663.42	31.89	19940.87	1.0987,0.0879,4.796,3.0038,0.043
our_model	Round_2_Replicate_13	-1319.16	2648.32	16.42	19795.77	1.0671,0.1083,4.7117,2.0709,0.0529
our_model	Round_2_Replicate_14	-1327.07	2664.14	32.77	19981.82	1.0746,0.0862,4.7148,2.886,0.0415
our_model	Round_2_Replicate_15	-1314.82	2639.64	7.73	19943.9	1.0021,0.1077,5.045,2.3104,0.0549
our_model	Round_2_Replicate_16	-1315.86	2641.72	9.91	20095.01	0.9784,0.0917,5.007,2.8308,0.0454
our_model	Round_2_Replicate_17	-1327.85	2665.7	33.93	20071.26	1.0131,0.0846,4.726,3.588,0.0433
our_model	Round_2_Replicate_18	-1313.92	2637.84	5.96	20028.7	1.0041,0.094,4.8982,2.9564,0.0478
our_model	Round_2_Replicate_19	-1321.67	2653.34	21.16	19892.12	0.9983,0.1123,4.9074,2.2885,0.0579
our_model	Round_2_Replicate_20	-1320.85	2651.7	19.99	20040.7	1.0197,0.0876,4.7457,3.0303,0.0432
