74154   , -44535.5    , array([ 0.0509361  ,  0.204663   ,  7.06379e-65,  1.37328e-75,  0.0137372  ])
74155   , -44503.5    , array([ 0.050987   ,  0.204663   ,  7.06379e-65,  1.37328e-75,  0.0137372  ])
74156   , -44549.4    , array([ 0.0509361  ,  0.204868   ,  7.06379e-65,  1.37328e-75,  0.0137372  ])
74157   , -44535.5    , array([ 0.0509361  ,  0.204663   ,  7.07085e-65,  1.37328e-75,  0.0137372  ])
74158   , -44535.5    , array([ 0.0509361  ,  0.204663   ,  7.06379e-65,  1.37466e-75,  0.0137372  ])
74159   , -44549.5    , array([ 0.0509361  ,  0.204663   ,  7.06379e-65,  1.37328e-75,  0.0137509  ])
74160   , -44535.5    , array([ 0.0509361  ,  0.204663   ,  7.06379e-65,  1.37328e-75,  0.0137372  ])
74161   , -26809.3    , array([ 0.120182   ,  0.140695   ,  7.06379e-65,  1.37328e-75,  0.00941509 ])
74162   , -26809.3    , array([ 0.120182   ,  0.140695   ,  7.06379e-65,  1.37328e-75,  0.00941509 ])
74163   , -26806.6    , array([ 0.120303   ,  0.140695   ,  7.06379e-65,  1.37328e-75,  0.00941509 ])
74164   , -26826.5    , array([ 0.120182   ,  0.140835   ,  7.06379e-65,  1.37328e-75,  0.00941509 ])
74165   , -26809.3    , array([ 0.120182   ,  0.140695   ,  7.07085e-65,  1.37328e-75,  0.00941509 ])
74166   , -26809.3    , array([ 0.120182   ,  0.140695   ,  7.06379e-65,  1.37466e-75,  0.00941509 ])
74167   , -26793.9    , array([ 0.120182   ,  0.140695   ,  7.06379e-65,  1.37328e-75,  0.00942451 ])
74168   , -5496.44    , array([ 0.274275   ,  0.0363937  ,  7.06379e-65,  1.37328e-75,  0.0184222  ])
74169   , -5496.44    , array([ 0.274275   ,  0.0363937  ,  7.06379e-65,  1.37328e-75,  0.0184222  ])
74170   , -5492.6     , array([ 0.274549   ,  0.0363937  ,  7.06379e-65,  1.37328e-75,  0.0184222  ])
74171   , -5485.73    , array([ 0.274275   ,  0.0364301  ,  7.06379e-65,  1.37328e-75,  0.0184222  ])
74172   , -5496.44    , array([ 0.274275   ,  0.0363937  ,  7.07085e-65,  1.37328e-75,  0.0184222  ])
74173   , -5496.44    , array([ 0.274275   ,  0.0363937  ,  7.06379e-65,  1.37466e-75,  0.0184222  ])
74174   , -5509.91    , array([ 0.274275   ,  0.0363937  ,  7.06379e-65,  1.37328e-75,  0.0184406  ])
74182   , -5493.21    , array([ 0.275296   ,  0.036545   ,  7.06379e-65,  1.37328e-75,  0.0184985  ])
74183   , -5493.21    , array([ 0.275296   ,  0.036545   ,  7.06379e-65,  1.37328e-75,  0.0184985  ])
74184   , -5489.36    , array([ 0.275571   ,  0.036545   ,  7.06379e-65,  1.37328e-75,  0.0184985  ])
74185   , -5482.5     , array([ 0.275296   ,  0.0365816  ,  7.06379e-65,  1.37328e-75,  0.0184985  ])
74186   , -5493.21    , array([ 0.275296   ,  0.036545   ,  7.07085e-65,  1.37328e-75,  0.0184985  ])
74187   , -5493.21    , array([ 0.275296   ,  0.036545   ,  7.06379e-65,  1.37466e-75,  0.0184985  ])
74188   , -5506.67    , array([ 0.275296   ,  0.036545   ,  7.06379e-65,  1.37328e-75,  0.018517   ])
74189   , -5489.97    , array([ 0.276321   ,  0.036697   ,  7.06379e-65,  1.37328e-75,  0.018575   ])
74190   , -5489.97    , array([ 0.276321   ,  0.036697   ,  7.06379e-65,  1.37328e-75,  0.018575   ])
74191   , -5486.13    , array([ 0.276598   ,  0.036697   ,  7.06379e-65,  1.37328e-75,  0.018575   ])
74192   , -5479.27    , array([ 0.276321   ,  0.0367337  ,  7.06379e-65,  1.37328e-75,  0.018575   ])
74193   , -5489.97    , array([ 0.276321   ,  0.036697   ,  7.07085e-65,  1.37328e-75,  0.018575   ])
74194   , -5489.97    , array([ 0.276321   ,  0.036697   ,  7.06379e-65,  1.37466e-75,  0.018575   ])
74195   , -5503.43    , array([ 0.276321   ,  0.036697   ,  7.06379e-65,  1.37328e-75,  0.0185936  ])
74203   , -5489.16    , array([ 0.276578   ,  0.0367351  ,  7.06379e-65,  1.37328e-75,  0.0185942  ])
74204   , -5489.16    , array([ 0.276578   ,  0.0367351  ,  7.06379e-65,  1.37328e-75,  0.0185942  ])
74205   , -5485.32    , array([ 0.276855   ,  0.0367351  ,  7.06379e-65,  1.37328e-75,  0.0185942  ])
74206   , -5478.46    , array([ 0.276578   ,  0.0367718  ,  7.06379e-65,  1.37328e-75,  0.0185942  ])
74207   , -5489.16    , array([ 0.276578   ,  0.0367351  ,  7.07085e-65,  1.37328e-75,  0.0185942  ])
74208   , -5489.16    , array([ 0.276578   ,  0.0367351  ,  7.06379e-65,  1.37466e-75,  0.0185942  ])
74209   , -5502.62    , array([ 0.276578   ,  0.0367351  ,  7.06379e-65,  1.37328e-75,  0.0186128  ])
74210   , -5488.35    , array([ 0.276836   ,  0.0367732  ,  7.06379e-65,  1.37328e-75,  0.0186134  ])
74211   , -5488.35    , array([ 0.276836   ,  0.0367732  ,  7.06379e-65,  1.37328e-75,  0.0186134  ])
74212   , -5484.51    , array([ 0.277113   ,  0.0367732  ,  7.06379e-65,  1.37328e-75,  0.0186134  ])
74213   , -5477.65    , array([ 0.276836   ,  0.03681    ,  7.06379e-65,  1.37328e-75,  0.0186134  ])
74214   , -5488.35    , array([ 0.276836   ,  0.0367732  ,  7.07085e-65,  1.37328e-75,  0.0186134  ])
74215   , -5488.35    , array([ 0.276836   ,  0.0367732  ,  7.06379e-65,  1.37466e-75,  0.0186134  ])
74216   , -5501.81    , array([ 0.276836   ,  0.0367732  ,  7.06379e-65,  1.37328e-75,  0.0186321  ])
74224   , -5488.15    , array([ 0.2769     ,  0.0367828  ,  7.06379e-65,  1.37328e-75,  0.0186183  ])
74225   , -5488.15    , array([ 0.2769     ,  0.0367828  ,  7.06379e-65,  1.37328e-75,  0.0186183  ])
74226   , -5484.3     , array([ 0.277177   ,  0.0367828  ,  7.06379e-65,  1.37328e-75,  0.0186183  ])
74227   , -5477.45    , array([ 0.2769     ,  0.0368196  ,  7.06379e-65,  1.37328e-75,  0.0186183  ])
74228   , -5488.15    , array([ 0.2769     ,  0.0367828  ,  7.07085e-65,  1.37328e-75,  0.0186183  ])
74229   , -5488.15    , array([ 0.2769     ,  0.0367828  ,  7.06379e-65,  1.37466e-75,  0.0186183  ])
74230   , -5501.6     , array([ 0.2769     ,  0.0367828  ,  7.06379e-65,  1.37328e-75,  0.0186369  ])
74231   , -5487.94    , array([ 0.276964   ,  0.0367923  ,  7.06379e-65,  1.37328e-75,  0.0186231  ])
74232   , -5487.94    , array([ 0.276964   ,  0.0367923  ,  7.06379e-65,  1.37328e-75,  0.0186231  ])
74233   , -5484.1     , array([ 0.277241   ,  0.0367923  ,  7.06379e-65,  1.37328e-75,  0.0186231  ])
74234   , -5477.24    , array([ 0.276964   ,  0.0368291  ,  7.06379e-65,  1.37328e-75,  0.0186231  ])
74235   , -5487.94    , array([ 0.276964   ,  0.0367923  ,  7.07085e-65,  1.37328e-75,  0.0186231  ])
74236   , -5487.94    , array([ 0.276964   ,  0.0367923  ,  7.06379e-65,  1.37466e-75,  0.0186231  ])
74237   , -5501.4     , array([ 0.276964   ,  0.0367923  ,  7.06379e-65,  1.37328e-75,  0.0186417  ])
74245   , -5487.89    , array([ 0.27698    ,  0.0367947  ,  7.06379e-65,  1.37328e-75,  0.0186243  ])
74246   , -5487.89    , array([ 0.27698    ,  0.0367947  ,  7.06379e-65,  1.37328e-75,  0.0186243  ])
74247   , -5484.05    , array([ 0.277257   ,  0.0367947  ,  7.06379e-65,  1.37328e-75,  0.0186243  ])
74248   , -5477.19    , array([ 0.27698    ,  0.0368315  ,  7.06379e-65,  1.37328e-75,  0.0186243  ])
74249   , -5487.89    , array([ 0.27698    ,  0.0367947  ,  7.07085e-65,  1.37328e-75,  0.0186243  ])
74250   , -5487.89    , array([ 0.27698    ,  0.0367947  ,  7.06379e-65,  1.37466e-75,  0.0186243  ])
74251   , -5501.35    , array([ 0.27698    ,  0.0367947  ,  7.06379e-65,  1.37328e-75,  0.0186429  ])
74252   , -5487.84    , array([ 0.276996   ,  0.0367971  ,  7.06379e-65,  1.37328e-75,  0.0186255  ])
