78322   , -79089.4    , array([ 0.00573719 ,  6.08532    ,  6.99519e-62,  0.0550166  ,  7.2883e-12 ])
78323   , -79089.4    , array([ 0.00574293 ,  6.08532    ,  6.99519e-62,  0.0550166  ,  7.2883e-12 ])
78324   , -79089.4    , array([ 0.00573719 ,  6.0914     ,  6.99519e-62,  0.0550166  ,  7.2883e-12 ])
78325   , -79089.4    , array([ 0.00573719 ,  6.08532    ,  7.00219e-62,  0.0550166  ,  7.2883e-12 ])
78326   , -79089.4    , array([ 0.00573719 ,  6.08532    ,  6.99519e-62,  0.0550717  ,  7.2883e-12 ])
78327   , -79089.4    , array([ 0.00573719 ,  6.08532    ,  6.99519e-62,  0.0550166  ,  7.29559e-12])
78328   , -79089.4    , array([ 0.00573719 ,  6.08532    ,  6.99519e-62,  0.0550166  ,  7.2883e-12 ])
78329   , -79089.4    , array([ 0.00573138 ,  6.08531    ,  6.99519e-62,  0.0550166  ,  7.29571e-12])
78330   , -79089.4    , array([ 0.00573138 ,  6.08531    ,  6.99519e-62,  0.0550166  ,  7.29571e-12])
78331   , -79089.4    , array([ 0.00573711 ,  6.08531    ,  6.99519e-62,  0.0550166  ,  7.29571e-12])
78332   , -79089.4    , array([ 0.00573138 ,  6.0914     ,  6.99519e-62,  0.0550166  ,  7.29571e-12])
78333   , -79089.4    , array([ 0.00573138 ,  6.08531    ,  7.00219e-62,  0.0550166  ,  7.29571e-12])
78334   , -79089.4    , array([ 0.00573138 ,  6.08531    ,  6.99519e-62,  0.0550717  ,  7.29571e-12])
78335   , -79089.4    , array([ 0.00573138 ,  6.08531    ,  6.99519e-62,  0.0550166  ,  7.30301e-12])
78336   , -79089.4    , array([ 0.00570817 ,  6.08527    ,  6.99519e-62,  0.0550167  ,  7.32543e-12])
78337   , -79089.4    , array([ 0.00570817 ,  6.08527    ,  6.99519e-62,  0.0550167  ,  7.32543e-12])
78338   , -79089.4    , array([ 0.00571388 ,  6.08527    ,  6.99519e-62,  0.0550167  ,  7.32543e-12])
78339   , -79089.4    , array([ 0.00570817 ,  6.09136    ,  6.99519e-62,  0.0550167  ,  7.32543e-12])
78340   , -79089.4    , array([ 0.00570817 ,  6.08527    ,  7.00219e-62,  0.0550167  ,  7.32543e-12])
78341   , -79089.4    , array([ 0.00570817 ,  6.08527    ,  6.99519e-62,  0.0550717  ,  7.32543e-12])
78342   , -79089.4    , array([ 0.00570817 ,  6.08527    ,  6.99519e-62,  0.0550167  ,  7.33276e-12])
78343   , -79089.4    , array([ 0.0056163  ,  6.08514    ,  6.99519e-62,  0.0550167  ,  7.44554e-12])
78344   , -79089.4    , array([ 0.0056163  ,  6.08514    ,  6.99519e-62,  0.0550167  ,  7.44554e-12])
78345   , -79089.4    , array([ 0.00562192 ,  6.08514    ,  6.99519e-62,  0.0550167  ,  7.44554e-12])
78346   , -79089.4    , array([ 0.0056163  ,  6.09122    ,  6.99519e-62,  0.0550167  ,  7.44554e-12])
78347   , -79089.4    , array([ 0.0056163  ,  6.08514    ,  7.00219e-62,  0.0550167  ,  7.44554e-12])
78348   , -79089.4    , array([ 0.0056163  ,  6.08514    ,  6.99519e-62,  0.0550717  ,  7.44554e-12])
78349   , -79089.4    , array([ 0.0056163  ,  6.08514    ,  6.99519e-62,  0.0550167  ,  7.45299e-12])
78350   , -79089.4    , array([ 0.00526335 ,  6.08459    ,  6.99519e-62,  0.0550169  ,  7.94597e-12])
78351   , -79089.4    , array([ 0.00526335 ,  6.08459    ,  6.99519e-62,  0.0550169  ,  7.94597e-12])
