271456  , -164368     , array([ 0.376577   ,  0.0123449  ,  2.48324e-40,  5.35447e-27,  0.0614839  ])
271457  , -164362     , array([ 0.376954   ,  0.0123449  ,  2.48324e-40,  5.35447e-27,  0.0614839  ])
271458  , -164190     , array([ 0.376577   ,  0.0123572  ,  2.48324e-40,  5.35447e-27,  0.0614839  ])
271459  , -164368     , array([ 0.376577   ,  0.0123449  ,  2.48573e-40,  5.35447e-27,  0.0614839  ])
271460  , -164368     , array([ 0.376577   ,  0.0123449  ,  2.48324e-40,  5.35982e-27,  0.0614839  ])
271461  , -164548     , array([ 0.376577   ,  0.0123449  ,  2.48324e-40,  5.35447e-27,  0.0615454  ])
271462  , -164368     , array([ 0.376577   ,  0.0123449  ,  2.48324e-40,  5.35447e-27,  0.0614839  ])
271463  , -27385.9    , array([ 0.386036   ,  0.0251177  ,  2.48324e-40,  5.35447e-27,  0.03       ])
271464  , -27385.9    , array([ 0.386036   ,  0.0251177  ,  2.48324e-40,  5.35447e-27,  0.03       ])
271465  , -27383      , array([ 0.386423   ,  0.0251177  ,  2.48324e-40,  5.35447e-27,  0.03       ])
271466  , -27343.2    , array([ 0.386036   ,  0.0251428  ,  2.48324e-40,  5.35447e-27,  0.03       ])
271467  , -27385.9    , array([ 0.386036   ,  0.0251177  ,  2.48573e-40,  5.35447e-27,  0.03       ])
271468  , -27385.9    , array([ 0.386036   ,  0.0251177  ,  2.48324e-40,  5.35982e-27,  0.03       ])
271469  , -27429.5    , array([ 0.386036   ,  0.0251177  ,  2.48324e-40,  5.35447e-27,  0.03003    ])
271477  , -27273.2    , array([ 0.411737   ,  0.0248169  ,  2.48324e-40,  5.35447e-27,  0.0296891  ])
271478  , -27273.2    , array([ 0.411737   ,  0.0248169  ,  2.48324e-40,  5.35447e-27,  0.0296891  ])
271479  , -27270.7    , array([ 0.412149   ,  0.0248169  ,  2.48324e-40,  5.35447e-27,  0.0296891  ])
