33146   , -71273.5    , array([ 6.9554     ,  0.0175135  ,  1.35337e-60,  5.12569e-62,  0.000124656])
33147   , -71273.6    , array([ 6.96235    ,  0.0175135  ,  1.35337e-60,  5.12569e-62,  0.000124656])
33148   , -71280.8    , array([ 6.9554     ,  0.0175311  ,  1.35337e-60,  5.12569e-62,  0.000124656])
33149   , -71273.5    , array([ 6.9554     ,  0.0175135  ,  1.35473e-60,  5.12569e-62,  0.000124656])
33150   , -71273.5    , array([ 6.9554     ,  0.0175135  ,  1.35337e-60,  5.13082e-62,  0.000124656])
33151   , -71266.3    , array([ 6.9554     ,  0.0175135  ,  1.35337e-60,  5.12569e-62,  0.000124781])
33152   , -71273.5    , array([ 6.9554     ,  0.0175135  ,  1.35337e-60,  5.12569e-62,  0.000124656])
33153   , -52277.4    , array([ 6.94703    ,  0.00858305 ,  1.35337e-60,  5.12569e-62,  0.000254863])
33154   , -52277.4    , array([ 6.94703    ,  0.00858305 ,  1.35337e-60,  5.12569e-62,  0.000254863])
33155   , -52277.4    , array([ 6.95398    ,  0.00858305 ,  1.35337e-60,  5.12569e-62,  0.000254863])
33156   , -52297.9    , array([ 6.94703    ,  0.00859163 ,  1.35337e-60,  5.12569e-62,  0.000254863])
33157   , -52277.4    , array([ 6.94703    ,  0.00858305 ,  1.35473e-60,  5.12569e-62,  0.000254863])
33158   , -52277.4    , array([ 6.94703    ,  0.00858305 ,  1.35337e-60,  5.13082e-62,  0.000254863])
33159   , -52256.9    , array([ 6.94703    ,  0.00858305 ,  1.35337e-60,  5.12569e-62,  0.000255118])
33167   , -52254.5    , array([ 6.94702    ,  0.00857827 ,  1.35337e-60,  5.12569e-62,  0.000255005])
33168   , -52254.5    , array([ 6.94702    ,  0.00857827 ,  1.35337e-60,  5.12569e-62,  0.000255005])
33169   , -52254.6    , array([ 6.95397    ,  0.00857827 ,  1.35337e-60,  5.12569e-62,  0.000255005])
33170   , -52275      , array([ 6.94702    ,  0.00858685 ,  1.35337e-60,  5.12569e-62,  0.000255005])
33171   , -52254.5    , array([ 6.94702    ,  0.00857827 ,  1.35473e-60,  5.12569e-62,  0.000255005])
33172   , -52254.5    , array([ 6.94702    ,  0.00857827 ,  1.35337e-60,  5.13082e-62,  0.000255005])
33173   , -52234      , array([ 6.94702    ,  0.00857827 ,  1.35337e-60,  5.12569e-62,  0.00025526 ])
33174   , -52231.7    , array([ 6.94701    ,  0.00857349 ,  1.35337e-60,  5.12569e-62,  0.000255147])
33175   , -52231.7    , array([ 6.94701    ,  0.00857349 ,  1.35337e-60,  5.12569e-62,  0.000255147])
33176   , -52231.7    , array([ 6.95396    ,  0.00857349 ,  1.35337e-60,  5.12569e-62,  0.000255147])
33177   , -52252.2    , array([ 6.94701    ,  0.00858207 ,  1.35337e-60,  5.12569e-62,  0.000255147])
33178   , -52231.7    , array([ 6.94701    ,  0.00857349 ,  1.35473e-60,  5.12569e-62,  0.000255147])
33179   , -52231.7    , array([ 6.94701    ,  0.00857349 ,  1.35337e-60,  5.13082e-62,  0.000255147])
33180   , -52211.1    , array([ 6.94701    ,  0.00857349 ,  1.35337e-60,  5.12569e-62,  0.000255403])
33181   , -5407.17    , array([ 6.93031    ,  0.00206032 ,  1.35337e-60,  5.12569e-62,  0.00106595 ])
33182   , -5407.17    , array([ 6.93031    ,  0.00206032 ,  1.35337e-60,  5.12569e-62,  0.00106595 ])
33183   , -5407.17    , array([ 6.93724    ,  0.00206032 ,  1.35337e-60,  5.12569e-62,  0.00106595 ])
33184   , -5393.18    , array([ 6.93031    ,  0.00206238 ,  1.35337e-60,  5.12569e-62,  0.00106595 ])
33185   , -5407.17    , array([ 6.93031    ,  0.00206032 ,  1.35473e-60,  5.12569e-62,  0.00106595 ])
33186   , -5407.17    , array([ 6.93031    ,  0.00206032 ,  1.35337e-60,  5.13082e-62,  0.00106595 ])
33187   , -5421.02    , array([ 6.93031    ,  0.00206032 ,  1.35337e-60,  5.12569e-62,  0.00106701 ])
33188   , -10619.1    , array([ 6.93705    ,  0.00366609 ,  1.35337e-60,  5.12569e-62,  0.000598096])
33189   , -10619.1    , array([ 6.93705    ,  0.00366609 ,  1.35337e-60,  5.12569e-62,  0.000598096])
33190   , -10619.1    , array([ 6.94399    ,  0.00366609 ,  1.35337e-60,  5.12569e-62,  0.000598096])
33191   , -10638.7    , array([ 6.93705    ,  0.00366976 ,  1.35337e-60,  5.12569e-62,  0.000598096])
33192   , -10619.1    , array([ 6.93705    ,  0.00366609 ,  1.35473e-60,  5.12569e-62,  0.000598096])
33193   , -10619.1    , array([ 6.93705    ,  0.00366609 ,  1.35337e-60,  5.13082e-62,  0.000598096])
33194   , -10599.4    , array([ 6.93705    ,  0.00366609 ,  1.35337e-60,  5.12569e-62,  0.000598694])
33195   , -2632.38    , array([ 6.93265    ,  0.00251752 ,  1.35337e-60,  5.12569e-62,  0.000871876])
33196   , -2632.38    , array([ 6.93265    ,  0.00251752 ,  1.35337e-60,  5.12569e-62,  0.000871876])
33197   , -2632.38    , array([ 6.93959    ,  0.00251752 ,  1.35337e-60,  5.12569e-62,  0.000871876])
33198   , -2632.2     , array([ 6.93265    ,  0.00252004 ,  1.35337e-60,  5.12569e-62,  0.000871876])
33199   , -2632.38    , array([ 6.93265    ,  0.00251752 ,  1.35473e-60,  5.12569e-62,  0.000871876])
33200   , -2632.38    , array([ 6.93265    ,  0.00251752 ,  1.35337e-60,  5.13082e-62,  0.000871876])
33201   , -2632.5     , array([ 6.93265    ,  0.00251752 ,  1.35337e-60,  5.12569e-62,  0.000872748])
33209   , -2632.37    , array([ 6.9326     ,  0.00251768 ,  1.35337e-60,  5.12569e-62,  0.00087193 ])
33210   , -2632.37    , array([ 6.9326     ,  0.00251768 ,  1.35337e-60,  5.12569e-62,  0.00087193 ])
33211   , -2632.38    , array([ 6.93954    ,  0.00251768 ,  1.35337e-60,  5.12569e-62,  0.00087193 ])
33212   , -2632.2     , array([ 6.9326     ,  0.00252019 ,  1.35337e-60,  5.12569e-62,  0.00087193 ])
33213   , -2632.37    , array([ 6.9326     ,  0.00251768 ,  1.35473e-60,  5.12569e-62,  0.00087193 ])
33214   , -2632.37    , array([ 6.9326     ,  0.00251768 ,  1.35337e-60,  5.13082e-62,  0.00087193 ])
