21095   , -2336.8     , array([ 0.545509   ,  0.00661764 ,  1.29795e-09,  1.9981e-24 ])
21096   , -2336.8     , array([ 0.546055   ,  0.00661764 ,  1.29795e-09,  1.9981e-24 ])
21097   , -2336.8     , array([ 0.545509   ,  0.00662426 ,  1.29795e-09,  1.9981e-24 ])
21098   , -2336.8     , array([ 0.545509   ,  0.00661764 ,  1.29925e-09,  1.9981e-24 ])
21099   , -2336.8     , array([ 0.545509   ,  0.00661764 ,  1.29795e-09,  2.0001e-24 ])
21100   , -2336.8     , array([ 0.545509   ,  0.00661764 ,  1.29795e-09,  1.9981e-24 ])
21101   , -2336.8     , array([ 0.545484   ,  0.00661764 ,  1.29798e-09,  1.9981e-24 ])
21102   , -2336.8     , array([ 0.545484   ,  0.00661764 ,  1.29798e-09,  1.9981e-24 ])
21103   , -2336.8     , array([ 0.54603    ,  0.00661764 ,  1.29798e-09,  1.9981e-24 ])
21104   , -2336.8     , array([ 0.545484   ,  0.00662426 ,  1.29798e-09,  1.9981e-24 ])
21105   , -2336.8     , array([ 0.545484   ,  0.00661764 ,  1.29928e-09,  1.9981e-24 ])
21106   , -2336.8     , array([ 0.545484   ,  0.00661764 ,  1.29798e-09,  2.0001e-24 ])
21107   , -2336.8     , array([ 0.545384   ,  0.00661764 ,  1.29809e-09,  1.9981e-24 ])
21108   , -2336.8     , array([ 0.545384   ,  0.00661764 ,  1.29809e-09,  1.9981e-24 ])
21109   , -2336.8     , array([ 0.54593    ,  0.00661764 ,  1.29809e-09,  1.9981e-24 ])
21110   , -2336.8     , array([ 0.545384   ,  0.00662426 ,  1.29809e-09,  1.9981e-24 ])
21111   , -2336.8     , array([ 0.545384   ,  0.00661764 ,  1.29939e-09,  1.9981e-24 ])
21112   , -2336.8     , array([ 0.545384   ,  0.00661764 ,  1.29809e-09,  2.0001e-24 ])
21113   , -2336.8     , array([ 0.544986   ,  0.00661764 ,  1.29852e-09,  1.9981e-24 ])
21114   , -2336.8     , array([ 0.544986   ,  0.00661764 ,  1.29852e-09,  1.9981e-24 ])
21115   , -2336.8     , array([ 0.545531   ,  0.00661764 ,  1.29852e-09,  1.9981e-24 ])
21116   , -2336.8     , array([ 0.544986   ,  0.00662426 ,  1.29852e-09,  1.9981e-24 ])
21117   , -2336.8     , array([ 0.544986   ,  0.00661764 ,  1.29982e-09,  1.9981e-24 ])
21118   , -2336.8     , array([ 0.544986   ,  0.00661764 ,  1.29852e-09,  2.0001e-24 ])
21119   , -2336.8     , array([ 0.543395   ,  0.00661764 ,  1.30025e-09,  1.9981e-24 ])
21120   , -2336.8     , array([ 0.543395   ,  0.00661764 ,  1.30025e-09,  1.9981e-24 ])
21121   , -2336.8     , array([ 0.543939   ,  0.00661764 ,  1.30025e-09,  1.9981e-24 ])
21122   , -2336.8     , array([ 0.543395   ,  0.00662426 ,  1.30025e-09,  1.9981e-24 ])
21123   , -2336.8     , array([ 0.543395   ,  0.00661764 ,  1.30155e-09,  1.9981e-24 ])
21124   , -2336.8     , array([ 0.543395   ,  0.00661764 ,  1.30025e-09,  2.0001e-24 ])
21125   , -2336.8     , array([ 0.537077   ,  0.00661764 ,  1.30719e-09,  1.9981e-24 ])
21126   , -2336.8     , array([ 0.537077   ,  0.00661764 ,  1.30719e-09,  1.9981e-24 ])
21127   , -2336.8     , array([ 0.537615   ,  0.00661764 ,  1.30719e-09,  1.9981e-24 ])
21128   , -2336.8     , array([ 0.537077   ,  0.00662426 ,  1.30719e-09,  1.9981e-24 ])
21129   , -2336.8     , array([ 0.537077   ,  0.00661764 ,  1.3085e-09 ,  1.9981e-24 ])
21130   , -2336.8     , array([ 0.537077   ,  0.00661764 ,  1.30719e-09,  2.0001e-24 ])
21131   , -2336.8     , array([ 0.512533   ,  0.00661764 ,  1.33533e-09,  1.9981e-24 ])
21132   , -2336.8     , array([ 0.512533   ,  0.00661764 ,  1.33533e-09,  1.9981e-24 ])
21133   , -2336.8     , array([ 0.513045   ,  0.00661764 ,  1.33533e-09,  1.9981e-24 ])
21134   , -2336.8     , array([ 0.512533   ,  0.00662426 ,  1.33533e-09,  1.9981e-24 ])
21135   , -2336.8     , array([ 0.512533   ,  0.00661764 ,  1.33667e-09,  1.9981e-24 ])
21136   , -2336.8     , array([ 0.512533   ,  0.00661764 ,  1.33533e-09,  2.0001e-24 ])
21137   , -2336.8     , array([ 0.42507    ,  0.00661764 ,  1.45407e-09,  1.9981e-24 ])
21138   , -2336.8     , array([ 0.42507    ,  0.00661764 ,  1.45407e-09,  1.9981e-24 ])
21139   , -2336.8     , array([ 0.425495   ,  0.00661764 ,  1.45407e-09,  1.9981e-24 ])
21140   , -2336.8     , array([ 0.42507    ,  0.00662426 ,  1.45407e-09,  1.9981e-24 ])
21141   , -2336.8     , array([ 0.42507    ,  0.00661764 ,  1.45552e-09,  1.9981e-24 ])
21142   , -2336.8     , array([ 0.42507    ,  0.00661764 ,  1.45407e-09,  2.0001e-24 ])
21143   , -2336.8     , array([ 0.201102   ,  0.00661764 ,  2.04441e-09,  1.9981e-24 ])
21144   , -2336.8     , array([ 0.201102   ,  0.00661764 ,  2.04441e-09,  1.9981e-24 ])
21145   , -2336.8     , array([ 0.201303   ,  0.00661764 ,  2.04441e-09,  1.9981e-24 ])
21146   , -2336.8     , array([ 0.201102   ,  0.00662426 ,  2.04441e-09,  1.9981e-24 ])
21147   , -2336.8     , array([ 0.201102   ,  0.00661764 ,  2.04646e-09,  1.9981e-24 ])
21148   , -2336.8     , array([ 0.201102   ,  0.00661764 ,  2.04441e-09,  2.0001e-24 ])
21149   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21150   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21151   , -2336.79    , array([ 0.010085   ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21152   , -2336.79    , array([ 0.0100749  ,  0.00662426 ,  7.98918e-09,  1.9981e-24 ])
21153   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.99718e-09,  1.9981e-24 ])
21154   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  2.0001e-24 ])
21161   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21162   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21163   , -2336.79    , array([ 0.010085   ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21164   , -2336.79    , array([ 0.0100749  ,  0.00662426 ,  7.98918e-09,  1.9981e-24 ])
21165   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.99718e-09,  1.9981e-24 ])
21166   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  2.0001e-24 ])
21167   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21168   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21169   , -2336.79    , array([ 0.010085   ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21170   , -2336.79    , array([ 0.0100749  ,  0.00662426 ,  7.98918e-09,  1.9981e-24 ])
21171   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.99718e-09,  1.9981e-24 ])
21172   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  2.0001e-24 ])
21179   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21180   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21181   , -2336.79    , array([ 0.010085   ,  0.00661764 ,  7.98918e-09,  1.9981e-24 ])
21182   , -2336.79    , array([ 0.0100749  ,  0.00662426 ,  7.98918e-09,  1.9981e-24 ])
21183   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.99718e-09,  1.9981e-24 ])
21184   , -2336.79    , array([ 0.0100749  ,  0.00661764 ,  7.98918e-09,  2.0001e-24 ])
21185   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21186   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21187   , -2336.79    , array([ 0.0100729  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21188   , -2336.79    , array([ 0.0100628  ,  0.00662426 ,  7.99357e-09,  1.9981e-24 ])
21189   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  8.00156e-09,  1.9981e-24 ])
21190   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  2.0001e-24 ])
21197   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21198   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21199   , -2336.79    , array([ 0.0100729  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21200   , -2336.79    , array([ 0.0100628  ,  0.00662426 ,  7.99357e-09,  1.9981e-24 ])
21201   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  8.00156e-09,  1.9981e-24 ])
21202   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  2.0001e-24 ])
21203   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21204   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21205   , -2336.79    , array([ 0.0100729  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21206   , -2336.79    , array([ 0.0100628  ,  0.00662426 ,  7.99357e-09,  1.9981e-24 ])
21207   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  8.00156e-09,  1.9981e-24 ])
21208   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  2.0001e-24 ])
21209   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21210   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21211   , -2336.79    , array([ 0.0100729  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21212   , -2336.79    , array([ 0.0100628  ,  0.00662426 ,  7.99357e-09,  1.9981e-24 ])
21213   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  8.00156e-09,  1.9981e-24 ])
21214   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  2.0001e-24 ])
21215   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21216   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21217   , -2336.79    , array([ 0.0100729  ,  0.00661764 ,  7.99357e-09,  1.9981e-24 ])
21218   , -2336.79    , array([ 0.0100628  ,  0.00662426 ,  7.99357e-09,  1.9981e-24 ])
21219   , -2336.79    , array([ 0.0100628  ,  0.00661764 ,  8.00156e-09,  1.9981e-24 ])
