64295   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64296   , -78973      , array([ 0.00170201 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64297   , -78972.9    , array([ 0.00170031 ,  0.420905   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64298   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58604e-23,  2.16717e-08,  2.4729e-07 ])
64299   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16934e-08,  2.4729e-07 ])
64300   , -78972.7    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.47538e-07])
64301   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64309   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64310   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64311   , -78973      , array([ 0.00170201 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64312   , -78972.9    , array([ 0.00170031 ,  0.420905   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64313   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58604e-23,  2.16717e-08,  2.4729e-07 ])
64314   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16934e-08,  2.4729e-07 ])
64315   , -78972.7    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.47538e-07])
64316   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64317   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64318   , -78973      , array([ 0.00170201 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64319   , -78972.9    , array([ 0.00170031 ,  0.420905   ,  4.58146e-23,  2.16717e-08,  2.4729e-07 ])
64320   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58604e-23,  2.16717e-08,  2.4729e-07 ])
64321   , -78972.9    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16934e-08,  2.4729e-07 ])
64322   , -78972.7    , array([ 0.00170031 ,  0.420484   ,  4.58146e-23,  2.16717e-08,  2.47538e-07])
64323   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64324   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64325   , -78852.5    , array([ 0.00119241 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64326   , -78852.3    , array([ 0.00119122 ,  0.420013   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64327   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58604e-23,  2.16717e-08,  3.53857e-07])
64328   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16934e-08,  3.53857e-07])
64329   , -78852      , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.54211e-07])
64330   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64331   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64332   , -78852.5    , array([ 0.00119241 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64333   , -78852.3    , array([ 0.00119122 ,  0.420013   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64334   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58604e-23,  2.16717e-08,  3.53857e-07])
64335   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16934e-08,  3.53857e-07])
64336   , -78852      , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.54211e-07])
64337   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64338   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64339   , -78852.5    , array([ 0.00119241 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64340   , -78852.3    , array([ 0.00119122 ,  0.420013   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64341   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58604e-23,  2.16717e-08,  3.53857e-07])
64342   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16934e-08,  3.53857e-07])
64343   , -78852      , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.54211e-07])
64351   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64352   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64353   , -78852.5    , array([ 0.00119241 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64354   , -78852.3    , array([ 0.00119122 ,  0.420013   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64355   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58604e-23,  2.16717e-08,  3.53857e-07])
64356   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16934e-08,  3.53857e-07])
64357   , -78852      , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.54211e-07])
64358   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64359   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64360   , -78852.5    , array([ 0.00119241 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64361   , -78852.3    , array([ 0.00119122 ,  0.420013   ,  4.58146e-23,  2.16717e-08,  3.53857e-07])
64362   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58604e-23,  2.16717e-08,  3.53857e-07])
64363   , -78852.3    , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16934e-08,  3.53857e-07])
64364   , -78852      , array([ 0.00119122 ,  0.419593   ,  4.58146e-23,  2.16717e-08,  3.54211e-07])
64365   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64366   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64367   , -78806.6    , array([ 0.00109091 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64368   , -78806.3    , array([ 0.00108982 ,  0.41979    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64369   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58604e-23,  2.16717e-08,  3.87019e-07])
64370   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16934e-08,  3.87019e-07])
64371   , -78806      , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87406e-07])
64372   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64373   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64374   , -78806.6    , array([ 0.00109091 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64375   , -78806.3    , array([ 0.00108982 ,  0.41979    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64376   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58604e-23,  2.16717e-08,  3.87019e-07])
64377   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16934e-08,  3.87019e-07])
64378   , -78806      , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87406e-07])
64379   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64380   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64381   , -78806.6    , array([ 0.00109091 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64382   , -78806.3    , array([ 0.00108982 ,  0.41979    ,  4.58146e-23,  2.16717e-08,  3.87019e-07])
64383   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58604e-23,  2.16717e-08,  3.87019e-07])
64384   , -78806.3    , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16934e-08,  3.87019e-07])
64385   , -78806      , array([ 0.00108982 ,  0.41937    ,  4.58146e-23,  2.16717e-08,  3.87406e-07])
64386   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64387   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64388   , -78780.3    , array([ 0.00104345 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64389   , -78780      , array([ 0.00104241 ,  0.419679   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64390   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58604e-23,  2.16717e-08,  4.04748e-07])
64391   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16934e-08,  4.04748e-07])
64392   , -78779.7    , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.05153e-07])
64393   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64394   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64395   , -78780.3    , array([ 0.00104345 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64396   , -78780      , array([ 0.00104241 ,  0.419679   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64397   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58604e-23,  2.16717e-08,  4.04748e-07])
64398   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16934e-08,  4.04748e-07])
64399   , -78779.7    , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.05153e-07])
64400   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64401   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64402   , -78780.3    , array([ 0.00104345 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64403   , -78780      , array([ 0.00104241 ,  0.419679   ,  4.58146e-23,  2.16717e-08,  4.04748e-07])
64404   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58604e-23,  2.16717e-08,  4.04748e-07])
64405   , -78780      , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16934e-08,  4.04748e-07])
64406   , -78779.7    , array([ 0.00104241 ,  0.419259   ,  4.58146e-23,  2.16717e-08,  4.05153e-07])
64407   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64408   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64409   , -78766.3    , array([ 0.0010205  ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64410   , -78766      , array([ 0.00101948 ,  0.419623   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64411   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58604e-23,  2.16717e-08,  4.13915e-07])
64412   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16934e-08,  4.13915e-07])
64413   , -78765.7    , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.14329e-07])
64414   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64415   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64416   , -78766.3    , array([ 0.0010205  ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64417   , -78766      , array([ 0.00101948 ,  0.419623   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64418   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58604e-23,  2.16717e-08,  4.13915e-07])
64419   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16934e-08,  4.13915e-07])
64420   , -78765.7    , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.14329e-07])
64421   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64422   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64423   , -78766.3    , array([ 0.0010205  ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64424   , -78766      , array([ 0.00101948 ,  0.419623   ,  4.58146e-23,  2.16717e-08,  4.13915e-07])
64425   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58604e-23,  2.16717e-08,  4.13915e-07])
64426   , -78766      , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16934e-08,  4.13915e-07])
64427   , -78765.7    , array([ 0.00101948 ,  0.419204   ,  4.58146e-23,  2.16717e-08,  4.14329e-07])
64428   , -78758.8    , array([ 0.00100821 ,  0.419176   ,  4.58146e-23,  2.16717e-08,  4.18576e-07])
64429   , -78758.8    , array([ 0.00100821 ,  0.419176   ,  4.58146e-23,  2.16717e-08,  4.18576e-07])
64430   , -78759.1    , array([ 0.00100922 ,  0.419176   ,  4.58146e-23,  2.16717e-08,  4.18576e-07])
