66696   , -79089      , array([ 0.956211   ,  0.60506    ,  6.23306e-38,  7.67568e-52,  1.74924e-07])
66697   , -79089      , array([ 0.957168   ,  0.60506    ,  6.23306e-38,  7.67568e-52,  1.74924e-07])
66698   , -79089      , array([ 0.956211   ,  0.605666   ,  6.23306e-38,  7.67568e-52,  1.74924e-07])
66699   , -79089      , array([ 0.956211   ,  0.60506    ,  6.23929e-38,  7.67568e-52,  1.74924e-07])
66700   , -79089      , array([ 0.956211   ,  0.60506    ,  6.23306e-38,  7.68336e-52,  1.74924e-07])
66701   , -79089      , array([ 0.956211   ,  0.60506    ,  6.23306e-38,  7.67568e-52,  1.75099e-07])
66702   , -79089      , array([ 0.956211   ,  0.60506    ,  6.23306e-38,  7.67568e-52,  1.74924e-07])
66703   , -79088.4    , array([ 0.8263     ,  0.430874   ,  6.23306e-38,  7.67568e-52,  2.85224e-07])
66704   , -79088.4    , array([ 0.8263     ,  0.430874   ,  6.23306e-38,  7.67568e-52,  2.85224e-07])
66705   , -79088.4    , array([ 0.827127   ,  0.430874   ,  6.23306e-38,  7.67568e-52,  2.85224e-07])
66706   , -79088.4    , array([ 0.8263     ,  0.431305   ,  6.23306e-38,  7.67568e-52,  2.85224e-07])
66707   , -79088.4    , array([ 0.8263     ,  0.430874   ,  6.23929e-38,  7.67568e-52,  2.85224e-07])
66708   , -79088.4    , array([ 0.8263     ,  0.430874   ,  6.23306e-38,  7.68336e-52,  2.85224e-07])
66709   , -79088.4    , array([ 0.8263     ,  0.430874   ,  6.23306e-38,  7.67568e-52,  2.85509e-07])
66710   , -79064.5    , array([ 0.460759   ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.01619e-06])
66711   , -79064.5    , array([ 0.460759   ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.01619e-06])
66712   , -79064.5    , array([ 0.46122    ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.01619e-06])
66713   , -79064.6    , array([ 0.460759   ,  0.110915   ,  6.23306e-38,  7.67568e-52,  2.01619e-06])
66714   , -79064.5    , array([ 0.460759   ,  0.110804   ,  6.23929e-38,  7.67568e-52,  2.01619e-06])
66715   , -79064.5    , array([ 0.460759   ,  0.110804   ,  6.23306e-38,  7.68336e-52,  2.01619e-06])
66716   , -79064.5    , array([ 0.460759   ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.01821e-06])
66724   , -79064.5    , array([ 0.460759   ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.0162e-06 ])
66725   , -79064.5    , array([ 0.460759   ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.0162e-06 ])
66726   , -79064.5    , array([ 0.461219   ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.0162e-06 ])
66727   , -79064.6    , array([ 0.460759   ,  0.110915   ,  6.23306e-38,  7.67568e-52,  2.0162e-06 ])
66728   , -79064.5    , array([ 0.460759   ,  0.110804   ,  6.23929e-38,  7.67568e-52,  2.0162e-06 ])
66729   , -79064.5    , array([ 0.460759   ,  0.110804   ,  6.23306e-38,  7.68336e-52,  2.0162e-06 ])
66730   , -79064.5    , array([ 0.460759   ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.01821e-06])
66731   , -79064.5    , array([ 0.460758   ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.0162e-06 ])
66732   , -79064.5    , array([ 0.460758   ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.0162e-06 ])
66733   , -79064.5    , array([ 0.461219   ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.0162e-06 ])
66734   , -79064.6    , array([ 0.460758   ,  0.110915   ,  6.23306e-38,  7.67568e-52,  2.0162e-06 ])
66735   , -79064.5    , array([ 0.460758   ,  0.110804   ,  6.23929e-38,  7.67568e-52,  2.0162e-06 ])
66736   , -79064.5    , array([ 0.460758   ,  0.110804   ,  6.23306e-38,  7.68336e-52,  2.0162e-06 ])
66737   , -79064.5    , array([ 0.460758   ,  0.110804   ,  6.23306e-38,  7.67568e-52,  2.01822e-06])
66738   , -64489.8    , array([ 0.143267   ,  0.00732773 ,  6.23306e-38,  7.67568e-52,  0.000100745])
66739   , -64489.8    , array([ 0.143267   ,  0.00732773 ,  6.23306e-38,  7.67568e-52,  0.000100745])
66740   , -64490.2    , array([ 0.14341    ,  0.00732773 ,  6.23306e-38,  7.67568e-52,  0.000100745])
66741   , -64502.1    , array([ 0.143267   ,  0.00733506 ,  6.23306e-38,  7.67568e-52,  0.000100745])
66742   , -64489.8    , array([ 0.143267   ,  0.00732773 ,  6.23929e-38,  7.67568e-52,  0.000100745])
66743   , -64489.8    , array([ 0.143267   ,  0.00732773 ,  6.23306e-38,  7.68336e-52,  0.000100745])
66744   , -64477      , array([ 0.143267   ,  0.00732773 ,  6.23306e-38,  7.67568e-52,  0.000100846])
66745   , -64478.1    , array([ 0.143243   ,  0.00732495 ,  6.23306e-38,  7.67568e-52,  0.0001008  ])
66746   , -64478.1    , array([ 0.143243   ,  0.00732495 ,  6.23306e-38,  7.67568e-52,  0.0001008  ])
66747   , -64478.5    , array([ 0.143387   ,  0.00732495 ,  6.23306e-38,  7.67568e-52,  0.0001008  ])
66748   , -64490.4    , array([ 0.143243   ,  0.00733228 ,  6.23306e-38,  7.67568e-52,  0.0001008  ])
66749   , -64478.1    , array([ 0.143243   ,  0.00732495 ,  6.23929e-38,  7.67568e-52,  0.0001008  ])
66750   , -64478.1    , array([ 0.143243   ,  0.00732495 ,  6.23306e-38,  7.68336e-52,  0.0001008  ])
66751   , -64465.3    , array([ 0.143243   ,  0.00732495 ,  6.23306e-38,  7.67568e-52,  0.000100901])
66752   , -64466.3    , array([ 0.14322    ,  0.00732217 ,  6.23306e-38,  7.67568e-52,  0.000100855])
66753   , -64466.3    , array([ 0.14322    ,  0.00732217 ,  6.23306e-38,  7.67568e-52,  0.000100855])
66754   , -64466.7    , array([ 0.143363   ,  0.00732217 ,  6.23306e-38,  7.67568e-52,  0.000100855])
66755   , -64478.7    , array([ 0.14322    ,  0.00732949 ,  6.23306e-38,  7.67568e-52,  0.000100855])
66756   , -64466.3    , array([ 0.14322    ,  0.00732217 ,  6.23929e-38,  7.67568e-52,  0.000100855])
66757   , -64466.3    , array([ 0.14322    ,  0.00732217 ,  6.23306e-38,  7.68336e-52,  0.000100855])
66758   , -64453.6    , array([ 0.14322    ,  0.00732217 ,  6.23306e-38,  7.67568e-52,  0.000100956])
66759   , -2701.54    , array([ 0.079875   ,  0.0018837  ,  6.23306e-38,  7.67568e-52,  0.000712534])
66760   , -2701.54    , array([ 0.079875   ,  0.0018837  ,  6.23306e-38,  7.67568e-52,  0.000712534])
66761   , -2701.54    , array([ 0.0799549  ,  0.0018837  ,  6.23306e-38,  7.67568e-52,  0.000712534])
66762   , -2698.36    , array([ 0.079875   ,  0.00188559 ,  6.23306e-38,  7.67568e-52,  0.000712534])
66763   , -2701.54    , array([ 0.079875   ,  0.0018837  ,  6.23929e-38,  7.67568e-52,  0.000712534])
66764   , -2701.54    , array([ 0.079875   ,  0.0018837  ,  6.23306e-38,  7.68336e-52,  0.000712534])
66765   , -2704.68    , array([ 0.079875   ,  0.0018837  ,  6.23306e-38,  7.67568e-52,  0.000713247])
66766   , -7179.44    , array([ 0.0897525  ,  0.00247027 ,  6.23306e-38,  7.67568e-52,  0.000482239])
66767   , -7179.44    , array([ 0.0897525  ,  0.00247027 ,  6.23306e-38,  7.67568e-52,  0.000482239])
66768   , -7179.64    , array([ 0.0898423  ,  0.00247027 ,  6.23306e-38,  7.67568e-52,  0.000482239])
66769   , -7194.87    , array([ 0.0897525  ,  0.00247274 ,  6.23306e-38,  7.67568e-52,  0.000482239])
66770   , -7179.44    , array([ 0.0897525  ,  0.00247027 ,  6.23929e-38,  7.67568e-52,  0.000482239])
66771   , -7179.44    , array([ 0.0897525  ,  0.00247027 ,  6.23306e-38,  7.68336e-52,  0.000482239])
66772   , -7163.82    , array([ 0.0897525  ,  0.00247027 ,  6.23306e-38,  7.67568e-52,  0.000482722])
66773   , -2547.97    , array([ 0.0812486  ,  0.00195988 ,  6.23306e-38,  7.67568e-52,  0.000672994])
66774   , -2547.97    , array([ 0.0812486  ,  0.00195988 ,  6.23306e-38,  7.67568e-52,  0.000672994])
66775   , -2547.99    , array([ 0.0813299  ,  0.00195988 ,  6.23306e-38,  7.67568e-52,  0.000672994])
66776   , -2547.9     , array([ 0.0812486  ,  0.00196184 ,  6.23306e-38,  7.67568e-52,  0.000672994])
66777   , -2547.97    , array([ 0.0812486  ,  0.00195988 ,  6.23929e-38,  7.67568e-52,  0.000672994])
66778   , -2547.97    , array([ 0.0812486  ,  0.00195988 ,  6.23306e-38,  7.68336e-52,  0.000672994])
66779   , -2547.99    , array([ 0.0812486  ,  0.00195988 ,  6.23306e-38,  7.67568e-52,  0.000673667])
66780   , -2547.95    , array([ 0.0812654  ,  0.00196082 ,  6.23306e-38,  7.67568e-52,  0.00067253 ])
66781   , -2547.95    , array([ 0.0812654  ,  0.00196082 ,  6.23306e-38,  7.67568e-52,  0.00067253 ])
66782   , -2547.97    , array([ 0.0813467  ,  0.00196082 ,  6.23306e-38,  7.67568e-52,  0.00067253 ])
66783   , -2547.92    , array([ 0.0812654  ,  0.00196278 ,  6.23306e-38,  7.67568e-52,  0.00067253 ])
66784   , -2547.95    , array([ 0.0812654  ,  0.00196082 ,  6.23929e-38,  7.67568e-52,  0.00067253 ])
66785   , -2547.95    , array([ 0.0812654  ,  0.00196082 ,  6.23306e-38,  7.68336e-52,  0.00067253 ])
66786   , -2547.93    , array([ 0.0812654  ,  0.00196082 ,  6.23306e-38,  7.67568e-52,  0.000673203])
66787   , -3761.68    , array([ 0.0854036  ,  0.00220085 ,  6.23306e-38,  7.67568e-52,  0.000569491])
66788   , -3761.68    , array([ 0.0854036  ,  0.00220085 ,  6.23306e-38,  7.67568e-52,  0.000569491])
66789   , -3761.78    , array([ 0.085489   ,  0.00220085 ,  6.23306e-38,  7.67568e-52,  0.000569491])
66790   , -3770.03    , array([ 0.0854036  ,  0.00220305 ,  6.23306e-38,  7.67568e-52,  0.000569491])
66791   , -3761.68    , array([ 0.0854036  ,  0.00220085 ,  6.23929e-38,  7.67568e-52,  0.000569491])
66792   , -3761.68    , array([ 0.0854036  ,  0.00220085 ,  6.23306e-38,  7.68336e-52,  0.000569491])
66793   , -3753.23    , array([ 0.0854036  ,  0.00220085 ,  6.23306e-38,  7.67568e-52,  0.000570061])
66794   , -2547.95    , array([ 0.0812657  ,  0.00196084 ,  6.23306e-38,  7.67568e-52,  0.000672522])
66795   , -2547.95    , array([ 0.0812657  ,  0.00196084 ,  6.23306e-38,  7.67568e-52,  0.000672522])
66796   , -2547.97    , array([ 0.081347   ,  0.00196084 ,  6.23306e-38,  7.67568e-52,  0.000672522])
66797   , -2547.92    , array([ 0.0812657  ,  0.0019628  ,  6.23306e-38,  7.67568e-52,  0.000672522])
66798   , -2547.95    , array([ 0.0812657  ,  0.00196084 ,  6.23929e-38,  7.67568e-52,  0.000672522])
66799   , -2547.95    , array([ 0.0812657  ,  0.00196084 ,  6.23306e-38,  7.68336e-52,  0.000672522])
66800   , -2547.93    , array([ 0.0812657  ,  0.00196084 ,  6.23306e-38,  7.67568e-52,  0.000673195])
66808   , -2550.8     , array([ 0.0810668  ,  0.00195019 ,  6.23306e-38,  7.67568e-52,  0.000677964])
66809   , -2550.8     , array([ 0.0810668  ,  0.00195019 ,  6.23306e-38,  7.67568e-52,  0.000677964])
66810   , -2550.82    , array([ 0.0811479  ,  0.00195019 ,  6.23306e-38,  7.67568e-52,  0.000677964])
