235180  , -111540     , array([ 0.0236052  ,  0.801725   ,  1.24441e-23,  4.81233e-45,  0.0197834  ])
235181  , -111467     , array([ 0.0236289  ,  0.801725   ,  1.24441e-23,  4.81233e-45,  0.0197834  ])
235182  , -111547     , array([ 0.0236052  ,  0.802527   ,  1.24441e-23,  4.81233e-45,  0.0197834  ])
235183  , -111540     , array([ 0.0236052  ,  0.801725   ,  1.24565e-23,  4.81233e-45,  0.0197834  ])
235184  , -111540     , array([ 0.0236052  ,  0.801725   ,  1.24441e-23,  4.81715e-45,  0.0197834  ])
235185  , -111594     , array([ 0.0236052  ,  0.801725   ,  1.24441e-23,  4.81233e-45,  0.0198032  ])
235186  , -111540     , array([ 0.0236052  ,  0.801725   ,  1.24441e-23,  4.81233e-45,  0.0197834  ])
235187  , -52633.8    , array([ 0.0530759  ,  0.741505   ,  1.24441e-23,  4.81233e-45,  0.0108801  ])
235188  , -52633.8    , array([ 0.0530759  ,  0.741505   ,  1.24441e-23,  4.81233e-45,  0.0108801  ])
235189  , -52612.1    , array([ 0.053129   ,  0.741505   ,  1.24441e-23,  4.81233e-45,  0.0108801  ])
235190  , -52639.3    , array([ 0.0530759  ,  0.742247   ,  1.24441e-23,  4.81233e-45,  0.0108801  ])
235191  , -52633.8    , array([ 0.0530759  ,  0.741505   ,  1.24565e-23,  4.81233e-45,  0.0108801  ])
235192  , -52633.8    , array([ 0.0530759  ,  0.741505   ,  1.24441e-23,  4.81715e-45,  0.0108801  ])
235193  , -52646.3    , array([ 0.0530759  ,  0.741505   ,  1.24441e-23,  4.81233e-45,  0.010891   ])
235201  , -52610.1    , array([ 0.0531508  ,  0.739298   ,  1.24441e-23,  4.81233e-45,  0.0109004  ])
235202  , -52610.1    , array([ 0.0531508  ,  0.739298   ,  1.24441e-23,  4.81233e-45,  0.0109004  ])
235203  , -52588.4    , array([ 0.053204   ,  0.739298   ,  1.24441e-23,  4.81233e-45,  0.0109004  ])
235204  , -52615.6    , array([ 0.0531508  ,  0.740038   ,  1.24441e-23,  4.81233e-45,  0.0109004  ])
235205  , -52610.1    , array([ 0.0531508  ,  0.739298   ,  1.24565e-23,  4.81233e-45,  0.0109004  ])
235206  , -52610.1    , array([ 0.0531508  ,  0.739298   ,  1.24441e-23,  4.81715e-45,  0.0109004  ])
235207  , -52622.6    , array([ 0.0531508  ,  0.739298   ,  1.24441e-23,  4.81233e-45,  0.0109113  ])
235208  , -52586.2    , array([ 0.0532261  ,  0.73709    ,  1.24441e-23,  4.81233e-45,  0.0109208  ])
235209  , -52586.2    , array([ 0.0532261  ,  0.73709    ,  1.24441e-23,  4.81233e-45,  0.0109208  ])
