1019    , -39597.9    , array([ 0.0114614  ,  7.77425    ,  0.0278398  ,  0.263361   ])
1020    , -39550.8    , array([ 0.0114728  ,  7.77425    ,  0.0278398  ,  0.263361   ])
1021    , -39605.8    , array([ 0.0114614  ,  7.78203    ,  0.0278398  ,  0.263361   ])
1022    , -39643.2    , array([ 0.0114614  ,  7.77425    ,  0.0278677  ,  0.263361   ])
1023    , -39610.6    , array([ 0.0114614  ,  7.77425    ,  0.0278398  ,  0.263625   ])
1024    , -39597.9    , array([ 0.0114614  ,  7.77425    ,  0.0278398  ,  0.263361   ])
1025    , -8055.84    , array([ 0.0232894  ,  6.90318    ,  0.0140648  ,  0.217237   ])
1026    , -8055.84    , array([ 0.0232894  ,  6.90318    ,  0.0140648  ,  0.217237   ])
1027    , -8050.16    , array([ 0.0233127  ,  6.90318    ,  0.0140648  ,  0.217237   ])
1028    , -8058.53    , array([ 0.0232894  ,  6.91009    ,  0.0140648  ,  0.217237   ])
1029    , -8061.46    , array([ 0.0232894  ,  6.90318    ,  0.0140789  ,  0.217237   ])
1030    , -8063.97    , array([ 0.0232894  ,  6.90318    ,  0.0140648  ,  0.217454   ])
1031    , -5852.92    , array([ 0.011662   ,  0.902778   ,  0.0227087  ,  7.43029e-05])
1032    , -5852.92    , array([ 0.011662   ,  0.902778   ,  0.0227087  ,  7.43029e-05])
1033    , -5854.33    , array([ 0.0116736  ,  0.902778   ,  0.0227087  ,  7.43029e-05])
1034    , -5852.91    , array([ 0.011662   ,  0.903681   ,  0.0227087  ,  7.43029e-05])
1035    , -5849.3     , array([ 0.011662   ,  0.902778   ,  0.0227314  ,  7.43029e-05])
1036    , -5852.78    , array([ 0.011662   ,  0.902778   ,  0.0227087  ,  7.43773e-05])
1037    , -762.504    , array([ 0.0644889  ,  0.51521    ,  0.153909   ,  4.54926e-05])
1038    , -762.504    , array([ 0.0644889  ,  0.51521    ,  0.153909   ,  4.54926e-05])
1039    , -764.064    , array([ 0.0645535  ,  0.51521    ,  0.153909   ,  4.54926e-05])
1040    , -762.502    , array([ 0.0644889  ,  0.515725   ,  0.153909   ,  4.54926e-05])
1041    , -759.666    , array([ 0.0644889  ,  0.51521    ,  0.154063   ,  4.54926e-05])
1042    , -762.49     , array([ 0.0644889  ,  0.51521    ,  0.153909   ,  4.55381e-05])
1049    , -762.328    , array([ 0.0644828  ,  0.514673   ,  0.153911   ,  4.55036e-05])
1050    , -762.328    , array([ 0.0644828  ,  0.514673   ,  0.153911   ,  4.55036e-05])
1051    , -763.888    , array([ 0.0645473  ,  0.514673   ,  0.153911   ,  4.55036e-05])
1052    , -762.326    , array([ 0.0644828  ,  0.515188   ,  0.153911   ,  4.55036e-05])
1053    , -759.49     , array([ 0.0644828  ,  0.514673   ,  0.154064   ,  4.55036e-05])
1054    , -762.314    , array([ 0.0644828  ,  0.514673   ,  0.153911   ,  4.55492e-05])
1055    , -757.114    , array([ 0.0643002  ,  0.499031   ,  0.153951   ,  4.58324e-05])
1056    , -757.114    , array([ 0.0643002  ,  0.499031   ,  0.153951   ,  4.58324e-05])
1057    , -758.673    , array([ 0.0643645  ,  0.499031   ,  0.153951   ,  4.58324e-05])
1058    , -757.112    , array([ 0.0643002  ,  0.499531   ,  0.153951   ,  4.58324e-05])
1059    , -754.286    , array([ 0.0643002  ,  0.499031   ,  0.154105   ,  4.58324e-05])
1060    , -757.1      , array([ 0.0643002  ,  0.499031   ,  0.153951   ,  4.58782e-05])
1067    , -757.07     , array([ 0.0642987  ,  0.498902   ,  0.153952   ,  4.58352e-05])
1068    , -757.07     , array([ 0.0642987  ,  0.498902   ,  0.153952   ,  4.58352e-05])
1069    , -758.629    , array([ 0.064363   ,  0.498902   ,  0.153952   ,  4.58352e-05])
1070    , -757.068    , array([ 0.0642987  ,  0.499401   ,  0.153952   ,  4.58352e-05])
1071    , -754.242    , array([ 0.0642987  ,  0.498902   ,  0.154106   ,  4.58352e-05])
1072    , -757.056    , array([ 0.0642987  ,  0.498902   ,  0.153952   ,  4.5881e-05 ])
1073    , -755.714    , array([ 0.0642512  ,  0.49491    ,  0.153962   ,  4.59211e-05])
1074    , -755.714    , array([ 0.0642512  ,  0.49491    ,  0.153962   ,  4.59211e-05])
1075    , -757.273    , array([ 0.0643155  ,  0.49491    ,  0.153962   ,  4.59211e-05])
1076    , -755.712    , array([ 0.0642512  ,  0.495405   ,  0.153962   ,  4.59211e-05])
1077    , -752.889    , array([ 0.0642512  ,  0.49491    ,  0.154116   ,  4.59211e-05])
1078    , -755.7      , array([ 0.0642512  ,  0.49491    ,  0.153962   ,  4.59671e-05])
1085    , -755.703    , array([ 0.0642509  ,  0.494878   ,  0.153962   ,  4.59218e-05])
1086    , -755.703    , array([ 0.0642509  ,  0.494878   ,  0.153962   ,  4.59218e-05])
1087    , -757.262    , array([ 0.0643151  ,  0.494878   ,  0.153962   ,  4.59218e-05])
1088    , -755.701    , array([ 0.0642509  ,  0.495373   ,  0.153962   ,  4.59218e-05])
1089    , -752.878    , array([ 0.0642509  ,  0.494878   ,  0.154116   ,  4.59218e-05])
1090    , -755.689    , array([ 0.0642509  ,  0.494878   ,  0.153962   ,  4.59678e-05])
1091    , -755.36     , array([ 0.0642389  ,  0.493874   ,  0.153965   ,  4.59436e-05])
1092    , -755.36     , array([ 0.0642389  ,  0.493874   ,  0.153965   ,  4.59436e-05])
1093    , -756.919    , array([ 0.0643032  ,  0.493874   ,  0.153965   ,  4.59436e-05])
1094    , -755.358    , array([ 0.0642389  ,  0.494368   ,  0.153965   ,  4.59436e-05])
