230     , -55207.4    , array([ 0.0127239  ,  0.951455   ,  0.00873598 ,  0.067128   ])
231     , -55205.9    , array([ 0.0127366  ,  0.951455   ,  0.00873598 ,  0.067128   ])
232     , -55207.3    , array([ 0.0127239  ,  0.952407   ,  0.00873598 ,  0.067128   ])
233     , -55208.9    , array([ 0.0127239  ,  0.951455   ,  0.00874472 ,  0.067128   ])
234     , -55210.5    , array([ 0.0127239  ,  0.951455   ,  0.00873598 ,  0.0671951  ])
235     , -55207.4    , array([ 0.0127239  ,  0.951455   ,  0.00873598 ,  0.067128   ])
236     , -54815.4    , array([ 0.0189486  ,  0.982726   ,  0.00575671 ,  0.0293136  ])
237     , -54815.4    , array([ 0.0189486  ,  0.982726   ,  0.00575671 ,  0.0293136  ])
238     , -54817.4    , array([ 0.0189675  ,  0.982726   ,  0.00575671 ,  0.0293136  ])
239     , -54815.2    , array([ 0.0189486  ,  0.983709   ,  0.00575671 ,  0.0293136  ])
240     , -54813.5    , array([ 0.0189486  ,  0.982726   ,  0.00576247 ,  0.0293136  ])
241     , -54815.3    , array([ 0.0189486  ,  0.982726   ,  0.00575671 ,  0.0293429  ])
242     , -54257.7    , array([ 0.0152193  ,  1.03869    ,  0.00697489 ,  0.0185997  ])
243     , -54257.7    , array([ 0.0152193  ,  1.03869    ,  0.00697489 ,  0.0185997  ])
244     , -54259.1    , array([ 0.0152345  ,  1.03869    ,  0.00697489 ,  0.0185997  ])
245     , -54257.5    , array([ 0.0152193  ,  1.03973    ,  0.00697489 ,  0.0185997  ])
246     , -54256.4    , array([ 0.0152193  ,  1.03869    ,  0.00698187 ,  0.0185997  ])
247     , -54257.1    , array([ 0.0152193  ,  1.03869    ,  0.00697489 ,  0.0186183  ])
248     , -54013.6    , array([ 0.0109673  ,  80.8402    ,  0.00616645 ,  0.0140395  ])
249     , -54013.6    , array([ 0.0109673  ,  80.8402    ,  0.00616645 ,  0.0140395  ])
250     , -54014.7    , array([ 0.0109783  ,  80.8402    ,  0.00616645 ,  0.0140395  ])
251     , -54013.6    , array([ 0.0109673  ,  80.921     ,  0.00616645 ,  0.0140395  ])
252     , -54012.5    , array([ 0.0109673  ,  80.8402    ,  0.00617262 ,  0.0140395  ])
253     , -54012.4    , array([ 0.0109673  ,  80.8402    ,  0.00616645 ,  0.0140536  ])
260     , -54013.6    , array([ 0.0109673  ,  80.8402    ,  0.00616642 ,  0.0140395  ])
261     , -54013.6    , array([ 0.0109673  ,  80.8402    ,  0.00616642 ,  0.0140395  ])
262     , -54014.7    , array([ 0.0109783  ,  80.8402    ,  0.00616642 ,  0.0140395  ])
263     , -54013.6    , array([ 0.0109673  ,  80.921     ,  0.00616642 ,  0.0140395  ])
264     , -54012.5    , array([ 0.0109673  ,  80.8402    ,  0.00617259 ,  0.0140395  ])
265     , -54012.4    , array([ 0.0109673  ,  80.8402    ,  0.00616642 ,  0.0140536  ])
272     , -54013.6    , array([ 0.0109673  ,  80.8402    ,  0.00616641 ,  0.0140395  ])
273     , -54013.6    , array([ 0.0109673  ,  80.8402    ,  0.00616641 ,  0.0140395  ])
274     , -54014.7    , array([ 0.0109783  ,  80.8402    ,  0.00616641 ,  0.0140395  ])
275     , -54013.6    , array([ 0.0109673  ,  80.921     ,  0.00616641 ,  0.0140395  ])
276     , -54012.5    , array([ 0.0109673  ,  80.8402    ,  0.00617258 ,  0.0140395  ])
277     , -54012.4    , array([ 0.0109673  ,  80.8402    ,  0.00616641 ,  0.0140536  ])
278     , -53812.9    , array([ 0.00117908 ,  75.5011    ,  0.000668625,  0.0164103  ])
279     , -53812.9    , array([ 0.00117908 ,  75.5011    ,  0.000668625,  0.0164103  ])
280     , -53814.1    , array([ 0.00118026 ,  75.5011    ,  0.000668625,  0.0164103  ])
281     , -53812.9    , array([ 0.00117908 ,  75.5766    ,  0.000668625,  0.0164103  ])
282     , -53811.8    , array([ 0.00117908 ,  75.5011    ,  0.000669294,  0.0164103  ])
283     , -53811.8    , array([ 0.00117908 ,  75.5011    ,  0.000668625,  0.0164268  ])
290     , -53812.9    , array([ 0.00117908 ,  75.5011    ,  0.000668624,  0.0164104  ])
291     , -53812.9    , array([ 0.00117908 ,  75.5011    ,  0.000668624,  0.0164104  ])
292     , -53814.1    , array([ 0.00118026 ,  75.5011    ,  0.000668624,  0.0164104  ])
293     , -53812.9    , array([ 0.00117908 ,  75.5766    ,  0.000668624,  0.0164104  ])
294     , -53811.8    , array([ 0.00117908 ,  75.5011    ,  0.000669293,  0.0164104  ])
295     , -53811.8    , array([ 0.00117908 ,  75.5011    ,  0.000668624,  0.0164268  ])
302     , -53812.9    , array([ 0.00117908 ,  75.5011    ,  0.000668624,  0.0164104  ])
303     , -53812.9    , array([ 0.00117908 ,  75.5011    ,  0.000668624,  0.0164104  ])
304     , -53814.1    , array([ 0.00118026 ,  75.5011    ,  0.000668624,  0.0164104  ])
305     , -53812.9    , array([ 0.00117908 ,  75.5766    ,  0.000668624,  0.0164104  ])
306     , -53811.8    , array([ 0.00117908 ,  75.5011    ,  0.000669293,  0.0164104  ])
307     , -53811.8    , array([ 0.00117908 ,  75.5011    ,  0.000668624,  0.0164268  ])
314     , -53812.9    , array([ 0.00117908 ,  75.5011    ,  0.000668624,  0.0164104  ])
315     , -53812.9    , array([ 0.00117908 ,  75.5011    ,  0.000668624,  0.0164104  ])
316     , -53814.1    , array([ 0.00118026 ,  75.5011    ,  0.000668624,  0.0164104  ])
317     , -53812.9    , array([ 0.00117908 ,  75.5766    ,  0.000668624,  0.0164104  ])
318     , -53811.8    , array([ 0.00117908 ,  75.5011    ,  0.000669293,  0.0164104  ])
319     , -53811.8    , array([ 0.00117908 ,  75.5011    ,  0.000668624,  0.0164268  ])
326     , -53812.9    , array([ 0.00117908 ,  75.5011    ,  0.000668624,  0.0164104  ])
