280935  , -79085      , array([ 0.314139   ,  0.0102477  ,  1.72473e-64,  2.13357e-69,  3.80935e-08])
280936  , -79085      , array([ 0.314453   ,  0.0102477  ,  1.72473e-64,  2.13357e-69,  3.80935e-08])
280937  , -79085      , array([ 0.314139   ,  0.0102579  ,  1.72473e-64,  2.13357e-69,  3.80935e-08])
280938  , -79085      , array([ 0.314139   ,  0.0102477  ,  1.72646e-64,  2.13357e-69,  3.80935e-08])
280939  , -79085      , array([ 0.314139   ,  0.0102477  ,  1.72473e-64,  2.13571e-69,  3.80935e-08])
280940  , -79085      , array([ 0.314139   ,  0.0102477  ,  1.72473e-64,  2.13357e-69,  3.81316e-08])
280941  , -79085      , array([ 0.314139   ,  0.0102477  ,  1.72473e-64,  2.13357e-69,  3.80935e-08])
280942  , -79071      , array([ 0.309261   ,  0.00505937 ,  1.72473e-64,  2.13357e-69,  7.84393e-08])
280943  , -79071      , array([ 0.309261   ,  0.00505937 ,  1.72473e-64,  2.13357e-69,  7.84393e-08])
280944  , -79071      , array([ 0.30957    ,  0.00505937 ,  1.72473e-64,  2.13357e-69,  7.84393e-08])
280945  , -79071      , array([ 0.309261   ,  0.00506443 ,  1.72473e-64,  2.13357e-69,  7.84393e-08])
280946  , -79071      , array([ 0.309261   ,  0.00505937 ,  1.72646e-64,  2.13357e-69,  7.84393e-08])
280947  , -79071      , array([ 0.309261   ,  0.00505937 ,  1.72473e-64,  2.13571e-69,  7.84393e-08])
280948  , -79071      , array([ 0.309261   ,  0.00505937 ,  1.72473e-64,  2.13357e-69,  7.85178e-08])
280956  , -79071      , array([ 0.309261   ,  0.00505937 ,  1.72473e-64,  2.13357e-69,  7.84393e-08])
280957  , -79071      , array([ 0.309261   ,  0.00505937 ,  1.72473e-64,  2.13357e-69,  7.84393e-08])
280958  , -79071      , array([ 0.30957    ,  0.00505937 ,  1.72473e-64,  2.13357e-69,  7.84393e-08])
280959  , -79071      , array([ 0.309261   ,  0.00506443 ,  1.72473e-64,  2.13357e-69,  7.84393e-08])
280960  , -79071      , array([ 0.309261   ,  0.00505937 ,  1.72646e-64,  2.13357e-69,  7.84393e-08])
280961  , -79071      , array([ 0.309261   ,  0.00505937 ,  1.72473e-64,  2.13571e-69,  7.84393e-08])
280962  , -79071      , array([ 0.309261   ,  0.00505937 ,  1.72473e-64,  2.13357e-69,  7.85178e-08])
280963  , -79071      , array([ 0.309261   ,  0.00505936 ,  1.72473e-64,  2.13357e-69,  7.84394e-08])
280964  , -79071      , array([ 0.309261   ,  0.00505936 ,  1.72473e-64,  2.13357e-69,  7.84394e-08])
280965  , -79071      , array([ 0.30957    ,  0.00505936 ,  1.72473e-64,  2.13357e-69,  7.84394e-08])
280966  , -79071      , array([ 0.309261   ,  0.00506442 ,  1.72473e-64,  2.13357e-69,  7.84394e-08])
280967  , -79071      , array([ 0.309261   ,  0.00505936 ,  1.72646e-64,  2.13357e-69,  7.84394e-08])
280968  , -79071      , array([ 0.309261   ,  0.00505936 ,  1.72473e-64,  2.13571e-69,  7.84394e-08])
280969  , -79071      , array([ 0.309261   ,  0.00505936 ,  1.72473e-64,  2.13357e-69,  7.85178e-08])
280970  , -78772.5    , array([ 0.299731   ,  0.00123322 ,  1.72473e-64,  2.13357e-69,  3.32583e-07])
280971  , -78772.5    , array([ 0.299731   ,  0.00123322 ,  1.72473e-64,  2.13357e-69,  3.32583e-07])
