15268   , -85364.3    , array([ 0.149557   ,  0.740202   ,  1.7128e-32 ,  7.87442e-09,  0.174688   ])
15269   , -85291.9    , array([ 0.149707   ,  0.740202   ,  1.7128e-32 ,  7.87442e-09,  0.174688   ])
15270   , -85378.4    , array([ 0.149557   ,  0.740942   ,  1.7128e-32 ,  7.87442e-09,  0.174688   ])
15271   , -85364.3    , array([ 0.149557   ,  0.740202   ,  1.71451e-32,  7.87442e-09,  0.174688   ])
15272   , -85364.3    , array([ 0.149557   ,  0.740202   ,  1.7128e-32 ,  7.8823e-09 ,  0.174688   ])
15273   , -85418.9    , array([ 0.149557   ,  0.740202   ,  1.7128e-32 ,  7.87442e-09,  0.174863   ])
15274   , -85364.3    , array([ 0.149557   ,  0.740202   ,  1.7128e-32 ,  7.87442e-09,  0.174688   ])
15275   , -27205.8    , array([ 0.331842   ,  0.633765   ,  1.7128e-32 ,  7.87442e-09,  0.0958052  ])
15276   , -27205.8    , array([ 0.331842   ,  0.633765   ,  1.7128e-32 ,  7.87442e-09,  0.0958052  ])
15277   , -27180.3    , array([ 0.332174   ,  0.633765   ,  1.7128e-32 ,  7.87442e-09,  0.0958052  ])
15278   , -27218.5    , array([ 0.331842   ,  0.634399   ,  1.7128e-32 ,  7.87442e-09,  0.0958052  ])
15279   , -27205.8    , array([ 0.331842   ,  0.633765   ,  1.71451e-32,  7.87442e-09,  0.0958052  ])
15280   , -27205.8    , array([ 0.331842   ,  0.633765   ,  1.7128e-32 ,  7.8823e-09 ,  0.0958052  ])
15281   , -27217.1    , array([ 0.331842   ,  0.633765   ,  1.7128e-32 ,  7.87442e-09,  0.0959011  ])
15282   , -875739     , array([ 6.9358     ,  0.00123487 ,  1.7128e-32 ,  7.87442e-09,  3.15168    ])
15283   , -875739     , array([ 6.9358     ,  0.00123487 ,  1.7128e-32 ,  7.87442e-09,  3.15168    ])
15284   , -875752     , array([ 6.94274    ,  0.00123487 ,  1.7128e-32 ,  7.87442e-09,  3.15168    ])
15285   , -875698     , array([ 6.9358     ,  0.00123611 ,  1.7128e-32 ,  7.87442e-09,  3.15168    ])
15286   , -875739     , array([ 6.9358     ,  0.00123487 ,  1.71451e-32,  7.87442e-09,  3.15168    ])
15287   , -875705     , array([ 6.9358     ,  0.00123487 ,  1.7128e-32 ,  7.8823e-09 ,  3.15168    ])
15288   , -875742     , array([ 6.9358     ,  0.00123487 ,  1.7128e-32 ,  7.87442e-09,  3.15483    ])
15289   , -24513.5    , array([ 0.357239   ,  0.544724   ,  1.7128e-32 ,  7.87442e-09,  0.104279   ])
15290   , -24513.5    , array([ 0.357239   ,  0.544724   ,  1.7128e-32 ,  7.87442e-09,  0.104279   ])
15291   , -24488.3    , array([ 0.357596   ,  0.544724   ,  1.7128e-32 ,  7.87442e-09,  0.104279   ])
15292   , -24525      , array([ 0.357239   ,  0.545269   ,  1.7128e-32 ,  7.87442e-09,  0.104279   ])
15293   , -24513.5    , array([ 0.357239   ,  0.544724   ,  1.71451e-32,  7.87442e-09,  0.104279   ])
15294   , -24513.5    , array([ 0.357239   ,  0.544724   ,  1.7128e-32 ,  7.8823e-09 ,  0.104279   ])
15295   , -24526.5    , array([ 0.357239   ,  0.544724   ,  1.7128e-32 ,  7.87442e-09,  0.104383   ])
15296   , -21517.1    , array([ 0.15715    ,  0.145215   ,  1.7128e-32 ,  7.87442e-09,  0.0446639  ])
15297   , -21517.1    , array([ 0.15715    ,  0.145215   ,  1.7128e-32 ,  7.87442e-09,  0.0446639  ])
15298   , -21490.2    , array([ 0.157307   ,  0.145215   ,  1.7128e-32 ,  7.87442e-09,  0.0446639  ])
15299   , -21523.6    , array([ 0.15715    ,  0.145361   ,  1.7128e-32 ,  7.87442e-09,  0.0446639  ])
15300   , -21517.1    , array([ 0.15715    ,  0.145215   ,  1.71451e-32,  7.87442e-09,  0.0446639  ])
15301   , -21517.1    , array([ 0.15715    ,  0.145215   ,  1.7128e-32 ,  7.8823e-09 ,  0.0446639  ])
15302   , -21534.2    , array([ 0.15715    ,  0.145215   ,  1.7128e-32 ,  7.87442e-09,  0.0447086  ])
15303   , -16292.7    , array([ 0.206405   ,  0.136992   ,  1.7128e-32 ,  7.87439e-09,  0.0492031  ])
15304   , -16292.7    , array([ 0.206405   ,  0.136992   ,  1.7128e-32 ,  7.87439e-09,  0.0492031  ])
15305   , -16271.3    , array([ 0.206612   ,  0.136992   ,  1.7128e-32 ,  7.87439e-09,  0.0492031  ])
15306   , -16295.2    , array([ 0.206405   ,  0.137129   ,  1.7128e-32 ,  7.87439e-09,  0.0492031  ])
15307   , -16292.7    , array([ 0.206405   ,  0.136992   ,  1.71451e-32,  7.87439e-09,  0.0492031  ])
15308   , -16292.7    , array([ 0.206405   ,  0.136992   ,  1.7128e-32 ,  7.88227e-09,  0.0492031  ])
15309   , -16309      , array([ 0.206405   ,  0.136992   ,  1.7128e-32 ,  7.87439e-09,  0.0492523  ])
15310   , -8415.85    , array([ 0.373361   ,  0.166838   ,  1.7128e-32 ,  7.87427e-09,  0.0542678  ])
15311   , -8415.85    , array([ 0.373361   ,  0.166838   ,  1.7128e-32 ,  7.87427e-09,  0.0542678  ])
15312   , -8404.38    , array([ 0.373734   ,  0.166838   ,  1.7128e-32 ,  7.87427e-09,  0.0542678  ])
15313   , -8419.01    , array([ 0.373361   ,  0.167005   ,  1.7128e-32 ,  7.87427e-09,  0.0542678  ])
15314   , -8415.85    , array([ 0.373361   ,  0.166838   ,  1.71451e-32,  7.87427e-09,  0.0542678  ])
15315   , -8415.85    , array([ 0.373361   ,  0.166838   ,  1.7128e-32 ,  7.88215e-09,  0.0542678  ])
15316   , -8423.33    , array([ 0.373361   ,  0.166838   ,  1.7128e-32 ,  7.87427e-09,  0.0543221  ])
15317   , -3773.9     , array([ 0.516191   ,  0.112782   ,  1.7128e-32 ,  7.87414e-09,  0.0409805  ])
15318   , -3773.9     , array([ 0.516191   ,  0.112782   ,  1.7128e-32 ,  7.87414e-09,  0.0409805  ])
15319   , -3769.26    , array([ 0.516708   ,  0.112782   ,  1.7128e-32 ,  7.87414e-09,  0.0409805  ])
15320   , -3773.66    , array([ 0.516191   ,  0.112895   ,  1.7128e-32 ,  7.87414e-09,  0.0409805  ])
15321   , -3773.9     , array([ 0.516191   ,  0.112782   ,  1.71451e-32,  7.87414e-09,  0.0409805  ])
15322   , -3773.9     , array([ 0.516191   ,  0.112782   ,  1.7128e-32 ,  7.88201e-09,  0.0409805  ])
15323   , -3778.45    , array([ 0.516191   ,  0.112782   ,  1.7128e-32 ,  7.87414e-09,  0.0410215  ])
15324   , -2425.69    , array([ 0.649706   ,  0.0974524  ,  1.7128e-32 ,  7.87402e-09,  0.0331545  ])
15325   , -2425.69    , array([ 0.649706   ,  0.0974524  ,  1.7128e-32 ,  7.87402e-09,  0.0331545  ])
15326   , -2423.6     , array([ 0.650356   ,  0.0974524  ,  1.7128e-32 ,  7.87402e-09,  0.0331545  ])
15327   , -2427.02    , array([ 0.649706   ,  0.0975499  ,  1.7128e-32 ,  7.87402e-09,  0.0331545  ])
