259075  , -79082      , array([ 0.206964   ,  1.0195     ,  8.08389e-52,  7.03148e-42,  1.47113e-06])
259076  , -79082.1    , array([ 0.207171   ,  1.0195     ,  8.08389e-52,  7.03148e-42,  1.47113e-06])
259077  , -79082.1    , array([ 0.206964   ,  1.02052    ,  8.08389e-52,  7.03148e-42,  1.47113e-06])
259078  , -79082      , array([ 0.206964   ,  1.0195     ,  8.09197e-52,  7.03148e-42,  1.47113e-06])
259079  , -79082      , array([ 0.206964   ,  1.0195     ,  8.08389e-52,  7.03852e-42,  1.47113e-06])
259080  , -79082      , array([ 0.206964   ,  1.0195     ,  8.08389e-52,  7.03148e-42,  1.4726e-06 ])
259081  , -79082      , array([ 0.206964   ,  1.0195     ,  8.08389e-52,  7.03148e-42,  1.47113e-06])
259082  , -79062.1    , array([ 0.11306    ,  0.851046   ,  8.08389e-52,  7.03148e-42,  3.23699e-06])
259083  , -79062.1    , array([ 0.11306    ,  0.851046   ,  8.08389e-52,  7.03148e-42,  3.23699e-06])
259084  , -79062.1    , array([ 0.113173   ,  0.851046   ,  8.08389e-52,  7.03148e-42,  3.23699e-06])
259085  , -79062.1    , array([ 0.11306    ,  0.851897   ,  8.08389e-52,  7.03148e-42,  3.23699e-06])
259086  , -79062.1    , array([ 0.11306    ,  0.851046   ,  8.09197e-52,  7.03148e-42,  3.23699e-06])
259087  , -79062.1    , array([ 0.11306    ,  0.851046   ,  8.08389e-52,  7.03852e-42,  3.23699e-06])
259088  , -79062      , array([ 0.11306    ,  0.851046   ,  8.08389e-52,  7.03148e-42,  3.24023e-06])
259089  , -73503.5    , array([ 0.0100687  ,  0.413253   ,  8.08389e-52,  7.03148e-42,  7.58766e-05])
259090  , -73503.5    , array([ 0.0100687  ,  0.413253   ,  8.08389e-52,  7.03148e-42,  7.58766e-05])
259091  , -73508.3    , array([ 0.0100788  ,  0.413253   ,  8.08389e-52,  7.03148e-42,  7.58766e-05])
259092  , -73503.7    , array([ 0.0100687  ,  0.413667   ,  8.08389e-52,  7.03148e-42,  7.58766e-05])
259093  , -73503.5    , array([ 0.0100687  ,  0.413253   ,  8.09197e-52,  7.03148e-42,  7.58766e-05])
