Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1993.44	3996.88	1306.14	9206.63	2.1451,0.1736,1.4042,4.9088,30.0
our_model	Round_1_Replicate_2	-1352.98	2715.96	85.12	19921.35	0.9796,0.1198,5.3713,1.1365,0.055
our_model	Round_1_Replicate_3	-1312.15	2634.3	2.44	20003.16	0.998,0.1011,5.0515,2.2056,0.0494
our_model	Round_1_Replicate_4	-1388.62	2787.24	150.48	19493.2	1.0868,0.1333,4.5409,1.8349,0.0664
our_model	Round_1_Replicate_5	-1332.12	2674.24	42.36	20033.67	0.9398,0.1149,5.4235,1.7622,0.0558
our_model	Round_1_Replicate_6	-2461.96	4933.92	2206.15	2104.47	8.7937,1.3326,0.3058,0.6027,30.0
our_model	Round_1_Replicate_7	-1336.19	2682.38	51.42	20002.1	0.982,0.1094,5.3573,1.234,0.05
our_model	Round_1_Replicate_8	-1343.84	2697.68	66.96	19962.6	0.9831,0.114,5.3612,1.1414,0.0519
our_model	Round_1_Replicate_9	-2009.93	4029.86	1341.28	8794.44	2.2236,0.1953,1.3301,4.3355,30.0
our_model	Round_1_Replicate_10	-1311.04	2632.08	0.22	19996.7	0.9998,0.1006,5.0044,2.4071,0.0499
our_model	Round_2_Replicate_1	-1314.44	2638.88	7.06	20051.31	0.996,0.0942,5.0038,2.4866,0.0457
our_model	Round_2_Replicate_2	-1315.95	2641.9	10.06	19957.89	1.0488,0.0924,4.7275,2.8777,0.0458
our_model	Round_2_Replicate_3	-1511.45	3032.9	384.06	19827.75	1.0937,0.0748,3.5216,7.9835,0.0481
our_model	Round_2_Replicate_4	-1757.02	3524.04	981.49	20340.63	1.071,0.0279,0.01,8.9654,0.0117
our_model	Round_2_Replicate_5	-1580.79	3171.58	574.9	19977.13	1.5712,0.0447,2.2666,6.1676,0.0195
our_model	Round_2_Replicate_6	-1314.4	2638.8	6.91	19937.88	1.0267,0.0973,4.6538,2.4414,0.047
our_model	Round_2_Replicate_7	-1473.36	2956.72	339.4	20127.09	1.1076,0.0568,3.3303,3.6231,0.0242
our_model	Round_2_Replicate_8	-1508.17	3026.34	402.02	19835.56	1.5135,0.053,2.6679,7.3031,0.0264
our_model	Round_2_Replicate_9	-1321.76	2653.52	21.75	20137.35	0.9544,0.0898,4.9468,2.631,0.0431
our_model	Round_2_Replicate_10	-1317.17	2644.34	12.45	20071.15	0.9923,0.0913,4.9366,3.1874,0.0469
our_model	Round_3_Replicate_1	-1401.63	2813.26	188.15	20030.05	1.1556,0.0661,4.0175,3.8778,0.0303
our_model	Round_3_Replicate_2	-1629.95	3269.9	677.21	20226.88	1.1222,0.0375,1.3724,7.4788,0.0162
our_model	Round_3_Replicate_3	-1329.31	2668.62	36.51	19957.37	1.0551,0.0855,4.3241,3.4851,0.0423
our_model	Round_3_Replicate_4	-1323.47	2656.94	25.02	19854.71	1.1113,0.0933,4.6715,3.2032,0.0477
our_model	Round_3_Replicate_5	-1457.28	2924.56	304.7	20142.88	1.0803,0.058,3.5028,3.8957,0.0252
our_model	Round_3_Replicate_6	-1333.11	2676.22	44.86	19942.26	1.1028,0.0849,4.6282,3.1752,0.0409
our_model	Round_3_Replicate_7	-1366.99	2743.98	114.18	20205.75	0.9673,0.0722,4.5203,3.779,0.0342
our_model	Round_3_Replicate_8	-1409.29	2828.58	202.99	20179.41	1.0165,0.0642,4.0602,3.8687,0.0291
our_model	Round_3_Replicate_9	-1375.4	2760.8	133.54	20155.02	0.9251,0.1194,6.3066,1.087,0.0562
our_model	Round_3_Replicate_10	-1332.89	2675.78	44.11	19931.86	1.1006,0.0837,4.3672,3.425,0.0414
our_model	Round_4_Replicate_1	-1311.12	2632.24	0.38	20001.81	1.0006,0.0999,5.0115,2.4064,0.0494
our_model	Round_4_Replicate_2	-1315.87	2641.74	9.88	20103.54	0.9767,0.0924,5.0731,3.0472,0.0473
our_model	Round_4_Replicate_3	-1313.52	2637.04	5.19	20049.74	0.9949,0.0938,4.9592,2.708,0.0463
our_model	Round_4_Replicate_4	-1312.21	2634.42	2.57	20016.62	1.0103,0.0956,4.9744,2.6425,0.0476
our_model	Round_4_Replicate_5	-1314.74	2639.48	7.61	19908.17	1.0574,0.0984,4.8773,2.8236,0.0499
our_model	Round_4_Replicate_6	-1311.0	2632.0	0.14	20016.29	0.9954,0.0991,5.0137,2.5431,0.0496
our_model	Round_4_Replicate_7	-1311.59	2633.18	1.31	19985.15	1.0009,0.1027,5.0513,2.4585,0.052
our_model	Round_4_Replicate_8	-1334.75	2679.5	48.15	20128.97	0.999,0.0825,5.039,3.5172,0.0407
our_model	Round_4_Replicate_9	-1318.54	2647.08	15.21	19881.64	1.0921,0.0948,4.7659,2.9114,0.0478
our_model	Round_4_Replicate_10	-1312.33	2634.66	2.81	20044.87	0.9933,0.0954,4.9944,2.6316,0.0473
our_model	Round_4_Replicate_11	-1313.24	2636.48	4.61	19880.71	1.0528,0.1022,4.8209,2.4435,0.051
our_model	Round_4_Replicate_12	-1348.13	2706.26	74.77	20172.45	0.9629,0.0781,4.6564,3.7966,0.038
our_model	Round_4_Replicate_13	-1311.33	2632.66	0.81	19990.93	1.014,0.0982,4.984,2.6019,0.0492
our_model	Round_4_Replicate_14	-1316.83	2643.66	11.88	20059.16	1.002,0.0903,4.8895,2.993,0.0451
our_model	Round_4_Replicate_15	-1312.9	2635.8	3.94	19916.2	1.034,0.1036,4.9868,2.3832,0.0518
our_model	Round_4_Replicate_16	-1341.92	2693.84	62.52	20111.97	1.0098,0.0785,4.6147,3.909,0.0395
our_model	Round_4_Replicate_17	-1384.11	2778.22	150.39	19877.05	1.2685,0.0743,4.2639,3.2253,0.0343
our_model	Round_4_Replicate_18	-1323.34	2656.68	24.66	19992.23	1.027,0.0878,4.4629,3.2017,0.0432
