84575   , -13958      , array([ 2.58724    ,  0.377022   ,  2.99013e-34,  9.25606e-77,  0.226388   ])
84576   , -13957.3    , array([ 2.58983    ,  0.377022   ,  2.99013e-34,  9.25606e-77,  0.226388   ])
84577   , -13945.1    , array([ 2.58724    ,  0.377399   ,  2.99013e-34,  9.25606e-77,  0.226388   ])
84578   , -13958      , array([ 2.58724    ,  0.377022   ,  2.99312e-34,  9.25606e-77,  0.226388   ])
84579   , -13958      , array([ 2.58724    ,  0.377022   ,  2.99013e-34,  9.26533e-77,  0.226388   ])
84580   , -13982.7    , array([ 2.58724    ,  0.377022   ,  2.99013e-34,  9.25606e-77,  0.226615   ])
84581   , -13958      , array([ 2.58724    ,  0.377022   ,  2.99013e-34,  9.25606e-77,  0.226388   ])
84582   , -13133.4    , array([ 2.65587    ,  0.601648   ,  2.99013e-34,  9.25606e-77,  0.0925063  ])
84583   , -13133.4    , array([ 2.65587    ,  0.601648   ,  2.99013e-34,  9.25606e-77,  0.0925063  ])
84584   , -13135.5    , array([ 2.65853    ,  0.601648   ,  2.99013e-34,  9.25606e-77,  0.0925063  ])
84585   , -13151.5    , array([ 2.65587    ,  0.60225    ,  2.99013e-34,  9.25606e-77,  0.0925063  ])
84586   , -13133.4    , array([ 2.65587    ,  0.601648   ,  2.99312e-34,  9.25606e-77,  0.0925063  ])
84587   , -13133.4    , array([ 2.65587    ,  0.601648   ,  2.99013e-34,  9.26533e-77,  0.0925063  ])
84588   , -13119      , array([ 2.65587    ,  0.601648   ,  2.99013e-34,  9.25606e-77,  0.0925988  ])
84589   , -11574.5    , array([ 2.52918    ,  0.473165   ,  2.99013e-34,  9.25606e-77,  0.076168   ])
84590   , -11574.5    , array([ 2.52918    ,  0.473165   ,  2.99013e-34,  9.25606e-77,  0.076168   ])
84591   , -11576.3    , array([ 2.53171    ,  0.473165   ,  2.99013e-34,  9.25606e-77,  0.076168   ])
84592   , -11592.5    , array([ 2.52918    ,  0.473639   ,  2.99013e-34,  9.25606e-77,  0.076168   ])
84593   , -11574.5    , array([ 2.52918    ,  0.473165   ,  2.99312e-34,  9.25606e-77,  0.076168   ])
84594   , -11574.5    , array([ 2.52918    ,  0.473165   ,  2.99013e-34,  9.26533e-77,  0.076168   ])
84595   , -11559.4    , array([ 2.52918    ,  0.473165   ,  2.99013e-34,  9.25606e-77,  0.0762442  ])
84596   , -7865.76    , array([ 8.21907    ,  0.245426   ,  2.99013e-34,  9.25606e-77,  0.0492845  ])
84597   , -7865.76    , array([ 8.21907    ,  0.245426   ,  2.99013e-34,  9.25606e-77,  0.0492845  ])
84598   , -7866.32    , array([ 8.22729    ,  0.245426   ,  2.99013e-34,  9.25606e-77,  0.0492845  ])
84599   , -7882.1     , array([ 8.21907    ,  0.245672   ,  2.99013e-34,  9.25606e-77,  0.0492845  ])
84600   , -7865.76    , array([ 8.21907    ,  0.245426   ,  2.99312e-34,  9.25606e-77,  0.0492845  ])
84601   , -7865.76    , array([ 8.21907    ,  0.245426   ,  2.99013e-34,  9.26533e-77,  0.0492845  ])
84602   , -7851.99    , array([ 8.21907    ,  0.245426   ,  2.99013e-34,  9.25606e-77,  0.0493338  ])
84610   , -7865.32    , array([ 8.22012    ,  0.245409   ,  2.99013e-34,  9.25606e-77,  0.0492822  ])
84611   , -7865.32    , array([ 8.22012    ,  0.245409   ,  2.99013e-34,  9.25606e-77,  0.0492822  ])
84612   , -7865.88    , array([ 8.22835    ,  0.245409   ,  2.99013e-34,  9.25606e-77,  0.0492822  ])
84613   , -7881.66    , array([ 8.22012    ,  0.245654   ,  2.99013e-34,  9.25606e-77,  0.0492822  ])
84614   , -7865.32    , array([ 8.22012    ,  0.245409   ,  2.99312e-34,  9.25606e-77,  0.0492822  ])
84615   , -7865.32    , array([ 8.22012    ,  0.245409   ,  2.99013e-34,  9.26533e-77,  0.0492822  ])
84616   , -7851.55    , array([ 8.22012    ,  0.245409   ,  2.99013e-34,  9.25606e-77,  0.0493315  ])
84624   , -7865.13    , array([ 8.22058    ,  0.245401   ,  2.99013e-34,  9.25606e-77,  0.0492812  ])
