381     , -27484.7    , array([ 0.00793749 ,  1.2288     ,  0.00796329 ,  0.0537307  ])
382     , -27490.6    , array([ 0.00794543 ,  1.2288     ,  0.00796329 ,  0.0537307  ])
383     , -27482.8    , array([ 0.00793749 ,  1.23003    ,  0.00796329 ,  0.0537307  ])
384     , -27478.9    , array([ 0.00793749 ,  1.2288     ,  0.00797126 ,  0.0537307  ])
385     , -27482.1    , array([ 0.00793749 ,  1.2288     ,  0.00796329 ,  0.0537844  ])
386     , -27484.7    , array([ 0.00793749 ,  1.2288     ,  0.00796329 ,  0.0537307  ])
387     , -40396.3    , array([ 0.00407203 ,  1.5326     ,  0.0154118  ,  0.0725058  ])
388     , -40396.3    , array([ 0.00407203 ,  1.5326     ,  0.0154118  ,  0.0725058  ])
389     , -40354.4    , array([ 0.0040761  ,  1.5326     ,  0.0154118  ,  0.0725058  ])
390     , -40397.8    , array([ 0.00407203 ,  1.53414    ,  0.0154118  ,  0.0725058  ])
391     , -40437.2    , array([ 0.00407203 ,  1.5326     ,  0.0154272  ,  0.0725058  ])
392     , -40406.6    , array([ 0.00407203 ,  1.5326     ,  0.0154118  ,  0.0725783  ])
393     , -25358      , array([ 0.00652499 ,  1.31114    ,  0.00966679 ,  0.0586723  ])
394     , -25358      , array([ 0.00652499 ,  1.31114    ,  0.00966679 ,  0.0586723  ])
395     , -25361      , array([ 0.00653152 ,  1.31114    ,  0.00966679 ,  0.0586723  ])
396     , -25356.5    , array([ 0.00652499 ,  1.31246    ,  0.00966679 ,  0.0586723  ])
397     , -25355.2    , array([ 0.00652499 ,  1.31114    ,  0.00967646 ,  0.0586723  ])
398     , -25358.1    , array([ 0.00652499 ,  1.31114    ,  0.00966679 ,  0.058731   ])
399     , -30537      , array([ 0.0036765  ,  2.90809    ,  0.015605   ,  0.0158901  ])
400     , -30537      , array([ 0.0036765  ,  2.90809    ,  0.015605   ,  0.0158901  ])
401     , -30502.3    , array([ 0.00368017 ,  2.90809    ,  0.015605   ,  0.0158901  ])
402     , -30537.4    , array([ 0.0036765  ,  2.911      ,  0.015605   ,  0.0158901  ])
403     , -30570.9    , array([ 0.0036765  ,  2.90809    ,  0.0156206  ,  0.0158901  ])
404     , -30545.7    , array([ 0.0036765  ,  2.90809    ,  0.015605   ,  0.015906   ])
405     , -24446.9    , array([ 0.00544577 ,  1.68532    ,  0.0112416  ,  0.0388724  ])
406     , -24446.9    , array([ 0.00544577 ,  1.68532    ,  0.0112416  ,  0.0388724  ])
407     , -24446.4    , array([ 0.00545122 ,  1.68532    ,  0.0112416  ,  0.0388724  ])
408     , -24446.3    , array([ 0.00544577 ,  1.68701    ,  0.0112416  ,  0.0388724  ])
409     , -24447.5    , array([ 0.00544577 ,  1.68532    ,  0.0112529  ,  0.0388724  ])
410     , -24447.8    , array([ 0.00544577 ,  1.68532    ,  0.0112416  ,  0.0389113  ])
411     , -25855.1    , array([ 0.00637281 ,  37.0806    ,  0.00496415 ,  0.0682445  ])
412     , -25855.1    , array([ 0.00637281 ,  37.0806    ,  0.00496415 ,  0.0682445  ])
413     , -25859.5    , array([ 0.00637918 ,  37.0806    ,  0.00496415 ,  0.0682445  ])
414     , -25855      , array([ 0.00637281 ,  37.1177    ,  0.00496415 ,  0.0682445  ])
415     , -25850.8    , array([ 0.00637281 ,  37.0806    ,  0.00496911 ,  0.0682445  ])
416     , -25852      , array([ 0.00637281 ,  37.0806    ,  0.00496415 ,  0.0683128  ])
417     , -24328.7    , array([ 0.00560605 ,  2.98124    ,  0.00966779 ,  0.0431264  ])
418     , -24328.7    , array([ 0.00560605 ,  2.98124    ,  0.00966779 ,  0.0431264  ])
419     , -24330.8    , array([ 0.00561166 ,  2.98124    ,  0.00966779 ,  0.0431264  ])
420     , -24328.3    , array([ 0.00560605 ,  2.98422    ,  0.00966779 ,  0.0431264  ])
421     , -24326.7    , array([ 0.00560605 ,  2.98124    ,  0.00967746 ,  0.0431264  ])
422     , -24328.2    , array([ 0.00560605 ,  2.98124    ,  0.00966779 ,  0.0431696  ])
429     , -24328.7    , array([ 0.00560605 ,  2.98124    ,  0.00966778 ,  0.0431264  ])
430     , -24328.7    , array([ 0.00560605 ,  2.98124    ,  0.00966778 ,  0.0431264  ])
431     , -24330.8    , array([ 0.00561165 ,  2.98124    ,  0.00966778 ,  0.0431264  ])
432     , -24328.3    , array([ 0.00560605 ,  2.98422    ,  0.00966778 ,  0.0431264  ])
433     , -24326.7    , array([ 0.00560605 ,  2.98124    ,  0.00967745 ,  0.0431264  ])
434     , -24328.2    , array([ 0.00560605 ,  2.98124    ,  0.00966778 ,  0.0431696  ])
435     , -24249.1    , array([ 0.00150149 ,  2.97925    ,  0.00261408 ,  0.0435681  ])
436     , -24249.1    , array([ 0.00150149 ,  2.97925    ,  0.00261408 ,  0.0435681  ])
437     , -24250.9    , array([ 0.00150299 ,  2.97925    ,  0.00261408 ,  0.0435681  ])
438     , -24248.7    , array([ 0.00150149 ,  2.98223    ,  0.00261408 ,  0.0435681  ])
439     , -24247.4    , array([ 0.00150149 ,  2.97925    ,  0.00261669 ,  0.0435681  ])
440     , -24248.9    , array([ 0.00150149 ,  2.97925    ,  0.00261408 ,  0.0436117  ])
447     , -24249.1    , array([ 0.00150149 ,  2.97925    ,  0.00261408 ,  0.0435681  ])
448     , -24249.1    , array([ 0.00150149 ,  2.97925    ,  0.00261408 ,  0.0435681  ])
449     , -24250.9    , array([ 0.00150299 ,  2.97925    ,  0.00261408 ,  0.0435681  ])
450     , -24248.7    , array([ 0.00150149 ,  2.98223    ,  0.00261408 ,  0.0435681  ])
451     , -24247.4    , array([ 0.00150149 ,  2.97925    ,  0.00261669 ,  0.0435681  ])
452     , -24248.9    , array([ 0.00150149 ,  2.97925    ,  0.00261408 ,  0.0436117  ])
453     , -24157.9    , array([ 0.00107197 ,  3.07945    ,  0.00198361 ,  0.0396258  ])
454     , -24157.9    , array([ 0.00107197 ,  3.07945    ,  0.00198361 ,  0.0396258  ])
455     , -24159.3    , array([ 0.00107305 ,  3.07945    ,  0.00198361 ,  0.0396258  ])
456     , -24157.6    , array([ 0.00107197 ,  3.08254    ,  0.00198361 ,  0.0396258  ])
457     , -24156.6    , array([ 0.00107197 ,  3.07945    ,  0.00198559 ,  0.0396258  ])
458     , -24157.8    , array([ 0.00107197 ,  3.07945    ,  0.00198361 ,  0.0396654  ])
465     , -24157.9    , array([ 0.00107197 ,  3.07945    ,  0.0019836  ,  0.0396258  ])
466     , -24157.9    , array([ 0.00107197 ,  3.07945    ,  0.0019836  ,  0.0396258  ])
467     , -24159.3    , array([ 0.00107305 ,  3.07945    ,  0.0019836  ,  0.0396258  ])
468     , -24157.6    , array([ 0.00107197 ,  3.08254    ,  0.0019836  ,  0.0396258  ])
469     , -24156.6    , array([ 0.00107197 ,  3.07945    ,  0.00198559 ,  0.0396258  ])
470     , -24157.8    , array([ 0.00107197 ,  3.07945    ,  0.0019836  ,  0.0396654  ])
477     , -24157.9    , array([ 0.00107197 ,  3.07945    ,  0.0019836  ,  0.0396258  ])
478     , -24157.9    , array([ 0.00107197 ,  3.07945    ,  0.0019836  ,  0.0396258  ])
