205910  , -78659.5    , array([ 2.29274    ,  0.354425   ,  1.039e-08  ,  9.38864e-09,  0.000117276])
205911  , -78659.6    , array([ 2.29504    ,  0.354425   ,  1.039e-08  ,  9.38864e-09,  0.000117276])
205912  , -78659.9    , array([ 2.29274    ,  0.354779   ,  1.039e-08  ,  9.38864e-09,  0.000117276])
205913  , -78659.5    , array([ 2.29274    ,  0.354425   ,  1.04004e-08,  9.38864e-09,  0.000117276])
205914  , -78659.5    , array([ 2.29274    ,  0.354425   ,  1.039e-08  ,  9.39804e-09,  0.000117276])
205915  , -78659.1    , array([ 2.29274    ,  0.354425   ,  1.039e-08  ,  9.38864e-09,  0.000117394])
205916  , -78659.5    , array([ 2.29274    ,  0.354425   ,  1.039e-08  ,  9.38864e-09,  0.000117276])
205917  , -77404.7    , array([ 2.13609    ,  0.18063    ,  1.039e-08  ,  9.38864e-09,  0.000247985])
205918  , -77404.7    , array([ 2.13609    ,  0.18063    ,  1.039e-08  ,  9.38864e-09,  0.000247985])
205919  , -77404.8    , array([ 2.13823    ,  0.18063    ,  1.039e-08  ,  9.38864e-09,  0.000247985])
205920  , -77406.3    , array([ 2.13609    ,  0.18081    ,  1.039e-08  ,  9.38864e-09,  0.000247985])
205921  , -77404.7    , array([ 2.13609    ,  0.18063    ,  1.04004e-08,  9.38864e-09,  0.000247985])
205922  , -77404.7    , array([ 2.13609    ,  0.18063    ,  1.039e-08  ,  9.39804e-09,  0.000247985])
205923  , -77403      , array([ 2.13609    ,  0.18063    ,  1.039e-08  ,  9.38864e-09,  0.000248233])
205924  , -2642.04    , array([ 1.60945    ,  0.0121857  ,  1.039e-08  ,  9.38864e-09,  0.00495774 ])
205925  , -2642.04    , array([ 1.60945    ,  0.0121857  ,  1.039e-08  ,  9.38864e-09,  0.00495774 ])
205926  , -2642.09    , array([ 1.61106    ,  0.0121857  ,  1.039e-08  ,  9.38864e-09,  0.00495774 ])
205927  , -2636.98    , array([ 1.60945    ,  0.0121979  ,  1.039e-08  ,  9.38864e-09,  0.00495774 ])
