161341  , -79078      , array([ 0.00944743 ,  0.110761   ,  1.03813e-51,  4.6e-72    ,  1.20064e-07])
161342  , -79078      , array([ 0.00945688 ,  0.110761   ,  1.03813e-51,  4.6e-72    ,  1.20064e-07])
161343  , -79078      , array([ 0.00944743 ,  0.110871   ,  1.03813e-51,  4.6e-72    ,  1.20064e-07])
161344  , -79078      , array([ 0.00944743 ,  0.110761   ,  1.03917e-51,  4.6e-72    ,  1.20064e-07])
161345  , -79078      , array([ 0.00944743 ,  0.110761   ,  1.03813e-51,  4.60461e-72,  1.20064e-07])
161346  , -79078      , array([ 0.00944743 ,  0.110761   ,  1.03813e-51,  4.6e-72    ,  1.20184e-07])
161347  , -79078      , array([ 0.00944743 ,  0.110761   ,  1.03813e-51,  4.6e-72    ,  1.20064e-07])
161348  , -79044.5    , array([ 0.00484362 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.54893e-07])
161349  , -79044.5    , array([ 0.00484362 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.54893e-07])
161350  , -79044.6    , array([ 0.00484847 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.54893e-07])
161351  , -79044.5    , array([ 0.00484362 ,  0.101953   ,  1.03813e-51,  4.6e-72    ,  2.54893e-07])
161352  , -79044.5    , array([ 0.00484362 ,  0.101851   ,  1.03917e-51,  4.6e-72    ,  2.54893e-07])
161353  , -79044.5    , array([ 0.00484362 ,  0.101851   ,  1.03813e-51,  4.60461e-72,  2.54893e-07])
161354  , -79044.5    , array([ 0.00484362 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.55148e-07])
161362  , -79044.5    , array([ 0.00484361 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.54893e-07])
161363  , -79044.5    , array([ 0.00484361 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.54893e-07])
161364  , -79044.6    , array([ 0.00484846 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.54893e-07])
161365  , -79044.5    , array([ 0.00484361 ,  0.101953   ,  1.03813e-51,  4.6e-72    ,  2.54893e-07])
161366  , -79044.5    , array([ 0.00484361 ,  0.101851   ,  1.03917e-51,  4.6e-72    ,  2.54893e-07])
161367  , -79044.5    , array([ 0.00484361 ,  0.101851   ,  1.03813e-51,  4.60461e-72,  2.54893e-07])
161368  , -79044.5    , array([ 0.00484361 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.55148e-07])
161369  , -79044.5    , array([ 0.00484361 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.54894e-07])
161370  , -79044.5    , array([ 0.00484361 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.54894e-07])
161371  , -79044.6    , array([ 0.00484846 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.54894e-07])
161372  , -79044.5    , array([ 0.00484361 ,  0.101953   ,  1.03813e-51,  4.6e-72    ,  2.54894e-07])
161373  , -79044.5    , array([ 0.00484361 ,  0.101851   ,  1.03917e-51,  4.6e-72    ,  2.54894e-07])
161374  , -79044.5    , array([ 0.00484361 ,  0.101851   ,  1.03813e-51,  4.60461e-72,  2.54894e-07])
161375  , -79044.5    , array([ 0.00484361 ,  0.101851   ,  1.03813e-51,  4.6e-72    ,  2.55149e-07])
161376  , -78363.1    , array([ 0.00127316 ,  0.0861256  ,  1.03813e-51,  4.6e-72    ,  1.14881e-06])
161377  , -78363.1    , array([ 0.00127316 ,  0.0861256  ,  1.03813e-51,  4.6e-72    ,  1.14881e-06])
161378  , -78363.8    , array([ 0.00127443 ,  0.0861256  ,  1.03813e-51,  4.6e-72    ,  1.14881e-06])
161379  , -78363.1    , array([ 0.00127316 ,  0.0862117  ,  1.03813e-51,  4.6e-72    ,  1.14881e-06])
161380  , -78363.1    , array([ 0.00127316 ,  0.0861256  ,  1.03917e-51,  4.6e-72    ,  1.14881e-06])
161381  , -78363.1    , array([ 0.00127316 ,  0.0861256  ,  1.03813e-51,  4.60461e-72,  1.14881e-06])
161382  , -78362.4    , array([ 0.00127316 ,  0.0861256  ,  1.03813e-51,  4.6e-72    ,  1.14996e-06])
161383  , -78363.1    , array([ 0.00127315 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14882e-06])
161384  , -78363.1    , array([ 0.00127315 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14882e-06])
161385  , -78363.8    , array([ 0.00127443 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14882e-06])
161386  , -78363.1    , array([ 0.00127315 ,  0.0862117  ,  1.03813e-51,  4.6e-72    ,  1.14882e-06])
161387  , -78363.1    , array([ 0.00127315 ,  0.0861255  ,  1.03917e-51,  4.6e-72    ,  1.14882e-06])
161388  , -78363.1    , array([ 0.00127315 ,  0.0861255  ,  1.03813e-51,  4.60461e-72,  1.14882e-06])
161389  , -78362.4    , array([ 0.00127315 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14997e-06])
161390  , -78363.1    , array([ 0.00127315 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14882e-06])
161391  , -78363.1    , array([ 0.00127315 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14882e-06])
161392  , -78363.8    , array([ 0.00127442 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14882e-06])
161393  , -78363.1    , array([ 0.00127315 ,  0.0862116  ,  1.03813e-51,  4.6e-72    ,  1.14882e-06])
161394  , -78363.1    , array([ 0.00127315 ,  0.0861255  ,  1.03917e-51,  4.6e-72    ,  1.14882e-06])
161395  , -78363.1    , array([ 0.00127315 ,  0.0861255  ,  1.03813e-51,  4.60461e-72,  1.14882e-06])
161396  , -78362.3    , array([ 0.00127315 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14997e-06])
161404  , -78363.1    , array([ 0.00127314 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14883e-06])
161405  , -78363.1    , array([ 0.00127314 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14883e-06])
161406  , -78363.8    , array([ 0.00127442 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14883e-06])
161407  , -78363.1    , array([ 0.00127314 ,  0.0862116  ,  1.03813e-51,  4.6e-72    ,  1.14883e-06])
161408  , -78363.1    , array([ 0.00127314 ,  0.0861255  ,  1.03917e-51,  4.6e-72    ,  1.14883e-06])
161409  , -78363.1    , array([ 0.00127314 ,  0.0861255  ,  1.03813e-51,  4.60461e-72,  1.14883e-06])
161410  , -78362.3    , array([ 0.00127314 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14997e-06])
161411  , -78363.1    , array([ 0.00127314 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14883e-06])
161412  , -78363.1    , array([ 0.00127314 ,  0.0861255  ,  1.03813e-51,  4.6e-72    ,  1.14883e-06])
