273454  , -1.01781e+06, array([ 1.68656    ,  0.0198215  ,  5.5425e-45 ,  1.68473e-54,  0.577638   ])
273455  , -1.0178e+06 , array([ 1.68824    ,  0.0198215  ,  5.5425e-45 ,  1.68473e-54,  0.577638   ])
273456  , -1.01679e+06, array([ 1.68656    ,  0.0198414  ,  5.5425e-45 ,  1.68473e-54,  0.577638   ])
273457  , -1.01781e+06, array([ 1.68656    ,  0.0198215  ,  5.54805e-45,  1.68473e-54,  0.577638   ])
273458  , -1.01781e+06, array([ 1.68656    ,  0.0198215  ,  5.5425e-45 ,  1.68642e-54,  0.577638   ])
273459  , -1.01884e+06, array([ 1.68656    ,  0.0198215  ,  5.5425e-45 ,  1.68473e-54,  0.578216   ])
273460  , -1.01781e+06, array([ 1.68656    ,  0.0198215  ,  5.5425e-45 ,  1.68473e-54,  0.577638   ])
273461  , -235444     , array([ 1.69438    ,  0.0401661  ,  5.5425e-45 ,  1.68473e-54,  0.280605   ])
273462  , -235444     , array([ 1.69438    ,  0.0401661  ,  5.5425e-45 ,  1.68473e-54,  0.280605   ])
273463  , -235443     , array([ 1.69607    ,  0.0401661  ,  5.5425e-45 ,  1.68473e-54,  0.280605   ])
273464  , -235198     , array([ 1.69438    ,  0.0402063  ,  5.5425e-45 ,  1.68473e-54,  0.280605   ])
273465  , -235444     , array([ 1.69438    ,  0.0401661  ,  5.54805e-45,  1.68473e-54,  0.280605   ])
273466  , -235444     , array([ 1.69438    ,  0.0401661  ,  5.5425e-45 ,  1.68642e-54,  0.280605   ])
273467  , -235699     , array([ 1.69438    ,  0.0401661  ,  5.5425e-45 ,  1.68473e-54,  0.280886   ])
273475  , -235881     , array([ 1.38308    ,  0.015245   ,  5.5425e-45 ,  1.68473e-54,  0.108185   ])
273476  , -235881     , array([ 1.38308    ,  0.015245   ,  5.5425e-45 ,  1.68473e-54,  0.108185   ])
273477  , -235881     , array([ 1.38446    ,  0.015245   ,  5.5425e-45 ,  1.68473e-54,  0.108185   ])
273478  , -235630     , array([ 1.38308    ,  0.0152603  ,  5.5425e-45 ,  1.68473e-54,  0.108185   ])
273479  , -235881     , array([ 1.38308    ,  0.015245   ,  5.54805e-45,  1.68473e-54,  0.108185   ])
273480  , -235881     , array([ 1.38308    ,  0.015245   ,  5.5425e-45 ,  1.68642e-54,  0.108185   ])
273481  , -236133     , array([ 1.38308    ,  0.015245   ,  5.5425e-45 ,  1.68473e-54,  0.108294   ])
273482  , -234662     , array([ 1.5602     ,  0.027094   ,  5.5425e-45 ,  1.68473e-54,  0.190491   ])
273483  , -234662     , array([ 1.5602     ,  0.027094   ,  5.5425e-45 ,  1.68473e-54,  0.190491   ])
273484  , -234662     , array([ 1.56176    ,  0.027094   ,  5.5425e-45 ,  1.68473e-54,  0.190491   ])
273485  , -234414     , array([ 1.5602     ,  0.0271211  ,  5.5425e-45 ,  1.68473e-54,  0.190491   ])
273486  , -234662     , array([ 1.5602     ,  0.027094   ,  5.54805e-45,  1.68473e-54,  0.190491   ])
273487  , -234662     , array([ 1.5602     ,  0.027094   ,  5.5425e-45 ,  1.68642e-54,  0.190491   ])
