3221    , -2347.27    , array([ 0.013772   ,  1.7733     ,  2.30628e-17,  0.00123829 ])
3222    , -2347.27    , array([ 0.0137858  ,  1.7733     ,  2.30628e-17,  0.00123829 ])
3223    , -2347.29    , array([ 0.013772   ,  1.77508    ,  2.30628e-17,  0.00123829 ])
3224    , -2347.27    , array([ 0.013772   ,  1.7733     ,  2.30858e-17,  0.00123829 ])
3225    , -2347.28    , array([ 0.013772   ,  1.7733     ,  2.30628e-17,  0.00123953 ])
3226    , -2347.27    , array([ 0.013772   ,  1.7733     ,  2.30628e-17,  0.00123829 ])
3227    , -2333.57    , array([ 0.013772   ,  0.797993   ,  2.30628e-17,  0.000667156])
3228    , -2333.57    , array([ 0.013772   ,  0.797993   ,  2.30628e-17,  0.000667156])
3229    , -2333.57    , array([ 0.0137858  ,  0.797993   ,  2.30628e-17,  0.000667156])
3230    , -2333.58    , array([ 0.013772   ,  0.798791   ,  2.30628e-17,  0.000667156])
3231    , -2333.57    , array([ 0.013772   ,  0.797993   ,  2.30858e-17,  0.000667156])
3232    , -2333.56    , array([ 0.013772   ,  0.797993   ,  2.30628e-17,  0.000667824])
3233    , -2278.79    , array([ 0.013772   ,  0.132114   ,  2.30628e-17,  0.000481995])
3234    , -2278.79    , array([ 0.013772   ,  0.132114   ,  2.30628e-17,  0.000481995])
3235    , -2278.79    , array([ 0.0137858  ,  0.132114   ,  2.30628e-17,  0.000481995])
3236    , -2278.85    , array([ 0.013772   ,  0.132247   ,  2.30628e-17,  0.000481995])
3237    , -2278.79    , array([ 0.013772   ,  0.132114   ,  2.30858e-17,  0.000481995])
3238    , -2278.73    , array([ 0.013772   ,  0.132114   ,  2.30628e-17,  0.000482477])
3245    , -2278.79    , array([ 0.013772   ,  0.132114   ,  2.30628e-17,  0.000481994])
3246    , -2278.79    , array([ 0.013772   ,  0.132114   ,  2.30628e-17,  0.000481994])
3247    , -2278.79    , array([ 0.0137858  ,  0.132114   ,  2.30628e-17,  0.000481994])
3248    , -2278.85    , array([ 0.013772   ,  0.132246   ,  2.30628e-17,  0.000481994])
3249    , -2278.79    , array([ 0.013772   ,  0.132114   ,  2.30858e-17,  0.000481994])
3250    , -2278.73    , array([ 0.013772   ,  0.132114   ,  2.30628e-17,  0.000482477])
3251    , -2278.79    , array([ 0.013772   ,  0.132113   ,  2.30628e-17,  0.000481994])
3252    , -2278.79    , array([ 0.013772   ,  0.132113   ,  2.30628e-17,  0.000481994])
3253    , -2278.79    , array([ 0.0137858  ,  0.132113   ,  2.30628e-17,  0.000481994])
3254    , -2278.85    , array([ 0.013772   ,  0.132245   ,  2.30628e-17,  0.000481994])
3255    , -2278.79    , array([ 0.013772   ,  0.132113   ,  2.30858e-17,  0.000481994])
3256    , -2278.73    , array([ 0.013772   ,  0.132113   ,  2.30628e-17,  0.000482476])
3257    , -1800.87    , array([ 0.013772   ,  0.00362118 ,  2.30628e-17,  0.000251577])
3258    , -1800.87    , array([ 0.013772   ,  0.00362118 ,  2.30628e-17,  0.000251577])
3259    , -1800.87    , array([ 0.0137858  ,  0.00362118 ,  2.30628e-17,  0.000251577])
3260    , -1800.94    , array([ 0.013772   ,  0.00362481 ,  2.30628e-17,  0.000251577])
3261    , -1800.87    , array([ 0.013772   ,  0.00362118 ,  2.30858e-17,  0.000251577])
3262    , -1800.79    , array([ 0.013772   ,  0.00362118 ,  2.30628e-17,  0.000251829])
3263    , -1800.87    , array([ 0.013772   ,  0.00362118 ,  2.30628e-17,  0.000251577])
3264    , -1800.87    , array([ 0.013772   ,  0.00362118 ,  2.30628e-17,  0.000251577])
3265    , -1800.87    , array([ 0.0137858  ,  0.00362118 ,  2.30628e-17,  0.000251577])
3266    , -1800.94    , array([ 0.013772   ,  0.0036248  ,  2.30628e-17,  0.000251577])
3267    , -1800.87    , array([ 0.013772   ,  0.00362118 ,  2.30858e-17,  0.000251577])
3268    , -1800.79    , array([ 0.013772   ,  0.00362118 ,  2.30628e-17,  0.000251829])
3269    , -1795.97    , array([ 0.013772   ,  0.00301362 ,  2.30628e-17,  0.000243362])
3270    , -1795.97    , array([ 0.013772   ,  0.00301362 ,  2.30628e-17,  0.000243362])
3271    , -1795.97    , array([ 0.0137858  ,  0.00301362 ,  2.30628e-17,  0.000243362])
3272    , -1795.96    , array([ 0.013772   ,  0.00301663 ,  2.30628e-17,  0.000243362])
3273    , -1795.97    , array([ 0.013772   ,  0.00301362 ,  2.30858e-17,  0.000243362])
3274    , -1795.98    , array([ 0.013772   ,  0.00301362 ,  2.30628e-17,  0.000243606])
3275    , -2132.82    , array([ 0.013772   ,  0.0233359  ,  2.30628e-17,  0.00030569 ])
3276    , -2132.82    , array([ 0.013772   ,  0.0233359  ,  2.30628e-17,  0.00030569 ])
3277    , -2132.82    , array([ 0.0137858  ,  0.0233359  ,  2.30628e-17,  0.00030569 ])
3278    , -2132.99    , array([ 0.013772   ,  0.0233593  ,  2.30628e-17,  0.00030569 ])
3279    , -2132.82    , array([ 0.013772   ,  0.0233359  ,  2.30858e-17,  0.00030569 ])
3280    , -2132.65    , array([ 0.013772   ,  0.0233359  ,  2.30628e-17,  0.000305996])
3281    , -1795.88    , array([ 0.013772   ,  0.00310126 ,  2.30628e-17,  0.000244141])
3282    , -1795.88    , array([ 0.013772   ,  0.00310126 ,  2.30628e-17,  0.000244141])
3283    , -1795.88    , array([ 0.0137858  ,  0.00310126 ,  2.30628e-17,  0.000244141])
3284    , -1795.88    , array([ 0.013772   ,  0.00310436 ,  2.30628e-17,  0.000244141])
3285    , -1795.88    , array([ 0.013772   ,  0.00310126 ,  2.30858e-17,  0.000244141])
3286    , -1795.87    , array([ 0.013772   ,  0.00310126 ,  2.30628e-17,  0.000244385])
3287    , -1795.66    , array([ 0.013772   ,  0.00330843 ,  2.30628e-17,  0.000261875])
3288    , -1795.66    , array([ 0.013772   ,  0.00330843 ,  2.30628e-17,  0.000261875])
3289    , -1795.66    , array([ 0.0137858  ,  0.00330843 ,  2.30628e-17,  0.000261875])
3290    , -1795.66    , array([ 0.013772   ,  0.00331174 ,  2.30628e-17,  0.000261875])
3291    , -1795.66    , array([ 0.013772   ,  0.00330843 ,  2.30858e-17,  0.000261875])
3292    , -1795.65    , array([ 0.013772   ,  0.00330843 ,  2.30628e-17,  0.000262137])
3293    , -1794.74    , array([ 0.013772   ,  0.00428508 ,  2.30628e-17,  0.000346662])
3294    , -1794.74    , array([ 0.013772   ,  0.00428508 ,  2.30628e-17,  0.000346662])
3295    , -1794.74    , array([ 0.0137858  ,  0.00428508 ,  2.30628e-17,  0.000346662])
3296    , -1794.73    , array([ 0.013772   ,  0.00428936 ,  2.30628e-17,  0.000346662])
3297    , -1794.74    , array([ 0.013772   ,  0.00428508 ,  2.30858e-17,  0.000346662])
3298    , -1794.74    , array([ 0.013772   ,  0.00428508 ,  2.30628e-17,  0.000347009])
3299    , -1788.33    , array([ 0.013772   ,  0.0120588  ,  2.30628e-17,  0.00106453 ])
3300    , -1788.33    , array([ 0.013772   ,  0.0120588  ,  2.30628e-17,  0.00106453 ])
3301    , -1788.33    , array([ 0.0137858  ,  0.0120588  ,  2.30628e-17,  0.00106453 ])
