164588  , -79044      , array([ 32.5662    ,  1.34729    ,  5.36635e-09,  6.9847e-38 ,  4.98167e-05])
164589  , -79044      , array([ 32.5988    ,  1.34729    ,  5.36635e-09,  6.9847e-38 ,  4.98167e-05])
164590  , -79044      , array([ 32.5662    ,  1.34864    ,  5.36635e-09,  6.9847e-38 ,  4.98167e-05])
164591  , -79044      , array([ 32.5662    ,  1.34729    ,  5.37172e-09,  6.9847e-38 ,  4.98167e-05])
164592  , -79044      , array([ 32.5662    ,  1.34729    ,  5.36635e-09,  6.99169e-38,  4.98167e-05])
164593  , -79043.9    , array([ 32.5662    ,  1.34729    ,  5.36635e-09,  6.9847e-38 ,  4.98666e-05])
164594  , -79044      , array([ 32.5662    ,  1.34729    ,  5.36635e-09,  6.9847e-38 ,  4.98167e-05])
164595  , -78904.3    , array([ 31.9338    ,  0.670944   ,  5.36635e-09,  6.9847e-38 ,  0.000103429])
164596  , -78904.3    , array([ 31.9338    ,  0.670944   ,  5.36635e-09,  6.9847e-38 ,  0.000103429])
164597  , -78904.3    , array([ 31.9658    ,  0.670944   ,  5.36635e-09,  6.9847e-38 ,  0.000103429])
164598  , -78904.5    , array([ 31.9338    ,  0.671615   ,  5.36635e-09,  6.9847e-38 ,  0.000103429])
164599  , -78904.3    , array([ 31.9338    ,  0.670944   ,  5.37172e-09,  6.9847e-38 ,  0.000103429])
164600  , -78904.3    , array([ 31.9338    ,  0.670944   ,  5.36635e-09,  6.99169e-38,  0.000103429])
164601  , -78904.2    , array([ 31.9338    ,  0.670944   ,  5.36635e-09,  6.9847e-38 ,  0.000103532])
164602  , -42030.6    , array([ 29.5249    ,  0.0412656  ,  5.36635e-09,  6.9847e-38 ,  0.00192179 ])
164603  , -42030.6    , array([ 29.5249    ,  0.0412656  ,  5.36635e-09,  6.9847e-38 ,  0.00192179 ])
164604  , -42030.6    , array([ 29.5544    ,  0.0412656  ,  5.36635e-09,  6.9847e-38 ,  0.00192179 ])
164605  , -42055.3    , array([ 29.5249    ,  0.0413069  ,  5.36635e-09,  6.9847e-38 ,  0.00192179 ])
164606  , -42030.6    , array([ 29.5249    ,  0.0412656  ,  5.37172e-09,  6.9847e-38 ,  0.00192179 ])
164607  , -42030.6    , array([ 29.5249    ,  0.0412656  ,  5.36635e-09,  6.99169e-38,  0.00192179 ])
164608  , -42005.8    , array([ 29.5249    ,  0.0412656  ,  5.36635e-09,  6.9847e-38 ,  0.00192371 ])
164616  , -41496.7    , array([ 29.5162    ,  0.0408349  ,  5.36635e-09,  6.9847e-38 ,  0.00194304 ])
164617  , -41496.7    , array([ 29.5162    ,  0.0408349  ,  5.36635e-09,  6.9847e-38 ,  0.00194304 ])
164618  , -41496.7    , array([ 29.5457    ,  0.0408349  ,  5.36635e-09,  6.9847e-38 ,  0.00194304 ])
164619  , -41521.6    , array([ 29.5162    ,  0.0408757  ,  5.36635e-09,  6.9847e-38 ,  0.00194304 ])
164620  , -41496.7    , array([ 29.5162    ,  0.0408349  ,  5.37172e-09,  6.9847e-38 ,  0.00194304 ])
164621  , -41496.7    , array([ 29.5162    ,  0.0408349  ,  5.36635e-09,  6.99169e-38,  0.00194304 ])
164622  , -41471.7    , array([ 29.5162    ,  0.0408349  ,  5.36635e-09,  6.9847e-38 ,  0.00194498 ])
164623  , -40956.8    , array([ 29.5074    ,  0.0404067  ,  5.36635e-09,  6.9847e-38 ,  0.00196462 ])
164624  , -40956.8    , array([ 29.5074    ,  0.0404067  ,  5.36635e-09,  6.9847e-38 ,  0.00196462 ])
