174143  , -79063.2    , array([ 4.25175    ,  0.916239   ,  1.69133e-49,  1.51554    ,  1.76687e-05])
174144  , -79063.2    , array([ 4.256      ,  0.916239   ,  1.69133e-49,  1.51554    ,  1.76687e-05])
174145  , -79063.2    , array([ 4.25175    ,  0.917155   ,  1.69133e-49,  1.51554    ,  1.76687e-05])
174146  , -79063.2    , array([ 4.25175    ,  0.916239   ,  1.69302e-49,  1.51554    ,  1.76687e-05])
174147  , -79063.2    , array([ 4.25175    ,  0.916239   ,  1.69133e-49,  1.51705    ,  1.76687e-05])
174148  , -79063.2    , array([ 4.25175    ,  0.916239   ,  1.69133e-49,  1.51554    ,  1.76864e-05])
174149  , -79063.2    , array([ 4.25175    ,  0.916239   ,  1.69133e-49,  1.51554    ,  1.76687e-05])
174150  , -78987.6    , array([ 3.8617     ,  0.475014   ,  1.69133e-49,  1.51362    ,  3.78224e-05])
174151  , -78987.6    , array([ 3.8617     ,  0.475014   ,  1.69133e-49,  1.51362    ,  3.78224e-05])
174152  , -78987.6    , array([ 3.86557    ,  0.475014   ,  1.69133e-49,  1.51362    ,  3.78224e-05])
174153  , -78987.7    , array([ 3.8617     ,  0.47549    ,  1.69133e-49,  1.51362    ,  3.78224e-05])
174154  , -78987.6    , array([ 3.8617     ,  0.475014   ,  1.69302e-49,  1.51362    ,  3.78224e-05])
174155  , -78987.6    , array([ 3.8617     ,  0.475014   ,  1.69133e-49,  1.51513    ,  3.78224e-05])
174156  , -78987.5    , array([ 3.8617     ,  0.475014   ,  1.69133e-49,  1.51362    ,  3.78603e-05])
174157  , -56934.3    , array([ 2.62799    ,  0.0343162  ,  1.69133e-49,  1.50596    ,  0.000794187])
174158  , -56934.3    , array([ 2.62799    ,  0.0343162  ,  1.69133e-49,  1.50596    ,  0.000794187])
174159  , -56934.4    , array([ 2.63062    ,  0.0343162  ,  1.69133e-49,  1.50596    ,  0.000794187])
174160  , -56952      , array([ 2.62799    ,  0.0343505  ,  1.69133e-49,  1.50596    ,  0.000794187])
174161  , -56934.3    , array([ 2.62799    ,  0.0343162  ,  1.69302e-49,  1.50596    ,  0.000794187])
174162  , -56934.3    , array([ 2.62799    ,  0.0343162  ,  1.69133e-49,  1.50747    ,  0.000794187])
174163  , -56916.4    , array([ 2.62799    ,  0.0343162  ,  1.69133e-49,  1.50596    ,  0.000794982])
174171  , -56661.7    , array([ 2.62527    ,  0.0340746  ,  1.69133e-49,  1.50594    ,  0.000800713])
174172  , -56661.7    , array([ 2.62527    ,  0.0340746  ,  1.69133e-49,  1.50594    ,  0.000800713])
174173  , -56661.8    , array([ 2.6279     ,  0.0340746  ,  1.69133e-49,  1.50594    ,  0.000800713])
174174  , -56679.6    , array([ 2.62527    ,  0.0341087  ,  1.69133e-49,  1.50594    ,  0.000800713])
174175  , -56661.7    , array([ 2.62527    ,  0.0340746  ,  1.69302e-49,  1.50594    ,  0.000800713])
174176  , -56661.7    , array([ 2.62527    ,  0.0340746  ,  1.69133e-49,  1.50745    ,  0.000800713])
174177  , -56643.7    , array([ 2.62527    ,  0.0340746  ,  1.69133e-49,  1.50594    ,  0.000801514])
174178  , -56384.4    , array([ 2.62254    ,  0.0338329  ,  1.69133e-49,  1.50592    ,  0.000807345])
174179  , -56384.4    , array([ 2.62254    ,  0.0338329  ,  1.69133e-49,  1.50592    ,  0.000807345])
174180  , -56384.5    , array([ 2.62516    ,  0.0338329  ,  1.69133e-49,  1.50592    ,  0.000807345])
174181  , -56402.4    , array([ 2.62254    ,  0.0338668  ,  1.69133e-49,  1.50592    ,  0.000807345])
174182  , -56384.4    , array([ 2.62254    ,  0.0338329  ,  1.69302e-49,  1.50592    ,  0.000807345])
174183  , -56384.4    , array([ 2.62254    ,  0.0338329  ,  1.69133e-49,  1.50742    ,  0.000807345])
174184  , -56366.2    , array([ 2.62254    ,  0.0338329  ,  1.69133e-49,  1.50592    ,  0.000808153])
174192  , -56314      , array([ 2.62185    ,  0.0337722  ,  1.69133e-49,  1.50591    ,  0.000809026])
174193  , -56314      , array([ 2.62185    ,  0.0337722  ,  1.69133e-49,  1.50591    ,  0.000809026])
174194  , -56314.2    , array([ 2.62447    ,  0.0337722  ,  1.69133e-49,  1.50591    ,  0.000809026])
174195  , -56332.1    , array([ 2.62185    ,  0.033806   ,  1.69133e-49,  1.50591    ,  0.000809026])
174196  , -56314      , array([ 2.62185    ,  0.0337722  ,  1.69302e-49,  1.50591    ,  0.000809026])
174197  , -56314.1    , array([ 2.62185    ,  0.0337722  ,  1.69133e-49,  1.50742    ,  0.000809026])
174198  , -56295.8    , array([ 2.62185    ,  0.0337722  ,  1.69133e-49,  1.50591    ,  0.000809836])
174199  , -56243.4    , array([ 2.62116    ,  0.0337115  ,  1.69133e-49,  1.50591    ,  0.000810714])
174200  , -56243.4    , array([ 2.62116    ,  0.0337115  ,  1.69133e-49,  1.50591    ,  0.000810714])
174201  , -56243.6    , array([ 2.62378    ,  0.0337115  ,  1.69133e-49,  1.50591    ,  0.000810714])
174202  , -56261.5    , array([ 2.62116    ,  0.0337453  ,  1.69133e-49,  1.50591    ,  0.000810714])
174203  , -56243.4    , array([ 2.62116    ,  0.0337115  ,  1.69302e-49,  1.50591    ,  0.000810714])
174204  , -56243.4    , array([ 2.62116    ,  0.0337115  ,  1.69133e-49,  1.50741    ,  0.000810714])
174205  , -56225.1    , array([ 2.62116    ,  0.0337115  ,  1.69133e-49,  1.50591    ,  0.000811525])
174206  , -155874     , array([ 1.78516    ,  0.00244845 ,  1.69133e-49,  1.49831    ,  0.0169182  ])
174207  , -155874     , array([ 1.78516    ,  0.00244845 ,  1.69133e-49,  1.49831    ,  0.0169182  ])
174208  , -155875     , array([ 1.78695    ,  0.00244845 ,  1.69133e-49,  1.49831    ,  0.0169182  ])
174209  , -155812     , array([ 1.78516    ,  0.0024509  ,  1.69133e-49,  1.49831    ,  0.0169182  ])
174210  , -155874     , array([ 1.78516    ,  0.00244845 ,  1.69302e-49,  1.49831    ,  0.0169182  ])
174211  , -155843     , array([ 1.78516    ,  0.00244845 ,  1.69133e-49,  1.49981    ,  0.0169182  ])
174212  , -155901     , array([ 1.78516    ,  0.00244845 ,  1.69133e-49,  1.49831    ,  0.0169351  ])
174213  , -27724.2    , array([ 2.4152     ,  0.0192814  ,  1.69133e-49,  1.50429    ,  0.00154876 ])
174214  , -27724.2    , array([ 2.4152     ,  0.0192814  ,  1.69133e-49,  1.50429    ,  0.00154876 ])
174215  , -27724.3    , array([ 2.41761    ,  0.0192814  ,  1.69133e-49,  1.50429    ,  0.00154876 ])
174216  , -27750.8    , array([ 2.4152     ,  0.0193007  ,  1.69133e-49,  1.50429    ,  0.00154876 ])
174217  , -27724.2    , array([ 2.4152     ,  0.0192814  ,  1.69302e-49,  1.50429    ,  0.00154876 ])
174218  , -27724.2    , array([ 2.4152     ,  0.0192814  ,  1.69133e-49,  1.50579    ,  0.00154876 ])
174219  , -27697.5    , array([ 2.4152     ,  0.0192814  ,  1.69133e-49,  1.50429    ,  0.00155031 ])
174220  , -11103.6    , array([ 2.30589    ,  0.0140544  ,  1.69133e-49,  1.50337    ,  0.00223402 ])
174221  , -11103.6    , array([ 2.30589    ,  0.0140544  ,  1.69133e-49,  1.50337    ,  0.00223402 ])
174222  , -11103.6    , array([ 2.3082     ,  0.0140544  ,  1.69133e-49,  1.50337    ,  0.00223402 ])
174223  , -11123.7    , array([ 2.30589    ,  0.0140685  ,  1.69133e-49,  1.50337    ,  0.00223402 ])
174224  , -11103.6    , array([ 2.30589    ,  0.0140544  ,  1.69302e-49,  1.50337    ,  0.00223402 ])
174225  , -11103.7    , array([ 2.30589    ,  0.0140544  ,  1.69133e-49,  1.50487    ,  0.00223402 ])
174226  , -11083.4    , array([ 2.30589    ,  0.0140544  ,  1.69133e-49,  1.50337    ,  0.00223625 ])
174227  , -22469.6    , array([ 2.02889    ,  0.00586613 ,  1.69133e-49,  1.50083    ,  0.0061478  ])
174228  , -22469.6    , array([ 2.02889    ,  0.00586613 ,  1.69133e-49,  1.50083    ,  0.0061478  ])
174229  , -22469.6    , array([ 2.03092    ,  0.00586613 ,  1.69133e-49,  1.50083    ,  0.0061478  ])
174230  , -22430.4    , array([ 2.02889    ,  0.005872   ,  1.69133e-49,  1.50083    ,  0.0061478  ])
174231  , -22469.6    , array([ 2.02889    ,  0.00586613 ,  1.69302e-49,  1.50083    ,  0.0061478  ])
174232  , -22468.7    , array([ 2.02889    ,  0.00586613 ,  1.69133e-49,  1.50234    ,  0.0061478  ])
174233  , -22506.6    , array([ 2.02889    ,  0.00586613 ,  1.69133e-49,  1.50083    ,  0.00615395 ])
174234  , -2391.44    , array([ 2.19023    ,  0.00989097 ,  1.69133e-49,  1.50235    ,  0.00335625 ])
174235  , -2391.44    , array([ 2.19023    ,  0.00989097 ,  1.69133e-49,  1.50235    ,  0.00335625 ])
174236  , -2391.47    , array([ 2.19243    ,  0.00989097 ,  1.69133e-49,  1.50235    ,  0.00335625 ])
174237  , -2392.42    , array([ 2.19023    ,  0.00990087 ,  1.69133e-49,  1.50235    ,  0.00335625 ])
174238  , -2391.44    , array([ 2.19023    ,  0.00989097 ,  1.69302e-49,  1.50235    ,  0.00335625 ])
174239  , -2391.43    , array([ 2.19023    ,  0.00989097 ,  1.69133e-49,  1.50385    ,  0.00335625 ])
174240  , -2390.21    , array([ 2.19023    ,  0.00989097 ,  1.69133e-49,  1.50235    ,  0.0033596  ])
174241  , -2371.23    , array([ 2.18505    ,  0.00973233 ,  1.69133e-49,  1.5023     ,  0.00341971 ])
174242  , -2371.23    , array([ 2.18505    ,  0.00973233 ,  1.69133e-49,  1.5023     ,  0.00341971 ])
174243  , -2371.26    , array([ 2.18724    ,  0.00973233 ,  1.69133e-49,  1.5023     ,  0.00341971 ])
174244  , -2371.12    , array([ 2.18505    ,  0.00974207 ,  1.69133e-49,  1.5023     ,  0.00341971 ])
174245  , -2371.23    , array([ 2.18505    ,  0.00973233 ,  1.69302e-49,  1.5023     ,  0.00341971 ])
174246  , -2371.21    , array([ 2.18505    ,  0.00973233 ,  1.69133e-49,  1.5038     ,  0.00341971 ])
174247  , -2371.07    , array([ 2.18505    ,  0.00973233 ,  1.69133e-49,  1.5023     ,  0.00342313 ])
174248  , -2371.21    , array([ 2.18489    ,  0.00972732 ,  1.69133e-49,  1.5023     ,  0.00342175 ])
174249  , -2371.21    , array([ 2.18489    ,  0.00972732 ,  1.69133e-49,  1.5023     ,  0.00342175 ])
174250  , -2371.24    , array([ 2.18707    ,  0.00972732 ,  1.69133e-49,  1.5023     ,  0.00342175 ])
174251  , -2371.06    , array([ 2.18489    ,  0.00973705 ,  1.69133e-49,  1.5023     ,  0.00342175 ])
174252  , -2371.21    , array([ 2.18489    ,  0.00972732 ,  1.69302e-49,  1.5023     ,  0.00342175 ])
174253  , -2371.19    , array([ 2.18489    ,  0.00972732 ,  1.69133e-49,  1.5038     ,  0.00342175 ])
174254  , -2371.09    , array([ 2.18489    ,  0.00972732 ,  1.69133e-49,  1.5023     ,  0.00342518 ])
174262  , -2518.84    , array([ 2.16582    ,  0.00937801 ,  1.69133e-49,  1.50375    ,  0.00363799 ])
174263  , -2518.84    , array([ 2.16582    ,  0.00937801 ,  1.69133e-49,  1.50375    ,  0.00363799 ])
174264  , -2518.87    , array([ 2.16799    ,  0.00937801 ,  1.69133e-49,  1.50375    ,  0.00363799 ])
174265  , -2515.56    , array([ 2.16582    ,  0.00938739 ,  1.69133e-49,  1.50375    ,  0.00363799 ])
174266  , -2518.84    , array([ 2.16582    ,  0.00937801 ,  1.69302e-49,  1.50375    ,  0.00363799 ])
174267  , -2518.8     , array([ 2.16582    ,  0.00937801 ,  1.69133e-49,  1.50525    ,  0.00363799 ])
174268  , -2521.78    , array([ 2.16582    ,  0.00937801 ,  1.69133e-49,  1.50375    ,  0.00364163 ])
174269  , -2371.2     , array([ 2.18473    ,  0.00972438 ,  1.69133e-49,  1.50231    ,  0.00342349 ])
174270  , -2371.2     , array([ 2.18473    ,  0.00972438 ,  1.69133e-49,  1.50231    ,  0.00342349 ])
174271  , -2371.23    , array([ 2.18692    ,  0.00972438 ,  1.69133e-49,  1.50231    ,  0.00342349 ])
174272  , -2371.02    , array([ 2.18473    ,  0.00973411 ,  1.69133e-49,  1.50231    ,  0.00342349 ])
174273  , -2371.2     , array([ 2.18473    ,  0.00972438 ,  1.69302e-49,  1.50231    ,  0.00342349 ])
