20047   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84609e-18,  3.4621e-07 ])
20048   , -2333.46    , array([ 0.0127177  ,  0.00197924 ,  3.84609e-18,  3.4621e-07 ])
20049   , -2333.46    , array([ 0.0127049  ,  0.00198122 ,  3.84609e-18,  3.4621e-07 ])
20050   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84994e-18,  3.4621e-07 ])
20051   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84609e-18,  3.46556e-07])
20052   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84609e-18,  3.4621e-07 ])
20059   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84609e-18,  3.4621e-07 ])
20060   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84609e-18,  3.4621e-07 ])
20061   , -2333.46    , array([ 0.0127177  ,  0.00197924 ,  3.84609e-18,  3.4621e-07 ])
20062   , -2333.46    , array([ 0.0127049  ,  0.00198122 ,  3.84609e-18,  3.4621e-07 ])
20063   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84994e-18,  3.4621e-07 ])
20064   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84609e-18,  3.46556e-07])
20065   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84609e-18,  3.4621e-07 ])
20066   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84609e-18,  3.4621e-07 ])
20067   , -2333.46    , array([ 0.0127177  ,  0.00197924 ,  3.84609e-18,  3.4621e-07 ])
20068   , -2333.46    , array([ 0.0127049  ,  0.00198122 ,  3.84609e-18,  3.4621e-07 ])
20069   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84994e-18,  3.4621e-07 ])
20070   , -2333.46    , array([ 0.0127049  ,  0.00197924 ,  3.84609e-18,  3.46556e-07])
20071   , -2329.99    , array([ 0.0127049  ,  0.00138465 ,  3.84609e-18,  4.94703e-07])
20072   , -2329.99    , array([ 0.0127049  ,  0.00138465 ,  3.84609e-18,  4.94703e-07])
20073   , -2329.99    , array([ 0.0127177  ,  0.00138465 ,  3.84609e-18,  4.94703e-07])
20074   , -2329.99    , array([ 0.0127049  ,  0.00138603 ,  3.84609e-18,  4.94703e-07])
20075   , -2329.99    , array([ 0.0127049  ,  0.00138465 ,  3.84994e-18,  4.94703e-07])
20076   , -2329.98    , array([ 0.0127049  ,  0.00138465 ,  3.84609e-18,  4.95198e-07])
20077   , -2329.99    , array([ 0.0127049  ,  0.00138465 ,  3.84609e-18,  4.94703e-07])
20078   , -2329.99    , array([ 0.0127049  ,  0.00138465 ,  3.84609e-18,  4.94703e-07])
20079   , -2329.99    , array([ 0.0127177  ,  0.00138465 ,  3.84609e-18,  4.94703e-07])
20080   , -2329.99    , array([ 0.0127049  ,  0.00138603 ,  3.84609e-18,  4.94703e-07])
20081   , -2329.99    , array([ 0.0127049  ,  0.00138465 ,  3.84994e-18,  4.94703e-07])
20082   , -2329.98    , array([ 0.0127049  ,  0.00138465 ,  3.84609e-18,  4.95198e-07])
20083   , -2329.99    , array([ 0.0127049  ,  0.00138465 ,  3.84609e-18,  4.94703e-07])
20084   , -2329.99    , array([ 0.0127049  ,  0.00138465 ,  3.84609e-18,  4.94703e-07])
20085   , -2329.99    , array([ 0.0127177  ,  0.00138465 ,  3.84609e-18,  4.94703e-07])
20086   , -2329.99    , array([ 0.0127049  ,  0.00138603 ,  3.84609e-18,  4.94703e-07])
